Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,81.59300711622107,51.666666666666686,46.10666666666668,0.0,50.909970652221794,0.0,0.0,0.0,127.48907361909542,49.829338513053145,50.909970652221794,49.289022443468824,12.43753247303448,19.31886634218034,-0.1811336578197178,-2.661089922828987,2.8,9.236100170605994,3969.1628212344795,2915.142990013048,-1529.7040527654492,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07105743495013997,0.0,0,1.8391145521280488,131.99922844444444,-45.75393278225499,0.22090736009843934,9.215757733745185,0.003013787902594829,-42.791340305716176,1.221104581298549,0,0,79.24271477326042
2025-01-01 00:01:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,81.21740281050721,51.666666666666686,46.10666666666668,0.0,50.89586216065902,0.0,0.0,0.0,126.9021918914175,49.816625759590686,50.89586216065902,49.27700755905652,12.43753247303448,19.446727823132665,-0.05327217686739161,-2.390422079948545,2.8,9.236100170605994,3948.785835684746,2912.1093863120605,-1546.2945502549912,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07127638984615528,0.0,0,1.844781561298926,131.99922844444444,-49.54042084244645,0.21976669708661953,9.297144619092194,0.0030133772399349146,-43.15649167779847,1.2241367213887309,0,0,76.20911107227292
2025-01-01 00:02:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,80.85316687247213,51.666666666666686,46.10666666666668,0.0,50.8818168800145,0.0,0.0,0.0,126.3330732382377,49.803971527870544,50.8818168800145,49.26504885179858,12.43753247303448,19.570391796012863,0.0,-2.124867769870268,2.8,9.236100170605994,3929.0439387209126,2909.349291158057,-1562.4063337825153,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07148799719551165,0.0,0,1.850258400644613,131.99922844444444,-53.17053427875551,0.218053541718791,9.353428078162683,0.0030129640988428804,-43.505151197661405,1.2236198719740583,0,0,73.44901591826985
2025-01-01 00:03:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,80.4997980937688,51.666666666666686,46.10666666666668,0.0,50.86783291530808,0.0,0.0,0.0,125.78093452151376,49.79137404662262,50.86783291530808,49.2531446122799,12.43753247303448,19.690044132127575,0.0,-1.86415124451459,2.8,9.236100170605994,3909.8760705972954,2906.6627891084236,-1578.057067574622,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07169258969798661,0.0,0,1.8555536811289426,131.99922844444444,-56.68766861026643,0.21640897499748313,9.407445303340772,0.0030125474440828998,-43.83780179504453,1.2231202170503848,0,0,70.76251386863608
2025-01-01 00:04:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,80.15682778946801,51.666666666666686,46.10666666666668,0.0,50.85390845506517,0.0,0.0,0.0,125.24504342104377,49.77883162266849,50.85390845506517,49.24129320647016,12.43753247303448,19.805858604703072,0.0,-1.608053840078282,2.8,9.236100170605994,3891.7922318088044,2904.0744920151546,-1593.263430605623,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07189047818627857,0.0,0,1.8606754477501517,131.99922844444444,-59.56514436775625,0.21482918758646713,9.45997563722744,0.0030121274319744036,-44.155149047683636,1.2226369896732996,0,0,68.17421677536719
2025-01-01 00:05:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,79.82374126792601,51.666666666666686,46.10666666666668,0.0,50.84004176589935,0.0,0.0,0.0,124.72459573113439,49.76634263585411,50.84004176589935,49.229493070831495,12.43753247303448,19.918026284513996,0.0,-1.3563894023855316,2.8,9.236100170605994,3874.8641981926376,2901.5855303563885,-1608.0449350030297,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07208200190628487,0.0,0,1.8656324808993003,131.99922844444444,-61.71167358651659,0.2133102848564153,9.51045280514461,0.0030117042121417963,-44.457955446907846,1.222169354457748,0,0,65.68525511660098
2025-01-01 00:06:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,79.50003706225115,51.666666666666686,46.10666666666668,0.0,50.826231200169495,0.0,0.0,0.0,124.21880790976742,49.75390554621793,50.826231200169495,49.217742719242146,12.43753247303448,20.026733371556197,0.0,-1.1089963642243037,2.8,9.236100170605994,3858.65206890636,2899.195039385024,-1622.42099882444,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07226749063757665,0.0,0,1.87043331595919,131.99922844444444,-63.54773905138377,0.21184857657798614,9.558981084747048,0.003011277926913786,-44.74696101484298,1.2217165000248227,0,0,63.29476414523663
2025-01-01 00:07:00,0.6084118084947141,0.16415707983176625,0.28409729729729727,0.010140196808245235,0.0027359513305294375,0.004734954954954954,0.06561362378995533,0.20537162220475877,0.28742656250000004,0.05,0.0,0.28409729729729727,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,On,6441.427520186377,20.000000000000057,0.9250000000000002,1547.614771202512,8.326071058258258,0.28742656250000004,1,7701.615728888889,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,79.185294227183,51.666666666666686,46.10666666666668,0.0,50.81247519377534,0.0,0.0,0.0,123.72702222997341,49.7415188919304,50.81247519377534,49.206040741007925,12.43753247303448,20.132135997706076,0.0,-0.8657316543575135,2.8,9.236100170605994,3842.9579403744333,2896.900071505935,-1636.4075550540103,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07244722180846243,0.0,0,1.8750851333528096,131.99922844444444,-65.25531135374007,0.21044089284582404,9.60633923225852,0.0030108487115164994,-45.02279398548211,1.221277743648102,0,0,60.999796266147655
2025-01-01 00:08:00,0.32098524599471406,0.16415707983176625,0.0,0.005349754099911901,0.0027359513305294375,0.0,0.06561362378995533,0.20537162220475877,0.0,0.05,0.0,0.0,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,78.87913670120604,51.666666666666686,46.10666666666668,0.0,50.79877225274887,0.0,0.0,0.0,123.24865109563443,49.72918127674814,50.79877225274887,49.19438578874779,12.43753247303448,20.23437355665665,0.0,-0.6264665339936657,2.8,9.236100170605994,-1325.4186884535438,58.79627439476967,-1650.0187359658232,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07262144340693681,0.0,0,1.879594351526447,131.99922844444444,-66.87874312080233,0.20908438876595192,9.652615440348793,0.0030104166951631533,-45.28601903792503,1.2208524751566863,0,0,58.79627439476967
2025-01-01 00:09:00,0.32098524599471406,0.16415707983176625,0.0,0.005349754099911901,0.0027359513305294375,0.0,0.06561362378995533,0.20537162220475877,0.0,0.05,0.0,0.0,0.0,0.1495737464984329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.017054057017543856,0.0,On,0.02427978338620574,0,On,0.02427978338620574,0.0,On,0.005939960206848134,0,On,0.16436691151538144,0.12327518363653604,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7701.615728888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4728.995448888889,Off,0.0,0,79.27315389609706,51.666666666666686,46.10666666666668,0.0,50.785120945779504,0.0,0.0,0.0,123.86430296265165,49.716891363020785,50.785120945779504,49.18277657164143,12.43753247303448,20.074521315060366,0.0,-0.5339806913622934,2.8,9.236100170605994,-1300.8790620362427,58.33453767935204,-1628.7564995671137,-0.0,-0.0,391.4787906330818,0.0,2.0,0.07234899257349428,0.0,0,1.8725427559703287,131.99922844444444,-63.601353102210794,0.21113217353327773,9.579438382098349,0.0030099820016657895,-44.61880638688325,1.2215183468503452,0,0,58.33453767935204
