Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4934411834947141,0.16415707983176625,0.17045837837837835,0.4934411834947141,0.16415707983176625,0.17045837837837835,0.06561362378995533,0.20537162220475877,0.17245593750000002,0.05,0.0,0.17045837837837835,0.0,0.1495737464984329,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.017054057017543856,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,3864.856512111826,20.000000000000057,0.555,928.5688627215072,4.995642634954955,0.17245593750000002,0.6,4620.969437333333,7701.615728888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,79.67458811642001,51.66666666666668,46.10666666666668,0.0,50.50214579668872,0.0,0.0,0.0,124.49154393190628,49.461795737560266,50.50214579668872,48.94162070799605,12.43753247303448,19.66817748909689,-0.06915240910348566,1.4636548801553675,2.8,9.236100170605994,1849.9388404468134,625.2824283959593,-1575.4193559910275,0.0,0.0,391.4787906330818,0.0,2.0,0.0716546539573685,0.0,0.0,1.8545718250759413,131.99922844444444,-58.00580388470183,0.21597445572846702,9.384720063106183,0.003001830954967006,-41.31857816868382,1.223161544060878,0.0,0.0,46.435845160317385
2025-01-01 01:00:00,0.4625428542063351,0.16349961576021885,0.14204864864864863,0.46254285420633506,0.16349961576021885,0.14204864864864863,0.06433456951363954,0.20449500344269553,0.14371328125000002,0.05,0.0,0.14204864864864863,0.0,0.1489162824268855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.015775002741228065,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,3220.7137600931883,20.000000000000057,0.4625000000000001,773.807385601256,4.163035529129129,0.14371328125000002,0.5,3850.8078644444445,7701.615728888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,77.57215079286783,51.66666666666668,46.10666666666668,0.0,49.68711148861175,0.0,0.0,0.0,121.20648561385597,48.72631567166766,49.68711148861175,48.24591776319563,12.43753247303448,19.717099542708617,-0.05912065247204031,2.5821376865330277,2.5,9.236100170605994,1424.032652385496,-1248.3319111359438,-1483.0838449106586,0.0,0.0,389.32311759470286,0.0,2.0,0.06612893063423596,0.0,0.0,1.7115545858280397,131.99922844444444,-58.77762837309975,0.21387774066767082,9.38439428863996,0.002981442325569998,-22.789333224364785,1.223031772492143,0.0,0.0,44.10480797327622
2025-01-01 02:00:00,0.4041809229442718,0.16284215168867142,0.08522918918918918,0.4041809229442719,0.16284215168867142,0.08522918918918918,0.06433456951363954,0.2036183846806323,0.08622796875000001,0.05,0.0,0.08522918918918918,0.0,0.14825881835533808,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.015775002741228065,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,1932.428256055913,18.33333333333337,0.2775,464.2844313607536,2.4978213174774777,0.08622796875000001,0.3,2310.4847186666666,7701.615728888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,79.8034275879368,51.66666666666668,46.10666666666668,0.0,48.87643362322139,0.0,0.0,0.0,124.69285560615124,47.9927844639708,48.87643362322139,47.55095988434552,12.43753247303448,18.145558564711795,-0.051990497623279806,1.7072657384271805,1.6500000000000001,9.236100170605994,647.0043146152161,-1573.8884982156744,-1248.355582260112,0.0,0.0,388.44649883263963,0.0,2.0,0.057806400882764356,0.0,0.0,1.4961501656264076,131.99922844444444,-39.029206802042104,0.23567538110197406,8.653970553860994,0.0029774323005966933,6.324834519754165,1.2296345161859457,0.0,0.0,50.30573654376773
2025-01-01 03:00:00,0.4311942575813315,0.16218468761712398,0.1136389189189189,0.4311942575813315,0.16218468761712398,0.11363891891891889,0.06348186666276236,0.20274176591856907,0.114970625,0.05,0.0,0.1136389189189189,0.0,0.14760135428379065,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.014922299890350876,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,2576.5710080745503,18.33333333333337,0.37000000000000005,619.0459084810047,3.330428423303303,0.114970625,0.4,3080.6462915555553,7701.615728888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,78.06148665235833,51.66666666666668,46.10666666666668,0.0,48.061118567378074,0.0,0.0,0.0,121.97107289430987,47.25283039495016,48.061118567378074,46.84868630873621,12.43753247303448,18.05518451403767,-0.05799259063080046,1.638790882270092,1.6500000000000001,9.236100170605994,1099.158220807588,-916.9614088322664,-1300.8918627569412,0.0,0.0,386.7171772196992,0.0,2.0,0.06065984173969707,0.0,0.0,1.5700031636596747,131.99922844444444,-47.92390011481081,0.2371348469122819,8.614522691390679,0.002979562653872394,-21.346916086628294,1.2300130511948848,0.0,0.0,48.547460900206424
2025-01-01 04:00:00,0.4398985242359349,0.16152722354557655,0.16401887396304995,0.4398985242359349,0.16152722354557655,0.16401887396304995,0.06348186666276236,0.20186514715650583,0.12455151041666669,0.05,0.04091004513422114,0.12310882882882881,0.0,0.14694389021224322,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.014922299890350876,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,2791.2852587474295,18.33333333333337,0.40083333333333343,670.6330675210885,3.6079641252452452,0.12455151041666669,0.43333333333333335,3337.3668158518517,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,928.0585185185186,0.0,81.77780248244271,51.66666666666668,46.10666666666668,0.0,49.005209672394194,0.0,0.0,928.0585185185186,127.77781637881672,48.55803210379587,49.00978215211795,48.329870839772944,12.43753247303448,18.00134844309537,-0.06958686958219591,0.6625782102832907,0.55,9.236100170605994,1147.4501871830275,-2595.4884498180563,-1421.5804607194364,0.0,0.0,385.84055845763595,0.0,2.0,0.06208484323813859,0.0,0.0,1.6068851731837595,131.99922844444444,-49.83811755311646,0.23642747858251628,8.56531301338944,0.0029619405225516228,8.27601542533638,1.2296763079606292,0.0,0.0,58.45498364909566
2025-01-01 05:00:00,0.4607657007710226,0.16152722354557655,0.14204864864864863,0.4607657007710225,0.16152722354557655,0.14204864864864863,0.06518727236451674,0.20186514715650583,0.14371328125000002,0.05,0.0,0.14204864864864863,0.0,0.14694389021224322,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01662770559210526,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,3220.7137600931883,18.33333333333337,0.4625000000000001,773.807385601256,4.163035529129129,0.14371328125000002,0.5,3850.8078644444445,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,88.69125270811368,51.66666666666668,46.10666666666668,0.0,51.22448102439312,0.0,0.0,0.0,138.58008235642762,51.26222988145539,51.281104309986524,51.22448102439312,12.43753247303448,18.05591619613856,-0.05342475304308311,-0.326714476394144,-0.25000000000000006,9.236100170605994,1428.483981530265,-1224.1241961490014,-1483.642768839674,0.0,0.0,387.54596415939034,0.0,2.0,0.06157517595137207,0.0,0.0,1.5936939212831855,131.99922844444444,-51.990221864002145,0.23730011133131387,8.613171453639003,0.002984751508076469,16.177856933037727,1.228811843063468,0.0,0.0,60.94213916663661
2025-01-01 06:00:00,0.450279367297342,0.16284215168867142,0.12784378378378378,0.450279367297342,0.16284215168867142,0.12784378378378375,0.06731902949170973,0.2036183846806323,0.12934195312500002,0.05,0.0,0.12784378378378378,0.0,0.14825881835533808,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.018759462719298244,0.0,0.02427978338620574,0.0,0.02427978338620574,0.0,0.005939960206848134,0.0,0.16436691151538144,0.12327518363653604,0.0,0.0,2898.6423840838693,18.33333333333337,0.41625000000000006,696.4266470411304,3.746731976216216,0.12934195312500002,0.45,3465.7270780000003,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,0.0,0.0,86.6597679617475,51.66666666666668,46.10666666666668,0.0,50.407823737782444,0.0,0.0,0.0,135.40588744023046,50.44233530950102,50.45959109536031,50.407823737782444,12.43753247303448,17.996697915718087,-0.07077040257483785,0.3699603036105577,0.3,9.236100170605994,1223.3538375649655,-1695.3814437654796,-1433.5154758459619,0.0,0.0,391.4309588107098,0.0,2.0,0.06163935020884541,0.0,0.0,1.5953548848526424,131.99922844444444,-53.4755526668785,0.23740245664189505,8.574081620881604,0.002974871529257314,-21.69412647672922,1.2290691558975908,0.0,0.0,57.490753416570136
2025-01-01 07:00:00,0.7579257220246599,0.1948662003106186,0.19114070280971399,0.7579257220246599,0.1948662003106186,0.19114070280971399,0.29672254191110936,0.26748989886355046,0.14371328125000002,0.05,0.049092054161065365,0.14204864864864863,0.0,0.18028286697728527,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.017480408442982456,0.0,0.13962106673406346,0.0,0.13962106673406346,0.0,0.027112742893836687,0.0,0.20531240548718457,0.15398430411538838,0.0,0.0,3220.7137600931883,18.33333333333337,0.4625000000000001,773.807385601256,4.163035529129129,0.14371328125000002,0.5,3850.8078644444445,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,1113.6702222222223,0.0,82.74829476963944,51.66666666666668,46.10666666666668,0.0,49.733586156622486,0.2878330820511869,753.929880392594,1113.6702222222223,129.2942105775616,49.00012068200959,49.735560606006075,48.631413495319556,12.43753247303448,18.062350068222166,-0.05291933804826403,-0.46016566141457044,-0.55,9.236100170605994,1646.0606168464162,-2177.596984406461,-1557.650338379234,0.0,0.0,681.8398008350014,0.6256308143065963,2.0,0.06345106453433351,0.0,0.0,1.6422458285328076,131.99922844444444,-54.69985368390238,0.23604945517742773,8.59930349579704,0.0029701265782935693,13.201670530251338,1.2287956242399372,0.0,0.0,63.41970864535147
2025-01-01 08:00:00,0.9658649534033493,0.22096836420750085,0.14507905414323014,0.9658649534033492,0.22096836420750085,0.14507905414323014,0.4855153174618482,0.32495989635816774,0.10538973958333335,0.05,0.04091004513422114,0.10416900900900901,0.0,0.2063850308741675,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.013216894188596489,0.0,0.23614921163662583,0.0,0.23614921163662583,0.0,0.04977985519261094,0.0,0.23923867192096437,0.17942900394072323,0.0,0.0,2361.8567574016715,18.33333333333337,0.3391666666666667,567.458749440921,3.052892721361361,0.10538973958333335,0.36666666666666664,2823.9257672592594,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,928.0585185185186,0.0,87.08495082142305,51.66666666666668,46.10666666666668,0.0,51.71416984658845,0.30833050841039333,839.1505438248803,928.0585185185186,136.0702356584735,50.58875518041313,51.71416984658845,50.02604784732547,12.43753247303448,18.02776137367816,-0.05566700741323694,-1.339902288187343,-1.4,9.236100170605994,1077.320002078393,-2180.9932640851493,-1690.1305842449926,0.0,0.0,925.727735229993,35.13930304510561,2.0,0.06579469267036456,0.0,0.0,1.702903810526892,131.99922844444444,-47.762554827944605,0.23841016624740372,8.612241751507742,0.0029920759038889267,67.60914390934057,1.2295023369345324,0.0,0.0,68.72051874485811
2025-01-01 09:00:00,1.005099823716974,0.22096836420750085,0.1653067748461156,1.005099823716974,0.22096836420750085,0.16530677484611564,0.4878821142613881,0.3330853136222524,0.13413239583333336,0.05,0.032728036107376915,0.13257873873873874,0.0,0.2063850308741675,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.010658785635964911,0.0,0.2386116643127116,0.0,0.2386116643127116,0.0,0.05790527245669565,0.0,0.23923867192096437,0.17942900394072323,0.0,0.0,3005.999509420309,18.33333333333337,0.43166666666666675,722.2202265611722,3.885499827187187,0.13413239583333336,0.4666666666666667,3594.0873401481485,7701.615728888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4728.995448888889,742.4468148148148,0.0,87.01727517750759,51.66666666666668,46.10666666666668,0.0,51.67422354030893,0.2056712976410112,560.3436658270524,742.4468148148148,135.96449246485562,50.55249324588335,51.67422354030894,49.99162809867055,12.43753247303448,18.021269201711025,-0.06141165213825003,-0.9581434699751399,-0.85,9.236100170605994,1693.2018056214563,-1267.8570872960443,-1613.1765808941213,0.0,0.0,936.2199492936176,105.92554651637099,2.0,0.06470013243604814,0.0,0.0,1.6745743097994241,131.99922844444444,-34.641170314287365,0.24297185758016207,8.676315001275306,0.0030468232611329856,124.35768719833125,1.2301063358281203,0.0,0.0,63.64483252733597
