Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.158050897073544,51.666666666666686,46.10666666666668,0.0,50.464510556295714,0.0,0.0,0.0,67.43445452667741,49.71090503797642,50.464510556295714,49.33410227881677,12.43753247303448,21.21267248063762,0.0,7.049648622567219,2.8,9.236100170605994,-396.25191709112494,-1435.2304805497154,-601.1387061794348,-0.0,-0.0,193.3202897983059,0.0,1.0,0.02505187362504638,0.0,0,0.46617606032530867,65.99961422222222,11.566499290004046,0.17581921256393873,9.718008508854115,0.002695198744058601,25.12106652432524,1.2134817432132243,0.2660279767902073,-1473.3230582996575,38.09257774994206
2025-01-01 00:01:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.28422475515382,51.666666666666686,46.10666666666668,0.0,50.454716929118774,0.0,0.0,0.0,67.63160117992784,49.70193927517613,50.454716929118774,49.32555044820481,12.43753247303448,21.120299607937373,0.0,7.074544061243716,2.8,9.236100170605994,-393.0479873232714,-1444.4045540780244,-596.4560780865887,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024982059871126134,0.0,0,0.4648769359066654,65.99961422222222,10.087800965011482,0.17734700536045117,9.700882735245361,0.002695373164553361,25.182604741294302,1.2174083828727815,0.26608665024141515,-1482.2809808916738,37.87642681364946
2025-01-01 00:02:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.406256936766106,51.666666666666686,46.10666666666668,0.0,50.44489581845543,0.0,0.0,0.0,67.82227646369704,49.692947300699,50.44489581845543,49.31697304182079,12.43753247303448,21.03063751451251,0.0,7.0977877260664055,2.8,9.236100170605994,-390.1718317605114,-1453.0441472409186,-591.9249049662054,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024914209109176196,0.0,0,0.4636143396885419,65.99961422222222,8.432783407388087,0.17833803896393624,9.660214803320628,0.00269554744836452,25.24210923360266,1.217779303603021,0.2661414191236156,-1490.6479304792267,37.60378323830803
2025-01-01 00:03:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.52441011948924,51.666666666666686,46.10666666666668,0.0,50.4350481372339,0.0,0.0,0.0,68.00689081170194,49.68392997494739,50.4350481372339,49.30837089380414,12.43753247303448,20.943513471776118,0.0,7.119511372790875,2.8,9.236100170605994,-387.62725461786397,-1461.1858176841774,-587.5352631650392,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024848197719194692,0.0,0,0.4623859712966701,65.99961422222222,6.587718748869307,0.17930732761260346,9.621625040664163,0.002695722090784305,25.299671225540585,1.2181399375049449,0.2661925962106025,-1498.4706662329975,37.284848548820136
2025-01-01 00:04:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.63891403640299,51.666666666666686,46.10666666666668,0.0,50.42517474049241,0.0,0.0,0.0,68.18580318187966,49.67488810375435,50.42517474049241,49.29974478538533,12.43753247303448,20.85877646777105,0.0,7.139830059228423,2.8,9.236100170605994,-383.32303685950797,-1468.6915764639764,-583.2784535174161,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024783917772061393,0.0,0,0.4611898223394695,65.99961422222222,6.635126859602224,0.1802560755956862,9.582767339829521,0.0026958970796365713,25.355405628673207,1.218490891957102,0.26624045455494527,-1505.7900448262128,37.098468362236495
2025-01-01 00:05:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.749861871470976,51.666666666666686,46.10666666666668,0.0,50.41527643263841,0.0,0.0,0.0,68.3591591741734,49.66582244522761,50.41527643263841,49.29109545152222,12.43753247303448,20.776365681321355,0.0,7.158858471481989,2.8,9.236100170605994,-377.6516461161149,-1475.7435443144084,-579.1504042091979,-0.0,-0.0,193.3202897983059,0.0,1.0,0.02472132919429202,0.0,0,0.46002514711227527,65.99961422222222,8.178468294777105,0.18118452809034377,9.545877239642357,0.0026960724034719385,25.409354051450972,1.2188324022545913,0.26628526600645286,-1512.6468832686764,36.90333895426798
2025-01-01 00:06:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.85735528665702,51.666666666666686,46.10666666666668,0.0,50.40535399753258,0.0,0.0,0.0,68.5271176354016,49.656733738116614,50.40535399753258,49.282423608408635,12.43753247303448,20.69621466917176,0.0,7.176689895511711,2.8,9.236100170605994,-371.74881775266306,-1482.3491615594326,-575.1468233412894,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024660387292655288,0.0,0,0.4588911139441796,65.99961422222222,10.077715790320482,0.1820930160007457,9.509417404002553,0.0026962480511126172,25.461563154424766,1.2191647280212814,0.26632725173627053,-1519.074368286469,36.7252067270365
2025-01-01 00:07:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,43.96154578151357,51.666666666666686,46.10666666666668,0.0,50.395408196621524,0.0,0.0,0.0,68.68991528361495,49.64762270005129,50.395408196621524,49.273729951766185,12.43753247303448,20.618224031714576,0.0,7.1934103531615055,2.8,9.236100170605994,-366.0453253410519,-1488.5395028687356,-571.2618408464175,-0.0,-0.0,193.3202897983059,0.0,1.0,0.02460102192275985,0.0,0,0.45778641755811994,65.99961422222222,11.896225707059642,0.18298226553968272,9.474833936068858,0.002696424011682728,25.51210723864154,1.2194882667051121,0.26636661558113656,-1525.103134586858,36.5636317181225
2025-01-01 00:08:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,44.06259556850005,51.666666666666686,46.10666666666668,0.0,50.385439757958615,0.0,0.0,0.0,68.84780557578132,49.63849001718869,50.385439757958615,49.265015146803734,12.43753247303448,20.542287258160023,-0.06882385295111959,7.209098052187576,2.8,9.236100170605994,-360.6123918147981,-1494.344751332983,-567.4893102137642,-0.0,-0.0,193.3202897983059,0.0,1.0,0.02454315707037151,0.0,0,0.45670964344846887,65.99961422222222,13.556628600660147,0.1838531144776373,9.439834290466983,0.0026966002747782526,25.561067072286043,1.2198034465488854,0.2664035427834638,-1530.761056538562,36.41630520557901
2025-01-01 00:09:00,0.13047149670135533,0.058742432489569674,0.0,0.0021745249450225886,0.0009790405414928278,0.0,0.05033686268083709,0.08013463402051826,0.0,0.0,0.0,0.0,0.058742432489569674,0,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.01861984649122807,0.0,On,0.03171701618960902,0,On,0.0018113907010920156,0,On,0.04501173036102353,0.03375879777076764,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,3532.6791733333334,Off,0.0,0,44.16065898481319,51.666666666666686,46.10666666666668,0.0,50.375449373844575,0.0,0.0,0.0,69.00102966377061,49.62933634198741,50.375449373844575,49.25627982605883,12.43753247303448,20.468303008349526,-0.1428081027616166,7.223824307596482,2.8,9.236100170605994,-355.4290882885367,-1499.7912729750037,-563.8234175184714,-0.0,-0.0,193.3202897983059,0.0,1.0,0.024486720213965123,0.0,0,0.45565944210343373,65.99961422222222,15.074039431628798,0.18470637323280606,9.406601332739443,0.002696776830505889,25.608519748371407,1.2201106755723552,0.2664382021910253,-1536.0735715527712,36.28229857776762
