Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.19217021465007328,0.058742432489569674,0.08783656097282423,0.19217021465007328,0.05874243248956967,0.08783656097282423,0.050336862680837084,0.08013463402051826,0.06169871794871795,0.0,0.08783656097282423,0.0,0.058742432489569674,0.0,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.01861984649122807,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2122.428235726496,21.111111111111143,0.4669705061201521,0.0,2.5742358520484454,0.06169871794871795,0.5833333333333334,2060.729517777778,3532.6791733333334,0.0,0.0,43.44778772709382,51.66666666666668,46.10666666666668,0.0,50.173143967269205,0.0,0.0,0.0,67.88716832358409,49.44393141699761,50.173143967269205,49.079325141861815,12.43753247303448,20.753488356470076,-0.06410200652651431,7.348768376724595,2.8,9.236100170605994,1743.6430068965024,-1545.4289987272903,-578.0837423247827,0.0,0.0,193.3202897983059,0.0,1.0,0.02470346523727314,0.0,0.0,0.4596927269017344,65.99961422222222,5.978223696483112,0.18175235282022714,9.539631352955638,0.0027003418018950146,25.09359582715988,1.2188663140662543,0.26673196282769523,-1581.2356428648031,35.80664413751288
2025-01-01 01:00:00,0.1881781178264506,0.05811784162159961,0.08532694494502926,0.1881781178264506,0.05811784162159961,0.08532694494502926,0.04894037419399498,0.0793018461965582,0.05993589743589744,0.0,0.08532694494502926,0.0,0.05811784162159961,0.0,1.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.01722335800438596,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2061.787428991453,21.111111111111143,0.45362849165957636,0.0,2.5006862562756327,0.05993589743589744,0.5666666666666667,2001.8515315555555,3532.6791733333334,0.0,0.0,42.4671405405496,51.66666666666668,46.10666666666668,0.0,49.58932669719383,0.0,0.0,0.0,66.35490709460875,48.90853280973335,49.58932669719383,48.56813586600312,12.43753247303448,20.864686675258774,-0.04337899634265371,7.664683229781842,2.5,9.236100170605994,1676.41534744847,-1343.6041076497538,-580.4647064324115,0.0,0.0,191.09101348750374,0.0,1.0,0.024233562649523033,0.0,0.0,0.4509485770480083,65.99961422222222,4.001611401924579,0.18121543336121135,9.602131141513883,0.002710744571835237,25.986733861311585,1.2184567977705687,0.2100905962174034,-1378.360495534525,34.75638788477109
2025-01-01 02:00:00,0.2067363556435162,0.05749325075362957,0.11293272125077401,0.2067363556435162,0.05749325075362957,0.11293272125077403,0.04894037419399498,0.07846905837259813,0.07932692307692307,0.0,0.11293272125077401,0.0,0.05749325075362957,0.0,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.01722335800438596,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2728.8363030769233,21.111111111111143,0.6003906507259099,0.0,3.3097318097765727,0.07932692307692307,0.75,2649.5093800000004,3532.6791733333334,0.0,0.0,41.71574481826968,51.66666666666668,46.10666666666668,0.0,49.01706353630038,0.0,0.0,0.0,65.18085127854637,48.38300926361142,49.01706353630038,48.06598212726695,12.43753247303448,20.834309864573935,-0.05003356281812721,8.244120830468148,1.6500000000000001,9.236100170605994,2322.489537648812,-1233.4921734137088,-603.471532763358,0.0,0.0,190.25822566354367,0.0,1.0,0.02402495849133938,0.0,0.0,0.44706678097618446,65.99961422222222,6.866541671703141,0.18232227236233067,9.601273510893593,0.00272226781516381,30.39183940490147,1.2185742783839073,0.14742615191477526,-1266.7378844299715,33.24571101626272
2025-01-01 03:00:00,0.18910719087961012,0.05686865988565951,0.09034617700061921,0.1891071908796101,0.05686865988565951,0.09034617700061921,0.04800938186943358,0.07763627054863806,0.06346153846153846,0.0,0.09034617700061921,0.0,0.05686865988565951,0.0,1.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.01629236567982456,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2183.0690424615386,21.111111111111143,0.4803125205807279,0.0,2.647785447821258,0.06346153846153846,0.6,2119.607504,3532.6791733333334,0.0,0.0,41.03484806616371,51.66666666666668,46.10666666666668,0.0,48.456707235990486,0.0,0.0,0.0,64.11695010338079,47.867729060981894,48.456707235990486,47.5732399734776,12.43753247303448,20.767637420782954,-0.0568327782955303,8.13583550274627,1.6500000000000001,9.236100170605994,1772.4839010650255,-1451.5962088667522,-608.8162616697434,0.0,0.0,188.4944455150222,0.0,1.0,0.024329073859447953,0.0,0.0,0.45272589080210573,65.99961422222222,9.736674758208325,0.18388718331487486,9.584795495655518,0.002734502342019202,20.662169909274844,1.2188415148936746,0.17961024408725126,-1489.2005687510018,37.604359884249426
2025-01-01 04:00:00,0.1865115825428295,0.05624406901768946,0.08783656097282423,0.1865115825428295,0.05624406901768946,0.08783656097282423,0.04800938186943358,0.07680348272467799,0.06169871794871795,0.0,0.08783656097282423,0.0,0.05624406901768946,0.0,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.01629236567982456,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2122.428235726496,21.111111111111143,0.4669705061201521,0.0,2.5742358520484454,0.06169871794871795,0.5833333333333334,2060.729517777778,3532.6791733333334,0.0,0.0,40.134625330337585,51.66666666666668,46.10666666666668,0.0,47.90769305333262,0.0,0.0,0.0,62.71035207865247,47.362194498792086,47.90769305333262,47.08944522152183,12.43753247303448,20.855700612988027,-0.04875267795503214,7.870796544781115,0.55,9.236100170605994,1647.0836853895153,-1393.8818979896812,-673.4332391806256,0.0,0.0,187.66165769106212,0.0,1.0,0.025169923426268354,0.0,0.0,0.4683727818990925,65.99961422222222,10.427031152582815,0.18328477562533227,9.628604210054904,0.002741560062048503,31.49968528488991,1.217899792187068,0.16247312379064488,-1433.584638958739,39.70274096905808
2025-01-01 05:00:00,0.26239975437092106,0.06249124867633685,0.16879589896798555,0.2623997543709211,0.06249124867633685,0.16879589896798555,0.09886225460859141,0.08773621771104761,0.07580128205128206,0.06088240977280149,0.10791348919518405,0.0,0.06249124867633685,0.0,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.01815435032894737,0.0,0.08070790427964405,0.0,0.004414552809265132,0.0,0.053341303239220046,0.04000597742941502,0.0,0.0,2607.554689606838,21.111111111111143,0.5737066218047584,0.0,3.162632618230947,0.07580128205128206,0.7166666666666667,2531.7534075555554,3532.6791733333334,1406.7413333333332,0.0,44.94329040707829,51.66666666666668,46.10666666666668,0.0,51.382488306052274,0.30207097841579167,817.3949177542944,1406.7413333333332,70.22389126105982,50.520717745133176,51.382488306052274,50.08983246467362,12.43753247303448,20.883728708223632,-0.03327713202340744,8.001151626681226,-0.25000000000000006,9.236100170605994,2153.4539318527263,-1474.856840447062,-711.5897706262531,0.0,0.0,246.66970814222697,0.0,0.96675,0.025555824945358147,0.0,0.0,0.47555380366757904,63.80512704933333,10.819304729914622,0.18406985007621926,9.65743387794456,0.0027596214232625976,32.34926362662393,1.217158997737587,0.14377073063041926,-1513.9201598924872,39.06331944542507
2025-01-01 06:00:00,0.19941790570255807,0.05749325075362957,0.09787502508400414,0.19941790570255805,0.05749325075362957,0.09787502508400416,0.05219884732995989,0.07846905837259813,0.06875,0.0,0.09787502508400414,0.0,0.05749325075362957,0.0,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.02048183114035088,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2364.991462666667,21.111111111111143,0.5203385639624553,0.0,2.8684342351396963,0.06875,0.65,2296.241462666667,3532.6791733333334,0.0,0.0,45.79450413175603,51.66666666666668,46.10666666666668,0.0,52.17858552330275,0.0,0.0,0.0,71.55391270586878,50.96784556636922,52.17858552330275,50.36247558790246,12.43753247303448,20.741136821657225,-0.0646310776090792,7.574525904744688,0.3,9.236100170605994,1829.1144785066424,-1577.9360314140397,-676.1523256816419,0.0,0.0,127.51708457728637,0.0,0.0,0.025168682034860296,0.0,0.0,0.4683496815528034,0.0,12.75825694433096,0.18550711469002595,9.589834971044777,0.002756856622137545,-33.54083758493916,1.2177515350059172,0.16984746514267435,-1620.1459315474463,42.20990013340653
2025-01-01 07:00:00,0.19968699286363603,0.058742432489569674,0.09787502508400414,0.19968699286363603,0.05874243248956967,0.09787502508400416,0.05080235884311779,0.08013463402051826,0.06875,0.0,0.09787502508400414,0.0,0.058742432489569674,0.0,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.019085342653508773,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2364.991462666667,21.111111111111143,0.5203385639624553,0.0,2.8684342351396963,0.06875,0.65,2296.241462666667,3532.6791733333334,0.0,0.0,44.67308880717175,51.66666666666668,46.10666666666668,0.0,51.553885890221274,0.0,0.0,0.0,69.80170126120585,50.40408659879983,51.553885890221274,49.829186953089106,12.43753247303448,20.916622775992042,-0.02835979073229537,7.338143819726016,-0.55,9.236100170605994,1769.946531702413,-1750.358227620742,-734.6885060506979,0.0,0.0,127.7861717383644,4.891666147205153,0.0,0.025953963265188073,0.0,0.0,0.48296253309759224,0.0,11.857403348079963,0.1827409307636828,9.656232557516317,0.002745207514542421,-18.62496470056254,1.2170333786128855,0.1719650905765856,-1793.3180180789816,42.959790458239596
2025-01-01 08:00:00,0.2064417421417122,0.05936702335753971,0.11293272125077401,0.20644174214171218,0.059367023357539704,0.11293272125077403,0.04614739722031077,0.08096742184447833,0.07932692307692307,0.0,0.11293272125077401,0.0,0.05936702335753971,0.0,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.014430381030701754,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,2728.8363030769233,21.111111111111143,0.6003906507259099,0.0,3.3097318097765727,0.07932692307692307,0.75,2649.5093800000004,3532.6791733333334,0.0,0.0,44.042835072294274,51.66666666666668,46.10666666666668,0.0,50.94154002169366,0.0,0.0,0.0,68.8169298004598,49.85069163293221,50.94154002169366,49.30526743855149,12.43753247303448,20.777948470568294,-0.0589470883826694,6.73044633757378,-1.4,9.236100170605994,2163.545756013725,-1920.088547057483,-779.3675469859687,0.0,0.0,123.96399793951744,310.74309136798644,0.0,0.02657969696584448,0.0,0.0,0.4946064554544869,0.0,90.11300198325338,0.18420014584506977,9.594060529521972,0.0027422730535178338,6.2428047644306295,1.218181739173265,0.18290343786113272,-1965.841631821274,45.75308476379091
2025-01-01 09:00:00,0.17720645747572028,0.05936702335753971,0.07528848083384934,0.17720645747572025,0.059367023357539704,0.07528848083384934,0.043354420246626564,0.08096742184447833,0.052884615384615384,0.0,0.07528848083384934,0.0,0.05936702335753971,0.0,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.011637404057017544,0.0,0.03171701618960902,0.0,0.0018113907010920158,0.0,0.04501173036102353,0.03375879777076764,0.0,0.0,1819.2242020512822,21.111111111111143,0.4002604338172733,0.0,2.2064878731843818,0.052884615384615384,0.5,1766.3395866666667,3532.6791733333334,0.0,0.0,43.17843052457624,51.66666666666668,46.10666666666668,0.0,50.34199519274264,0.0,0.0,0.0,67.46629769465036,49.30812467169982,50.34199519274264,48.791189411178415,12.43753247303448,20.804900551416505,-0.0573408261450662,6.604708126356845,-0.85,9.236100170605994,1428.5742364519165,-1734.4629331281446,-748.8283013173393,0.0,0.0,121.17102096583325,880.0452040321834,0.0,0.026180660192692697,0.0,0.0,0.48718100721787916,0.0,237.0073147521404,0.1845351416062041,9.619400626783793,0.0027503580893684164,32.74071579668673,1.218675616650735,0.18055555403875392,-1778.532823773099,44.06989064495429
