Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.7777333435032538,0.22583084816066698,0.35646875,0.7777333435032538,0.22583084816066698,0.35646874999999995,0.016229195720054237,0.29562393944986637,0.41588020833333333,0.05,0.0,0.35646875,0.0,0.21124751482733367,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0035099780701754383,0.0,0.0005387236019563878,0.0,0.01218049404792241,0.0,0.013960586346754756,0.0,0.21727971046777528,0.16295978285083143,6434.359274749231,20.000000000000057,0.3333333333333333,2339.176344695213,10.447069263888888,0.41588020833333333,0.4166666666666667,8357.65541111111,20058.372986666665,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,0.0,0.0,76.68048659673245,51.66666666666668,46.10666666666668,0.0,49.521795574286585,0.0,0.0,0.0,119.81326030739446,48.2224573704987,49.521795574286585,47.57278826860477,12.43753247303448,19.69051864884518,-0.06235885091820676,10.039338131490473,2.1405698073250123,2.8,9.236100170605994,3350.8976953644647,-1320.3355511398308,785.0349006139285,-3546.4083026530348,0.0,0.0,560.6420123260651,0.0,4.0,0.16108400939130813,0.0,0.0,2.084594989915989,263.9984568888889,-97.69528905779634,0.20642796525483875,9.248791619796084,0.002872490142297019,-55.26004474432576,1.223163755193947,0.39253338072943317,-3703.597989675472,44.0860938404277,0.9061390909439998,778.7200308706987,6.314869743229777
2025-01-01 01:00:00,0.7672736501275181,0.2229732475492469,0.35646875,0.7672736501275181,0.2229732475492469,0.35646874999999995,0.014291334384908311,0.2871021074092765,0.41588020833333333,0.05,0.0,0.35646875,0.0,0.20838991421591357,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.0032467297149122803,0.0,0.0004677952193121958,0.0,0.010576809450683835,0.0,0.009248888454725025,0.0,0.21507916738509858,0.16130937553882388,6434.359274749231,20.000000000000057,0.3333333333333333,2339.176344695213,10.447069263888888,0.41588020833333333,0.4166666666666667,8357.65541111111,20058.372986666665,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,0.0,0.0,74.75180000586663,51.66666666666668,46.10666666666668,0.0,48.72844869694612,0.0,0.0,0.0,116.79968750916662,47.51438994144016,48.72844869694612,46.90736056368716,12.43753247303448,19.69829058689423,-0.06314755645220552,10.232681627714644,2.601617559192624,2.5,9.236100170605994,3489.940776329825,-724.7450458157083,-113.8862367438481,-3397.348138527152,0.0,0.0,550.3363569661168,0.0,4.0,0.15158149071884455,0.0,0.0,1.9616224931979527,263.9984568888889,-97.40671685836982,0.20539030464397248,9.23769649009922,0.002859201839026757,-26.366517819359952,1.2232005588521566,0.31380698312909205,-3104.583395012638,40.66200450171615,0.9061390909439998,-120.34271149609512,6.456474752247019
2025-01-01 02:00:00,0.44959510072830144,0.22176605424983437,0.12426690426507711,0.44959510072830144,0.22176605424983437,0.12426690426507711,0.014291334384908311,0.2854925163433931,0.09981124999999999,0.05,0.03871440426507711,0.08555249999999999,0.0,0.20718272091650103,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.0032467297149122803,0.0,0.0004677952193121958,0.0,0.010576809450683835,0.0,0.009248888454725025,0.0,0.21507916738509858,0.16130937553882388,1544.2462259398153,16.666666666666686,0.08000000000000002,561.4023227268513,2.507296623333333,0.09981124999999999,0.1,2005.8372986666664,20058.372986666665,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,879.2133333333333,0.0,83.80818091331061,51.66666666666668,46.10666666666668,0.0,48.99571295983394,0.0,0.0,879.2133333333333,130.95028267704782,48.195887195230384,48.99801157231279,47.793675700449754,12.43753247303448,17.032887458065243,-0.03281113174739424,9.608041832837609,1.9825518009227459,1.6500000000000001,9.236100170605994,-555.5502712419269,-1677.3439019607918,-390.0415546038836,-2625.430609140122,0.0,-0.16785524985802086,548.7267659002334,0.0,4.0,0.1302841015081141,0.0,7.591687718971368e-06,1.6861103215025892,263.9984568888889,-22.924798691995697,0.24327339492476535,7.989470285466222,0.0028600160500421353,33.478519716119756,1.2344468435983016,0.22013080479401942,-2287.4414911350436,48.69526644740033,0.9061390909439998,-394.747047701101,4.705493097217429
2025-01-01 03:00:00,0.5841216897575088,0.22292683665895432,0.19962249999999998,0.5841216897575087,0.22292683665895432,0.19962249999999998,0.01411583548139954,0.2871129376094424,0.23289291666666667,0.05,0.0,0.19962249999999998,0.0,0.208343503325621,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.003071230811403509,0.0,0.0004677952193121958,0.0,0.010576809450683835,0.0,0.009321599841947708,0.0,0.21823646832980864,0.1636773512473564,3603.241193859569,16.666666666666686,0.18666666666666668,1309.9387530293197,5.850358787777778,0.23289291666666667,0.23333333333333334,4680.287030222223,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,0.0,0.0,89.85622683904045,51.66666666666668,46.10666666666668,0.0,50.97019636803752,0.16032877334080756,430.88012565153326,0.0,140.4003544360007,49.918929693851815,50.97884192115516,49.38465080364133,12.43753247303448,16.447432327767395,-0.0446212153039791,9.661150880801376,1.7661687051454045,1.6500000000000001,9.236100170605994,1502.4370622455617,-1390.002695492841,-136.3877058996835,-2572.4013595901465,0.0,0.0,526.8508122188665,0.0,3.65,0.13293419516944788,0.0,0.0,1.7203070514937027,240.8985919111111,-55.25358424272736,0.252731149222855,7.720859608519015,0.0028677563239072673,-38.961880791832115,1.2369252775350652,0.2661889052067513,-2740.1721946579232,40.230746135762836,0.9061390909439998,-139.79444922806505,3.4067433283815434
2025-01-01 04:00:00,0.6125525030263592,0.21935166765100922,0.2668544042650771,0.6125525030263592,0.21935166765100922,0.2668544042650771,0.01411583548139954,0.2822733342116263,0.2661633333333333,0.05,0.03871440426507711,0.22813999999999998,0.0,0.20476833431767588,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.003071230811403509,0.0,0.0004677952193121958,0.0,0.010576809450683835,0.0,0.009248888454725025,0.0,0.21507916738509858,0.16130937553882388,4117.989935839508,16.666666666666686,0.21333333333333335,1497.0728606049367,6.686124328888889,0.2661633333333333,0.26666666666666666,5348.899463111111,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,879.2133333333333,0.0,89.77790145428507,51.66666666666668,46.10666666666668,0.0,51.026094600491014,0.20452599587217338,548.5265763413717,879.2133333333333,140.27797102232043,49.75689554165089,51.02665000126655,49.121740611455294,12.43753247303448,16.358699259867425,-0.05792886460584755,9.413835258557986,1.2551318895014987,0.55,9.236100170605994,1741.2075234023025,-1111.6935069527285,-838.633298070815,-2841.214933975055,0.0,0.0,535.4321427316245,0.0,3.85,0.13674714534552992,0.0,0.0,1.7696506012594113,254.09851475555556,-70.99962119377497,0.25252626859914246,7.654228257227349,0.002850631559794788,37.54360977387526,1.2367363016151232,0.24318298361504223,-2646.7793284411446,38.01296088347944,0.9061390909439998,-842.4180700839987,3.784772013183682
2025-01-01 05:00:00,0.6794443341667101,0.21935166765100922,0.28517499999999996,0.67944433416671,0.21935166765100922,0.28517499999999996,0.014466833288417084,0.2822733342116263,0.33270416666666663,0.05,0.0,0.28517499999999996,0.0,0.20476833431767588,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.0034222286184210525,0.0,0.0004677952193121958,0.0,0.010576809450683835,0.0,0.009248888454725025,0.0,0.21507916738509858,0.16130937553882388,5147.487419799384,16.666666666666686,0.26666666666666666,1871.341075756171,8.35765541111111,0.33270416666666663,0.3333333333333333,6686.124328888889,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,0.0,0.0,87.6552288274956,51.66666666666668,46.10666666666668,0.0,50.293245535857785,0.0,0.0,0.0,136.96129504296186,48.95442822357226,50.293245535857785,48.2850195674295,12.43753247303448,16.333891060329893,-0.07208489464819783,9.7880780408718,0.044896350897845196,-0.25000000000000006,9.236100170605994,2632.1044224190937,-917.0084301166128,-351.91349393863794,-2980.6892766921223,0.0,0.0,545.6830826719754,0.0,4.0,0.1364942217225805,0.0,0.0,1.766377505939621,263.9984568888889,-80.3768033601434,0.2555516219113804,7.67554217491041,0.0028818146777609206,56.42551972504403,1.236198416177345,0.21828943826398303,-2819.5282522061466,31.178746333363097,0.9061390909439998,-354.7984784546462,2.8849845160083
2025-01-01 06:00:00,0.7112986088066323,0.23568688114241965,0.33531332023618504,0.7112986088066323,0.23568688114241965,0.33531332023618504,0.033639963215108246,0.34486010392485744,0.2827985416666667,0.05,0.09291457023618506,0.24239875,0.0,0.2211035478090863,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.03139763155140227,0.0,0.0038609758771929823,0.0,0.0012612916739771528,0.0,0.028517695663938115,0.0,0.018657741961339947,0.0,0.23364026990854567,0.17523020243140916,4375.364306829477,16.666666666666686,0.22666666666666668,1590.6399143927451,7.104007099444444,0.2827985416666667,0.2833333333333333,5683.205679555555,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,2110.112,0.0,90.14346438635808,51.66666666666668,46.10666666666668,0.0,51.164830702142105,0.5925892699153684,1607.3446325499174,2110.112,140.8491631036845,49.91733975271397,51.164830702142105,49.293594277999915,12.43753247303448,16.39017977617874,-0.05105491318205724,9.302917452967206,0.6929923183655405,0.3,9.236100170605994,2008.9390190116433,-1364.7260559586823,-464.04503871389863,-2884.1509986181395,0.0,0.0,608.1825968884497,0.0,3.9,0.13638345893684753,0.0,0.0,1.7649441200369447,257.39849546666665,-90.45688608814386,0.25424269271211514,7.697259521323807,0.002877321737566232,-29.869434578413955,1.2359614505345364,0.2532641846373908,-2991.4943189081196,36.128348556692444,0.9061390909439998,-468.0200571920304,3.975018478131801
2025-01-01 07:00:00,0.8235351675174616,0.2548923682199302,0.3524069042650771,0.8235351675174616,0.2548923682199302,0.3524069042650771,0.05506827362601884,0.3524923105581095,0.3659745833333333,0.05,0.03871440426507711,0.3136925,0.0,0.24030903488659686,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0035977275219298247,0.0,0.002180039586956937,0.0,0.04929050651713208,0.0,0.03208026404264686,0.0,0.2560284038801262,0.19202130291009462,5662.236161779323,16.666666666666686,0.29333333333333333,2058.475183331788,9.193420952222223,0.3659745833333333,0.36666666666666664,7354.736761777777,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,879.2133333333333,0.0,89.86036321575797,51.66666666666668,46.10666666666668,0.0,51.23495955143234,0.379711461896485,1024.9715575527102,879.2133333333333,140.4068175246218,49.79747653794747,51.23495955143234,49.07873503120504,12.43753247303448,16.351253808598056,-0.0703219194381879,9.144286676954966,0.004021075429680249,-0.55,9.236100170605994,3028.5546876524836,-1193.2273577882233,-657.6486415025291,-3130.5955709075615,0.0,0.0,587.6374385791861,1.2284878930987715,3.0,0.14035992247610593,0.0,0.0,1.8164037031628226,197.99884266666666,-90.72334179846354,0.25418419183884133,7.669115856422121,0.002869425201858258,-2.179502585078763,1.2361336953282833,0.2565786261407571,-3288.230959612329,36.528418492317904,0.9061390909439998,-661.8698542945411,4.221212792012093
2025-01-01 08:00:00,0.7968612258699912,0.26169659501223785,0.3483450585301542,0.7968612258699911,0.26169659501223785,0.3483450585301542,0.06096764100030824,0.36982462653634957,0.3160689583333333,0.05,0.07742880853015421,0.27091624999999997,0.0,0.2471132616789045,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.002720233004385965,0.0,0.0024670741789284164,0.0,0.05578033381699386,0.0,0.04034027763114342,0.0,0.2634911152039864,0.19761833640298973,4890.113048809416,16.666666666666686,0.25333333333333335,1777.7740219683624,7.939772640555556,0.3160689583333333,0.31666666666666665,6351.818112444444,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,1758.4266666666665,0.0,88.36402756502237,51.66666666666668,46.10666666666668,0.0,51.082382373302416,0.4067765628887009,1096.752286895849,1758.4266666666665,138.06879307034745,49.2452787888527,51.082382373302416,48.32672699662785,12.43753247303448,16.409254751632904,-0.053926725730928146,8.673908808437993,-0.7973279765912011,-1.4,9.236100170605994,1985.093507486745,-1809.6451345235866,-716.702789805488,-3441.9994346866465,0.0,0.0,610.3467321390455,89.44042753419224,3.0,0.14616308736148134,0.0,0.0,1.891502705797672,197.99884266666666,-73.36683877506887,0.2547361157960155,7.719158257828558,0.002885012390559536,121.04673978496406,1.2364550384932897,0.2724136628837296,-3628.0624244493115,40.64326795736302,0.9061390909439998,-721.9837864105242,5.280996605036118
2025-01-01 09:00:00,0.7980421333270336,0.2556690204814277,0.32388940426507706,0.7980421333270336,0.2556690204814277,0.32388940426507706,0.05360827527487566,0.3617296913854912,0.33270416666666663,0.05,0.03871440426507711,0.28517499999999996,0.0,0.24108568714809436,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0021937362938596492,0.0,0.002177667400246429,0.0,0.04923687158076959,0.0,0.04028210852136528,0.0,0.25545434916290616,0.19159076187217958,5147.487419799384,16.666666666666686,0.26666666666666666,1871.341075756171,8.35765541111111,0.33270416666666663,0.3333333333333333,6686.124328888889,20058.372986666665,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9940.679017777778,879.2133333333333,0.0,89.61217259074095,51.66666666666668,46.10666666666668,0.0,51.58012870281017,0.2643561871534153,723.5495656321466,879.2133333333333,140.01901967303274,49.70096924134157,51.58012870281017,48.761389510607266,12.43753247303448,16.376971354891378,-0.07432811935812934,8.572364994127605,-0.5062214113465615,-0.85,9.236100170605994,2426.047544092421,-1440.4746007255442,-410.97450124109963,-3262.677765665043,0.0,0.0,572.3551399078523,265.5821910781408,2.65,0.14331922480293,0.0,0.0,1.8547001599461799,174.8989776888889,-31.117249949772464,0.259928020753642,7.7684562969780195,0.002936439150194046,229.32933686840474,1.2371753817665618,0.269273390761979,-3351.529614292502,39.71393781078737,0.9061390909439998,-419.53329948966194,8.55879824856237
