Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.6609896244083203,0.11013445365688138,0.0,0.6609896244083204,0.11013445365688138,0.0,0.00821283715080313,0.13078576281307291,0.47199102444444446,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001711277412280702,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,471.99102444444446,15.5555555555556,0.16666666666666666,0.0,0.47199102444444446,0.0,0.16666666666666666,471.99102444444446,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,89.84446933558034,51.66666666666668,46.10666666666668,0.0,48.665346274375445,0.0,0.0,0.0,140.38198333684429,48.69950287145228,48.716581169990704,48.665346274375445,12.43753247303448,15.213842001537044,-0.03972036420157498,0.85,164.75738996198618,-588.7936104012603,0.0,0.0,132.8554629907508,769.2150567141204,0.0,0.031196975043049104,0.0,0.0,0.7957782493800071,0.0,148.70451292805123,0.2731018137681661,7.117624000682623,0.0028640875640198976,46.09736687613702,1.2422186454406052
2025-01-01 11:00:00,0.613790521963876,0.11013445365688138,0.0,0.613790521963876,0.11013445365688138,0.0,0.00821283715080313,0.13078576281307291,0.424791922,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001711277412280702,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,424.791922,15.5555555555556,0.15,0.0,0.424791922,0.0,0.15,424.791922,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,86.90449888847037,51.66666666666668,46.10666666666668,0.0,47.560563272754074,0.0,0.0,0.0,135.78827951323493,47.59589150478048,47.61355562079368,47.560563272754074,12.43753247303448,15.205908912618758,-0.08595047136787078,1.95,196.3397943166681,-508.5752567961969,0.0,0.0,132.8554629907508,735.8250191049666,0.0,0.029402803585904656,0.0,0.0,0.7500121897128823,0.0,147.2676661221142,0.275361249403625,7.138323501343954,0.0028874804634986934,35.26309287661812,1.2416537526854576
2025-01-01 12:00:00,0.19105202289682055,0.11162104343745596,0.030971523412061684,0.19105202289682055,0.11162104343745596,0.030971523412061684,0.008284140376314825,0.1327678825205057,0.0,0.05,0.030971523412061684,0.0,0.09703771010412263,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0017825806377923979,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,703.3706666666666,0.0,84.7641424503258,51.66666666666668,46.10666666666668,0.0,46.64085969546802,0.0,0.0,703.3706666666666,132.44397257863406,46.67184534227634,46.687338165680494,46.64085969546802,12.43753247303448,15.125043740435022,0.0,3.05,-168.98696466175133,-452.6377240101575,0.0,0.0,134.90888592369527,715.1288791172302,0.0,0.02883120327214563,0.0,0.0,0.7354317024572896,0.0,148.74187342471092,0.27808412317881587,7.114332988964288,0.002903116648411986,20.700447026125282,1.241364712309803
2025-01-01 13:00:00,0.1912659325733556,0.11162104343745596,0.007742880853015421,0.1912659325733556,0.11162104343745596,0.007742880853015421,0.00849805005284991,0.1327678825205057,0.0,0.05,0.007742880853015421,0.0,0.09703771010412263,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.001996490314327486,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,175.84266666666664,0.0,99.8302893191386,51.66666666666668,46.10666666666668,0.0,52.338763194345105,0.0,0.0,175.84266666666664,155.98482706115408,52.36878255013408,52.38379222802858,52.338763194345105,12.43753247303448,15.17291390388484,0.0,4.45,-98.84945764090722,-375.2729385984647,0.0,0.0,135.12279560023035,681.4228529406557,0.0,0.026998379626278577,0.0,0.0,0.688679695561822,0.0,141.3006853573271,0.2779339947491118,7.144918311051473,0.0029119225089246164,14.300258890642278,1.2405691379050432
2025-01-01 14:00:00,0.191408539024379,0.11162104343745596,0.0,0.19140853902437896,0.11162104343745596,0.0,0.008640656503873304,0.1327678825205057,0.0,0.05,0.0,0.0,0.09703771010412263,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0021390967653508773,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,96.09053719963141,51.66666666666668,46.10666666666668,0.0,51.1395283155157,0.0,0.0,0.0,150.1414643744241,51.17098361755303,51.18671126857169,51.1395283155157,12.43753247303448,15.357523150718727,0.0,4.7,-107.09402581322769,-362.99571350574746,0.0,0.0,135.26540205125374,565.8945816967657,0.0,0.026361785966256105,0.0,0.0,0.672441345925678,0.0,120.63628564126604,0.2751318487140925,7.239251800696182,0.0029184789068418334,2.936158921586809,1.2391474930775626
2025-01-01 15:00:00,0.1907739952982211,0.11087774854716867,0.0,0.1907739952982211,0.11087774854716867,0.0,0.008997172631431783,0.1317768226667893,0.0,0.05,0.0,0.0,0.09629441521383533,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002495612892909357,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,93.01515542457491,51.66666666666668,46.10666666666668,0.0,49.96034553698347,0.0,0.0,0.0,145.3361803508983,49.992832020363586,50.009075262053656,49.96034553698347,12.43753247303448,15.325521269009355,0.0,4.15,-165.62748631626093,-386.3899890987874,0.0,0.0,134.63085832509583,367.6288559859035,0.0,0.0267432131197232,0.0,0.0,0.6821708607915645,0.0,86.13164445743061,0.2754869357398426,7.220950042475835,0.0029162266711933154,-2.056955154800394,1.2392866552923192
2025-01-01 16:00:00,0.5247826210000867,0.11310763321803055,0.0,0.5247826210000867,0.11310763321803055,0.0,0.009638901661037046,0.13475000222793848,0.3303937171111111,0.05,0.0,0.0,0.09852429988469721,0.0,0.01458333333333334,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.0031373419225146203,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,330.39371711111113,15.5555555555556,0.11666666666666667,0.0,0.3303937171111111,0.0,0.11666666666666667,330.39371711111113,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,90.67041547271083,51.66666666666668,46.10666666666668,0.0,48.81492902274885,0.0,0.0,0.0,141.67252417611064,48.848381726877,48.86510807894107,48.81492902274885,12.43753247303448,15.054915747628165,-0.06451928376347539,3.05,63.447694435993974,-444.37151123176267,0.0,0.0,138.24576691585028,115.27198624255352,0.0,0.028336674100584755,0.0,0.0,0.7228171602502643,0.0,39.17972164079527,0.2800517078486945,7.08489615805229,0.0029132649546028747,-28.520361679238004,1.240452806836555
2025-01-01 17:00:00,0.5549583299460651,0.16480116701443848,0.030971523412061684,0.5549583299460652,0.16480116701443845,0.030971523412061684,0.1173087048746062,0.2932514201825701,0.09439820488888889,0.05,0.030971523412061684,0.0,0.1502178336811051,0.0,0.01458333333333334,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.003992980628654972,0.0,0.11331572424595124,0.0,0.09296097527442984,0.0,0.15271957192975336,0.114539678947315,0.0,0.0,94.39820488888888,15.5555555555556,0.03333333333333333,0.0,0.09439820488888889,0.0,0.03333333333333333,94.39820488888888,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,703.3706666666666,0.0,91.4999695609418,51.66666666666668,46.10666666666668,0.0,49.61342218001929,0.10791350453237764,274.1254919547131,703.3706666666666,142.96870243897155,49.322522612515726,49.62161837833448,49.16887663044876,12.43753247303448,15.25728613720785,-0.025996732564967453,1.95,43.901113071671006,-527.1938338484326,0.0,0.0,465.8693692443158,6.091345072987811,1.0,0.03038051381960398,0.0,0.0,0.7749518044383658,65.99961422222222,10.827372786898888,0.275049332947033,7.163942850433815,0.002899724203556253,2.9318774019831833,1.2390098897557782
2025-01-01 18:00:00,0.9396211555080375,0.1674589191564375,0.030971523412061684,0.9396211555080376,0.1674589191564375,0.030971523412061684,0.13429787687435987,0.3305313566336777,0.424791922,0.05,0.030971523412061684,0.0,0.15287558582310418,0.0,0.01458333333333334,1.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.004563406432748538,0.0,0.12973447044161132,0.0,0.12669724220287204,0.0,0.15428112174498604,0.11571084130873949,0.0,0.0,424.791922,15.5555555555556,0.15,0.0,0.424791922,0.0,0.15,424.791922,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,703.3706666666666,0.0,93.53913363412583,51.66666666666668,46.10666666666668,0.0,51.09261511906327,0.27315667647100295,732.1607112636588,703.3706666666666,146.1548963033216,49.97598629387316,51.09261511906327,49.41767188127812,12.43753247303448,15.146063688024261,-0.08506535884330839,1.15,403.3415426461102,-546.2780192315056,0.0,0.0,520.0291692081108,0.0,1.0,0.02983771135410305,0.0,0.0,0.76110589805932,65.99961422222222,4.79847066950498,0.2773946893751303,7.111886188032725,0.002904916327124504,4.815563638554924,1.238861615264614
2025-01-01 19:00:00,1.4905704131443793,0.16307370253133735,0.030971523412061684,1.4905704131443793,0.16307370253133732,0.030971523412061684,0.12779139958302116,0.3687969646724693,0.9439820488888889,0.05,0.030971523412061684,0.0,0.148490369198004,0.0,0.01458333333333334,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004848619334795323,0.0,0.12294278024822583,0.0,0.17080980574179724,0.0,0.15041628595228523,0.11281221446421388,0.0,0.0,943.9820488888889,15.5555555555556,0.3333333333333333,0.0,0.9439820488888889,0.0,0.3333333333333333,943.9820488888889,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,703.3706666666666,0.0,95.33308108817629,51.66666666666668,46.10666666666668,0.0,51.60291259044903,0.135688008904457,366.51513040098837,703.3706666666666,148.95793920027546,50.67565553370956,51.60291259044903,50.21202700533982,12.43753247303448,15.195094761880238,-0.07717453722141356,-0.25000000000000006,866.1468546486532,-632.0385701144277,0.0,0.0,552.0588384610528,0.0,1.0,0.03108478449359675,0.0,0.0,0.7929164719507218,65.99961422222222,2.144537413139168,0.2764166043172447,7.134377090600143,0.0029037092180823417,-4.204209566040324,1.2386520463353654
2025-01-01 20:00:00,1.0589976851049925,0.15665027018814126,0.007742880853015421,1.0589976851049925,0.15665027018814126,0.007742880853015421,0.10376745791874567,0.38604010029735797,0.5191901268888889,0.05,0.007742880853015421,0.0,0.14206693685480792,0.0,0.01458333333333334,1.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.004991225785818714,0.0,0.09877623213292694,0.0,0.19661751782428064,0.0,0.14284276934840684,0.1071320770113051,0.0,0.0,519.1901268888889,15.5555555555556,0.18333333333333332,0.0,0.5191901268888889,0.0,0.18333333333333332,519.1901268888889,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,175.84266666666664,0.0,92.25556681932284,51.66666666666668,46.10666666666668,0.0,50.6439328058706,0.11248194748982548,295.8642304126603,175.84266666666664,144.1493231551919,49.6316081983175,50.6439328058706,49.125445894540945,12.43753247303448,15.271160577664457,-0.04009493705652017,-0.55,408.4413083308116,-655.3502429634033,0.0,0.0,545.8081785839373,0.0,1.0,0.03146772939220051,0.0,0.0,0.8026847017422124,65.99961422222222,-1.2067541786113145,0.2749633748888422,7.170425265297001,0.002902717560056274,4.8434167406610475,1.2383258523989666
2025-01-01 21:00:00,1.4722441573321539,0.11459422299860514,0.023228642559046265,1.472244157332154,0.11459422299860514,0.02322864255904626,0.011136269396782661,0.13673212193537126,1.274375766,0.05,0.023228642559046265,0.0,0.1000108896652718,0.0,0.01458333333333334,1.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.004634709658260234,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,1274.375766,15.5555555555556,0.45,0.0,1.274375766,0.0,0.45,1274.375766,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,527.528,0.0,98.69231948483242,51.66666666666668,46.10666666666668,0.0,52.005230392250034,0.0,0.0,527.528,154.20674919505063,52.01639752147161,52.05116416460823,51.9760473137242,12.43753247303448,15.267889433817478,-0.05432805284889693,-0.3,828.3236546928981,-649.687686653724,0.0,0.0,207.7248685812509,0.0,1.0,0.03173584053874942,0.0,0.0,0.8095237308001754,65.99961422222222,-4.0892932346289035,0.2756037445321182,7.176164968257956,0.0029088212315860154,13.409082087180261,1.2383355215487803
2025-01-01 22:00:00,1.611217615928449,0.11310763321803055,0.0,1.611217615928449,0.11310763321803055,0.0,0.0104945403671774,0.13475000222793848,1.4159730733333333,0.05,0.0,0.0,0.09852429988469721,0.0,0.01458333333333334,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.003992980628654972,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,1415.9730733333333,15.5555555555556,0.5,0.0,1.4159730733333333,0.0,0.5,1415.9730733333333,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,95.73615119684014,51.66666666666668,46.10666666666668,0.0,50.91078738015531,0.0,0.0,0.0,149.58773624506273,50.942887050664,50.95893688591834,50.91078738015531,12.43753247303448,15.261485160776008,-0.050140877142157425,-1.95,833.8108489204735,-784.7101421701791,0.0,0.0,205.10101984421286,0.0,1.0,0.034337170747013326,0.0,0.0,0.8758789462124084,65.99961422222222,-2.55310208689356,0.27639078317460336,7.181701295154655,0.0029159991607034816,8.47234197864566,1.2383575652796517
2025-01-01 23:00:00,1.749200014671028,0.11087774854716867,0.0,1.749200014671028,0.11087774854716867,0.0,0.009852811337572135,0.1317768226667893,1.5575703806666668,0.05,0.0,0.0,0.09629441521383533,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0033512515990497082,0.0,0.006501559738522427,0.0,0.003384269048342151,0.0,0.08775909961607506,0.06581932471205627,0.0,0.0,1557.5703806666668,15.5555555555556,0.55,0.0,1.5575703806666668,0.0,0.55,1557.5703806666668,2831.9461466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2819.051017777778,0.0,0.0,92.57555147336622,51.66666666666668,46.10666666666668,0.0,49.735665257836864,0.0,0.0,0.0,144.6492991771347,49.7688568179805,49.78545259805233,49.735665257836864,12.43753247303448,15.265363152259908,-0.04936419703389664,-3.05,900.8745844321344,-856.6583002835057,0.0,0.0,201.4861112534584,0.0,1.0,0.03522215854694625,0.0,0.0,0.8984533798291767,65.99961422222222,-1.5236072044848052,0.27656143120273485,7.186698059943773,0.002918531690437739,4.503199807994405,1.2383390302204833
