Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,1.5117143200165077,0.11013445365688138,0.0,0.13078576281307291,1.3215748684444444,0.009353688758990264,0.05,0.0,0.0,49.60037232997666,15.242022328598354,-0.06084816294535402
2025-01-01 01:00:00,1.4161111455973672,0.10939115876659408,0.0,0.12979470295935652,1.2271766635555557,0.009139779082455175,0.05,0.0,0.0,48.4683982059885,15.241924055462132,-0.052778154460145645
2025-01-01 02:00:00,1.4151200857436508,0.10864786387630679,0.0,0.12880364310564013,1.2271766635555557,0.009139779082455175,0.05,0.0,0.0,47.37344704702472,15.21587320654734,-0.060278244403837
2025-01-01 03:00:00,1.3667873169944664,0.1079045689860195,0.03871440426507711,0.12781258325192374,1.1799775611111112,0.008997172631431783,0.05,0.03871440426507711,0.0,47.606185774885724,15.223935166228213,-0.0553450181583098
2025-01-01 04:00:00,1.3185971546963058,0.1071612740957322,0.0,0.12682152339820735,1.1327784586666667,0.008997172631431783,0.05,0.0,0.0,52.150175693342526,15.229914681428868,-0.05953591317641844
2025-01-01 05:00:00,1.460479674931686,0.1071612740957322,0.0,0.12682152339820735,1.274375766,0.009282385533478568,0.05,0.0,0.0,50.93452356247263,15.2430734208104,-0.05244727677205354
2025-01-01 06:00:00,1.4084524520320043,0.1311927393337282,0.03871440426507711,0.17288478041739316,1.1327784586666667,0.05278921294794452,0.05,0.03871440426507711,0.0,50.33432488601353,15.236246667475928,-0.05594718477346259
2025-01-01 07:00:00,1.5387454313688596,0.11704431158928585,0.023228642559046265,0.14463365254229466,1.3215748684444444,0.022536910382120467,0.05,0.023228642559046265,0.0,52.130723201884685,15.251852590112552,-0.05698702372689241
2025-01-01 08:00:00,1.5592627532850634,0.11087774854716867,0.0,0.1317768226667893,1.3687739708888889,0.008711959729385,0.05,0.0,0.0,50.98674343830495,15.254026386527682,-0.05297013371179113
2025-01-01 09:00:00,1.275640319265326,0.11087774854716867,0.0,0.1317768226667893,1.0855793562222222,0.008284140376314825,0.05,0.0,0.0,49.80917806608399,15.31268254205592,-0.029334212425900456
2025-01-01 10:00:00,0.6609896244083203,0.11013445365688138,0.0,0.13078576281307291,0.47199102444444446,0.00821283715080313,0.05,0.0,0.0,48.67033870183649,15.0988744329099,-0.09468361173422203
2025-01-01 11:00:00,0.613790521963876,0.11013445365688138,0.0,0.13078576281307291,0.424791922,0.00821283715080313,0.05,0.0,0.0,47.56562237588563,15.248557216492031,-0.020583532525794576
2025-01-01 12:00:00,0.19105202289682055,0.11162104343745596,0.030971523412061684,0.1327678825205057,0.0,0.008284140376314825,0.05,0.030971523412061684,0.0,46.63901888649438,14.930286787761238,-0.12526876779436308
2025-01-01 13:00:00,0.1912659325733556,0.11162104343745596,0.007742880853015421,0.1327678825205057,0.0,0.00849805005284991,0.05,0.007742880853015421,0.0,52.33224324487981,15.053752576415754,-0.0305125490261234
2025-01-01 14:00:00,0.191408539024379,0.11162104343745596,0.0,0.1327678825205057,0.0,0.008640656503873304,0.05,0.0,0.0,51.12973461292556,15.261228181124473,0.0
2025-01-01 15:00:00,0.1907739952982211,0.11087774854716867,0.0,0.1317768226667893,0.0,0.008997172631431783,0.05,0.0,0.0,49.947943013182865,15.242470590584153,0.0
2025-01-01 16:00:00,0.66637992833342,0.11310763321803055,0.0,0.13475000222793848,0.47199102444444446,0.009638901661037046,0.05,0.0,0.0,48.80060844512615,15.072282792105485,-0.06881924464568809
2025-01-01 17:00:00,0.49933785579921963,0.16480116701443848,0.030971523412061684,0.33202915092461344,0.0,0.1173087048746062,0.05,0.030971523412061684,0.0,49.60115840151467,15.25240855433845,-0.027017739471224544
2025-01-01 18:00:00,0.9396211555080375,0.1674589191564375,0.030971523412061684,0.3305313566336777,0.424791922,0.13429787687435987,0.05,0.030971523412061684,0.0,51.08080746754758,15.147070630162489,-0.08486009428118146
2025-01-01 19:00:00,1.4905704131443793,0.16307370253133735,0.030971523412061684,0.3687969646724693,0.9439820488888889,0.12779139958302116,0.05,0.030971523412061684,0.0,51.59151408734424,15.2100556095232,-0.07373747632064838
2025-01-01 20:00:00,1.0589976851049925,0.15665027018814126,0.007742880853015421,0.38604010029735797,0.5191901268888889,0.10376745791874567,0.05,0.007742880853015421,0.0,50.63296117631578,15.255423280947134,-0.04266197111028367
2025-01-01 21:00:00,1.4722441573321539,0.11459422299860514,0.023228642559046265,0.13673212193537126,1.274375766,0.011136269396782661,0.05,0.023228642559046265,0.0,51.99421103634357,15.266605018305048,-0.05381527446606462
2025-01-01 22:00:00,1.6584167183728935,0.11310763321803055,0.0,0.13475000222793848,1.4631721757777778,0.0104945403671774,0.05,0.0,0.0,50.89974412129167,15.247520140187556,-0.06029870531359789
2025-01-01 23:00:00,1.7963991171154725,0.11087774854716867,0.0,0.1317768226667893,1.604769483111111,0.009852811337572135,0.05,0.0,0.0,49.72508869691905,15.254566367555748,-0.05472082350881043
2025-01-02 00:00:00,1.7005107297942854,0.11013445365688138,0.0,0.13078576281307291,1.5103712782222223,0.009353688758990264,0.05,0.0,0.0,48.589248002088084,15.243972038873837,-0.0536159157852411
2025-01-02 01:00:00,1.699305760264034,0.10939115876659408,0.0,0.12979470295935652,1.5103712782222223,0.009139779082455175,0.05,0.0,0.0,47.4900507211643,15.223731257355697,-0.06004718957101665
2025-01-02 02:00:00,1.6039164955214285,0.10864786387630679,0.03871440426507711,0.12880364310564013,1.4159730733333333,0.009139779082455175,0.05,0.03871440426507711,0.0,47.02090826107222,15.245285292051623,-0.052913327404144096
2025-01-02 03:00:00,1.6027828292166888,0.1079045689860195,0.0,0.12781258325192374,1.4159730733333333,0.008997172631431783,0.05,0.0,0.0,52.28368931175554,15.244739640630597,-0.05365849603791035
2025-01-02 04:00:00,1.612194099100201,0.1112310633016823,0.03871440426507711,0.13387086821957533,1.4159730733333333,0.012350157547292488,0.05,0.03871440426507711,0.0,50.994198212120445,15.236332260443428,-0.05716558410310159
2025-01-02 05:00:00,1.6061754158562007,0.12458231422192147,0.030971523412061684,0.1580473070564884,1.3687739708888889,0.029354137910823665,0.05,0.030971523412061684,0.0,51.50915776784153,15.247018738128995,-0.05313281417312122
2025-01-02 06:00:00,1.5500497593653375,0.1311927393337282,0.05420016597110795,0.17288478041739316,1.274375766,0.05278921294794452,0.05,0.05420016597110795,0.0,51.4210019354781,15.247276874168389,-0.0535659390609171
2025-01-02 07:00:00,1.4809553365623078,0.13835946656721154,0.06194304682412337,0.18818196751983823,1.1799775611111112,0.06279580793135849,0.05,0.06194304682412337,0.0,51.05756854590595,15.258718423274559,-0.05336431100470067
2025-01-02 08:00:00,1.5592627532850634,0.11087774854716867,0.0,0.1317768226667893,1.3687739708888889,0.008711959729385,0.05,0.0,0.0,50.91525052070437,15.251476281394046,-0.05506503071926125
2025-01-02 09:00:00,1.558834933931993,0.11087774854716867,0.0,0.1317768226667893,1.3687739708888889,0.008284140376314825,0.05,0.0,0.0,49.666843516707914,15.27218548919128,-0.0505713258925961
2025-01-02 10:00:00,1.3689761610749869,0.11013445365688138,0.030971523412061684,0.13078576281307291,1.1799775611111112,0.00821283715080313,0.05,0.030971523412061684,0.0,49.77122094342663,15.274413331942492,-0.03803144135561816
2025-01-02 11:00:00,1.1329806488527647,0.11013445365688138,0.0,0.13078576281307291,0.9439820488888889,0.00821283715080313,0.05,0.0,0.0,51.367544150253565,15.198938020359003,-0.07811865062124437
2025-01-02 12:00:00,0.663043047341265,0.11162104343745596,0.0,0.1327678825205057,0.47199102444444446,0.008284140376314825,0.05,0.0,0.0,50.17604152042243,15.217318506803457,-0.051918074077346256
2025-01-02 13:00:00,0.6160578545733556,0.11162104343745596,0.0,0.1327678825205057,0.424791922,0.00849805005284991,0.05,0.0,0.0,49.024196625449925,15.21982615416358,-0.049290267115338765
2025-01-02 14:00:00,0.6633995634688234,0.11162104343745596,0.0,0.1327678825205057,0.47199102444444446,0.008640656503873304,0.05,0.0,0.0,47.909130957408706,15.165236665278806,-0.07925943964157804
