Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,93.51352387108166,51.666666666666686,46.10666666666668,0.0,50.18856396684719,0.0,0.0,0.0,146.11488104856508,50.20022954056396,50.20606232742235,50.18856396684719,12.43753247303448,15.347808748161127,0.0,2.8,-370.61621294780736,-573.8093507036946,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03508989580334642,0.0,0,0.8950795971334239,65.99961422222222,3.197208934727044,0.2643076061865758,7.089128664601059,0.0028041301939488034,3.027413157176711,1.2380691823878403
2025-01-01 00:01:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,93.62733167194261,51.666666666666686,46.10666666666668,0.0,50.167969630023535,0.0,0.0,0.0,146.29270573741033,50.18080280427212,50.18721939139642,50.167969630023535,12.43753247303448,15.285931050003244,0.0,2.8,-370.36772661551356,-569.8978989955276,-0.0,-0.0,199.99592882116016,0.0,1.0,0.035023413501740285,0.0,0,0.8933837542026949,65.99961422222222,-0.4657564411461408,0.2661381940723724,7.080624290292045,0.0028041584355484334,3.119084172499144,1.2419520984913566
2025-01-01 00:02:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,93.73656508187172,51.666666666666686,46.10666666666668,0.0,50.14735095479635,0.0,0.0,0.0,146.46338294042457,50.16135242525949,50.16835316049106,50.14735095479635,12.43753247303448,15.22573454292926,0.0,2.8,-370.3494552243842,-566.102583442074,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03495871121288006,0.0,0,0.8917333161685899,65.99961422222222,-4.242800603470371,0.26717264146376507,7.050956882197566,0.0028041874413425863,3.2081432663506257,1.2422113259480185
2025-01-01 00:03:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,93.84147553253197,51.666666666666686,46.10666666666668,0.0,50.126708949372905,0.0,0.0,0.0,146.6273055195812,50.14187935382162,50.14946455604598,50.126708949372905,12.43753247303448,15.16712647153196,0.0,2.8,-370.54113086677876,-562.4167715199274,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03489569151876923,0.0,0,0.8901257980747114,65.99961422222222,-8.120288168011548,0.2681842768516016,7.022154864657281,0.0028042172691122706,3.2947229701209944,1.2424638158477233
2025-01-01 00:04:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,93.94229705168578,51.666666666666686,46.10666666666668,0.0,50.10604456653192,0.0,0.0,0.0,146.78483914325903,50.12238448802102,50.13055444876557,50.10604456653192,12.43753247303448,15.110020514465036,0.0,2.8,-368.1439186449382,-558.8343120565348,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03483426368977661,0.0,0,0.8885588855727299,65.99961422222222,-9.305535409563554,0.26917426637555497,6.994170845680287,0.0028042478956332093,3.3789553013791727,1.2427099320618298
2025-01-01 00:05:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,94.03888182502207,51.666666666666686,46.10666666666668,0.0,50.0853587074598,0.0,0.0,0.0,146.935752851597,50.10286867730268,50.111623662224126,50.0853587074598,12.43753247303448,15.054472612430445,-0.0010829431251551114,2.8,-364.3008479537314,-555.3580169668179,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03477448989842148,0.0,0,0.8870341645708457,65.99961422222222,-8.938759808073666,0.2701413326737983,6.967037099933783,0.0028042792989260205,3.460753994489502,1.242949425712395
2025-01-01 00:06:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,94.13123571909283,51.666666666666686,46.10666666666668,0.0,50.064652305874894,0.0,0.0,0.0,147.08005581108253,50.08333280181891,50.09267304979092,50.064652305874894,12.43753247303448,15.000481460782941,-0.055074094772658455,2.8,-360.20177018254464,-551.9871127269619,-0.0,-0.0,199.99592882116016,0.0,1.0,0.034716370699748894,0.0,0,0.8855516492272518,65.99961422222222,-8.210586276742944,0.2710851880959119,6.940193933070326,0.0028043114562411884,3.5401207157094996,1.2431822947303206
2025-01-01 00:07:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,94.21951769151585,51.666666666666686,46.10666666666668,0.0,50.043926294169445,0.0,0.0,0.0,147.2179963929935,50.06377774050328,50.07370346367019,50.043926294169445,12.43753247303448,14.947988697280527,-0.10756685827507262,2.8,-356.239810610272,-548.7172948975451,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03465984512353261,0.0,0,0.8841097843020621,65.99961422222222,-7.518444533887077,0.27200655162085285,6.914731002225479,0.0028043443448699298,3.617144873470296,1.2434087835201157
2025-01-01 00:08:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,94.30392847558888,51.666666666666686,46.10666666666668,0.0,50.02318156968261,0.0,0.0,0.0,147.3498882431076,50.0442043392671,50.05471572405934,50.02318156968261,12.43753247303448,14.896920356999415,-0.15863519855618513,2.8,-352.45493840010727,-545.5433410307793,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03460483523754374,0.0,0,0.8827065818854684,65.99961422222222,-6.907526190488117,0.2729064384165946,6.889489405580724,0.0028043779429517807,3.691939973459413,1.2436292044155826
2025-01-01 00:09:00,0.1901394515720632,0.11013445365688138,0.0,0.0031689908595343864,0.0018355742276146897,0.0,0.009353688758990264,0.13078576281307291,0.0,0.05,0.0,0.0,0.09555112032354804,0.0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006501559738522427,0,On,0.003384269048342151,0,On,0.08775909961607506,0.06581932471205627,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2831.9461466666667,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2819.051017777778,Off,0.0,0,94.38466253767672,51.666666666666686,46.10666666666668,0.0,50.0024189854983,0.0,0.0,0.0,147.47603521511988,50.024613402320846,50.035710610732124,50.0024189854983,12.43753247303448,14.847204768885838,-0.2083507866697616,2.8,-348.8247732742017,-542.4602276198717,-0.0,-0.0,199.99592882116016,0.0,1.0,0.03455126541639509,0.0,0,0.8813401129110102,65.99961422222222,-6.3604744754901255,0.2737858481162101,6.864989576334927,0.002804412229694648,3.764616108905444,1.2438438604770352
