Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.151906246680186,1.3573269729254371,0.0,0.035865104111336435,0.02262211621542395,0.0,0.02139326092445937,0.0,0.38453460331187006,1.6959783824438568,0.05,0.0,0.0,0.2472498268319833,1.0954938127601204,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2492.369096364929,20.000000000000057,2.1907263779110395,967.6372323199448,1.481472132443857,0.21450624999999998,1,3245.500078684874,3245.500078684874,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.453444861752228,51.666666666666686,46.10666666666668,0.0,50.304193539122124,0.0,0.0,0.0,20.453444861752228,48.465219168028504,50.304193539122124,47.5457319824817,12.43753247303448,19.4758372734593,-0.02416272654075513,8.133349437664311,2.8,9.236100170605994,2325.0100142180127,-909.1700404065487,-701.9197928059117,-0.0,-0.0,517.4277013369212,0.0,2.0,0.032298487730644664,0.0,0,0.58861771607467,131.99922844444444,17.133009322073804,0.21689803045664616,9.258453887314374,0.00298801490122662,43.66328691795147,1.220468525325102,0.2742309022259924,-1906.0490992350383,29.241826508544875
2025-01-01 00:01:00,2.1528762701446524,1.3579535461851882,0.0,0.03588127116907754,0.02263255910308647,0.0,0.02139326092445937,0.0,0.38453460331187006,1.6969484059083233,0.05,0.0,0.0,0.2472498268319833,1.0961203860198714,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2491.998838239246,20.000000000000057,2.1889461647006674,967.4934833268672,1.4824421559083234,0.21450624999999998,1,3244.9860715661134,3244.9860715661134,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.42868759734411,51.666666666666686,46.10666666666668,0.0,50.30086440662192,0.0,0.0,0.0,20.42868759734411,48.4623486983991,50.30086440662192,47.54309084428768,12.43753247303448,19.508108337380662,0.0,8.163412866717564,2.8,9.236100170605994,2319.9011212631212,-920.906177749312,-704.0186351006196,-0.0,-0.0,517.4277013369212,0.0,2.0,0.032332495094926174,0.0,0,0.5892374768901,131.99922844444444,14.493216787573544,0.21711684285621202,9.297129524817965,0.0029883101063665533,43.56456368364583,1.2238984812767275,0.27430256269787423,-1917.2941471160273,28.894486039848
2025-01-01 00:02:00,2.1538141072992327,1.3585593291425975,0.0,0.03589690178832054,0.022642655485709956,0.0,0.02139326092445937,0.0,0.38453460331187006,1.6978862430629034,0.05,0.0,0.0,0.2472498268319833,1.0967261689772807,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2491.641001277181,20.000000000000057,2.187227361280195,967.3545567256269,1.4833799930629035,0.21450624999999998,1,3244.4893080028082,3244.4893080028082,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.4047060569849,51.666666666666686,46.10666666666668,0.0,50.29753902594471,0.0,0.0,0.0,20.4047060569849,48.45948170324432,50.29753902594471,47.54045304189414,12.43753247303448,19.539281363155677,0.0,8.191523441200989,2.8,9.236100170605994,2314.9384109082935,-931.8588904755932,-706.0484469072893,-0.0,-0.0,517.4277013369212,0.0,2.0,0.032365330100729645,0.0,0,0.5898358722789032,131.99922844444444,11.918155201480452,0.21671765014353728,9.311738254911482,0.0029886038186068583,43.46828974521043,1.22376791253244,0.2743695513300374,-1927.8137022470303,28.600255045810137
2025-01-01 00:03:00,2.1547215924637113,1.359145506651196,0.0,0.035912026541061855,0.022652425110853264,0.0,0.02139326092445937,0.0,0.38453460331187006,1.698793728227382,0.05,0.0,0.0,0.2472498268319833,1.0973123464858792,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2491.294871603258,20.000000000000057,2.185566370767126,967.2201753612507,1.4842874782273823,0.21450624999999998,1,3244.0087969645087,3244.0087969645087,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.381455272405795,51.666666666666686,46.10666666666668,0.0,50.29421728174959,0.0,0.0,0.0,20.381455272405795,48.45661807369784,50.29421728174959,47.53781846967196,12.43753247303448,19.569420096323633,0.0,8.21785244618022,2.8,9.236100170605994,2310.0663026841016,-942.1182207035675,-708.013137188665,-0.0,-0.0,517.4277013369212,0.0,2.0,0.032397061450605696,0.0,0,0.5904141542977944,131.99922844444444,9.356866932587728,0.21633315173142656,9.325782239290781,0.0029888969130364698,43.374240391589396,1.2236416956450737,0.27443227958006255,-1937.6709041332974,28.332508068479335
2025-01-01 00:04:00,2.155600241407841,1.359713057801521,0.0,0.03592667069013068,0.02266188429669202,0.0,0.02139326092445937,0.0,0.38453460331187006,1.6996723771715119,0.05,0.0,0.0,0.2472498268319833,1.0978798976362043,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2490.959858345381,20.000000000000057,2.1839602040724406,967.0901098335905,1.485166127171512,0.21450624999999998,1,3243.5437181789716,3243.5437181789716,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.358897938046614,51.666666666666686,46.10666666666668,0.0,50.290899065380394,0.0,0.0,0.0,20.358897938046614,48.45375770720416,50.290899065380394,47.535187028116056,12.43753247303448,19.598577407633588,0.0,8.242546242517097,2.8,9.236100170605994,2306.023310912904,-951.7509140021361,-709.9159316766624,-0.0,-0.0,517.4277013369212,0.0,2.0,0.03242774623108483,0.0,0,0.5909733633095138,131.99922844444444,7.551682907264251,0.2159625537468843,9.33929030868563,0.002989189403484649,43.282302469219445,1.2235196069533811,0.274491098955823,-1946.919726951411,28.078703115684103
2025-01-01 00:05:00,2.156452170834135,1.360263349848327,0.0,0.035940869513902254,0.022671055830805448,0.0,0.02139326092445937,0.0,0.38453460331187006,1.700524306597806,0.05,0.0,0.0,0.2472498268319833,1.0984301896830102,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2490.635142923428,20.000000000000057,2.182404797075979,966.9640423371476,1.486018056597806,0.21450624999999998,1,3243.0929352605754,3243.0929352605754,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.336982905277562,51.666666666666686,46.10666666666668,0.0,50.28758427372671,0.0,0.0,0.0,20.336982905277562,48.45090050644339,50.28758427372671,47.53255862280174,12.43753247303448,19.626825830128865,0.0,8.265732389185539,2.8,9.236100170605994,2302.8165926522724,-960.7981990352627,-711.7613635759482,-0.0,-0.0,517.4277013369212,0.0,2.0,0.03245746206358136,0.0,0,0.5915149139109299,131.99922844444444,6.515111967871533,0.2156048075646637,9.352979866010527,0.002989481303081625,43.192321280322105,1.2234013408988726,0.27454631571520377,-1955.607238580985,27.84499720857495
2025-01-01 00:06:00,2.1572793439970495,1.3607976509287145,0.0,0.03595465573328416,0.02267996084881191,0.0,0.02139326092445937,0.0,0.38453460331187006,1.7013514797607203,0.05,0.0,0.0,0.2472498268319833,1.0989644907633977,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2490.3199667296385,20.000000000000057,2.180896390676501,966.8416783500896,1.4868452297607204,0.21450624999999998,1,3242.6553950797284,3242.6553950797284,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.315662820893078,51.666666666666686,46.10666666666668,0.0,50.28427281128133,0.0,0.0,0.0,20.315662820893078,48.44804638127387,50.28427281128133,47.52993316627013,12.43753247303448,19.654232514690673,0.0,8.28752459006343,2.8,9.236100170605994,2300.1371350423856,-969.3030231538097,-713.553640162258,-0.0,-0.0,517.4277013369212,0.0,2.0,0.03248628074202093,0.0,0,0.5920401144969405,131.99922844444444,5.943107138083889,0.21525894648547406,9.365532096328483,0.002989772623996903,43.10415367214678,1.2232866147197738,0.2745982027338557,-1963.7754286663032,27.63072716240415
2025-01-01 00:07:00,2.1580832859136585,1.361316946106401,0.0,0.035968054765227644,0.022688615768440015,0.0,0.02139326092445937,0.0,0.38453460331187006,1.7021554216773291,0.05,0.0,0.0,0.2472498268319833,1.0994837859410842,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2490.013739398185,20.000000000000057,2.1794320460726517,966.7227886688219,1.4876491716773295,0.21450624999999998,1,3242.230278067007,3242.230278067007,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.29490073775615,51.666666666666686,46.10666666666668,0.0,50.28096458957612,0.0,0.0,0.0,20.29490073775615,48.44519524819957,50.28096458957612,47.52731057751129,12.43753247303448,19.68084984217998,0.0,8.308024737295044,2.8,9.236100170605994,2297.249881591891,-977.3039570480342,-715.2960246615849,-0.0,-0.0,517.4277013369212,0.0,2.0,0.032514258388438966,0.0,0,0.5925499878530266,131.99922844444444,5.104465518369743,0.21492420974797896,9.377652677258013,0.0029900633775105327,43.0176879175351,1.2231752076259013,0.27464700443725826,-1971.4619550173725,27.43520930051668
2025-01-01 00:08:00,2.1588646462311356,1.361821655012006,0.0,0.035981077437185593,0.02269702758353343,0.0,0.02139326092445937,0.0,0.38453460331187006,1.7029367819948065,0.05,0.0,0.0,0.2472498268319833,1.0999884948466891,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2489.7162048974496,20.000000000000057,2.178010433879225,966.6072738916441,1.4884305319948063,0.21450624999999998,1,3241.817228789094,3241.817228789094,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.274680247653123,51.666666666666686,46.10666666666668,0.0,50.27765952563523,0.0,0.0,0.0,20.274680247653123,48.44234702890969,50.27765952563523,47.52469078054692,12.43753247303448,19.70670103364638,0.0,8.327324849927788,2.8,9.236100170605994,2294.82439674739,-984.8359341315629,-716.9898869991256,-0.0,-0.0,517.4277013369212,0.0,2.0,0.03254142037448535,0.0,0,0.5930449963600504,131.99922844444444,4.670377512144853,0.2146002320214288,9.390034753252191,0.002990353574209336,42.93287420012773,1.2230670208247585,0.27469294147010453,-1978.7008546399911,27.257646616784378
2025-01-01 00:09:00,2.159624753788964,1.36231263599104,0.0,0.035993745896482736,0.022705210599850666,0.0,0.02139326092445937,0.0,0.38453460331187006,1.7036968895526348,0.05,0.0,0.0,0.2472498268319833,1.1004794758257233,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.018270380807500305,0,On,0.05486816753589223,0,On,0.2928484477693222,0.21963633582699157,On,0,0,Off,HP On,2489.4268492785645,20.000000000000057,2.1766290007942777,966.4949344830779,1.489190639552635,0.21450624999999998,1,3241.4155337616426,3241.4155337616426,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4310.782973333334,Off,0.0,0.0,20.25496921826261,51.666666666666686,46.10666666666668,0.0,50.27435753892232,0.0,0.0,0.0,20.25496921826261,48.43950164739619,50.27435753892232,47.52207370163313,12.43753247303448,19.731831640678617,0.0,8.345508549138035,2.8,9.236100170605994,2292.1238689004103,-991.9309840477231,-718.6380725453918,-0.0,-0.0,517.4277013369212,0.0,2.0,0.03256781545520427,0.0,0,0.5935260285451467,131.99922844444444,3.907390830316487,0.21428635491076437,9.402024190626884,0.002990643224374868,42.84961541553403,1.2229618624010994,0.2747362142518128,-1985.523084128431,27.097165597630188
