Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.6626619969399377,1.0487586726290363,0.0,1.6626619969399374,1.0487586726290363,0.0,0.01929977979026663,0.0,0.3713188291497312,1.2220433879999397,0.05,0.0,0.0,0.24481329061837165,0.7893620486773313,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003122880116959065,0.0,0.01617689967330756,0.0,0.04490110832523555,0.0,0.28959973281784,0.21719979961337993,0.0,0.0,1783.6897104960306,20.000000000000057,1.5580642717194242,692.4995889650644,1.0683139088332732,0.15372947916666665,0.7166666666666667,2322.4598202944285,3238.7769614792473,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,0.0,0.0,20.198812212430173,51.66666666666668,46.10666666666668,0.0,50.20724504423466,0.0,0.0,0.0,20.198812212430173,48.38169232985881,50.20724504423466,47.468915972670885,12.43753247303448,19.753489960883705,-0.03728232486049799,8.320160322954578,2.8,9.236100170605994,1572.1039994337807,-1254.7617732792569,-720.1640589087085,0.0,0.0,502.3458560871934,0.0,2.0,0.032589892901195565,0.0,0.0,0.5939283748080595,131.99922844444444,6.232491759265114,0.21444403318400465,9.417660954470598,0.002996447766180028,42.137169248226236,1.2228089697291744,0.2746754859721523,-1976.1319103614364,28.870548117115195
2025-01-01 01:00:00,1.5951814802003155,1.0248150371681544,0.0,1.5951814802003152,1.0248150371681544,0.0,0.01331377723098534,0.0,0.3124136556721078,1.2194540472972224,0.05,0.0,0.0,0.22254220402268665,0.7876894998121344,0.01458333333333334,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.002888664108187135,0.0,0.010425113122798205,0.0,0.015690716975192205,0.0,0.2608254003904264,0.19561905029281973,0.0,0.0,1770.858755924496,20.000000000000057,1.5498136123759927,687.5180999120463,1.0657245681305558,0.15372947916666665,0.7166666666666667,2304.647376669876,3198.5352611894327,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,0.0,0.0,20.051590142449257,51.66666666666668,46.10666666666668,0.0,50.01059902182428,0.0,0.0,0.0,20.051590142449257,48.21215457483786,50.01059902182428,47.31293235134466,12.43753247303448,19.792205481409884,-0.031829026543083096,8.62813405954186,2.5,9.236100170605994,1498.4660762496633,-989.1733132620357,-718.1291632200304,0.0,0.0,439.4688833202078,0.0,2.0,0.03184050092443041,0.0,0.0,0.5802712216469945,131.99922844444444,6.2676002249895975,0.2151378294155378,9.454651549446027,0.0030133311757175743,42.86618349933437,1.2226942844853947,0.21763227658925166,-1704.5533602491441,27.86194707506195
2025-01-01 02:00:00,1.9382188407188705,1.2462994969574623,0.0,1.9382188407188703,1.2462994969574623,0.0,0.01331377723098534,0.0,0.31149320597194147,1.5634118575159437,0.05,0.0,0.0,0.22185186674756185,1.0098642968765672,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.002888664108187135,0.0,0.010425113122798205,0.0,0.015690716975192205,0.0,0.2608254003904264,0.19561905029281973,0.0,0.0,2222.0649723385227,20.000000000000057,1.9746994406513554,862.6943750043677,1.3632060241826105,0.20020583333333333,0.9333333333333333,2884.5535140095576,3084.9764617045917,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,0.0,0.0,19.847872050582787,51.66666666666668,46.10666666666668,0.0,49.81529327760635,0.0,0.0,0.0,19.847872050582787,48.04364229262808,49.81529327760635,47.157816800138946,12.43753247303448,19.9121795878932,-0.008395899014537692,9.42698810266688,1.6500000000000001,9.236100170605994,1905.7099340454968,-690.0133868954283,-758.2948454851006,0.0,0.0,438.5484336200414,0.0,2.0,0.031697643153678186,0.0,0.0,0.5776677370676249,131.99922844444444,3.391373572033068,0.214819846596426,9.5298649943859,0.0030316936142394404,47.926150541417044,1.2221798731715008,0.15561886988763035,-1577.8383917516658,25.1306298518699
2025-01-01 03:00:00,2.436893948079278,1.078241703458057,0.0,2.4368939480792777,1.078241703458057,0.0,0.013363809397444248,0.758301961925926,0.3238575791957005,1.2913705975602072,0.05,0.0,0.0,0.2295153679191055,0.834143002205618,0.01458333333333334,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.002732520102339182,0.0,0.010631289295105067,0.0,0.017837088636893025,0.0,0.271963851652651,0.20397288873948818,0.0,0.0,1851.70080348329,20.000000000000057,1.6367065608882925,718.9042117319045,1.1269158058935405,0.16445479166666666,0.7666666666666667,2406.1502235485273,3110.9394270917064,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,758.301961925926,0.21666666666666667,20.60994597264187,51.66666666666668,46.10666666666668,0.0,50.13235884352035,0.12058522230094106,314.32537387598774,758.301961925926,20.60994597264187,48.915137149750755,50.13235884352035,48.30652630286597,12.43753247303448,19.715297917738038,-0.043954372623387944,9.201283377051015,1.6500000000000001,9.236100170605994,1553.807873066564,-1071.149146627625,-756.1326666491985,0.0,0.0,450.1831474219036,0.0,2.0,0.03198357173245385,0.0,0.0,0.5828785886840528,131.99922844444444,8.056588810569114,0.21880962327752768,9.46128289852671,0.0030504018953513927,34.36763110473679,1.2229880811450236,0.18721215589961798,-1822.4212326097936,32.367874250263974
2025-01-01 04:00:00,2.216496180372278,1.0062050983179331,0.0,2.216496180372278,1.0062050983179331,0.0,0.017286443239795297,0.6416401216296297,0.350902285001954,1.1566673305008992,0.05,0.0,0.0,0.24448847773148413,0.7471332872531156,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.002732520102339182,0.0,0.014553923137456116,0.0,0.024917648026641707,0.0,0.2928484477693222,0.21963633582699157,0.0,0.0,1593.1745638052562,20.000000000000057,1.4683374022000184,618.533999547446,1.0029378513342324,0.15372947916666665,0.7166666666666667,2057.979084186036,2966.0276842694325,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,641.6401216296297,0.18333333333333332,21.24397920189476,51.66666666666668,46.10666666666668,0.0,51.362926840587534,0.23240622762464,629.3890340088775,641.6401216296297,21.24397920189476,49.75115564876786,51.362926840587534,48.945270052858035,12.43753247303448,19.63315045564641,-0.04164984848093838,8.857254195660342,0.55,9.236100170605994,1253.4824553448318,-1068.844451346876,-829.3648689187943,0.0,0.0,479.6885653423411,0.0,2.0,0.03296663911230362,0.0,0.0,0.6007943152871179,131.99922844444444,9.984195116028676,0.22066120484079352,9.433579205912883,0.0030623205559670253,47.74616614835336,1.222747942194981,0.17043000734385974,-1722.1001030205102,34.721652126188204
2025-01-01 05:00:00,2.715182606557033,1.2747823827313138,0.0,2.715182606557033,1.2747823827313138,0.0,0.031687436359126714,0.6999710417777778,0.3648335163846597,1.568690612035469,0.05,0.0,0.0,0.24692501394509578,1.0132740354528846,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0030448081140350886,0.0,0.02864262824509162,0.0,0.035600164457865326,0.0,0.2960971627208044,0.22207287204060322,0.0,0.0,2136.3749155876812,20.000000000000057,1.9576303676269817,829.4260723791037,1.3613345703688025,0.20735604166666663,0.9666666666666667,2758.444946300118,2858.271335566946,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,699.9710417777777,0.2,21.27807653780982,51.66666666666668,46.10666666666668,0.0,51.44798334434765,0.24567345903733087,666.3033468539729,699.9710417777777,21.27807653780982,50.13758793737677,51.44798334434765,49.48239023389134,12.43753247303448,19.963710424912552,0.0,9.309366942860471,-0.25000000000000006,9.236100170605994,1747.2578942415955,-1016.2450667421774,-900.3510946239516,0.0,0.0,507.7933797977746,0.0,2.0,0.03382031207280785,0.0,0.0,0.616351917626807,131.99922844444444,3.440693480091477,0.2178266209834033,9.6078673398568,0.0030874991471436424,48.74683448486145,1.2207369014693124,0.15283314146916788,-1877.400104357792,31.728965236510824
2025-01-01 06:00:00,2.935152530186256,1.0701789176992913,0.0,2.9351525301862558,1.0701789176992913,0.0,0.07221342458281556,1.1666184029629632,0.443134872221026,1.2031858304194516,0.05,0.0,0.0,0.27841431456354626,0.7771812698024116,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0034351681286549714,0.0,0.06877825645416058,0.0,0.0719157861362976,0.0,0.3362419974784056,0.2521814981088041,0.0,0.0,1668.788792609638,20.000000000000057,1.5140497867718608,647.8904633196022,1.0458812470861183,0.15730458333333333,0.7333333333333333,2159.374672595907,2957.9857867305313,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,1166.618402962963,0.3333333333333333,21.82245522123265,51.66666666666668,46.10666666666668,0.0,51.58111096640328,0.4205246713749539,1140.6522669134497,1166.618402962963,21.82245522123265,50.648907761698304,51.58188270603304,50.18203441971607,12.43753247303448,19.69017549077299,-0.045342664430691335,8.617084006149097,0.3,9.236100170605994,1457.5683622883869,-1247.9192972889064,-844.7973842867315,0.0,0.0,623.8105854247975,0.0,2.0,0.033145867455631355,0.0,0.0,0.6040606285270819,131.99922844444444,9.766368540682707,0.22247307538196573,9.497638783118305,0.003099981416965804,27.66702814069059,1.2218687749026107,0.17735179452209968,-1933.428966100485,37.61920549197639
2025-01-01 07:00:00,2.346648465237251,1.0287901256971987,0.0,2.346648465237251,1.028790125697199,0.0,0.09978655899286643,0.5833092014814816,0.5199591749897688,1.0935935297731345,0.05,0.0,0.0,0.3078151555703296,0.7063916367935358,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003200952119883042,0.0,0.09658560687298338,0.0,0.10953896756266254,0.0,0.37360221942045063,0.2802016645653379,0.0,0.0,1481.0394904360287,20.000000000000057,1.3776493489882276,574.9986852156933,0.9470142589398012,0.1465792708333333,0.6833333333333333,1909.4589048183886,2831.10736341524,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,583.3092014814815,0.16666666666666666,21.814000557204338,51.66666666666668,46.10666666666668,0.0,51.694691671022454,0.35971731780892785,981.920721679539,583.3092014814815,21.814000557204338,50.643479852900555,51.695898006208836,50.11666760865322,12.43753247303448,19.67140405031117,-0.04993247164235009,8.33277074709847,-0.55,9.236100170605994,1310.594076475445,-1490.7985863303472,-907.213146816584,0.0,0.0,725.5928070676481,0.9087163524803992,2.0,0.03402949953800614,0.0,0.0,0.6201642152496348,131.99922844444444,11.174925788352159,0.22371738715830056,9.504351277848388,0.0031135754773578216,44.2848894122051,1.2219373299918126,0.17927456137658826,-2103.9627028213918,38.165431275350976
2025-01-01 08:00:00,3.1000174033964516,1.3479380159711645,0.0,3.100017403396452,1.3479380159711645,0.0,0.10392234768786719,0.8166328820740741,0.5498569253923961,1.5796052482421148,0.05,0.0,0.0,0.3130304886707331,1.020324193967098,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002420232090643275,0.0,0.10150211559722391,0.0,0.1324829404980851,0.0,0.37963554718748893,0.2847266603906166,0.0,0.0,2087.5301763264665,20.000000000000057,1.9655272851252157,810.4625936627914,1.365098998242115,0.21450624999999998,1.0,2683.4865199892583,2683.4865199892583,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,816.6328820740741,0.23333333333333334,21.34749440429803,51.66666666666668,46.10666666666668,0.0,51.620252308311315,0.287525222272031,782.2142891875726,816.6328820740741,21.34749440429803,50.29281965533225,51.62187078834652,49.62748484880751,12.43753247303448,20.020887740722294,0.0,7.922125407334014,-1.4,9.236100170605994,1866.5664875659293,-1503.6945111347313,-1002.7249750673759,0.0,0.0,759.2040132215836,80.38023533596643,2.0,0.035406558579391297,0.0,0.0,0.6452601688001489,131.99922844444444,22.557273085255236,0.2206028799910577,9.692689275433624,0.003136771498441673,72.48330772467966,1.2210355799051078,0.1908844056040833,-2352.305152861926,38.148048064403376
2025-01-01 09:00:00,2.284568780538522,1.0160451522762126,0.0,2.284568780538522,1.0160451522762128,0.0,0.0652848909509506,0.5833092014814816,0.4614492436409724,1.1245254444651178,0.05,0.0,0.0,0.2750901390587805,0.7263716798840989,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0019518000730994157,0.0,0.06333309087785118,0.0,0.09466239156259823,0.0,0.32904841437155213,0.246786310778664,0.0,0.0,1480.5021777226975,20.000000000000057,1.4036901002110123,574.79007895927,0.9707959652984512,0.15372947916666665,0.7166666666666667,1901.562777515301,2674.0762590622303,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4310.782973333334,583.3092014814815,0.16666666666666666,21.25835547101457,51.66666666666668,46.10666666666668,0.0,51.464007369243284,0.06462684993546562,174.97384288575248,583.3092014814815,21.25835547101457,50.15142472895241,51.464007369243284,49.495133408806986,12.43753247303448,20.03128291274538,-0.00707667872774754,7.713437907183047,-0.85,9.236100170605994,1170.97847845887,-1518.256139596201,-961.1560461959459,0.0,0.0,579.6003019414699,265.4086652802603,1.15,0.034838119601878374,0.0,0.0,0.634900759546631,75.89955635555556,72.03204499064854,0.22258018743123045,9.732834582214457,0.0031650293747593396,61.57759861054719,1.2215850717680314,0.18824827539450523,-2130.206692926421,37.16047437095038
