,start_time,end_time,power,duration,energy
0,2025-01-01 12:45:00,2025-01-01 14:15:00,3.906800761155854,0 days 01:30:00,5.860201141733781
1,2025-01-01 19:45:00,2025-01-01 21:00:00,3.5344600174847436,0 days 01:15:00,4.4180750218559295
