Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 07:06:00,0.8619987989073838,0.27347239266210643,0.2517875,0.014366646648456396,0.004557873211035107,0.004196458333333333,0.1568832888664548,0.41136342670759574,0.2937520833333333,0.0,0.2517875,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,43.67774371720967,51.666666666666686,46.10666666666668,0.0,50.47729811602775,0.2785637911715749,738.7527512510392,0.0,68.24647455814011,48.82087217810361,50.47729811602775,47.99265920914154,12.43753247303448,19.958654726544903,0.0,7.991398780222507,0.0,9.236100170605994,3613.105190540242,1385.7101886551643,-630.806653433057,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024029916375352577,0.0,0,0.612959582124186,197.99884266666666,-54.37053473594558,0.29123262460075644,10.75138698814785,0.004133661155948539,24.736384998546406,1.2199889364464755,0.11849122260192665,-1245.436886940829,-11.289204368052912
2025-01-01 07:07:00,0.8619987989073838,0.27347239266210643,0.2517875,0.014366646648456396,0.004557873211035107,0.004196458333333333,0.1568832888664548,0.41136342670759574,0.2937520833333333,0.0,0.2517875,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,43.34394990387613,51.666666666666686,46.10666666666668,0.0,50.45229894106099,0.27874697959023215,738.7527512510392,0.0,67.72492172480645,48.713577417741014,50.45229894106099,47.84421665608103,12.43753247303448,20.074436759064305,0.0,8.151945035509398,0.0,9.236100170605994,3605.012014375316,1353.6463698973046,-636.7969342362958,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024118197892237167,0.0,0,0.6152114834980239,197.99884266666666,-56.47343009763286,0.2891679059371148,10.801966761446494,0.004133895332200471,24.21960520058763,1.2195070422448933,0.11894250165537702,-1275.2961602769183,-13.4937497898233
2025-01-01 07:08:00,0.8619987989073838,0.27347239266210643,0.2517875,0.014366646648456396,0.004557873211035107,0.004196458333333333,0.1568832888664548,0.41136342670759574,0.2937520833333333,0.0,0.2517875,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,43.015558973016596,51.666666666666686,46.10666666666668,0.0,50.42734212159829,0.2789300981188523,738.7527512510392,0.0,67.21181089533843,48.6063520005506,50.42734212159829,47.695856940026765,12.43753247303448,20.186716820283422,0.0,8.304868520809695,0.0,9.236100170605994,3597.193853156932,1323.0019616388415,-642.6274025731786,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024203646928527275,0.0,0,0.6173911334293496,197.99884266666666,-58.46112297913369,0.2871815335147748,10.850684705792256,0.004134124706765606,23.719069171311382,1.2190400851882373,0.11937076742509879,-1303.8976060400896,-15.53671228511513
2025-01-01 07:09:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.69232755403333,51.666666666666686,46.10666666666668,0.0,50.40242647756471,0.2791131546824806,738.7527512510392,0.0,66.70676180317707,48.49919480412389,50.40242647756471,47.54757896740349,12.43753247303448,20.295654617747726,0.0,8.450576422880346,0.0,9.236100170605994,34.992915300180016,-1348.7276200304448,-648.3043879301304,-0.0,-0.0,743.6351842288468,0.0,3.0,0.0242864007277705,0.0,0,0.6195020327521348,197.99884266666666,-60.337880998536434,0.2852691222090398,10.898200138891383,0.004134349426993347,23.23400010735002,1.218587368089022,0.1197774011979869,-1331.2939562323152,-17.433663798129693
2025-01-01 07:10:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.63966351339659,51.666666666666686,46.10666666666668,0.0,50.37755088252375,0.27929615685531956,738.7527512510393,0.0,66.62447423968217,48.39210475661081,50.37755088252375,47.39938169365435,12.43753247303448,20.22585412547364,0.0,8.328744134847414,0.0,9.236100170605994,40.281348110726526,-1322.7847336217908,-644.6646590490828,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024233394432386247,0.0,0,0.6181499382978234,197.99884266666666,-58.68917706903749,0.28651788855182,10.868184617657972,0.004134569633337273,23.51640256872323,1.2188771351030294,0.11943749304309847,-1308.3771183092692,-14.407615312521592
2025-01-01 07:11:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.582941871026996,51.666666666666686,46.10666666666668,0.0,50.352655738463724,0.27947954325793384,738.7527512510392,0.0,66.53584667347968,48.28502564965892,50.352655738463724,47.25121060525652,12.43753247303448,20.158745120264832,0.0,8.213857807562711,0.0,9.236100170605994,45.154246085059185,-1299.0763530453162,-641.172924903448,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024182374374338383,0.0,0,0.6168485091553962,197.99884266666666,-57.30801324033962,0.28772505542562565,10.839488496172326,0.004134792463238204,23.787449901856,1.2191558506759401,0.11911607531348398,-1286.8570223337772,-12.219330711538976
2025-01-01 07:12:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.52249825234867,51.666666666666686,46.10666666666668,0.0,50.327741950861196,0.2796633082483083,738.7527512510392,0.0,66.4414035192948,48.17795832620467,50.327741950861196,47.103066513876406,12.43753247303448,20.09410664860732,0.0,8.10518925259003,0.0,9.236100170605994,49.876185232206865,-1276.8522662656035,-637.8168312702038,-0.0,-0.0,743.6351842288468,0.0,3.0,0.02413317887558991,0.0,0,0.6155936212113756,197.99884266666666,-55.94216772643616,0.2888939212407544,10.811434332447252,0.004135017809921682,24.04806134627659,1.2194244184352594,0.1188112528527613,-1266.582479410604,-10.26978685499947
2025-01-01 07:13:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.45858489000304,51.666666666666686,46.10666666666668,0.0,50.302810351227905,0.2798474466997888,738.7527512510392,0.0,66.34153889062975,48.070903559460845,50.302810351227905,46.95495016357732,12.43753247303448,20.031772797475366,0.0,8.002203525299198,0.0,9.236100170605994,54.44507847340043,-1255.979149753193,-634.5869988074585,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024085687299086816,0.0,0,0.6143821972333207,197.99884266666666,-54.60310694798793,0.29002688575328317,10.784512739514994,0.004135245575292471,24.298923749581,1.2196835151762364,0.11852164756049748,-1247.4409987451684,-8.538151008024617
2025-01-01 07:14:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.3914125276413,51.666666666666686,46.10666666666668,0.0,50.27786171548453,0.2800319538684948,738.7527512510392,0.0,66.23658207443953,47.96386207024079,50.27786171548453,46.80686224761893,12.43753247303448,19.971605019237543,0.0,7.904458416385882,0.0,9.236100170605994,58.840037098901746,-1236.3169815760084,-631.4755572930177,-0.0,-0.0,743.6351842288468,0.0,3.0,0.024039799197031173,0.0,0,0.6132116749800951,197.99884266666666,-53.31958983692739,0.29112592297590106,10.75865548094171,0.004135475667756758,24.540609511652143,1.2199337054293857,0.11824612329721333,-1229.3393158108715,-6.9776657651369725
2025-01-01 07:15:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.321165294555904,51.666666666666686,46.10666666666668,0.0,50.252896773102286,0.2802168253280962,738.7527512510392,0.0,66.1268207727436,47.856834535577434,50.252896773102286,46.658803416815005,12.43753247303448,19.91348231054739,0.0,7.811581485123853,0.0,9.236100170605994,63.063661958928435,-1217.7566331265289,-628.4756200376338,-0.0,-0.0,743.6351842288468,0.0,3.0,0.02399542694957879,0.0,0,0.6120798194283954,197.99884266666666,-52.09590223228459,0.29219274528504674,10.733803022723468,0.0041357080011448655,24.77361824006092,1.220175482024264,0.1179837253179922,-1212.1986973937,-5.557935732828835
2025-01-01 07:16:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.24800715410587,51.666666666666686,46.10666666666668,0.0,50.22791621296723,0.28040205692839265,738.7527512510392,0.0,66.01251117829042,47.74982159425218,50.22791621296723,46.51077428489466,12.43753247303448,19.857296956421177,0.0,7.723250974385944,0.0,9.236100170605994,67.11982468395149,-1200.2080122780897,-625.5810519666242,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023952492604469525,0.0,0,0.6109846421574523,197.99884266666666,-50.93430757827115,0.29322887166102574,10.709341343068889,0.004135942494023479,24.998394644832892,1.2204092835963896,0.11773362941161175,-1195.9510956095262,-4.256916668563415
2025-01-01 07:17:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.17208701561263,51.666666666666686,46.10666666666668,0.0,50.20292068782395,0.2805876447641199,738.7527512510393,0.0,65.89388596189474,47.642823850984314,50.20292068782395,46.362775432564504,12.43753247303448,19.802951156198645,0.0,7.639183154942667,0.0,9.236100170605994,71.01409506786717,-1183.594975366098,-622.7862864005785,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023910925366550834,0.0,0,0.60992433731133,197.99884266666666,-49.83480276040114,0.294235682289884,10.685786823126422,0.004136179069175885,25.215342755773968,1.2206355084773604,0.11749510831080406,-1180.5365820598865,-3.0583933062114763
2025-01-01 07:18:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,42.09354194001826,51.666666666666686,46.10666666666668,0.0,50.177910817592846,0.2807735851518906,738.7527512510392,0.0,65.77115928127853,47.535841879558305,50.177910817592846,46.21480741054104,12.43753247303448,19.750354908279473,0.0,7.5591236429572,0.0,9.236100170605994,74.75314611240833,-1167.8516772636071,-620.0862089665851,-0.0,-0.0,743.6351842288468,0.0,3.0,0.02387066003246587,0.0,0,0.6088972416706591,197.99884266666666,-48.79582914985338,0.29521445197138224,10.663095094848536,0.004136417653215569,25.42483479187299,1.2208545233818808,0.11726750876215011,-1165.9015747810913,-1.9501024825157955
2025-01-01 07:19:00,0.5682467155740505,0.27347239266210643,0.4566180732960112,0.009470778592900842,0.004557873211035107,0.007610301221600186,0.1568832888664548,0.41136342670759574,0.0,0.4566180732960112,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,On,10550.56,0,43.04177571050801,51.666666666666686,46.10666666666668,0.0,50.152887191981165,0.2809598746122138,738.7527512510391,10550.56,67.25277454766876,47.42887622528524,50.152887191981165,46.06687074193727,12.43753247303448,19.699424622948797,0.0,7.482841384544683,0.0,9.236100170605994,78.3439904615858,-1152.9200950869315,-617.4760804503572,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023831635971305352,0.0,0,0.6079018086509141,197.99884266666666,-47.81511331690382,0.296166371336001,10.641224955356632,0.004136658176283223,25.62721694083333,1.2210666690872034,0.11705023576047487,-1151.9975966255772,-0.9224984613542659
2025-01-01 07:20:00,0.5682467155740505,0.27347239266210643,0.4566180732960112,0.009470778592900842,0.004557873211035107,0.007610301221600186,0.1568832888664548,0.41136342670759574,0.0,0.4566180732960112,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,On,10550.56,0,45.016491352640664,51.666666666666686,46.10666666666668,0.0,50.12788938419582,0.2811462188529305,738.7527512510393,10550.56,70.33826773850103,48.724465618325,50.12788938419582,48.02275373538959,12.43753247303448,19.65008216446582,0.0,7.410124421068794,0.0,9.236100170605994,81.79367764057776,-1138.7483175836007,-614.9514827270965,-0.0,-0.0,743.6351842288468,0.0,3.0,0.02379379642633678,0.0,0,0.606936590490792,197.99884266666666,-46.89002386117257,0.29709256095091563,10.619583242558203,0.00413690057179825,25.82281332096627,1.2212722643414469,0.1168427415644158,-1138.7803889023469,0.032071318746092814
2025-01-01 07:21:00,0.5682467155740505,0.27347239266210643,0.4566180732960112,0.009470778592900842,0.004557873211035107,0.007610301221600186,0.1568832888664548,0.41136342670759574,0.0,0.4566180732960112,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,On,10550.56,0,46.98831630681387,51.666666666666686,46.10666666666668,0.0,50.10295690511531,0.2813323224831379,738.7527512510391,10550.56,73.41924422939667,50.01964477893588,50.10295690511531,49.977988715846166,12.43753247303448,19.602254169310264,0.0,7.340776849975949,0.0,9.236100170605994,85.10910609235157,-1125.2893463298756,-612.5082796077143,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023757088022846255,0.0,0,0.6060002256981506,197.99884266666666,-46.01779852878104,0.2979940808926635,10.599244572539755,0.004137144776247775,26.01192877590662,1.221471608633675,0.11664451791522132,-1126.2092643824917,0.919918052616346
2025-01-01 07:22:00,0.5682467155740505,0.27347239266210643,0.4566180732960112,0.009470778592900842,0.004557873211035107,0.007610301221600186,0.1568832888664548,0.41136342670759574,0.0,0.4566180732960112,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,On,10550.56,0,49.01393667310782,51.666666666666686,46.10666666666668,0.0,51.31441430763671,0.27256561824768183,738.7527512510394,10550.56,76.58427605173097,51.31441430763672,51.314414307636724,51.31441430763671,12.43753247303448,19.555871538874673,0.0,7.274616593219609,0.0,9.236100170605994,88.2969214552648,-1112.5002401321765,-610.1425871916022,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023721460405603318,0.0,0,0.6050914298023933,197.99884266666666,-45.19567558197987,0.2988719375107648,10.579066980856275,0.004137390729002204,26.19485093500031,1.2216649842464262,0.11645509041049197,-1114.2466230430464,1.7463829108698423
2025-01-01 07:23:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,50.01136817766972,51.666666666666686,46.10666666666668,0.0,52.60876302883234,0.2637833391255436,738.7527512510392,0.0,78.14276277760894,52.60876302883234,52.60876302883235,52.60876302883234,12.43753247303448,19.51086904517638,0.0,7.2114737156860516,0.0,9.236100170605994,91.36346813556065,-1100.341491090799,-607.8507504538603,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023686865959787324,0.0,0,0.6042089882358075,197.99884266666666,-44.420965639425894,0.2997270884208004,10.559572827833236,0.004137638372150457,26.371851800636897,1.2218526578446518,0.11627401433598797,-1102.8575797328199,2.516088642020721
2025-01-01 07:24:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,49.91691268584189,51.666666666666686,46.10666666666668,0.0,52.58299612862922,0.2639526454021582,738.7527512510392,0.0,77.99517607162795,52.50015250528308,52.58299612862922,52.45873069361002,12.43753247303448,19.467185011828416,-0.032814988171640636,7.151189122175515,0.0,9.236100170605994,94.31477079927697,-1088.776558354609,-605.6293240493558,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023653259587036773,0.0,0,0.6033517506209893,197.99884266666666,-43.691089380214095,0.3005604463618236,10.54073157972121,0.0041378876503504,26.543189022960455,1.2220348817570794,0.11610087149162232,-1092.0096699214841,3.2331115668750954
2025-01-01 07:25:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,49.82057876753941,51.666666666666686,46.10666666666668,0.0,52.55721864802179,0.26412223880746194,738.7527512510393,0.0,77.84465432428033,52.39156160415692,52.55721864802179,52.3087330822245,12.43753247303448,19.424761046718626,-0.07523895328143126,7.093613518461789,0.0,9.236100170605994,97.15653314401493,-1077.7715103739815,-603.4750560689447,-0.0,-0.0,743.6351842288468,0.0,3.0,0.023620598518988095,0.0,0,0.6025186260145557,197.99884266666666,-43.00359501588724,0.3013728823103628,10.52251432430866,0.004138138510691548,26.70910696181459,1.2222118950471896,0.1159352677022848,-1081.6726108792172,3.9011005052358225
2025-01-01 07:26:00,0.5682467155740505,0.27347239266210643,0.0,0.009470778592900842,0.004557873211035107,0.0,0.1568832888664548,0.41136342670759574,0.0,0.0,0.0,0.0,0.27347239266210643,0,1,0.0,0.0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017540593475877192,0.0,On,0.13934269539057761,0,On,0.046733569824787,0,On,0.32300534302672024,0.2422540072700401,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,49.722450752857256,51.666666666666686,46.10666666666668,0.0,52.531431012287236,0.2642921172261718,738.7527512510392,0.0,77.69132930133947,52.28299071568294,52.531431012287236,52.1587705673808,12.43753247303448,19.38354181158119,-0.11645818841886779,7.038606559667173,0.0,9.236100170605994,99.89414622688383,-1067.294742817956,-601.3848739459131,-0.0,-0.0,743.6351842288468,0.0,3.0,0.02358884215725246,0.0,0,0.6017085788252436,197.99884266666666,-42.35616405604989,0.30216522809384505,10.504347295519551,0.0041383909025679904,26.869837598525372,1.2223839244348462,0.11577683080666228,-1071.8181030191306,4.523360201174668
