Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.218803977482956,51.666666666666686,46.10666666666668,0.0,51.79302638951648,0.0,0.0,0.0,70.65438121481712,51.25991903379394,51.79302638951648,50.99336535593268,12.43753247303448,21.39649536614562,0.0,7.751449373816014,2.8,9.236100170605994,-752.2895041933949,-2462.408302075278,-1725.7012040538664,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07120604164885075,0.0,0,0.9375127864320797,528.0629133919999,-66.3739877799012,0.22645493656790922,10.697763416419887,0.003515376522894015,153.59237532789834,1.2121248324637592,0.37832107463611236,-2441.2402934800543,-21.168008595223384
2025-01-01 00:01:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.316681520570285,51.666666666666686,46.10666666666668,0.0,51.78533856224723,0.0,0.0,0.0,70.80731487589107,51.252873632145565,51.78533856224723,50.98664116709473,12.43753247303448,21.32474804838545,0.0,7.659858002010903,2.8,9.236100170605994,-741.6321601087462,-2411.2276649241376,-1715.3527599438098,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.0710531741321016,0.0,0,0.9355001025605454,528.0629133919999,-66.06508780530918,0.22816623071296327,10.691833755042662,0.0035161319030926194,153.98541038118802,1.2159612437514562,0.3780177106381649,-2394.161151504551,-17.0665134195867
2025-01-01 00:02:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.4107749849851,51.666666666666686,46.10666666666668,0.0,51.77763463140514,0.0,0.0,0.0,70.95433591403922,51.24581298050066,51.77763463140514,50.97990215504842,12.43753247303448,21.255486063822623,0.0,7.5739208455721005,2.8,9.236100170605994,-731.748848733533,-2363.927560416668,-1705.3864489144462,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.0709054582400237,0.0,0,0.9335552459953512,528.0629133919999,-66.14808745945943,0.22918644278238312,10.662675801375658,0.0035168868269141815,154.36026243574443,1.2162467583761536,0.3777328526866256,-2350.052823676998,-13.874736739670059
2025-01-01 00:03:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.50138422881463,51.666666666666686,46.10666666666668,0.0,51.769915227255744,0.0,0.0,0.0,71.09591285752286,51.2387376684448,51.769915227255744,50.97314888903933,12.43753247303448,21.18851184977086,0.0,7.493074091399413,2.8,9.236100170605994,-722.2224020522384,-2319.823086791405,-1695.771464131674,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07076248681052405,0.0,0,0.9316728559600872,528.0629133919999,-66.23662556093703,0.23017951076189638,10.634000949243205,0.003517643410822919,154.71792188580415,1.216522950558925,0.37746467176552856,-2308.6142567470047,-11.208830044400047
2025-01-01 00:04:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.58873485001317,51.666666666666686,46.10666666666668,0.0,51.762180930129134,0.0,0.0,0.0,71.23239820314558,51.23164823884359,51.762180930129134,50.96638189320082,12.43753247303448,21.12367686974762,0.0,7.416874769614234,2.8,9.236100170605994,-711.5726340057901,-2278.44373225248,-1686.4843459790848,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07062395551232722,0.0,0,0.9298489255691657,528.0629133919999,-64.87397566707784,0.23114709624981528,10.606404492546737,0.003518401575601181,155.05949961773652,1.2167904217333978,0.3772117325417244,-2269.6084457089005,-8.835286543579455
2025-01-01 00:05:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.67295807905481,51.666666666666686,46.10666666666668,0.0,51.75443228278443,0.0,0.0,0.0,71.36399699852313,51.224545199412916,51.75443228278443,50.95960165772716,12.43753247303448,21.0608949122758,0.0,7.3449621840857855,2.8,9.236100170605994,-700.5338978692331,-2239.554222579745,-1677.5107859648608,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07048969186626713,0.0,0,0.9280811839278726,528.0629133919999,-62.80879954474507,0.23209002135683623,10.579843095150197,0.003519161247188591,155.38562025965481,1.2170495169811253,0.37697286722719087,-2232.8421342779548,-6.712088301789892
2025-01-01 00:06:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.754190290156465,51.666666666666686,46.10666666666668,0.0,51.74666980612176,0.0,0.0,0.0,71.49092232836948,51.21742903742206,51.74666980612176,50.95280865307221,12.43753247303448,21.000076346372232,0.0,7.277027644679466,2.8,9.236100170605994,-689.8372645205321,-2202.939319504921,-1668.836152766849,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07035951510856556,0.0,0,0.9263672510646566,528.0629133919999,-60.78679939405583,0.23300918829780484,10.553611146223215,0.003519922354449735,155.6969398658833,1.2173005964917285,0.3767470763059646,-2198.1499681000255,-4.789351404895767
2025-01-01 00:07:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.832579165183645,51.666666666666686,46.10666666666668,0.0,51.73889399832629,0.0,0.0,0.0,71.61340494559944,51.21030021889224,51.73889399832629,50.94600332917523,12.43753247303448,20.941124047349838,0.0,7.212801939689973,2.8,9.236100170605994,-679.2746985330936,-2168.4223460051976,-1660.4449099608244,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07023322747144913,0.0,0,0.9247045231300128,528.0629133919999,-58.61547621264182,0.23390563790972965,10.528982275538729,0.003520684829311458,155.99417830814363,1.2175440524117302,0.37653348775704415,-2165.387843988067,-3.0345020171308477
2025-01-01 00:08:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.90825060334365,51.666666666666686,46.10666666666668,0.0,51.73110533298604,0.0,0.0,0.0,71.73164156772445,51.20315918683485,51.73110533298604,50.93918611375927,12.43753247303448,20.883955261966275,0.0,7.152045562800305,2.8,9.236100170605994,-669.172928915648,-2135.8514096520316,-1652.3237216715124,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.07011066105770644,0.0,0,0.9230907895561461,528.0629133919999,-56.63489488450822,0.23478023491627725,10.504595619069795,0.0035214486070483646,156.27794569849524,1.217780218300735,0.37633132520335316,-2134.4277331707226,-1.4236764813091796
2025-01-01 00:09:00,0.5326053568800111,0.2844634844699903,0.0,0.008876755948000185,0.004741058074499839,0.0,0.10267600830860647,0.4299293485714047,0.0,0.0,0.0,0.0,0.2844634844699903,0,1,0,0,Off,0,0,Off,0,0,Off,0.08096203693658016,0.0607215277024351,On,0.0,0,Off,0.02092286184210526,0.0,On,0.08175314646650121,0,On,0.05064470261141752,0,On,0.298322609023407,0.2237419567675552,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10836.597404444445,Off,0.0,0,45.981332586125276,51.666666666666686,46.10666666666668,0.0,51.723304262718955,0.0,0.0,0.0,71.84583216582074,51.19600636464531,51.723304262718955,50.932357415608486,12.43753247303448,20.82848584130501,0.0,7.09454222153784,2.8,9.236100170605994,-659.4916857164591,-2105.093382488527,-1644.4591916564914,-0.0,-0.0,1039.7856876403725,0.0,8.001,0.06999164416144898,0.0,0,0.9215237896294675,528.0629133919999,-54.81818170034033,0.2356338910931796,10.481068910535289,0.0035222136257754516,156.548867077629,1.2180094342978929,0.37613988681118277,-2105.1542262300322,0.06084374150552563
