Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.2091764305435193,0.10196325227643546,0.0,3.2091764305435193,0.10196325227643546,0.0,0.015215575714527863,0.0,0.1402317616324099,3.0537290931965813,0.0,0.0,0.10196325227643546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004654961622807018,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,3053.7290931965813,21.111111111111143,0.6166666666666667,0.0,2.9885047342222224,0.06522435897435898,0.6166666666666667,2988.5047342222224,4846.223893333334,0.0,0.0,30.510199136905104,51.66666666666668,46.10666666666668,0.0,47.499369356893204,0.0,0.0,0.0,30.510199136905104,47.077823545418696,47.499369356893204,46.867050639681445,12.43753247303448,20.866889190576973,-0.039450709039746276,2.8,1061.2506628001513,-2200.1031812833944,0.0,0.0,214.38491389046973,0.0,1.0,0.09343034063974721,0.0,0.0,1.7385920417043577,65.99961422222222,-6.760163003505592,0.17836999853762345,9.555421533101095,0.0026685265380852474,-39.62408240791764,1.2184194875845908
2025-01-01 01:00:00,2.712751377249489,0.10130578820488803,0.0,2.712751377249489,0.10130578820488803,0.0,0.014866453592817335,0.0,0.13935514287034667,2.558529780786325,0.0,0.0,0.10130578820488803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.00430583950109649,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,2558.529780786325,21.111111111111143,0.5166666666666667,0.0,2.503882344888889,0.0546474358974359,0.5166666666666667,2503.882344888889,4846.223893333334,0.0,0.0,30.310047662683107,51.66666666666668,46.10666666666668,0.0,47.22259398471556,0.0,0.0,0.0,30.310047662683107,46.82169275964769,47.22259398471556,46.62124214711376,12.43753247303448,20.782177998087057,-0.06528234859578225,2.5,675.4113662877011,-2090.561287491613,0.0,0.0,213.15917300669597,0.0,1.0,0.08772119869924601,0.0,0.0,1.6323538681651153,65.99961422222222,-5.716300013707073,0.17834511111304266,9.50093726001103,0.002654000651313367,-25.85312305011092,1.218840717131746
2025-01-01 02:00:00,3.3721405083677682,0.10064832413334061,0.0,3.372140508367768,0.1006483241333406,0.0,0.014866453592817335,0.0,0.13847852410828343,3.218795530666667,0.0,0.0,0.10064832413334061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00430583950109649,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,3218.7955306666668,21.111111111111143,0.65,0.0,3.150045530666667,0.06875,0.65,3150.045530666667,4846.223893333334,0.0,0.0,29.960803799585403,51.66666666666668,46.10666666666668,0.0,46.94861492397764,0.0,0.0,0.0,29.960803799585403,46.56794357838789,46.94861492397764,46.37760790559302,12.43753247303448,20.828004924187006,-0.0461549319750907,1.6500000000000001,1334.2460647649111,-2090.9216855384266,0.0,0.0,212.28255424463273,0.0,1.0,0.08326897186480096,0.0,0.0,1.5495049125771732,65.99961422222222,-5.910334607962042,0.17742486151015502,9.514888668144462,0.0026478190519529142,-2.3612856952101455,1.2186550788271766
2025-01-01 03:00:00,3.294871260316587,0.0999908600617932,0.0,3.294871260316587,0.0999908600617932,0.0,0.014633705511676986,0.6666390874074075,0.13760190534622022,2.4759965620512827,0.0,0.0,0.0999908600617932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.00407309141995614,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,2475.996562051282,21.111111111111143,0.5,0.0,2.423111946666667,0.052884615384615384,0.5,2423.111946666667,4846.223893333334,666.6390874074075,0.26666666666666666,31.32475639721024,51.66666666666668,46.10666666666668,0.0,47.90245980570886,0.0,0.0,666.6390874074075,31.32475639721024,47.67162218629416,47.90261778835461,47.55604539394107,12.43753247303448,20.80034501374623,-0.056806648049074995,1.6500000000000001,525.7360249287183,-2156.48282772299,0.0,0.0,211.17318740142915,0.0,1.0,0.08608679886319258,0.0,0.0,1.6019402516839127,65.99961422222222,-4.950896801002917,0.17761649476681038,9.500367113953722,0.0026461327711398428,-34.750564344765536,1.218771078119858
2025-01-01 04:00:00,3.5352209602325866,0.09933339599024577,0.0,3.5352209602325866,0.09933339599024577,0.0,0.014633705511676986,0.0,0.13672528658415697,3.383861968136752,0.0,0.0,0.09933339599024577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.00407309141995614,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,3383.8619681367522,21.111111111111143,0.6833333333333333,0.0,3.3115863271111112,0.07227564102564103,0.6833333333333333,3311.586327111111,4846.223893333334,0.0,0.0,35.84472213257195,51.66666666666668,46.10666666666668,0.0,51.630195566711706,0.0,0.0,0.0,35.84472213257195,51.6410310188623,51.6464487449376,51.630195566711706,12.43753247303448,20.832326790030784,-0.041400797629427784,0.55,1234.761388883486,-2355.304933545607,0.0,0.0,210.29656863936592,0.0,1.0,0.08836310607289703,0.0,0.0,1.6442987571990129,65.99961422222222,-4.092214347025132,0.17594087515672394,9.490216977843366,0.0026275293200360805,10.566391227360704,1.2180802163326518
2025-01-01 05:00:00,3.3706200189247815,0.09933339599024577,0.0,3.370620018924781,0.09933339599024577,0.0,0.01509920167395769,0.0,0.13672528658415697,3.218795530666667,0.0,0.0,0.09933339599024577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004538587582236842,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,3218.7955306666668,21.111111111111143,0.65,0.0,3.150045530666667,0.06875,0.65,3150.045530666667,4846.223893333334,0.0,0.0,35.44795663391228,51.66666666666668,46.10666666666668,0.0,51.31243572643527,0.0,0.0,0.0,35.44795663391228,51.34074794633747,51.354904056288575,51.31243572643527,12.43753247303448,20.872545778788915,-0.045802234766260656,-0.25000000000000006,967.2639380920581,-2459.1816157495573,0.0,0.0,210.76206480164663,0.0,1.0,0.08842512510428041,0.0,0.0,1.6454528340616148,65.99961422222222,-3.1120416266981312,0.17692345893770253,9.52965922903679,0.002650071636192772,20.068526795439592,1.217286027247375
2025-01-01 06:00:00,2.8777558142415027,0.10064832413334061,0.0,2.8777558142415027,0.1006483241333406,0.0,0.015681071876808565,0.0,0.13847852410828343,2.7235962182564104,0.0,0.0,0.10064832413334061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00512045778508772,0.0,0.010560614091720846,0.0,0.004280758597162585,0.0,0.10088625255271813,0.07566468941453858,0.0,0.0,2723.5962182564103,21.111111111111143,0.55,0.0,2.6654231413333336,0.058173076923076925,0.55,2665.4231413333337,4846.223893333334,0.0,0.0,35.19767880939904,51.66666666666668,46.10666666666668,0.0,50.99774614105133,0.0,0.0,0.0,35.19767880939904,51.04314508006898,51.06584454957781,50.99774614105133,12.43753247303448,20.789550969203198,-0.06037855612794694,0.3,564.4159926496015,-2369.4435074222934,0.0,0.0,213.097172528624,0.0,1.0,0.08799974671892026,0.0,0.0,1.6375372097533207,65.99961422222222,-2.8338907131394815,0.1770621628613403,9.47913624836114,0.002638632142149933,-33.97276130688688,1.2176380309688917
2025-01-01 07:00:00,4.903098609413285,0.12592822508032847,0.0,4.903098609413284,0.12592822508032847,0.0,0.0798523749970112,1.249948288888889,0.18943597739063156,3.383861968136752,0.0,0.0,0.12592822508032847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004771335663377193,0.0,0.07508103933363401,0.0,0.021531677283526902,0.0,0.13283954962457548,0.09962966221843157,0.0,0.0,3383.8619681367522,21.111111111111143,0.6833333333333333,0.0,3.3115863271111112,0.07227564102564103,0.6833333333333333,3311.586327111111,4846.223893333334,1249.948288888889,0.5,33.596158637480535,51.66666666666668,46.10666666666668,0.0,50.556437668357326,0.4635218125515204,1225.3194683056624,1249.948288888889,33.596158637480535,49.640121383233605,50.5577863319464,49.18061457708268,12.43753247303448,20.79272742579816,-0.058728899524635204,-0.55,1170.1865186419332,-2538.108035601251,0.0,0.0,325.9891981361447,1.6762686467242882,1.0,0.09017407802965573,0.0,0.0,1.6779981037946834,65.99961422222222,-1.5566120297132904,0.1766372344572358,9.474045522522278,0.0026327787537173976,18.715599526247264,1.2176292179167698
2025-01-01 08:00:00,4.8232490391308795,0.13590914065001963,0.0,4.823249039130879,0.13590914065001963,0.0,0.10278739899939456,1.0416235740740742,0.2124428791856149,3.466395186871795,0.0,0.0,0.13590914065001963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0036075952576754386,0.0,0.0991798037417191,0.0,0.031230691652255338,0.0,0.14527081828876715,0.10895311371657534,0.0,0.0,3466.395186871795,21.111111111111143,0.7,0.0,3.3923567253333338,0.07403846153846154,0.7,3392.3567253333335,4846.223893333334,1041.6235740740742,0.4166666666666667,33.29194536662061,51.66666666666668,46.10666666666668,0.0,51.065503981176555,0.3668415546541801,985.1027445743499,1041.6235740740742,33.29194536662061,49.40059216223838,51.065503981176555,48.5681362527693,12.43753247303448,20.839024443029782,-0.04520990521351589,-1.4,1113.0401370355355,-2738.7747127117173,0.0,0.0,371.060935127018,91.76415624051735,1.0,0.09314876185216102,0.0,0.0,1.7333523022807613,65.99961422222222,14.358727748439719,0.17777494096051763,9.525176725312047,0.0026561508087594504,98.65810587568326,1.2179920002035713
2025-01-01 09:00:00,4.569014188052498,0.11753150701107921,0.0,4.569014188052499,0.11753150701107921,0.0,0.053013359859153085,0.9582936881481483,0.1738451719084452,3.383861968136752,0.0,0.0,0.11753150701107921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002909351014254386,0.0,0.050104008844898705,0.0,0.017136495893672866,0.0,0.12076730677017992,0.09057548007763491,0.0,0.0,3383.8619681367522,21.111111111111143,0.6833333333333333,0.0,3.3115863271111112,0.07227564102564103,0.6833333333333333,3311.586327111111,4846.223893333334,958.2936881481481,0.38333333333333336,33.33550112654454,51.66666666666668,46.10666666666668,0.0,51.14158904860269,0.4062907633254868,1097.9403515452761,958.2936881481481,33.33550112654454,49.45522346815415,51.14158904860269,48.61204067792989,12.43753247303448,20.843459289639384,-0.053263779959396136,-0.85,1038.6866623842282,-2629.0899920224333,0.0,0.0,246.99915315546346,220.2709825002745,0.43325,0.09176458939871873,0.0,0.0,1.7075950247687346,28.594332861777776,36.91553311444595,0.18141447443650024,9.591744866437647,0.0027101128732327736,148.23297207731318,1.2185453974158102
