Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.047377945902123,0.2583291192703259,0.6418270270270269,0.017456299098368717,0.004305485321172099,0.010697117117117114,0.021728623858185574,0.0,0.36630088454393744,0.6493484375,0.010000000000000002,0.6418270270270269,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,On,14276.517569357338,17.77777777777783,0.9250000000000003,3772.1696636982174,18.81009599519519,0.6493484375,1,17399.338795555555,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.38378946091837,51.666666666666686,46.10666666666668,0.0,51.47339168401557,0.0,0.0,0.0,38.38378946091837,50.63795039373412,51.47339168401557,50.220229748593404,12.43753247303448,17.671923457075586,0.0,8.175567356250577,2.8,9.236100170605994,12995.581590870872,1109.8533066325963,-1657.903189690673,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08554100997751152,0.0,0.0,1.1069898340952016,65.99961422222222,-56.13713181372357,0.21489275114594958,8.018531525021178,0.0026426555466488298,-20.57928759786111,1.228294808538583,0.3863292638005722,-2706.447246726519,44.13088966089732
2025-01-01 00:01:00,1.047377945902123,0.2583291192703259,0.6418270270270269,0.017456299098368717,0.004305485321172099,0.010697117117117114,0.021728623858185574,0.0,0.36630088454393744,0.6493484375,0.010000000000000002,0.6418270270270269,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,On,14276.517569357338,17.77777777777783,0.9250000000000003,3772.1696636982174,18.81009599519519,0.6493484375,1,17399.338795555555,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.087113325745136,51.666666666666686,46.10666666666668,0.0,51.46749996558507,0.0,0.0,0.0,38.087113325745136,50.63256355045887,51.46749996558507,50.21509534289577,12.43753247303448,17.92151356203716,0.0,8.30946217607372,2.8,9.236100170605994,12936.369063679795,1037.1938852018138,-1700.7026618481439,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08630093008259765,0.0,0.0,1.116823992369415,65.99961422222222,-72.55018684733011,0.2121496622026689,8.15967422154162,0.0026425573763955716,-21.246042394514447,1.23082656590673,0.3867783522282967,-2777.0840022885836,42.10822379218006
2025-01-01 00:02:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,37.79955488463699,51.666666666666686,46.10666666666668,0.0,51.461652455409194,0.0,0.0,0.0,37.79955488463699,50.62721834319366,51.461652455409194,50.2100012870859,12.43753247303448,18.163308760288192,0.0,8.434872842668367,2.8,9.236100170605994,-1398.0331225630455,-2803.1448814205637,-1742.5813414037648,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08703434170943188,0.0,0.0,1.1263151033035288,65.99961422222222,-88.55612417721085,0.20894000105047736,8.27416487108424,0.0026424562339679237,-21.887318970580466,1.2298050331798063,0.3871985120671901,-2843.383584367764,40.23870294719997
2025-01-01 00:03:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,37.93750891996163,51.666666666666686,46.10666666666668,0.0,51.45584779773592,0.0,0.0,0.0,37.93750891996163,50.62191349234653,51.45584779773592,50.20494633965184,12.43753247303448,18.039418248771117,0.0,8.364281131961569,2.8,9.236100170605994,-1377.5214620608583,-2764.936460594188,-1721.0726298039463,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08665889712690404,0.0,0.0,1.1214564590551888,65.99961422222222,-89.55317527484183,0.2105653086764774,8.215342689582187,0.0026423519521743617,-21.51610603365731,1.2303283479669778,0.3869620667623898,-2806.0480934094453,41.111632815258154
2025-01-01 00:04:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.07056429252749,51.666666666666686,46.10666666666668,0.0,51.45002274741567,0.0,0.0,0.0,38.07056429252749,50.61658928080631,51.45002274741567,50.19987254750163,12.43753247303448,17.9197187256629,0.0,8.29863924495745,2.8,9.236100170605994,-1355.8666016967845,-2728.77458627842,-1700.393325785756,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08629547582205388,0.0,0.0,1.1167534085526463,65.99961422222222,-88.57761892895867,0.2121490169445272,8.158069419240354,0.0026422494826226334,-21.15659897048495,1.2308343843868215,0.3867420710694716,-2771.368637648269,42.59405136984934
2025-01-01 00:05:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.19905624933834,51.666666666666686,46.10666666666668,0.0,51.444178032775035,0.0,0.0,0.0,38.19905624933834,50.611246396059265,51.444178032775035,50.19478057770139,12.43753247303448,17.803922736235744,0.0,8.237491678079966,2.8,9.236100170605994,-1332.1856807561287,-2695.6508745519636,-1680.4838396437503,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08594326913103588,0.0,0.0,1.1121954868428168,65.99961422222222,-84.80618413030813,0.21369371058829276,8.103535101651953,0.0026421487666328817,-20.808026836880373,1.2313243158049716,0.38653702523497313,-2739.09665300743,43.44577845546643
2025-01-01 00:06:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.323212059068716,51.666666666666686,46.10666666666668,0.0,51.43831433230315,0.0,0.0,0.0,38.323212059068716,50.60588547854258,51.43831433230315,50.1896710516623,12.43753247303448,17.691835585665817,0.0,8.180405730876087,2.8,9.236100170605994,-1308.4951229886601,-2664.676210124114,-1661.3016441971888,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08560174349301897,0.0,0.0,1.1077757890923812,65.99961422222222,-80.29782180940123,0.21520086344376055,8.049635719114374,0.002642049749434396,-20.469872035719163,1.2317989278872594,0.38634550098800036,-2708.9970852536258,44.32087512951141
2025-01-01 00:07:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.44326494498029,51.666666666666686,46.10666666666668,0.0,51.43243229070138,0.0,0.0,0.0,38.44326494498029,50.60050713679817,51.43243229070138,50.184544559846564,12.43753247303448,17.583257429109835,0.0,8.127047161977837,2.8,9.236100170605994,-1285.5448773142089,-2635.742253899689,-1642.8042099989414,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08527034412046731,0.0,0.0,1.1034871357723344,65.99961422222222,-75.84501033319737,0.21667212295965857,7.998265181087918,0.002641952378912649,-20.141599626140476,1.2322590318227544,0.38616639626553956,-2680.8880136829507,45.145759783261774
2025-01-01 00:08:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.55943312238141,51.666666666666686,46.10666666666668,0.0,51.426532517998645,0.0,0.0,0.0,38.55943312238141,50.595111946637005,51.426532517998645,50.17940166095619,12.43753247303448,17.478001288262494,0.0,8.077123663305443,2.8,9.236100170605994,-1263.4728801304527,-2608.658934878831,-1624.952030219684,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08494855023096792,0.0,0.0,1.0993227874154068,65.99961422222222,-71.62519292869851,0.2181090610421637,7.947342923266255,0.002641856605681434,-19.822707593005646,1.232705387794208,0.3859987465344221,-2654.6105606485985,45.951625769767276
2025-01-01 00:09:00,0.39802950840212303,0.2583291192703259,0.0,0.006633825140035384,0.004305485321172099,0.0,0.021728623858185574,0.0,0.36630088454393744,0.0,0.010000000000000002,0.0,0.0,0.0,0.25541245260365925,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035099780701754383,0.0,On,0.018218645788010135,0,On,0.02575094773905835,0,On,0.2989254229487906,0.22419406721159288,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,17399.338795555555,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1266.0672,Off,0.0,0.0,38.671912830690324,51.666666666666686,46.10666666666668,0.0,51.42061559178254,0.0,0.0,0.0,38.671912830690324,50.58970045324539,51.42061559178254,50.17424288397682,12.43753247303448,17.37589904234936,0.0,8.030379562761084,2.8,9.236100170605994,-1242.244587683901,-2583.3541610011594,-1607.70954145882,-0.0,-0.0,433.10434301792986,0.0,1.0,0.08463589395472731,0.0,0.0,1.0952766892987793,65.99961422222222,-67.63938924301075,0.2195130808540992,7.898759483113407,0.0026417623829105646,-19.51274389704379,1.2331386791715566,0.38584170761049286,-2630.025922999359,46.67176199819982
