Metric,Value
Total Electric Energy (kWh),1611.7795651551462
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.2385827293821476
Peak Electric Power (kW),9.08830241594036
Other Electric Energy (kWh),237.75216763404964
HVAC Heating Electric Energy (kWh),990.1879626448887
Lighting Electric Energy (kWh),49.968476356504354
Water Heating Electric Energy (kWh),299.1209585197038
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),19.415711706410267
Unmet Heating Load (C-hours),41.119823251449915
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
