Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.9637042633616331,0.1094601662171545,0.0,0.9637042633616331,0.1094601662171545,0.0,0.013075401421906925,0.0,0.14634753660639285,0.7942813253333333,0.010000000000000002,0.0,0.0,0.10654349955048784,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004278193530701754,0.0,0.008797207891205173,0.0,0.004289537205742354,0.0,0.10241560525199477,0.07681170393899604,0.0,0.0,794.2813253333333,18.66666666666671,0.6,0.0,0.7942813253333333,0.0,0.6,794.2813253333333,1323.8022088888888,0.0,19.66666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,0.0,0.0,38.647081557461725,51.66666666666668,46.10666666666668,0.0,51.54566461948632,0.0,0.0,0.0,38.647081557461725,51.56019865474314,51.56746567237156,51.54566461948632,12.43753247303448,18.342769339271,-0.057956394663980566,2.8,422.6561385634952,-646.1279402930619,0.0,0.0,284.25307410510453,0.0,2.0,0.031893072278336494,0.0,0.0,0.8135344272956824,131.99922844444444,-9.750320581880684,0.253189403243271,9.047501148962965,0.0032409509243111682,14.832696283627616,1.2285460451002366
2025-01-01 01:00:00,0.1681110136597808,0.10871687132686719,0.0,0.16811101365978076,0.10871687132686719,0.0,0.012754536907104295,0.0,0.14535647675267643,0.0,0.010000000000000002,0.0,0.0,0.10580020466020053,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.003957329015899122,0.0,0.008797207891205173,0.0,0.004289537205742354,0.0,0.10241560525199477,0.07681170393899604,0.0,0.0,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,0.0,0.0,38.76608834479961,51.66666666666668,46.10666666666668,0.0,51.20263370601846,0.0,0.0,0.0,38.76608834479961,51.23599894535976,51.25268156503042,51.20263370601846,12.43753247303448,17.915727630837793,0.0,2.5,-311.8436508068074,-589.0249417499055,0.0,-0.15648376523627322,282.94114973658554,0.0,2.0,0.029289535437523943,0.0,7.625626242985673e-06,0.7473174405838132,131.99922844444444,-5.603375028251183,0.260847229685641,8.860741144552799,0.0032501518579512137,22.589530215552063,1.230401783058151
2025-01-01 02:00:00,0.5863239866208791,0.1079735764365799,0.0,0.5863239866208791,0.1079735764365799,0.0,0.012754536907104295,0.0,0.14436541689896004,0.4192040328148148,0.010000000000000002,0.0,0.0,0.10505690976991323,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003957329015899122,0.0,0.008797207891205173,0.0,0.004289537205742354,0.0,0.10241560525199477,0.07681170393899604,0.0,0.0,419.2040328148148,17.83333333333337,0.31666666666666665,0.0,0.4192040328148148,0.0,0.31666666666666665,419.2040328148148,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,0.0,0.0,39.095675558086796,51.66666666666668,46.10666666666668,0.0,50.85487502036949,0.0,0.0,0.0,39.095675558086796,50.907096782029235,50.93320766285911,50.85487502036949,12.43753247303448,17.302989752053488,-0.09147596868432692,1.6500000000000001,144.3348569773079,-549.5743897778974,0.0,0.0,281.9500898828692,0.0,2.0,0.02681435282281006,0.0,0.0,0.6839855055866371,131.99922844444444,-7.24487594247866,0.2724448861557392,8.594539401499562,0.003266725630741687,33.69090464281308,1.2329838321901094
2025-01-01 03:00:00,0.5189289066461832,0.1072302815462926,0.0,0.5189289066461832,0.1072302815462926,0.0,0.012540627230569208,0.0,0.14337435704524365,0.3530139223703703,0.010000000000000002,0.0,0.0,0.10431361487962594,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003743419339364035,0.0,0.008797207891205173,0.0,0.004289537205742354,0.0,0.10241560525199477,0.07681170393899604,0.0,0.0,353.0139223703703,17.83333333333337,0.26666666666666666,0.0,0.3530139223703703,0.0,0.26666666666666666,353.0139223703703,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,0.0,0.0,38.52063302836664,51.66666666666668,46.10666666666668,0.0,50.55827641848495,0.0,0.0,0.0,38.52063302836664,50.581245975043,50.59273075332203,50.55827641848495,12.43753247303448,17.4722494829349,-0.07026171449840325,1.6500000000000001,38.76288557270496,-582.9259956533024,0.0,0.0,280.7451203526177,0.0,2.0,0.02817687650024461,0.0,0.0,0.718741013300814,131.99922844444444,-12.070161496980678,0.2710142986010796,8.69339187447643,0.0032840550842747596,18.402308358750393,1.2322538234789775
2025-01-01 04:00:00,0.7606349184220965,0.10648698665600533,0.0,0.7606349184220965,0.10648698665600531,0.0,0.012540627230569208,0.0,0.14238329719152726,0.5957109939999999,0.010000000000000002,0.0,0.0,0.10357031998933865,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003743419339364035,0.0,0.008797207891205173,0.0,0.004289537205742354,0.0,0.10241560525199477,0.07681170393899604,0.0,0.0,595.7109939999999,17.83333333333337,0.45,0.0,0.5957109939999999,0.0,0.45,595.7109939999999,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,0.0,0.0,38.05649082772444,51.66666666666668,46.10666666666668,0.0,50.23570840490476,0.0,0.0,0.0,38.05649082772444,50.25858286328178,50.270020092470304,50.23570840490476,12.43753247303448,17.54851740117912,-0.051425925170152396,0.55,212.79999722814946,-648.7206524793306,0.0,0.0,279.7540604989013,0.0,2.0,0.029069314527402475,0.0,0.0,0.7415054887011322,131.99922844444444,-13.944404791421187,0.27014903776699256,8.733252167389997,0.0032910003703703395,28.445923077013735,1.2313466999076885
2025-01-01 05:00:00,4.101364742539442,0.6218874981060789,0.0,4.101364742539441,0.6218874981060789,0.0,0.02879182203501096,0.8749638022222224,2.7022149750229487,0.4853941432592592,0.010000000000000002,0.0,0.0,0.6189708314394123,0.0,0.0029166666666666685,1.0,0.13874078863547382,0.162205955822144,2.4005194211516883,0.34205549180047734,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0041712386924342105,0.0,0.024620583342576753,0.0,0.010008920146732159,0.0,0.11726769035526446,0.08795076776644832,0.0,0.0,485.39414325925924,17.83333333333337,0.36666666666666664,0.0,0.4853941432592592,0.0,0.36666666666666664,485.39414325925924,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,874.9638022222223,0.35,36.91667827782126,51.66666666666668,46.10666666666668,0.0,50.59748122067148,0.3954711193873026,1054.607097856519,874.9638022222223,36.91667827782126,49.396350308452185,50.59885965247738,48.794406420536646,12.43753247303448,17.68953812942817,-0.002949595929330921,-0.25000000000000006,458.1906005841099,-688.6667456839369,0.0,0.0,677.0672121774296,0.0,2.0,0.029156914654330606,0.0,0.0,0.7437400090530618,131.99922844444444,-15.604009168641998,0.2702610489605026,8.833014939418252,0.0033241581137363444,71.01748426143406,1.2301070603497808
2025-01-01 06:00:00,5.185179650779442,0.5897084149959587,0.0,5.185179650779442,0.5897084149959587,0.0,0.07050662971707634,1.7082626614814818,3.396410359580883,0.0,0.010000000000000002,0.0,0.0,0.586791748329292,0.0,0.0029166666666666685,1.0,0.0,0.0,3.2006925615355843,0.4560739890673032,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00470601288377193,0.0,0.06580061683330442,0.0,0.021427452362646947,0.0,0.13663007124142895,0.10247255343107169,0.0,0.0,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,1708.2626614814815,0.6833333333333333,37.347387626797044,51.66666666666668,46.10666666666668,0.0,50.899811511347316,0.5416077110106414,1451.6060105055794,1708.2626614814815,37.347387626797044,49.46625550457985,50.899811511347316,48.749477501196125,12.43753247303448,17.425703799735185,0.0,0.3,159.7410938125415,-648.8719819262246,0.0,0.0,820.7530470272234,0.0,2.0,0.028836722445357465,0.0,0.0,0.7355724865554428,131.99922844444444,-12.139971288457328,0.277627203505339,8.750199813145997,0.003358728252338895,58.16248304127882,1.2311978356550035
2025-01-01 07:00:00,3.0479727775463235,0.24114398863365155,0.0,3.047972777546324,0.24114398863365152,0.0,0.05207386660273365,1.2082833459259261,0.9833342396843309,0.7942813253333333,0.010000000000000002,0.0,0.0,0.23822732196698487,0.0,0.0029166666666666685,1.0,0.0,0.0,0.8001731403838961,0.1140184972668258,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004385148368969297,0.0,0.04768871823376435,0.0,0.01754933303355598,0.0,0.1259693721182231,0.0944770290886673,0.0,0.0,794.2813253333333,17.83333333333337,0.6,0.0,0.7942813253333333,0.0,0.6,794.2813253333333,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,1208.2833459259261,0.48333333333333334,38.10796735483887,51.66666666666668,46.10666666666668,0.0,51.2155603666419,0.364256340612649,983.2341843205245,1208.2833459259261,38.10796735483887,50.12716648027147,51.21568288763826,49.5828470160899,12.43753247303448,17.420698580394074,-0.05710254345257724,-0.55,482.497192897314,-703.4251245737272,0.0,0.0,405.9510658164966,0.843487805894204,1.0835000000000001,0.029659298147342954,0.0,0.0,0.7565549007544241,71.51058200977778,-14.310073678788694,0.27904941541266065,8.765790350466593,0.003374515062633135,-12.0282652353505,1.2312081594386561
2025-01-01 08:00:00,1.8928106339152697,0.12769794171988216,0.0,1.8928106339152695,0.12769794171988216,0.0,0.05029054881712068,0.9166287451851853,0.231926865320371,0.6839644745925926,0.010000000000000002,0.0,0.0,0.12478127505321548,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.04585098572430153,0.0,0.0033155999862938598,0.0,0.04697494883082682,0.0,0.019700846191782098,0.0,0.12574157940191527,0.09430618455143643,0.0,0.0,683.9644745925925,17.83333333333337,0.5166666666666667,0.0,0.6839644745925926,0.0,0.5166666666666667,683.9644745925925,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,916.6287451851853,0.36666666666666664,38.20021140292406,51.66666666666668,46.10666666666668,0.0,51.255614178018696,0.3175163229990828,853.6861749440236,916.6287451851853,38.20021140292406,50.32157085492203,51.257669142854475,49.85249422853793,12.43753247303448,17.520261661483016,-0.04873400112792018,-1.4,229.19608163928308,-772.0890117765425,0.0,0.0,322.8240644282419,49.11824329748753,1.0,0.030869794201164095,0.0,0.0,0.787432459532541,65.99961422222222,-5.50344560500882,0.2769749794526285,8.809064613406225,0.0033687414265554634,4.999424758054567,1.2313696715131823
2025-01-01 09:00:00,1.3648789991636021,0.12769794171988216,0.0,1.3648789991636021,0.12769794171988216,0.0,0.05049642095350374,0.5416442585185186,0.18909069583972798,0.5736476238518518,0.010000000000000002,0.0,0.0,0.12478127505321548,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0026738709566885965,0.0,0.04782254999681514,0.0,0.02271566243544064,0.0,0.12574157940191527,0.09430618455143643,0.0,0.0,573.6476238518518,17.83333333333337,0.43333333333333335,0.0,0.5736476238518518,0.0,0.43333333333333335,573.6476238518518,1323.8022088888888,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,324.1366488888889,541.6442585185185,0.21666666666666667,37.945859611653525,51.66666666666668,46.10666666666668,0.0,51.46452782325269,0.2809034094371091,765.5018009505554,541.6442585185185,37.945859611653525,50.16997769852387,51.46497510394857,49.52225535546359,12.43753247303448,17.57842661379413,-0.05291036869211822,-0.85,133.91477236090319,-740.57644580592,0.0,0.0,296.7848204573199,103.46835554594945,1.0,0.030386850479593233,0.0,0.0,0.7751134411414823,65.99961422222222,4.0587738576514365,0.2768326654493342,8.850151469747953,0.0033775594510643205,29.25973920835552,1.231734458941981
