Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.835101649427298,51.666666666666686,46.10666666666668,0.0,50.83545051213485,0.0,0.0,0.0,21.835101649427298,50.890274475230186,50.91768645677786,50.83545051213485,12.43753247303448,19.88301800753861,-0.2280931035725331,-2.8044717726162287,2.8,9.236100170605994,7429.512879474379,127.66526526487476,-1674.0090722978616,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07519267871761437,0.0,0,1.356335953420924,197.99884266666666,-27.848589093059005,0.21356985226351186,9.477530171445382,0.0030176499707726574,2.9201763966995893,1.2187508532480422,0,0,127.66526526487476
2025-01-01 00:01:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.731665499896085,51.666666666666686,46.10666666666668,0.0,50.83221373916676,0.0,0.0,0.0,21.731665499896085,50.887210101646005,50.914708282885634,50.83221373916676,12.43753247303448,20.02682689305793,-0.08428421805321307,-2.5930957408337756,2.8,9.236100170605994,7399.371449283414,125.00801134688012,-1694.4091902964549,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07547365056341922,0.0,0,1.3614041624921203,197.99884266666666,-37.589901285429946,0.21229483671350363,9.566596533956192,0.0030176695397803105,2.3240464016256235,1.2217114008031629,0,0,125.00801134688012
2025-01-01 00:02:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.631928349871682,51.666666666666686,46.10666666666668,0.0,50.82899236720779,0.0,0.0,0.0,21.631928349871682,50.88416024445883,50.911744183084366,50.82899236720779,12.43753247303448,20.16539777680323,0.0,-2.3869351014538482,2.8,9.236100170605994,7369.940487219009,122.57120102608384,-1714.1585889620164,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07574406542036671,0.0,0,1.3662819431360906,197.99884266666666,-47.27146468427354,0.21048278642897386,9.629044431513096,0.003017685076195468,1.7510758278255887,1.2211342167005972,0,0,122.57120102608384
2025-01-01 00:03:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.535662713647714,51.666666666666686,46.10666666666668,0.0,50.825785846329694,0.0,0.0,0.0,21.535662713647714,50.88112438454509,50.908793653652786,50.825785846329694,12.43753247303448,20.29905316649269,0.0,-2.185739081544831,2.8,9.236100170605994,7341.279634095317,120.14372374793003,-1733.2930981304194,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07600458729245028,0.0,0,1.370981272748838,197.99884266666666,-56.79780863956222,0.20875125839788022,9.689410919070989,0.0030176967877946857,1.1998286355455443,1.2205780257783572,0,0,120.14372374793003
2025-01-01 00:04:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.442675771711095,51.666666666666686,46.10666666666668,0.0,50.82259366042073,0.0,0.0,0.0,21.442675771711095,50.87810203470687,50.90585622184995,50.82259366042073,12.43753247303448,20.428066375763493,0.0,-1.9893046193392097,2.8,9.236100170605994,7315.3730906884875,117.76049606727668,-1751.8426656972931,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07625578044295543,0.0,0,1.3755123295896603,197.99884266666666,-64.15478447951861,0.20709483274987772,9.747861552971148,0.0030177048161821704,0.6690932551274793,1.2200416354938572,0,0,117.76049606727668
2025-01-01 00:05:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.35275094898079,51.666666666666686,46.10666666666668,0.0,50.819415322032796,0.0,0.0,0.0,21.35275094898079,50.87509273480693,50.902931441194,50.819415322032796,12.43753247303448,20.552744478271826,0.0,-1.7974555520264976,2.8,9.236100170605994,7292.378557150416,115.42918851923294,-1769.8431353223375,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07649827138635616,0.0,0,1.3798864148134165,197.99884266666666,-69.14884839254668,0.20550788194691955,9.80387563250821,0.0030177092952397935,0.15752775942920128,1.219523719177068,0,0,115.42918851923294
2025-01-01 00:06:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.265687343347714,51.666666666666686,46.10666666666668,0.0,50.81625037591205,0.0,0.0,0.0,21.265687343347714,50.872096055102475,50.90001889469769,50.81625037591205,12.43753247303448,20.673372322760933,0.0,-1.6100354598872273,2.8,9.236100170605994,7270.828414654908,113.1553078893871,-1787.3281472023775,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07673264001925263,0.0,0,1.3841139886753,197.99884266666666,-73.21397900801384,0.2039852750207287,9.85831767035759,0.0030177103502131556,-0.3361105939876543,1.2190230485044873,0,0,113.1553078893871
2025-01-01 00:07:00,8.97840947884566,0.3053136542292579,0.0,0.149640157980761,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,8.4932008,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,On,8493.2008,20.611111111111143,1.0,0.0,8.4932008,0.0,1,8493.2008,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.18133445225209,51.666666666666686,46.10666666666668,0.0,50.813098396669105,0.0,0.0,0.0,21.18133445225209,50.86911159404565,50.897118192733934,50.813098396669105,12.43753247303448,20.790163218931937,0.0,-1.426902332260859,2.8,9.236100170605994,7250.088541357246,110.94168916595785,-1804.3218227701213,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07695932436545815,0.0,0,1.3882029523095245,197.99884266666666,-76.9601767379315,0.2025229640556002,9.910607553391394,0.0030177080983347627,-0.8127648553011957,1.2185386971784118,0,0,110.94168916595785
2025-01-01 00:08:00,0.4852086788456589,0.3053136542292579,0.0,0.008086811314094314,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,0.0,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.099567038828447,51.666666666666686,46.10666666666668,0.0,50.809958981287814,0.0,0.0,0.0,21.099567038828447,50.866138971210404,50.8942289661717,50.809958981287814,12.43753247303448,20.903294621110945,0.0,-1.2479250298682827,2.8,9.236100170605994,-1263.2013531462474,108.78952053902798,-1820.8437396722093,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07717869057857163,0.0,0,1.3921599104454223,197.99884266666666,-80.52735433933705,0.201117493319354,9.9615583819248,0.00301770265079712,-1.2732261220658634,1.218069891634732,0,0,108.78952053902798
2025-01-01 00:09:00,0.4852086788456589,0.3053136542292579,0.0,0.008086811314094314,0.005088560903820965,0.0,0.05192627567735002,0.0,0.4132824031683089,0.0,0.020000000000000004,0.0,0.0,0.2994803208959245,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.01879599780701754,0.0,On,0.03313027787033247,0,On,0.013975308640409353,0,On,0.357682580671811,0.2682619355038582,On,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8493.2008,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2132.6784755555555,Off,0.0,0.0,21.229388369751405,51.666666666666686,46.10666666666668,0.0,50.806831745369756,0.0,0.0,0.0,21.229388369751405,50.86317782374658,50.891350862935006,50.806831745369756,12.43753247303448,20.715983509722932,0.0,-1.0729808770286282,2.8,9.236100170605994,-1228.956702044196,106.69890596275664,-1793.5209092568869,-0.0,-0.0,638.1697408652988,0.0,3.0,0.07681537201650876,0.0,0,1.385606319900767,197.99884266666666,-73.60553365260783,0.20344934420986133,9.877455272586776,0.0030176941137440468,-0.5063091776956119,1.2188462995284988,0,0,106.69890596275664
