occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.593,0.0186,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0,0,0,0
1.0,0.608,0.024,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0,0,0,0
0.778,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,0,0,0
0.667,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0,0,0,0
0.667,0.656,0.0454,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.68,0.0551,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0,0,0,0
0.667,0.68,0.0551,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0,0,0,0
0.667,0.68,0.0551,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0,0,0,0
0.667,0.706,0.0677,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.631,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0,0,0,0
0.667,0.728,0.0843,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.675,0.0649,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0578,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0,0,0,0
