Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3201183258112481,0.16220833078296096,0.2315969607985759,0.3201183258112481,0.16220833078296096,0.23159696079857592,0.025991793343457283,0.0,0.22273230169856006,0.07139423076923077,0.2315969607985759,0.0,0.0,0.16220833078296096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004646806469298245,0.0,0.0006640319280558984,0.0,0.010340477473051569,0.0,0.010340477473051569,0.0,0.0064545273212787534,0.0,0.18121302389475213,0.13590976792106407,0.0,0.0,5644.2000227692315,21.111111111111143,0.369471169677483,0.0,6.787437863119507,0.07139423076923077,0.45,5572.805792,12384.012871111112,0.0,0.0,19.318244467782566,51.66666666666668,46.10666666666668,0.0,51.10843180598986,0.0,0.0,0.0,19.318244467782566,48.16314023220365,51.10843180598986,46.690494445310556,12.43753247303448,20.84053399214681,-0.06079781512236634,0.8482618056334944,1.9819880475031417,-2.1039083693828546,2.8,9.236100170605994,2425.492235694083,718.658404435817,393.36982868542896,-56.32671193595,-2394.734904726219,0.0,0.0,368.03841181382916,0.0,2.0,0.10184046127956205,0.0,0.0,1.9062519163518012,131.99922844444444,-63.1712896089122,0.18923735771329217,9.720649009360098,0.0028270141172474996,-46.387216640874264,1.218412579454317,0.0,0.0,67.7952774725508,0.3624556363775999,386.13705932552995,7.232769359898998,0.002470862893779882,15.79096409425701,-72.117676030207
2025-01-01 01:00:00,0.31360473502552605,0.16155086671141353,0.21444163036905176,0.313604735025526,0.16155086671141353,0.21444163036905178,0.02564328285825991,0.0,0.22185568293649685,0.06610576923076923,0.21444163036905176,0.0,0.0,0.16155086671141353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004298295984100876,0.0,0.0006640319280558984,0.0,0.010340477473051569,0.0,0.010340477473051569,0.0,0.0064545273212787534,0.0,0.18121302389475213,0.13590976792106407,0.0,0.0,5226.111132193732,21.111111111111143,0.34210293488655835,0.0,6.284664688073618,0.06610576923076923,0.4166666666666667,5160.005362962964,12384.012871111112,0.0,0.0,19.271417756477774,51.66666666666668,46.10666666666668,0.0,50.983182646662904,0.0,0.0,0.0,19.271417756477774,48.065650886670745,50.983182646662904,46.60688500667468,12.43753247303448,20.808513479848767,-0.057346400763965376,2.5451175983071135,2.8179876035262907,-0.8817318249181741,2.5,9.236100170605994,2237.3992404546907,-1549.7025515882679,-144.10811767478813,-36.94395310171891,-2248.2350930606553,0.0,0.0,366.81328256656855,0.0,2.0,0.09425517387005508,0.0,0.0,1.7642703455814257,131.99922844444444,-62.06785480620809,0.18850211190636543,9.688100683081988,0.0028103989812896784,-25.829642257997598,1.2186164979081364,0.0,0.0,58.98717339269185,0.3624556363775999,-150.48220738781455,6.374089713026425,0.002470862893779882,10.899037679311572,-47.84299078103049
2025-01-01 02:00:00,0.2995069624173089,0.16089340263986612,0.1715533042952414,0.2995069624173089,0.16089340263986612,0.1715533042952414,0.02564328285825991,0.0,0.2209790641744336,0.052884615384615384,0.1715533042952414,0.0,0.0,0.16089340263986612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004298295984100876,0.0,0.0006640319280558984,0.0,0.010340477473051569,0.0,0.010340477473051569,0.0,0.0064545273212787534,0.0,0.18121302389475213,0.13590976792106407,0.0,0.0,4180.888905754986,21.111111111111143,0.27368234790924667,0.0,5.027731750458894,0.052884615384615384,0.3333333333333333,4128.004290370371,12384.012871111112,0.0,0.0,19.180585689318697,51.66666666666668,46.10666666666668,0.0,50.858584332792425,0.0,0.0,0.0,19.180585689318697,47.96858699537087,50.858584332792425,46.52358832666009,12.43753247303448,20.839412682901436,-0.053724995591563504,1.6986779768242797,2.4790337504414537,-0.17220577757399808,1.6500000000000001,9.236100170605994,1452.6097794834343,-2188.4329865430727,-386.67254940803184,-58.17249403326745,-2200.303522424472,0.0,0.0,365.9366638045054,0.0,2.0,0.0875918179117713,0.0,0.0,1.639545507288084,131.99922844444444,-57.7344865005881,0.1878506139207281,9.697108780300523,0.002805942836783712,3.3686359074946544,1.218491834711873,0.0,0.0,67.32754976063526,0.3624556363775999,-393.5066326617655,6.834083253733663,0.002470862893779882,5.887478476194573,-64.05997250946203
2025-01-01 03:00:00,0.31161915717793465,0.1602359385683187,0.21444163036905176,0.3116191571779346,0.1602359385683187,0.21444163036905178,0.025410942534795002,0.0,0.22010244541237037,0.06610576923076923,0.21444163036905176,0.0,0.0,0.1602359385683187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004065955660635965,0.0,0.0006640319280558984,0.0,0.010340477473051569,0.0,0.010340477473051569,0.0,0.0064545273212787534,0.0,0.18121302389475213,0.13590976792106407,0.0,0.0,5226.111132193732,21.111111111111143,0.34210293488655835,0.0,6.284664688073618,0.06610576923076923,0.4166666666666667,5160.005362962964,12384.012871111112,0.0,0.0,19.127379527551643,51.66666666666668,46.10666666666668,0.0,50.7343988457635,0.0,0.0,0.0,19.127379527551643,47.8717283094687,50.7343988457635,46.44039304132131,12.43753247303448,20.81709737284639,-0.06055044419739571,1.5580043075008954,2.234609255237952,-0.12091863170463935,1.6500000000000001,9.236100170605994,2198.677004074591,-1141.0970485012338,-271.36078363143247,-70.51563621779411,-2290.5966070874074,0.0,0.0,364.82770471897726,0.0,2.0,0.09138655664102359,0.0,0.0,1.710575507386319,131.99922844444444,-56.44299931196483,0.1881186964362815,9.687214705852517,0.0028061015543066354,-34.52757080977677,1.2185841636287118,0.0,0.0,65.65376129185599,0.3624556363775999,-278.3047589225949,6.943975291162421,0.002470862893779882,5.723372939446198,-76.23900915724032
2025-01-01 04:00:00,0.3160309999543329,0.15957847449677126,0.2315969607985759,0.3160309999543329,0.15957847449677126,0.23159696079857592,0.025410942534795002,0.0,0.21922582665030715,0.07139423076923077,0.2315969607985759,0.0,0.0,0.15957847449677126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004065955660635965,0.0,0.0006640319280558984,0.0,0.010340477473051569,0.0,0.010340477473051569,0.0,0.0064545273212787534,0.0,0.18121302389475213,0.13590976792106407,0.0,0.0,5644.2000227692315,21.111111111111143,0.369471169677483,0.0,6.787437863119507,0.07139423076923077,0.45,5572.805792,12384.012871111112,0.0,0.0,19.082755018165596,51.66666666666668,46.10666666666668,0.0,50.61076183154048,0.0,0.0,0.0,19.082755018165596,47.775202530775964,50.61076183154048,46.35742288039371,12.43753247303448,20.782937292572626,-0.0718719105719046,0.6426483539070885,2.0679837201543747,-0.049102325623278084,0.55,9.236100170605994,2338.5288399175633,-3502.144511233159,-717.7156651398982,-71.75087245571618,-2479.74554386003,0.0,0.0,355.1401374582473,0.0,1.8664999999999998,0.09336124665023329,0.0,0.0,1.747537796902305,123.18827994577778,-52.22577189603878,0.18710636751405146,9.645711658080739,0.0027863171497694694,5.575034965645942,1.2181686395160563,0.0,0.0,78.14202626163937,0.3624556363775999,-724.8934349902879,7.177769850389688,0.002470862893779882,1.9163656319071314,-73.6672380876233
2025-01-01 05:00:00,1.3336696015982596,0.162420004342096,0.21444163036905176,1.3336696015982596,0.162420004342096,0.21444163036905178,0.03461061527475036,1.0083453494074075,0.22460786768533253,0.06610576923076923,0.21444163036905176,0.0,0.0,0.162420004342096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004530636307565789,0.0,0.0009357731886751226,0.0,0.014572102889254724,0.0,0.014572102889254724,0.0,0.00804786189587115,0.0,0.1850017303551851,0.1387512977663888,0.0,0.0,5226.111132193732,21.111111111111143,0.34210293488655835,0.0,6.284664688073618,0.06610576923076923,0.4166666666666667,5160.005362962964,12384.012871111112,1008.3453494074075,0.18333333333333332,19.342316524847316,51.66666666666668,46.10666666666668,0.0,50.55199750520506,0.08195481323867358,218.57328791195886,1008.3453494074075,19.342316524847316,48.14447585491991,50.55199750520506,46.94071502977734,12.43753247303448,20.799838841313814,-0.06310021933487213,-0.41745379875339034,0.8670921831228585,-0.5749486071112266,-0.25000000000000006,9.236100170605994,1874.1586184667954,-1536.2428496703458,-536.6220935390595,-99.92958889812226,-2568.918262787673,0.0,0.0,312.2679760574421,0.0,1.0,0.09271002690846523,0.0,0.0,1.7353482519501888,65.99961422222222,-50.08000055795979,0.18762678054195658,9.662904316031351,0.002798497626426513,-24.344363099179336,1.217478129984697,0.0,0.0,82.19925323208442,0.3624556363775999,-545.2633391164112,8.641245577351677,0.002470862893779882,1.0474016561031783,-100.97699055422544
2025-01-01 06:00:00,0.49643925864313804,0.199465658838104,0.18870863472476557,0.4964392586431381,0.199465658838104,0.18870863472476557,0.14420027075362343,0.0,0.29406591096643775,0.05817307692307692,0.18870863472476557,0.0,0.0,0.199465658838104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00511148711622807,0.0,0.0043269828983358485,0.0,0.06738090036952975,0.0,0.06738090036952975,0.0,0.028111699182298975,0.0,0.23264269882573604,0.17448202411930197,0.0,0.0,4598.977796330484,21.111111111111143,0.3010505827001714,0.0,5.530504925504784,0.05817307692307692,0.36666666666666664,4540.804719407407,12384.012871111112,0.0,0.0,21.01116229501677,51.66666666666668,46.10666666666668,0.0,51.548449404991445,0.19749656510331315,537.4717149755068,0.0,21.01116229501677,50.655121565549074,51.548449404991445,50.20845764582789,12.43753247303448,20.83107197440773,-0.05730472443807321,0.34315418242010826,1.3881597406185342,-0.9401304008617687,0.3,9.236100170605994,1654.5054959393312,-2344.861270856722,-510.55661964734253,-78.48729964495078,-2508.1409010482707,0.0,0.0,537.4805176911485,0.0,1.75,0.09296341985125328,0.0,0.0,1.7400912664329473,115.49932488888888,-54.016357767933904,0.18579727407739782,9.65229978264896,0.002776411305919525,-38.79740784229399,1.2173650816191062,0.0,0.0,76.88244905978713,0.3624556363775999,-518.3144944096475,7.757874762305018,0.002470862893779882,4.025128319436964,-82.51242796438775
2025-01-01 07:00:00,1.3805871599760458,0.19104683580891627,0.2315969607985759,1.3805871599760458,0.19104683580891624,0.23159696079857592,0.11300327518153291,0.9166775903703706,0.2795120636549116,0.07139423076923077,0.2315969607985759,0.0,0.0,0.19104683580891627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004762976631030702,0.0,0.0033673018664092213,0.0,0.05243649834204649,0.0,0.05243649834204649,0.0,0.02478294924302314,0.0,0.21966436392935926,0.16474827294701938,0.0,0.0,5644.2000227692315,21.111111111111143,0.369471169677483,0.0,6.787437863119507,0.07139423076923077,0.45,5572.805792,12384.012871111112,916.6775903703705,0.16666666666666666,20.621281609942994,51.66666666666668,46.10666666666668,0.0,51.47611510356933,0.09289306924154982,250.2664146591929,916.6775903703705,20.621281609942994,50.01301366371441,51.47690212742639,49.28067591992989,12.43753247303448,20.812469404407416,-0.06412557779686452,-0.49266138905484996,0.8849180221497406,-1.0582605395669666,-0.55,9.236100170605994,2226.5496547901,-2830.1767076215638,-677.0799622547296,-51.08172276721693,-2680.6589116506134,0.0,0.0,443.1384475836116,3.415947067536824,1.0,0.09514566778061657,0.0,0.0,1.7809386295049205,65.99961422222222,-51.289899358283364,0.18499512950844244,9.62685070052036,0.002761191022403875,-20.583354025022206,1.217453290413331,0.0,0.0,84.91141046268936,0.3624556363775999,-685.5634507744118,8.483488519682021,0.002470862893779882,37.18705214487375,-88.26877491209069
2025-01-01 08:00:00,0.8487428204417677,0.19382033274400332,0.24875229122810003,0.8487428204417677,0.19382033274400332,0.24875229122810005,0.11747006908883448,0.36667103614814817,0.28791902289709265,0.0766826923076923,0.24875229122810003,0.0,0.0,0.19382033274400332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00360127501370614,0.0,0.003542401563462501,0.0,0.055163196255832915,0.0,0.055163196255832915,0.0,0.029491912571754805,0.0,0.22248574108074545,0.16686430581055903,0.0,0.0,6062.28891334473,21.111111111111143,0.3968394044684077,0.0,7.290211038165396,0.0766826923076923,0.48333333333333334,5985.606221037038,12384.012871111112,366.6710361481482,0.06666666666666667,20.53974912870464,51.66666666666668,46.10666666666668,0.0,51.6799305929389,0.3450054271236924,942.9251640521906,366.6710361481482,20.53974912870464,49.943734254636446,51.68000545770648,49.075561220717645,12.43753247303448,20.81847810295455,-0.0643981624347532,-1.3496532803789225,0.19077005594593097,-1.155148286331266,-1.4,9.236100170605994,2407.965670273455,-2834.731622636388,-752.7171526502282,-10.30741193830429,-2888.6636134117475,0.0,0.0,455.8147043324972,206.55712707974865,1.0,0.09833072290866594,0.0,0.0,1.8405565590119692,65.99961422222222,-9.01655132307886,0.18558316099173475,9.642920385295877,0.0027696731467007087,66.80007730687947,1.2179940725018759,0.0,0.0,91.62778854662923,0.3624556363775999,-762.206163843548,9.489011193319781,0.002470862893779882,83.91965997247121,-94.2270719107755
2025-01-01 09:00:00,1.0196033906704822,0.19382033274400332,0.18870863472476557,1.0196033906704822,0.19382033274400332,0.18870863472476557,0.1189378540894498,0.5500065542222222,0.29248590543573333,0.05817307692307692,0.18870863472476557,0.0,0.0,0.19382033274400332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0029042540433114033,0.0,0.0036097476007906854,0.0,0.056211926222673854,0.0,0.056211926222673854,0.0,0.03405879511039543,0.0,0.22248574108074545,0.16686430581055903,0.0,0.0,4598.977796330484,21.111111111111143,0.3010505827001714,0.0,5.530504925504784,0.05817307692307692,0.36666666666666664,4540.804719407407,12384.012871111112,550.0065542222222,0.1,21.034021454867364,51.66666666666668,46.10666666666668,0.0,51.56424292224541,0.1736277391873196,473.86688819312684,550.0065542222222,21.034021454867364,50.65097666678509,51.5643963603538,50.19419010094656,12.43753247303448,20.820100172332044,-0.062307873644535876,-1.0252821101802512,0.1918881807511513,-0.8216960330865143,-0.85,9.236100170605994,1442.9368500964003,-1702.7165303225306,-491.2726975115791,-39.2500842167195,-2773.463084117246,0.0,0.0,461.84937187175325,614.9499505903694,1.0,0.09689535092895306,0.0,0.0,1.8136892358220804,65.99961422222222,75.36832527750506,0.18873315356228337,9.699282329065024,0.0028157712446200034,153.31479766009025,1.2185647378058782,0.0,0.0,85.56576311503876,0.3624556363775999,-500.3536932916983,9.080995780119137,0.002470862893779882,-0.09895611338663195,-39.151128103332866
