Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.81314476344193,51.666666666666686,46.10666666666668,0.0,51.17018871673403,0.0,0.0,0.0,19.81314476344193,48.211177387788915,51.17018871673403,46.73167172331636,12.43753247303448,20.186337083502686,-0.42477402760845706,-2.8039123855002126,-0.9118448082573372,-2.329799601705335,2.8,9.236100170605994,8108.269860440718,2615.879278556179,1765.0610620043017,-107.57829064625355,-2272.6900816550683,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10030312624421896,0.0,0,1.877476046521902,131.99922844444444,-21.21184353000986,0.19708747671420726,9.41168247698128,0.002836742589414494,-47.18574718026025,1.2176234999421722,0,0,107.34593510318743,0.3624556363775999,1753.324573719072,11.736488285229495,0.002470862893779882,16.518351327077728,-124.09664197333127
2025-01-01 00:01:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.646275531621257,51.666666666666686,46.10666666666668,0.0,51.1680512744993,0.0,0.0,0.0,19.646275531621257,48.20950902246392,51.1680512744993,46.73023789644624,12.43753247303448,20.421599466988845,-0.18951164412229815,-2.5885176732167774,-0.6283911939206841,-2.3409130190197027,2.8,9.236100170605994,8050.896374231705,2612.5926324948177,1630.6238242251657,-107.04706017370721,-2316.1637914964467,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10085705679436695,0.0,0,1.8878445303197788,131.99922844444444,-35.11161989764405,0.19478771123095506,9.542498632380479,0.002836414161030946,-47.92787551333032,1.2202019482844573,0,0,104.05928904182622,0.3624556363775999,1619.4326107737595,11.191213451406112,0.002470862893779882,16.554137390061967,-123.60119756376918
2025-01-01 00:02:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.4847560277255,51.666666666666686,46.10666666666668,0.0,51.165928974313054,0.0,0.0,0.0,19.4847560277255,48.207854708358134,51.165928974313054,46.72881757538068,12.43753247303448,20.649279529226686,0.0,-2.3770554371426336,-0.36741137846211036,-2.3515997369332236,2.8,9.236100170605994,7995.783585288495,2609.6514977616544,1506.8905721891038,-105.83299539875865,-2358.541624114396,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10139235313815688,0.0,0,1.8978642186474322,131.99922844444444,-47.846576222904645,0.19204854368771576,9.645074442698004,0.002836081272117086,-48.638940733374284,1.2192565963957682,0,0,101.11815430866261,0.3624556363775999,1496.1563566937796,10.734215495324271,0.002470862893779882,16.58854944798529,-122.42154484674394
2025-01-01 00:03:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.32833933259775,51.666666666666686,46.10666666666668,0.0,51.16382133236151,0.0,0.0,0.0,19.32833933259775,48.20621399499785,51.16382133236151,46.72741032631603,12.43753247303448,20.869727434447743,0.0,-2.169300868638164,-0.12707627977826555,-2.361604830181719,2.8,9.236100170605994,7941.944295376175,2606.780596688122,1392.9483306391032,-104.1791712773246,-2399.8586426301913,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10190990761786335,0.0,0,1.9075518143865033,131.99922844444444,-60.36884761942882,0.18943648842750005,9.744106524523854,0.0028357431824778154,-49.32010174219178,1.2183426798737829,0,0,98.2472532351303,0.3624556363775999,1382.6318274591056,10.316503179997596,0.002470862893779882,16.620766621787535,-120.79993789911214
2025-01-01 00:04:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.176815378697096,51.666666666666686,46.10666666666668,0.0,51.161727887159515,0.0,0.0,0.0,19.176815378697096,48.20458645270121,51.161727887159515,46.72601573547205,12.43753247303448,21.08324103976123,0.0,-1.9650801835955884,0.09428891893225949,-2.3707338228117494,2.8,9.236100170605994,7892.695996744745,2604.013323742708,1288.0048524561623,-102.16393951891217,-2440.1428866633923,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10241048458169746,0.0,0,1.916921624623035,131.99922844444444,-69.33290221765861,0.18694354733741983,9.839792792436732,0.002835400100920119,-49.97262413287396,1.2174588280621874,0,0,95.47998028971625,0.3624556363775999,1278.067907706332,9.936944749830149,0.002470862893779882,16.65016268386275,-118.81410220277492
2025-01-01 00:05:00,0.4073779411958635,0.16220833078296096,0.5146599128857242,0.006789632353264392,0.002703472179716016,0.008577665214762071,0.025991793343457283,0.0,0.22273230169856006,0.15865384615384615,0.5146599128857242,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,On,12542.666717264958,21.111111111111143,0.8210470437277401,0.0,15.083195251376683,0.15865384615384615,1,12384.012871111112,12384.012871111112,Off,0.0,0.0,19.029899420604433,51.666666666666686,46.10666666666668,0.0,51.15964819621854,0.0,0.0,0.0,19.029899420604433,48.20297166947504,51.15964819621854,46.724633406103294,12.43753247303448,21.290224259925,0.0,-1.7642473365190348,0.2982224719342617,-2.378832347647059,2.8,9.236100170605994,7847.430529190891,2601.3508464768197,1191.330068827924,-100.13272319406637,-2479.445058876764,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10289509177810037,0.0,0,1.9259925124137436,131.99922844444444,-75.2961975581404,0.1845609806811348,9.932385862601656,0.002835052227906128,-50.59814148599409,1.216603244017606,0,0,92.81750302382818,0.3624556363775999,1181.7379886620813,9.59208016584257,0.002470862893779882,16.676240559968523,-116.80896375403489
2025-01-01 00:06:00,0.24872409504201737,0.16220833078296096,0.0,0.004145401584033623,0.002703472179716016,0.0,0.025991793343457283,0.0,0.22273230169856006,0.0,0.0,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12384.012871111112,Off,0.0,0.0,18.887334139524267,51.666666666666686,46.10666666666668,0.0,51.15758184279837,0.0,0.0,0.0,18.887334139524267,48.2013692573032,51.15758184279837,46.723262964555616,12.43753247303448,21.491042088804782,0.0,-1.5666771580293202,0.48613696075212,-2.385801775153181,2.8,9.236100170605994,-2229.9186034132185,90.25932323724113,1102.2536480992776,-98.10357971808727,-2517.8112157377477,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10336464000874938,0.0,0,1.934781526163762,131.99922844444444,-80.1457994893002,0.18228097134258064,10.022115075585086,0.0028346997527897017,-51.198134336713935,1.2157743050658283,0,0,90.25932323724113,0.3624556363775999,1092.9748242460312,9.278823853246323,0.002470862893779882,16.698682655378338,-114.80226237346561
2025-01-01 00:07:00,0.24872409504201737,0.16220833078296096,0.0,0.004145401584033623,0.002703472179716016,0.0,0.025991793343457283,0.0,0.22273230169856006,0.0,0.0,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12384.012871111112,Off,0.0,0.0,19.00598230729621,51.666666666666686,46.10666666666668,0.0,51.15552843342718,0.0,0.0,0.0,19.00598230729621,48.19977884983704,51.15552843342718,46.72190405804197,12.43753247303448,21.32095867193098,0.0,-1.4637158839816449,0.6593295926764846,-2.39156864613075,2.8,9.236100170605994,-2191.9388554102325,89.21450403031284,1020.1600136439766,-95.63320769549432,-2485.301889235556,-0.0,-0.0,368.03841181382916,0.0,2.0,0.1029669942794214,0.0,0,1.9273383849599945,131.99922844444444,-74.67537798850609,0.18416757284580754,9.946010483166392,0.0028343428548484556,-50.47555271369478,1.2164767858484287,0,0,89.21450403031284,0.3624556363775999,1011.1656664750636,8.99434716891301,0.002470862893779882,16.71725242579076,-112.35046012128508
2025-01-01 00:08:00,0.24872409504201737,0.16220833078296096,0.0,0.004145401584033623,0.002703472179716016,0.0,0.025991793343457283,0.0,0.22273230169856006,0.0,0.0,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12384.012871111112,Off,0.0,0.0,19.120848381838098,51.666666666666686,46.10666666666668,0.0,51.15346435084145,0.0,0.0,0.0,19.120848381838098,48.19817845160509,51.15346435084145,46.7205355019869,12.43753247303448,21.15623566936455,0.0,-1.3621518905591905,0.8189917351951721,-2.3960452827745957,2.8,9.236100170605994,-2156.266885387468,88.10986000224001,944.4839096126485,-93.0958238786281,-2453.975112208548,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10258146028999732,0.0,0,1.9201219515608865,131.99922844444444,-70.33018499274911,0.18601535096132224,9.871091217821245,0.00283399119715334,-49.77400533417034,1.2171579053539152,0,0,88.10986000224001,0.3624556363775999,935.7477617857564,8.73614782689206,0.002470862893779882,16.731667541894346,-109.82749142052245
2025-01-01 00:09:00,0.24872409504201737,0.16220833078296096,0.0,0.004145401584033623,0.002703472179716016,0.0,0.025991793343457283,0.0,0.22273230169856006,0.0,0.0,0.0,0.0,0.16220833078296096,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004646806469298245,0.0,On,0.0006640319280558984,0.0,On,0.010340477473051569,0,On,0.010340477473051569,0.0,On,0.0064545273212787534,0,On,0.18121302389475213,0.13590976792106407,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12384.012871111112,Off,0.0,0.0,19.232128059870483,51.666666666666686,46.10666666666668,0.0,51.1513899370723,0.0,0.0,0.0,19.232128059870483,48.19656838107839,51.1513899370723,46.71915760308144,12.43753247303448,20.996595518674013,0.0,-1.2619893200918495,0.9662176235746849,-2.399191895118755,2.8,9.236100170605994,-2121.9098803438305,87.06797641741507,874.7061169576109,-90.48893034079867,-2423.7636029918017,-0.0,-0.0,368.03841181382916,0.0,2.0,0.10220742951805485,0.0,0,1.913120835630818,131.99922844444444,-66.18468916585815,0.18782571506517418,9.799464409959,0.0028336446211146005,-49.09245582506446,1.2178187397306508,0,0,87.06797641741507,0.3624556363775999,866.2042379268988,8.501879030712034,0.002470862893779882,16.741799876922343,-107.23073021772102
