Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,8.771237663713901,0.45901406390673166,0.0,8.771237663713903,0.45901406390673166,0.0,0.02475252003689286,1.0083453494074075,0.6173889391584892,7.070750855111112,0.05,0.0,0.0,0.4444307305733984,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.005086641081871345,0.0,0.00046984162410100994,0.0,0.019196037330920505,0.0,0.024814631727291186,0.0,0.5281906647958616,0.3961429985968961,0.0,0.0,7070.750855111111,18.33333333333337,0.5333333333333333,0.0,7.070750855111112,0.0,0.5333333333333333,7070.750855111111,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,1008.3453494074075,0.18333333333333332,36.564704044589845,51.66666666666668,46.10666666666668,0.0,50.98290930395795,0.23272289649501504,622.0001427498916,1008.3453494074075,36.564704044589845,49.47709557487042,50.98318020060501,48.72391781367959,12.43753247303448,18.121947778423696,-0.03658573573166925,6.0003604336883765,2.8,9.236100170605994,2810.5192961527214,425.3862419603131,-2378.9439717118757,0.0,0.0,869.1665695485607,0.0,4.0,0.11911531499675854,0.0,0.0,0.7068457590519219,263.9984568888889,-85.6864313989484,0.22627413009191244,8.50105291174111,0.002854766449202917,26.953187884436936,1.2297637774060168,0.5436834545663999,-2267.580226143053,28.198742707239457
2025-01-01 01:00:00,7.085413868702379,0.453105393261334,0.0,7.085413868702379,0.453105393261334,0.0,0.022998120972100064,0.0,0.604547785285834,6.407867962444445,0.05,0.0,0.0,0.4385220599280006,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.0047051430007309936,0.0,0.00043704135977697714,0.0,0.017855936611592092,0.0,0.019851705381832948,0.0,0.5219220283345481,0.391441521250911,0.0,0.0,6407.867962444445,18.33333333333337,0.48333333333333334,0.0,6.407867962444445,0.0,0.48333333333333334,6407.867962444445,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,39.20870644177162,51.66666666666668,46.10666666666668,0.0,51.66771239191201,0.0,0.0,0.0,39.20870644177162,51.677283559319534,51.6820691430233,51.66771239191201,12.43753247303448,17.97831739765566,-0.06410251579296986,6.515766644748997,2.5,9.236100170605994,2480.282331648851,-408.0528938143576,-2288.3605480484503,0.0,0.0,855.0098211634046,0.0,4.0,0.11342382656151838,0.0,0.0,0.6730717270288188,263.9984568888889,-79.28915277030848,0.2286487684900837,8.43849104412775,0.002858679480310554,39.79257655002108,1.2304272383283406,0.5436834545663999,-2848.6479748753045,25.649329920706972
2025-01-01 02:00:00,9.735335848303164,0.45189819996192143,0.0,9.735335848303164,0.4518981999619214,0.0,0.022998120972100064,0.0,0.6029381942199507,9.059399533111112,0.05,0.0,0.0,0.4373148666285881,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.0047051430007309936,0.0,0.00043704135977697714,0.0,0.017855936611592092,0.0,0.019851705381832948,0.0,0.5219220283345481,0.391441521250911,0.0,0.0,9059.399533111111,18.33333333333337,0.6833333333333333,0.0,9.059399533111112,0.0,0.6833333333333333,9059.399533111111,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,38.92173781441097,51.66666666666668,46.10666666666668,0.0,51.45609575475766,0.0,0.0,0.0,38.92173781441097,51.48005127741546,51.49202903874437,51.45609575475766,12.43753247303448,18.027195102653206,-0.04166131016674643,6.438115636411665,1.6500000000000001,9.236100170605994,4051.3696359672704,32.536955606245336,-2363.0787378175824,0.0,0.0,853.4002300975212,0.0,4.0,0.11022405839706424,0.0,0.0,0.6540838869088871,263.9984568888889,-84.11774125999302,0.22848178555835819,8.469454129939571,0.002865498943856509,65.48608551177786,1.2302154320425471,0.5436834545663999,-3406.2786088881476,24.581916330605697
2025-01-01 03:00:00,8.851468379653266,0.4519099081966532,0.0,8.851468379653268,0.45190990819665317,0.0,0.022771617991999452,0.0,0.6031410854390441,8.175555676222222,0.05,0.0,0.0,0.4373265748633199,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.004450810946637427,0.0,0.0004377062299997616,0.0,0.017883100815362263,0.0,0.020038985621284203,0.0,0.5235472303800739,0.39266042278505525,0.0,0.0,8175.555676222223,18.33333333333337,0.6166666666666667,0.0,8.175555676222222,0.0,0.6166666666666667,8175.555676222223,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,38.48424260439578,51.66666666666668,46.10666666666668,0.0,51.23477668176468,0.04722948679873622,127.37685542963776,0.0,38.48424260439578,51.209111097541445,51.27685466835066,51.15420031884385,12.43753247303448,18.12890215893452,-0.03795421832590454,6.434155244660867,1.6500000000000001,9.236100170605994,3407.7718410330876,-299.09776537834824,-2448.4956701979218,0.0,0.0,853.2628541933274,0.0,4.0,0.11354140053450716,0.0,0.0,0.6737694262640872,263.9984568888889,-91.4133366952694,0.22766326152718172,8.526318092144688,0.002873448187481385,17.935487255430903,1.2297802639079378,0.5436834545663999,-3404.436082505176,24.200634637556107
2025-01-01 04:00:00,7.540961521616754,0.46132457112335523,0.0,7.540961521616754,0.46132457112335523,0.0,0.023448792125828025,0.0,0.6177228386020356,6.849789890888889,0.05,0.0,0.0,0.4467412377900219,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.004450810946637427,0.0,0.0004538847387541832,0.0,0.018544096440436413,0.0,0.022067854882006122,0.0,0.5377097053482267,0.40328227901116986,0.0,0.0,6849.789890888889,18.33333333333337,0.5166666666666667,0.0,6.849789890888889,0.0,0.5166666666666667,6849.789890888889,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,35.57406208714623,51.66666666666668,46.10666666666668,0.0,50.657675164328126,0.15964697345558249,427.72302007738136,0.0,35.57406208714623,48.57995566452628,50.657675164328126,47.54109591462535,12.43753247303448,18.06434874894758,-0.03689371489846879,6.165161369075724,0.55,9.236100170605994,2315.895345179415,-1408.071870466429,-2703.646824607255,0.0,0.0,831.2306204201543,0.0,3.45,0.11711156127565966,0.0,0.0,0.6949552240692308,227.69866906666667,-79.98460754487584,0.228410936432388,8.49151305128381,0.0028726618745955543,42.29374412749499,1.2294763890514697,0.5436834545663999,-4014.613277215751,25.04767277182453
2025-01-01 05:00:00,10.351093832157689,0.4735135864647982,0.0,10.351093832157689,0.4735135864647982,0.0,0.033586315835577585,1.0083453494074075,0.641684562248036,8.617477604666668,0.05,0.0,0.0,0.45893025313146485,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.004959475054824562,0.0,0.0006839298358376022,0.0,0.027942910944915418,0.0,0.02977755807274942,0.0,0.5539617258034839,0.4154712943526128,0.0,0.0,8617.477604666668,18.33333333333337,0.65,0.0,8.617477604666668,0.0,0.65,8617.477604666668,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,1008.3453494074075,0.18333333333333332,37.5673225405099,51.66666666666668,46.10666666666668,0.0,51.30650403709119,0.14539994544808943,392.00109752146824,1008.3453494074075,37.5673225405099,50.200221633048756,51.30650403709119,49.64708043102754,12.43753247303448,17.978007938186405,-0.07438435147903408,5.040287419114546,-0.25000000000000006,9.236100170605994,3302.6967236913783,-510.6470006929054,-2831.019394195976,0.0,0.0,834.4923999440365,0.0,3.0,0.11790366792713182,0.0,0.0,0.6996556878788186,197.99884266666666,-70.5682213968196,0.23039822658419837,8.459361997917764,0.0028833857673162687,33.43445474539992,1.2292157668926924,0.5436834545663999,-3786.939782356334,28.60711633689922
2025-01-01 06:00:00,10.217382787723949,0.4656543744186928,0.0,10.217382787723949,0.4656543744186928,0.0,0.036541235470224406,0.0,0.6295200906981676,9.501321461555557,0.05,0.0,0.0,0.45107104108535945,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.0055953051900584794,0.0,0.0007393356877363062,0.0,0.030206594592429626,0.0,0.02809203591768813,0.0,0.54026359427691,0.40519769570768227,0.0,0.0,9501.321461555555,18.33333333333337,0.7166666666666667,0.0,9.501321461555557,0.0,0.7166666666666667,9501.321461555555,13257.657853333334,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,36.83590358071315,51.66666666666668,46.10666666666668,0.0,51.51075999045864,0.14361415259687732,392.3144477193271,0.0,36.83590358071315,49.64570901828011,51.51075999045864,48.713183532190854,12.43753247303448,18.03919464939612,-0.0365902079134304,5.686330184743894,0.3,9.236100170605994,3899.2479849726906,-239.62457039280628,-2729.996068784376,0.0,0.0,789.9419294134528,0.0,2.45,0.11711907689705682,0.0,0.0,0.6949998227433086,161.69905484444445,-81.23770621089807,0.22910526898559663,8.482361296200237,0.002878387465837242,-69.38934744508494,1.228960802533582,0.5436834545663999,-3847.5725294604094,27.16632806655775
2025-01-01 07:00:00,11.255243665654936,0.47694932933771206,0.0,11.255243665654936,0.47694932933771206,0.0,0.043942601749113804,1.0083453494074075,0.6516342529428572,9.501321461555557,0.05,0.0,0.0,0.46236599600437867,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.005213807108918129,0.0,0.0009252777267083569,0.0,0.037803516913487316,0.0,0.03514625827035204,0.0,0.5521043520371688,0.4140782640278765,0.0,0.0,9501.321461555555,18.33333333333337,0.7166666666666667,0.0,9.501321461555557,0.0,0.7166666666666667,9501.321461555555,13257.657853333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,1008.3453494074075,0.18333333333333332,36.66163218912828,51.66666666666668,46.10666666666668,0.0,51.31811991225792,0.14573216924487012,392.3144477193271,1008.3453494074075,36.66163218912828,49.50461396854768,51.31859493232202,48.59738597662847,12.43753247303448,18.08686958659429,-0.03897730787248103,5.464300526953445,-0.55,9.236100170605994,3662.480020215783,-700.0498088742804,-2966.4125923199126,0.0,0.0,788.9287784938136,6.771333009488376,2.0,0.12071668885793313,0.0,0.0,0.7163485196537696,131.99922844444444,-80.5759965126294,0.22777949219911486,8.495243291915736,0.0028702225105361853,-25.529375475579243,1.2287658239202746,0.5436834545663999,-4308.807457959326,27.97601808399973
2025-01-01 08:00:00,9.880150148375446,0.5021862957388264,0.0,9.880150148375446,0.5021862957388264,0.0,0.06386741950328,0.0,0.7068831957610544,9.059399533111112,0.05,0.0,0.0,0.4876029624054931,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.003942146838450292,0.0,0.0014316872130625117,0.0,0.0584935854517672,0.0,0.05674591255373002,0.0,0.5841440495061045,0.4381080371295783,0.0,0.0,9059.399533111111,18.33333333333337,0.6833333333333333,0.0,9.059399533111112,0.0,0.6833333333333333,9059.399533111111,13257.657853333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,0.0,0.0,38.146284249504255,51.66666666666668,46.10666666666668,0.0,51.642452950278326,0.14349750887341514,392.00109752146824,0.0,38.146284249504255,50.89750354506591,51.64253193705997,50.52494985567806,12.43753247303448,18.123481610413275,-0.03645393165387703,4.933890418293651,-1.4,9.236100170605994,3305.9556790457673,-1108.264194241119,-3224.829912415163,0.0,0.0,865.1597409544627,453.73254825888955,2.05,0.1249124893372777,0.0,0.0,0.7412469449715673,135.29920915555556,20.459965559143573,0.22764398167683764,8.52019550373843,0.002873736259428715,89.44703095633768,1.2291858217200917,0.5436834545663999,-4552.186417143269,29.68857473836301
2025-01-01 09:00:00,7.754458726966673,0.5446737206432848,0.0,7.754458726966673,0.5446737206432848,0.0,0.10289999915092492,0.8250098313333335,0.810602862482414,5.965946034000001,0.05,0.0,0.0,0.5300903873099514,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0031791506761695907,0.0,0.0023824516316442723,0.0,0.09733839684311106,0.0,0.10381567940247857,0.0,0.6407939493787157,0.48059546203403664,0.0,0.0,5965.946034,18.33333333333337,0.45,0.0,5.965946034000001,0.0,0.45,5965.946034,13257.657853333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12226.340613333334,825.0098313333333,0.15,38.06689980806693,51.66666666666668,46.10666666666668,0.0,51.51746942679596,0.1449185106226814,391.68774732360924,825.0098313333333,38.06689980806693,50.6821949662855,51.521285887175004,50.260741275651235,12.43753247303448,18.0131988796329,-0.04771828050630547,4.296481322753791,-0.85,9.236100170605994,1950.7038245771594,-1413.1549950791655,-3046.4376191739216,0.0,0.0,1066.6461278434956,1224.7811546671758,3.0,0.1223014102706335,0.0,0.0,0.7257524624622701,197.99884266666666,212.94705021056714,0.23114977295092876,8.498903767360757,0.002896587396858816,258.34072073146814,1.2302515443133593,0.5436834545663999,-3691.549753143927,29.996989761779595
