Metric,Value
Total Electric Energy (kWh),4398.842721460426
Total Gas Energy (therms),0.0
Average Electric Power (kW),6.109503779806147
Peak Electric Power (kW),22.08132890766667
Other Electric Energy (kWh),709.2909726021096
HVAC Heating Electric Energy (kWh),3222.0527802884453
Lighting Electric Energy (kWh),69.56130726512961
Water Heating Electric Energy (kWh),363.18766130474074
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),17.999362950513675
Unmet Heating Load (C-hours),41.20536001155921
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
