Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 03:40:00,13.93173024540541,0.4506910066625089,0.0,0.23219550409009015,0.007511516777708481,0.0,0.022743788918006498,0.0,0.6013286031540672,13.257657853333335,0.05,0.0,0.0,0.43610767332917555,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043704135977697714,0.0,On,0.017855936611592092,0,On,0.019851705381832948,0,On,0.5219220283345481,0.391441521250911,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.67045745273194,51.666666666666686,46.10666666666668,0.0,51.209071195401414,0.0,0.0,0.0,38.67045745273194,51.24966213051555,51.26995759807262,51.209071195401414,12.43753247303448,18.01216005281344,0.0,6.511527416760213,2.2,9.236100170605994,6663.217867944694,1957.73902326067,-2359.2536857415007,-0.0,-0.0,851.5363069775442,0.0,4.0,0.11420657594118704,0.0,0,0.6777166635714821,263.9984568888889,-90.283121506946,0.22937745767850268,8.472932811643329,0.002874560173159999,-40.71195867619903,1.2302711075711363,0.5436834545663999,-3062.4541710192707,23.753709162202814
2025-01-01 03:41:00,13.93173024540541,0.4506910066625089,0.0,0.23219550409009015,0.007511516777708481,0.0,0.022743788918006498,0.0,0.6013286031540672,13.257657853333335,0.05,0.0,0.0,0.43610767332917555,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043704135977697714,0.0,On,0.017855936611592092,0,On,0.019851705381832948,0,On,0.5219220283345481,0.391441521250911,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.62059780609855,51.666666666666686,46.10666666666668,0.0,51.205581249524286,0.0,0.0,0.0,38.62059780609855,51.246405885679806,51.26681820375758,51.205581249524286,12.43753247303448,18.05174794447523,0.0,6.631309748471612,2.2,9.236100170605994,6650.727537863444,1872.2968083339551,-2368.458136466482,-0.0,-0.0,851.5363069775442,0.0,4.0,0.11436581394513805,0.0,0,0.6786616025810103,263.9984568888889,-93.5690008632144,0.22879999147919164,8.491853094678206,0.0028744712610007258,-41.03731225608735,1.2301039223662211,0.5436834545663999,-3147.534901327981,23.39222454419876
2025-01-01 03:42:00,13.93173024540541,0.4506910066625089,0.0,0.23219550409009015,0.007511516777708481,0.0,0.022743788918006498,0.0,0.6013286031540672,13.257657853333335,0.05,0.0,0.0,0.43610767332917555,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043704135977697714,0.0,On,0.017855936611592092,0,On,0.019851705381832948,0,On,0.5219220283345481,0.391441521250911,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.571857374200086,51.666666666666686,46.10666666666668,0.0,51.202095848291506,0.0,0.0,0.0,38.571857374200086,51.243153839274285,51.26368283476568,51.202095848291506,12.43753247303448,18.090378118533195,0.0,6.743833265588117,2.2,9.236100170605994,6638.607255613418,1792.0348513802005,-2377.4537424467258,-0.0,-0.0,851.5363069775442,0.0,4.0,0.11452110100630958,0.0,0,0.6795830961826325,263.9984568888889,-96.69367713299724,0.22823783810607454,8.509593125023681,0.0028743816261105268,-41.35343748623953,1.2299408276836838,0.5436834545663999,-3227.4597356202653,23.055101882728007
2025-01-01 03:43:00,13.93173024540541,0.4506910066625089,0.0,0.23219550409009015,0.007511516777708481,0.0,0.022743788918006498,0.0,0.6013286031540672,13.257657853333335,0.05,0.0,0.0,0.43610767332917555,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043704135977697714,0.0,On,0.017855936611592092,0,On,0.019851705381832948,0,On,0.5219220283345481,0.391441521250911,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.52419409519403,51.666666666666686,46.10666666666668,0.0,51.19861489045703,0.0,0.0,0.0,38.52419409519403,51.23990589705552,51.26055140035478,51.19861489045703,12.43753247303448,18.128086631246482,0.0,6.849558009241517,2.2,9.236100170605994,6626.842119948638,1716.624740647525,-2386.2478924756956,-0.0,-0.0,851.5363069775442,0.0,4.0,0.1146725893723591,0.0,0,0.680482047833734,263.9984568888889,-99.66466276880658,0.2276903649508913,8.527462490066238,0.0028742912887529336,-41.66068600879643,1.229781668042004,0.5436834545663999,-3302.5554385775695,22.74069410735692
2025-01-01 03:44:00,13.93173024540541,0.4506910066625089,0.0,0.23219550409009015,0.007511516777708481,0.0,0.022743788918006498,0.0,0.6013286031540672,13.257657853333335,0.05,0.0,0.0,0.43610767332917555,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043704135977697714,0.0,On,0.017855936611592092,0,On,0.019851705381832948,0,On,0.5219220283345481,0.391441521250911,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.477567843479086,51.666666666666686,46.10666666666668,0.0,51.19513827857888,0.0,0.0,0.0,38.477567843479086,51.2366619683219,51.25742381319341,51.19513827857888,12.43753247303448,18.164907878334166,0.0,6.948914415465067,2.2,9.236100170605994,6615.417908277498,1645.7592034875452,-2394.8476624221626,-0.0,-0.0,851.5363069775442,0.0,4.0,0.1148204240723624,0.0,0,0.681359318155698,263.9984568888889,-102.48910449348034,0.2271569719020277,8.544188613147378,0.0028742002684267742,-41.95939289240815,1.2296262952052828,0.5436834545663999,-3373.1277465429525,22.447464912759944
2025-01-01 03:45:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.407762898373335,51.666666666666686,46.10666666666668,0.0,51.191665918844016,0.1885801035816893,509.5074217185511,0.0,38.407762898373335,51.23342196575055,51.25429998920382,51.191665918844016,12.43753247303448,18.200874705043223,0.0,7.042305237106083,2.2,9.236100170605994,6611.2272360142215,1579.1507338679085,-2403.2598351012084,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11496474340244969,0.0,0,0.6822157278157337,263.9984568888889,-105.17379294084384,0.22663708906800334,8.561083935685552,0.0028741085839018013,-42.1133607668663,1.2294745677003485,0.5436834545663999,-3439.462732645014,22.17398139518508
2025-01-01 03:46:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.31465295236637,51.666666666666686,46.10666666666668,0.0,51.18176158624305,0.18862831102084987,509.5074217185511,0.0,38.31465295236637,51.187284782281445,51.19004638030065,51.18176158624305,12.43753247303448,18.236098165737424,0.0,7.130107340213682,2.2,9.236100170605994,6600.418642025925,1516.5303095306704,-2411.509588317408,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11510599873233682,0.0,0,0.6830539553003935,263.9984568888889,-107.73263371294124,0.22612906689952045,8.57756355497003,0.0028740165515889313,-42.396755119207775,1.2293260140815714,0.5436834545663999,-3501.828082762208,21.91890717514089
2025-01-01 03:47:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.22247693866683,51.666666666666686,46.10666666666668,0.0,51.1718599854013,0.1886765298066952,509.50742171855103,0.0,38.22247693866683,51.14115543913286,51.1718599854013,51.12580316599864,12.43753247303448,18.270526593946244,0.0,7.21267338314902,2.2,9.236100170605994,6589.9134828473,1457.646192909251,-2419.5840719914354,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11524398827411349,0.0,0,0.683872803173994,263.9984568888889,-110.16330921753814,0.22563353198371008,8.59359899086886,0.0028739238887648586,-42.67250442029596,1.2291808501945958,0.5436834545663999,-3560.474288185594,21.6809959771075
2025-01-01 03:48:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.131201223782625,51.666666666666686,46.10666666666668,0.0,51.161961032680814,0.18872476034533683,509.50742171855103,0.0,38.131201223782625,51.09503385766304,51.161961032680814,51.06157027015415,12.43753247303448,18.30418881764043,0.0,7.290333386118679,2.2,9.236100170605994,6579.69939185644,1402.2628102969516,-2427.4893043953084,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11537883292063776,0.0,0,0.684672988830466,263.9984568888889,-112.47216780452528,0.22514999203189032,8.609206309475196,0.0028738306122455407,-42.940888243402846,1.2290389520725093,0.5436834545663999,-3615.6357604497584,21.459085628972282
2025-01-01 03:49:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,38.040793621494515,51.666666666666686,46.10666666666668,0.0,51.15206464748532,0.18877300302888236,509.50742171855103,0.0,38.040793621494515,51.04891996206234,51.15206464748532,50.99734761935086,12.43753247303448,18.337112423819864,0.0,7.363396198310406,2.2,9.236100170605994,6569.764897714769,1350.1597041371115,-2435.231064632549,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11551064821183121,0.0,0,0.685455197898719,263.9984568888889,-114.66490170895608,0.22467797834702993,8.62440088409065,0.002873736738237322,-43.202173847891665,1.228900201146972,0.5436834545663999,-3667.5318734312423,21.25209245061605
2025-01-01 03:50:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.951223311201545,51.666666666666686,46.10666666666668,0.0,51.14217075212936,0.18882125823603685,509.50742171855103,0.0,37.951223311201545,51.00281367923138,51.14217075212936,50.933135142782405,12.43753247303448,18.369323828553252,0.0,7.43215086934187,2.2,9.236100170605994,6560.099279793246,1301.1317915587815,-2442.814905230819,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11563954464387922,0.0,0,0.6862200860774771,263.9984568888889,-116.74667903220919,0.2242170443748333,8.63919743426569,0.0028736422823634833,-43.45661688559583,1.2287644839407401,0.5436834545663999,-3716.3679374810404,21.06024392208415
2025-01-01 03:51:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.862460764537104,51.666666666666686,46.10666666666668,0.0,51.13227927171478,0.18886952633267062,509.507421718551,0.0,37.862460764537104,50.95671493866601,51.13227927171478,50.86893277214163,12.43753247303448,18.400848339920444,0.0,7.496868003536404,2.2,9.236100170605994,6550.692229352627,1254.981882703673,-2450.2461633851435,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11576562794760617,0.0,0,0.6869682807871924,263.9984568888889,-118.72247131850429,0.22376676439393256,8.654264963206337,0.0028735472596892833,-43.70446203734381,1.228631691791114,0.5436834545663999,-3762.3361613592024,20.878558945137687
2025-01-01 03:52:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.77447768143378,51.666666666666686,46.10666666666668,0.0,51.12239013401386,0.18891780767235603,509.50742171855103,0.0,37.77447768143378,50.91062367234851,51.12239013401386,50.80474044151583,12.43753247303448,18.431710212593817,0.0,7.557800657940813,2.2,9.236100170605994,6541.533892694741,1211.5357348361154,-2457.529970518631,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11588899933123771,0.0,0,0.6877003826106287,263.9984568888889,-120.59700084290179,0.22332673235870085,8.668308132927692,0.0028734516847456386,-43.94594356897395,1.2285017206095188,0.5436834545663999,-3805.616290091928,20.7125398103057
2025-01-01 03:53:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.68724693086034,51.666666666666686,46.10666666666668,0.0,51.112503269358264,0.18896610259687777,509.50742171855103,0.0,37.68724693086034,50.86453981464416,51.112503269358264,50.74055808728711,12.43753247303448,18.4619326992259,0.0,7.615186044584558,2.2,9.236100170605994,6532.614846453864,1170.613570798691,-2464.6712613479153,-0.0,-0.0,858.4424958406768,0.0,4.0,0.1160097557084496,0.0,0,0.6884169666461326,263.9984568888889,-122.37475625449491,0.22289656081826073,8.682650616310813,0.0028733555715516217,-44.1812858538215,1.228374470655353,0.5436834545663999,-3846.3768140768934,20.55089975784652
2025-01-01 03:54:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.60074249422752,51.666666666666686,46.10666666666668,0.0,51.10261861053326,0.1890144114367189,509.50742171855103,0.0,37.60074249422752,50.81846330220283,51.10261861053326,50.67638564803762,12.43753247303448,18.491538098353054,0.0,7.669245649006874,2.2,9.236100170605994,6523.926073181919,1132.070069025298,-2471.6747823624905,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11612798991071382,0.0,0,0.6891185837677231,263.9984568888889,-124.06000851186472,0.22247587991296672,8.695992169377822,0.002873258933635845,-44.41070385948857,1.2282498463252527,0.5436834545663999,-3884.7750532724067,20.40563717996681
2025-01-01 03:55:00,13.939091490841289,0.45556661279908606,0.0,0.23231819151402147,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,13.257657853333335,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,On,13257.657853333334,18.33333333333337,1.0,0.0,13.257657853333335,0.0,1,13257.657853333334,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.51493941346621,51.666666666666686,46.10666666666668,0.0,51.092736092677164,0.18906273451152308,509.507421718551,0.0,37.51493941346621,50.77239407386528,51.092736092677164,50.61222306445934,12.43753247303448,18.520547799213997,0.0,7.720187485457817,2.2,9.236100170605994,6515.458941283558,1095.7501997807517,-2478.545099791437,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11624379088569423,0.0,0,0.6898057618023964,263.9984568888889,-125.65682298127948,0.2220643364402104,8.709659166295566,0.002873161784056803,-44.63440360285703,1.2281277559560309,0.5436834545663999,-3920.958759054289,20.269473717303363
2025-01-01 03:56:00,0.6814336375079535,0.45556661279908606,0.0,0.011357227291799225,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,0.0,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.4298137423375,51.666666666666686,46.10666666666668,0.0,51.08285565318539,0.1891110721305354,509.507421718551,0.0,37.4298137423375,50.72633207057385,51.08285565318539,50.54807027926808,12.43753247303448,18.548982323833236,0.0,7.76820594885282,2.2,9.236100170605994,-1754.0131825861433,-3934.9236930425864,-2485.286607121712,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11635724388323097,0.0,0,0.6904790066337831,263.9984568888889,-127.16907130510789,0.22166159298236013,8.722346710201201,0.0028730641354222475,-44.852582576831004,1.2280081116397557,0.5436834545663999,-3955.066009060011,20.142316017424488
2025-01-01 03:57:00,0.6814336375079535,0.45556661279908606,0.0,0.011357227291799225,0.007592776879984767,0.0,0.022855105213978318,0.0,0.6085785322939751,0.0,0.05,0.0,0.0,0.4409832794657527,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05955486943768611,0.04466615207826457,On,0,0,Off,0.004450810946637428,0.0,On,0.00043970084066811494,0.0,On,0.017964593426672774,0,On,0.020600826339637966,0,On,0.528422836516651,0.39631712738748814,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13257.657853333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12226.340613333334,Off,0.0,0.0,37.45621853038898,51.666666666666686,46.10666666666668,0.0,51.072977231618985,0.18915942459302298,509.50742171855103,0.0,37.45621853038898,50.68027723528728,51.072977231618985,50.48392723712143,12.43753247303448,18.481567009141475,0.0,7.5456803613353385,2.2,9.236100170605994,-1730.5385115161241,-3776.0658368072195,-2469.315110042934,-0.0,-0.0,858.4424958406768,0.0,4.0,0.11608817491338354,0.0,0,0.6888823163993301,263.9984568888889,-119.66589731386705,0.22259236403418792,8.691320386640182,0.002872965999907649,-44.21304241853975,1.2282920581376722,0.5436834545663999,-3797.007310186306,20.941473379086393
