Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.6924705540696547,0.22264302150959223,0.254040850184671,0.3040642269958252,0.29021708333333335,0.04080724374049622,0.007382,0.05,0.24875750000000002,0.005283350184670936,0.0,51.66666666666668,17.406675153312428,-0.06859286450339917
2025-01-01 01:00:00,0.6203574932270883,0.21210630956861692,0.22257250000000003,0.27475411860160015,0.25966791666666666,0.028553457958821547,0.007382,0.05,0.22257250000000003,0.0,0.0,51.66666666666668,17.458974804771408,-0.0589929383182227
2025-01-01 02:00:00,0.6525609824061791,0.20712407296982288,0.26185,0.2641814759689039,0.30549166666666666,0.025505839770608534,0.007382,0.05,0.26185,0.0,0.0,51.66666666666668,17.482102698769058,-0.046762180486391594
2025-01-01 03:00:00,0.6665037020206644,0.2063807780795356,0.27494250000000003,0.2631904161151875,0.32076625000000003,0.025165035905476956,0.007382,0.05,0.27494250000000003,0.0,0.0,51.66666666666668,17.460617475083705,-0.06328276317826718
2025-01-01 04:00:00,0.6807872255002815,0.2056374831892483,0.28803500000000004,0.2621993562614711,0.33604083333333334,0.025165035905476956,0.007382,0.05,0.28803500000000004,0.0,0.0,51.66666666666668,17.447611547888652,-0.05928872013942801
2025-01-01 05:00:00,0.6269664663567185,0.2081223800528557,0.2575468224935351,0.266380596488784,0.2749425,0.02826136986793445,0.007382,0.05,0.235665,0.021881822493535086,0.0,51.66666666666668,17.450377131552845,-0.05653910278743553
2025-01-01 06:00:00,1.1381449647556772,0.2264185662637157,0.521182499941793,0.4657286909291425,0.549885,0.06514927382653453,0.007382,0.05,0.47133,0.04985249994179298,0.0,51.66666666666668,19.029260573502906,-0.14000703594223798
2025-01-01 07:00:00,1.2205442645576154,0.24237602601470992,0.37325944652652515,0.6635186172935479,0.39713916666666665,0.10250448059740078,0.007382,0.05,0.340405,0.03285444652652515,0.0,51.66666666666668,19.142082149060702,-0.05709532209991994
2025-01-01 08:00:00,0.8486370596592283,0.2335451594599216,0.3456883501846709,0.31551533417808925,0.39713916666666665,0.07860055881447238,0.007382,0.05,0.340405,0.005283350184670936,0.0,51.66666666666668,19.151319073229313,-0.05514794582422731
2025-01-01 09:00:00,0.8127719796007096,0.22791759891586952,0.33259585018467097,0.3073198306579881,0.38186458333333334,0.06620556560938819,0.007382,0.05,0.3273125,0.005283350184670936,0.0,51.66666666666668,19.13621031122768,-0.05919212413115656
2025-01-01 10:00:00,0.8098597329314039,0.23345963138647158,0.3328149159935367,0.32209931509325346,0.3513154166666667,0.07906300117148378,0.007382,0.05,0.3011275,0.03168741599353661,0.0,51.66666666666668,19.11433218332617,-0.06234860739150534
2025-01-01 11:00:00,1.3642566892176673,0.2504884834223694,0.21750821562419478,0.9647115084076422,0.22911875,0.11304443081002506,0.007382,0.05,0.19638750000000002,0.02112071562419474,0.0,51.66666666666668,19.205166102211273,-0.03775306573331599
2025-01-01 12:00:00,1.2177455590036632,0.2597951898031203,0.2304675219220602,0.7890265058817953,0.24439333333333335,0.12694371978853444,0.007382,0.05,0.20948000000000003,0.020987521922060173,0.0,51.66666666666668,19.119889260261775,-0.06677825648290904
2025-01-01 13:00:00,0.8389103064709106,0.2597951898031203,0.2331392003693419,0.3961580880962175,0.25966791666666666,0.12570230170802624,0.007382,0.05,0.22257250000000003,0.010566700369341871,0.0,51.66666666666668,19.165569123485394,-0.05102507248830547
2025-01-01 14:00:00,1.8461317041117469,0.5148445024491156,0.20913396335227072,1.4984105488234978,0.19856958333333333,0.09176957195491563,0.007382,0.05,0.1702025,0.0389314633522707,0.0,51.66666666666668,19.146778682773967,-0.05620903125152985
2025-01-01 15:00:00,1.6992562964711788,0.3844583692102113,0.20668477138144373,1.377447138055004,0.183295,0.08113215841617476,0.007382,0.05,0.15711,0.0495747713814437,0.0,51.66666666666668,19.138284490370136,-0.051850625808129595
2025-01-01 16:00:00,0.6949789513396218,0.24403367194218456,0.1764725977458401,0.3589783364099814,0.183295,0.09532361492964038,0.007382,0.05,0.15711,0.019362597745840093,0.0,51.66666666666668,19.137608167726945,-0.04659457571786755
2025-01-01 17:00:00,1.4756815127352643,0.3161454524731164,0.17322009540103744,0.9602315909431375,0.183295,0.2747729217921267,0.007382,0.05,0.15711,0.01611009540103743,0.0,51.66666666666668,19.112545878496714,-0.053172429711082714
2025-01-01 18:00:00,1.8963950764750195,0.34021536963177007,0.19278200379043042,1.2663551546959886,0.19856958333333333,0.3740883384456975,0.007382,0.05,0.1702025,0.022579503790430406,0.0,51.66666666666668,19.07778149734721,-0.07672648771084009
2025-01-01 19:00:00,1.310683804846469,0.3092023582953898,0.26185,0.6368162275718775,0.30549166666666666,0.31099391060792475,0.007382,0.05,0.26185,0.0,0.0,51.66666666666668,19.20003624987419,-0.043046696554866294
2025-01-01 20:00:00,1.1889393307413627,0.2786403010418136,0.28022585018467094,0.6005243432448275,0.32076625000000003,0.21026673749653532,0.007382,0.05,0.27494250000000003,0.005283350184670936,0.0,51.66666666666668,19.08978241179314,-0.06383786276519506
2025-01-01 21:00:00,1.0162716209493223,0.28045498821700454,0.09231834922057135,0.664058944682569,0.0916475,0.20318317626675325,0.007382,0.05,0.078555,0.013763349220571347,0.0,51.66666666666668,18.03869077360161,-0.03195303292716171
2025-01-01 22:00:00,1.1080671642217959,0.2783106316195927,0.1829129847179839,0.640437118711736,0.19856958333333333,0.2116784621767263,0.007382,0.05,0.1702025,0.012710484717983861,0.0,51.66666666666668,17.486812565131345,-0.05128390929826174
2025-01-01 23:00:00,0.8354600757625541,0.23310664824869676,0.29272703051358623,0.3734532682029544,0.32076625000000003,0.08385855755959973,0.007382,0.05,0.27494250000000003,0.017784530513586198,0.0,51.66666666666668,17.432255171013082,-0.06201052126225726
2025-01-02 00:00:00,0.6298450351583662,0.20963385557658876,0.235665,0.2697800761098248,0.2749425,0.02774045904854138,0.007382,0.05,0.235665,0.0,0.0,51.66666666666668,17.489108944541375,-0.05509541169054823
2025-01-02 01:00:00,0.6841012089265621,0.20786736786011017,0.28803500000000004,0.2651725358226203,0.33604083333333334,0.025505839770608534,0.007382,0.05,0.28803500000000004,0.0,0.0,51.66666666666668,17.559300648158796,-0.034351785059637825
2025-01-02 02:00:00,0.7136593157395125,0.20712407296982288,0.31422,0.2641814759689039,0.36659,0.025505839770608534,0.007382,0.05,0.31422,0.0,0.0,51.66666666666668,17.4977892208419,-0.05846604367792452
2025-01-02 03:00:00,0.6817782853539979,0.2063807780795356,0.28803500000000004,0.2631904161151875,0.33604083333333334,0.025165035905476956,0.007382,0.05,0.28803500000000004,0.0,0.0,51.66666666666668,17.460146166422227,-0.05740997417864412
2025-01-02 04:00:00,0.6196888921669481,0.2056374831892483,0.235665,0.2621993562614711,0.2749425,0.025165035905476956,0.007382,0.05,0.235665,0.0,0.0,51.66666666666668,17.49568411224009,-0.05610073817823829
2025-01-02 05:00:00,0.7120179998972113,0.2056374831892483,0.31422,0.2621993562614711,0.36659,0.025846643635740116,0.007382,0.05,0.31422,0.0,0.0,51.66666666666668,17.505832929893142,-0.05460212760807182
2025-01-02 06:00:00,1.0985226147646145,0.21889079047102264,0.5435042126396694,0.40692975588110275,0.5804341666666667,0.05377669221684508,0.007382,0.05,0.49751500000000004,0.04598921263966928,0.0,51.66666666666668,18.961555320850017,-0.1797549964588607
2025-01-02 07:00:00,0.9530416806744094,0.22527408877694124,0.3646771981002511,0.4190654922137703,0.41241375,0.06418043846063906,0.007382,0.05,0.3534975000000001,0.011179698100251097,0.0,51.66666666666668,19.151718155802257,-0.05540509248224084
2025-01-02 08:00:00,0.9144112352535623,0.24560421776860464,0.40971359556092174,0.3393360962930718,0.41241375,0.10527938896049047,0.007382,0.05,0.3534975000000001,0.05621609556092171,0.0,51.66666666666668,19.151069494876413,-0.05769227286000452
2025-01-02 09:00:00,0.9026743360093848,0.24501953615363817,0.38152215102438947,0.3435067200046878,0.39713916666666665,0.1046464493380303,0.007382,0.05,0.340405,0.041117151024389405,0.0,51.66666666666668,19.13002802151648,-0.06162461484551602
2025-01-02 10:00:00,0.8603966684429,0.24135283318851863,0.3323870094129081,0.3392512205299586,0.36659,0.09717344791294132,0.007382,0.05,0.31422,0.018167009412908032,0.0,51.66666666666668,19.13700654466419,-0.05705386837478059
