Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,36.12926494059218,51.666666666666686,46.10666666666668,0.0,51.40609685439762,0.0,0.0,0.0,36.12926494059218,51.43170768432,51.444513099281195,51.40609685439762,12.43753247303448,20.37800374856836,-0.23310736254278197,2.8,1513.76257746117,-634.1878260001155,-0.0,-0.0,124.87146937432837,0.0,1.0,0.02768411829294435,0.0,0,0.515158003450958,65.99961422222222,0.8882674202903544,0.18575717436421155,9.365354627501151,0.0026970412987608544,22.121565311473848,1.2204858285420386
2025-01-01 00:11:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,36.0747834714289,51.666666666666686,46.10666666666668,0.0,51.40073262726415,0.0,0.0,0.0,36.0747834714289,51.42663724467299,51.43958955337742,51.40073262726415,12.43753247303448,20.419751219893033,-0.19135989121810937,2.8,1510.5874534593377,-636.3722840987409,-0.0,-0.0,124.87146937432837,0.0,1.0,0.0277136566756534,0.0,0,0.5157076664057446,65.99961422222222,-0.10239848291662668,0.18528934306200215,9.3846982204203,0.0026971940116875667,22.07604000394835,1.220312155268451
2025-01-01 00:12:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,36.0219544311208,51.666666666666686,46.10666666666668,0.0,51.39537656344287,0.0,0.0,0.0,36.0219544311208,51.42157445104374,51.434673394844175,51.39537656344287,12.43753247303448,20.460086097025837,-0.151025014085306,2.8,1506.7443113037539,-638.48565123155,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027742185624918283,0.0,0,0.5162385453879949,65.99961422222222,-1.8321735056911628,0.18483893854611336,9.40325976656789,0.0026973464320262904,22.031608779780658,1.220144401834612
2025-01-01 00:13:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.97073367485426,51.666666666666686,46.10666666666668,0.0,51.390028417215085,0.0,0.0,0.0,35.97073367485426,51.416519071527695,51.42976439868401,51.390028417215085,12.43753247303448,20.499046089925553,-0.11206502118558959,2.8,1503.7896834144537,-640.5296139716291,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027769732826400738,0.0,0,0.5167511555844329,65.99961422222222,-2.7428386549121697,0.1844053956452211,9.42106044623114,0.002697498566510601,21.988242491892883,1.2199824067069498
2025-01-01 00:14:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.921014832175096,51.666666666666686,46.10666666666668,0.0,51.38468794942649,0.0,0.0,0.0,35.921014832175096,51.41147088041568,51.42486234591027,51.38468794942649,12.43753247303448,20.536722397475554,-0.07438871363558874,2.8,1500.2458538929643,-642.5086904724714,-0.0,-0.0,124.87146937432837,0.0,1.0,0.02779636369771207,0.0,0,0.5172467143141614,65.99961422222222,-4.307591675559475,0.18398755197507813,9.43889331719959,0.002697650421699824,21.945870907192376,1.2198257865197935
2025-01-01 00:15:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.87275823793492,51.666666666666686,46.10666666666668,0.0,51.379354936735815,0.0,0.0,0.0,35.87275823793492,51.406429666926684,51.41996703202212,51.379354936735815,12.43753247303448,20.57314890052073,-0.03796221059041116,2.8,1497.5146695954763,-644.4244151930824,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027822103047633485,0.0,0,0.5177256832296722,65.99961422222222,-5.123051252436284,0.18358490944327965,9.455292893589416,0.002697802003722387,21.904467885840088,1.219674396457843
2025-01-01 00:16:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.82586808208366,51.666666666666686,46.10666666666668,0.0,51.37402916170006,0.0,0.0,0.0,35.82586808208366,51.4013952258464,51.41507825791958,51.37402916170006,12.43753247303448,20.608407741804577,-0.002703369306566117,2.8,1494.2544818602732,-646.280881929517,-0.0,-0.0,124.87146937432837,0.0,1.0,0.02784700971361504,0.0,0,0.5181891572035913,65.99961422222222,-6.526772251204825,0.18319643299213637,9.471791045007244,0.0026979533185500825,21.86397020245999,1.2195278916259271
2025-01-01 00:17:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.78030899261897,51.666666666666686,46.10666666666668,0.0,51.368710421119374,0.0,0.0,0.0,35.78030899261897,51.39636736540666,51.410195837550305,51.368710421119374,12.43753247303448,20.64252913131063,0.0,2.8,1491.7238513605935,-648.0794727488884,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027871105768933858,0.0,0,0.5186375469849718,65.99961422222222,-7.258811931513389,0.18282168553145953,9.487661831910014,0.002698104371766275,21.82435458708948,1.2193861431276662
2025-01-01 00:18:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.73599510125301,51.666666666666686,46.10666666666668,0.0,51.36339851705385,0.0,0.0,0.0,35.73599510125301,51.39134589880342,51.40531958967822,51.36339851705385,12.43753247303448,20.675586685307437,0.0,2.8,1488.7189667278062,-649.8238753608948,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027894443878277428,0.0,0,0.519071832581014,65.99961422222222,-8.519293952294095,0.18245974863800085,9.50294569421672,0.002698255168814641,21.78556440164903,1.2192488421801344
2025-01-01 00:19:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.69289469371224,51.666666666666686,46.10666666666668,0.0,51.35809326432882,0.0,0.0,0.0,35.69289469371224,51.38633065128359,51.400449344760986,51.35809326432882,12.43753247303448,20.70760748706222,0.0,2.8,1486.3705914723116,-651.5153409246677,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027917043788523634,0.0,0,0.5194923814501312,65.99961422222222,-9.176203644015787,0.18211023654057998,9.517657748660707,0.0026984057147904903,21.74757881542958,1.2191158734280796
2025-01-01 00:20:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.65093062147723,51.666666666666686,46.10666666666668,0.0,51.35279448248568,0.0,0.0,0.0,35.65093062147723,51.38132145254487,51.39558493757447,51.35279448248568,12.43753247303448,20.73865767476221,0.0,2.8,1483.5969291850954,-653.1571983867127,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027938952759488617,0.0,0,0.5199000730233486,65.99961422222222,-10.308008469186994,0.18177233177577773,9.531834316626139,0.0026985560146638604,21.710346961684927,1.2189869597175287
2025-01-01 00:21:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.61007434444083,51.666666666666686,46.10666666666668,0.0,51.34750200253479,0.0,0.0,0.0,35.61007434444083,51.37631814311211,51.390726213400775,51.34750200253479,12.43753247303448,20.768761618732167,0.0,2.8,1481.414232934675,-654.7505839955088,-0.0,-0.0,124.87146937432837,0.0,1.0,0.02796018852396329,0.0,0,0.5202952372800811,65.99961422222222,-10.897319110811225,0.18144569238228916,9.545488999659181,0.0026987060730915753,21.673850121318306,1.218861997420602
2025-01-01 00:22:00,2.0842305662338516,0.03394333301870349,0.0,0.034737176103897524,0.0005657222169783915,0.0,0.014907414353707033,0.0,0.0471324852134781,2.0221906666666665,0.0,0.0,0.03394333301870349,0.0,1,0,0,Off,0.004654961622807018,0.0,On,0.010252452730900016,0,On,0.001874707855206771,0,On,0.04525777735827133,0.03394333301870349,On,0,0,Off,On,2022.1906666666666,21.111111111111143,1.0000000000000002,0.0,2.0221906666666665,0.0,1,2022.1906666666666,2022.1906666666666,Off,0.0,0.0,35.570256441378596,51.666666666666686,46.10666666666668,0.0,51.34221565973062,0.0,0.0,0.0,35.570256441378596,51.371320567515546,51.38587302140801,51.34221565973062,12.43753247303448,20.797978830530024,0.0,2.8,1478.850199968705,-656.2985063964693,-0.0,-0.0,124.87146937432837,0.0,1.0,0.027980793560486272,0.0,0,0.5206786646792813,65.99961422222222,-11.913429675820767,0.1811295891615709,9.558654470462464,0.0026988558946176864,21.638042536892264,1.2187407373716093
