Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:16:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,88.61104277017589,51.666666666666686,46.10666666666668,0.0,48.082465011845336,0.0,0.0,0.0,138.45475432839982,46.801915487135076,48.082465011845336,46.16164072477995,12.43753247303448,13.67082174670165,0.0,2.426515488964946,2.8871196992646198,1.9294000541892498,2.2,9.236100170605994,-1912.6640003715406,-14767.58095352207,-303.5212795780099,-131.86082752591648,-2199.27679663364,-0.0,-0.0,624.155892622998,0.0,4.0,0.14680625383442863,0.0,0,0.7048296879325974,263.9984568888889,-337.5430963608986,0.2932751033565938,6.252730448065106,0.0027835321327807526,25.539680976441133,1.2489611685440658,0,0,94.43076275562413,0.3624556363775999,-325.25805598185804,21.736776403848122,0.12644840819902564,44.6870696243064,-176.54789715022287
2025-01-01 02:17:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,88.78489392314123,51.666666666666686,46.10666666666668,0.0,48.06709112414547,0.0,0.0,0.0,138.72639675490817,46.78810927529655,48.06709112414547,46.1486183508721,12.43753247303448,13.591873855929665,0.0,2.1980700204348165,2.887183554099931,1.93070260346098,2.2,9.236100170605994,-1878.3926646133436,-3745.7161316032243,-303.5408435516143,-132.1642194222146,-2175.062189531484,-0.0,-0.0,624.155892622998,0.0,4.0,0.14619607292302972,0.0,0,0.7019001559124644,263.9984568888889,-327.4863677048577,0.2947909428157385,6.212777905498587,0.0027835765845546133,26.289075126967703,1.2493050082456412,0,0,99.31406057716798,0.3624556363775999,-325.2882825924772,21.747439040862904,0.126422741580883,44.462938739094646,-176.62715816130924
2025-01-01 02:18:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,88.95267436433083,51.666666666666686,46.10666666666668,0.0,48.05168905259706,0.0,0.0,0.0,138.98855369426693,46.7742759762489,48.05168905259706,46.13556943807483,12.43753247303448,13.515171647390606,0.0,2.2000000000181315,2.8872957681234186,1.9319761006304685,2.2,9.236100170605994,-1846.9726394371814,-3933.451735006928,-303.5834968726489,-132.4613744732848,-2151.6387331090405,-0.0,-0.0,624.155892622998,0.0,4.0,0.14560202081664916,0.0,0,0.6990480596984425,263.9984568888889,-319.48979895113916,0.2962723454251987,6.174057290299942,0.0027836223280545826,27.017682498533844,1.2496392468414927,0,0,99.0386020547045,0.3624556363775999,-325.34140072483825,21.757903852189344,0.12639764239299156,44.24388953701064,-176.70526401029542
2025-01-01 02:19:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,89.1148265658397,51.666666666666686,46.10666666666668,0.0,48.036259808437435,0.0,0.0,0.0,139.24191650912454,46.760416535850915,48.036259808437435,46.12249489955766,12.43753247303448,13.440550412557796,0.0,2.197975845236916,2.8874523544137234,1.9332219905605181,2.2,9.236100170605994,-1816.6263100918218,-3735.4196764669837,-303.6473011305496,-132.75229187582346,-2128.9478063484926,-0.0,-0.0,624.155892622998,0.0,4.0,0.1450229155479986,0.0,0,0.6962677245620154,263.9984568888889,-311.8343963663275,0.2977218293854906,6.1364769662529035,0.002783669326771473,27.727012496301086,1.2499645871689706,0,0,99.13899145059297,0.3624556363775999,-325.41552311200377,21.768221981454175,0.12637308248847673,44.02966805965882,-176.7819599354823
2025-01-01 02:20:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,89.27167186312433,51.666666666666686,46.10666666666668,0.0,48.02080432920554,0.0,0.0,0.0,139.48698728613175,46.74653183102116,48.02080432920554,46.109395581928965,12.43753247303448,13.367890726000079,0.0,2.2000000000181315,2.8876496391858955,1.9344416176307777,2.2,9.236100170605994,-1787.4047793505192,-3930.2786169851497,-303.7305074162015,-133.03702328436512,-2106.945517947351,-0.0,-0.0,624.155892622998,0.0,4.0,0.14445791593760696,0.0,0,0.6935551119268376,263.9984568888889,-304.61515402616595,0.29914111035851026,6.099970816145497,0.0027837175468522057,28.41814306666234,1.2502815363503212,0,0,99.25161616963435,0.3624556363775999,-325.5089107146881,21.778403298486655,0.12634903567279504,43.820038095969075,-176.8570613803342
2025-01-01 02:21:00,0.3798431199568607,0.2567913906214446,0.4909205416106537,0.006330718665947678,0.00427985651035741,0.008182009026844229,0.027079658319530117,0.3527634616373306,0.0,0.4909205416106537,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,On,11136.702222222222,0,90.85583850145574,51.666666666666686,46.10666666666668,0.0,48.00532349891218,0.0,0.0,11136.702222222222,141.96224765852457,46.73262268861191,48.00532349891218,46.096272283461786,12.43753247303448,13.297091338815452,0.0,2.197971491646192,2.887884213877425,1.935636228340593,2.2,9.236100170605994,-1758.8801138980584,-3733.4589920444805,-303.83151047143923,-133.31566872067302,-2085.5942208881825,-0.0,-0.0,624.155892622998,0.0,4.0,0.1439063140189201,0.0,0,0.6909068227834503,263.9984568888889,-297.4417856328739,0.3005316069201798,6.064482914083925,0.0027837669563503483,29.091982990850596,1.2505905235522434,0,0,99.37506167996857,0.3624556363775999,-325.619950040487,21.78843956904779,0.12632547765539134,43.614780685601595,-176.93044940627462
2025-01-01 02:22:00,0.3798431199568607,0.2567913906214446,0.4909205416106537,0.006330718665947678,0.00427985651035741,0.008182009026844229,0.027079658319530117,0.3527634616373306,0.0,0.4909205416106537,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,On,11136.702222222222,0,93.86679079283961,51.666666666666686,46.10666666666668,0.0,47.989849038157,0.0,0.0,11136.702222222222,146.66686061381188,47.82897875045043,47.989849038157,47.74854360659716,12.43753247303448,13.22806763457851,0.0,2.200000000018131,2.888152901764717,1.936806974485471,2.2,9.236100170605994,-1731.3186520423242,-3929.816704960917,-303.9488228042887,-133.58831984362138,-2064.86190662397,-0.0,-0.0,624.155892622998,0.0,4.0,0.14336752459429167,0.0,0,0.6883200475466777,263.9984568888889,-290.6126380413523,0.3018944598000573,6.02945820677024,0.002783817524930019,29.74928516696758,1.2508919064731965,0,0,99.43800909216756,0.3624556363775999,-325.7471373413022,21.79831453701352,0.1263023859898187,43.413693527553605,-177.002013371175
2025-01-01 02:23:00,0.3798431199568607,0.2567913906214446,0.4909205416106537,0.006330718665947678,0.00427985651035741,0.008182009026844229,0.027079658319530117,0.3527634616373306,0.0,0.4909205416106537,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,On,11136.702222222222,0,96.95902641482884,51.666666666666686,46.10666666666668,0.0,48.92486568514779,0.0,0.0,11136.702222222222,151.49847877317006,48.92486568514779,48.92486568514779,48.92486568514779,12.43753247303448,13.160741398708213,0.0,2.1979676821404284,2.8884527335918793,1.9379549176726036,2.2,9.236100170605994,-1704.6633047159366,-3733.3592573278825,-304.08105988204466,-133.85504843191652,-2044.7190254609939,-0.0,-0.0,624.155892622998,0.0,4.0,0.14284100657967994,0.0,0,0.6857921884246255,263.9984568888889,-284.10017187794097,0.3032307247405429,5.995366243309498,0.0027838692235935603,30.390746039877484,1.2511860158277195,0,0,99.51898721139483,0.3624556363775999,-325.8890670768762,21.80800719483155,0.12627973998722108,43.21659016251814,-177.07163859443466
2025-01-01 02:24:00,0.3798431199568607,0.2567913906214446,0.4909205416106537,0.006330718665947678,0.00427985651035741,0.008182009026844229,0.027079658319530117,0.3527634616373306,0.0,0.4909205416106537,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,On,11136.702222222222,0,100.06036036379403,51.666666666666686,46.10666666666668,0.0,50.02027082820025,0.0,0.0,11136.702222222222,156.34431306842816,50.020270828200246,50.02027082820025,50.02027082820025,12.43753247303448,13.095041566058608,0.0,2.2000000000181315,2.888780928829417,1.9390810345598914,2.2,9.236100170605994,-1678.879523174688,-3930.5017660823246,-304.22692904633885,-134.11591812272917,-2025.1386503877513,-0.0,-0.0,624.155892622998,0.0,4.0,0.14232626949873603,0.0,0,0.6833208905973668,263.9984568888889,-277.8967654099349,0.30454135320622944,5.962167816679511,0.002783922024580925,31.016997449998257,1.251473151971311,0,0,99.56154229205347,0.3624556363775999,-326.0444230433232,21.817493996984357,0.12625752061530948,43.023299034901875,-177.13921715763104
2025-01-01 02:25:00,0.3798431199568607,0.2567913906214446,0.4909205416106537,0.006330718665947678,0.00427985651035741,0.008182009026844229,0.027079658319530117,0.3527634616373306,0.0,0.4909205416106537,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,On,11136.702222222222,0,103.15623482379247,51.666666666666686,46.10666666666668,0.0,51.1151927620257,0.0,0.0,11136.702222222222,161.18161691217574,51.11519276202571,51.115192762025714,51.1151927620257,12.43753247303448,13.030902496166982,0.0,2.1979651573641092,2.889134880695008,1.9401862216419847,2.2,9.236100170605994,-1653.9302167924172,-3734.1123115652354,-304.3852204007331,-134.37098932619548,-2006.0959065556553,-0.0,-0.0,624.155892622998,0.0,4.0,0.141822860589426,0.0,0,0.6809039803147051,263.9984568888889,-271.99020285976025,0.3058272223294215,5.92932430885285,0.002783975901255436,31.628622972441264,1.2517535923369199,0,0,99.63467190253627,0.3624556363775999,-326.21197128249673,21.82675088176365,0.12623571040604853,42.83366263635062,-177.2046519625461
2025-01-01 02:26:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,104.81445989232007,51.666666666666686,46.10666666666668,0.0,52.2096323372502,0.0,0.0,0.0,163.7725935817501,52.2096323372502,52.209632337250206,52.2096323372502,12.43753247303448,12.968263006787996,0.0,2.200000000018131,2.8895121437902267,1.941271299702613,2.2,9.236100170605994,-1629.7786825466605,-3931.6875921631968,-304.5547996062681,-134.6203181876255,-1987.5676393150052,-0.0,-0.0,624.155892622998,0.0,4.0,0.1413303577073056,0.0,0,0.6785394308241749,263.9984568888889,-266.3669358546534,0.3070891507894913,5.897808780835147,0.002784030828017997,32.22616692658124,1.2520275955794518,0,0,99.67304512197877,0.3624556363775999,-326.39055422965413,21.835754623386023,0.12621429336972645,42.64753670989224,-177.26785489751774
2025-01-01 02:27:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,104.93419665856241,51.666666666666686,46.10666666666668,0.0,52.192181906082084,0.0,0.0,0.0,163.95968227900377,52.193301521228015,52.193861328800985,52.192181906082084,12.43753247303448,12.90706569617437,0.0,2.1979628784649567,2.8899104235536064,1.9423370181636275,2.2,9.236100170605994,-1606.3893018872589,-3735.2014514645266,-304.73460220257135,-134.8639557233816,-1969.5321759292306,-0.0,-0.0,624.155892622998,0.0,4.0,0.14084836440544998,0.0,0,0.6762253387493533,263.9984568888889,-261.0130185810266,0.30832790954926326,5.866835902591621,0.002784086780237068,32.8101406311211,1.2522954044719032,0,0,99.74250876244457,0.3624556363775999,-326.5790857209102,21.84448351833883,0.12619325491087963,42.4647894748373,-177.3287451982189
2025-01-01 02:28:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.05017595801728,51.666666666666686,46.10666666666668,0.0,52.17471208316703,0.0,0.0,0.0,164.140899934402,52.176952049391524,52.17807203250377,52.17471208316703,12.43753247303448,12.847256458360416,0.0,2.2000000000181315,2.8903275669860027,1.943384059313896,2.2,9.236100170605994,-1583.7279538531845,-3933.060064763934,-304.9236289036341,-135.1019481738922,-1951.9691501691307,-0.0,-0.0,624.155892622998,0.0,4.0,0.14037650646736013,0.0,0,0.6739599074440394,263.9984568888889,-255.91469630705197,0.3095442291683465,5.835881823255358,0.0027841437341896294,33.381026819633576,1.2525572479675826,0,0,99.77730671738547,0.3624556363775999,-326.7765466029545,21.85291769932043,0.12617258174641952,42.28530087508991,-177.3872490489821
2025-01-01 02:29:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.16253604021658,51.666666666666686,46.10666666666668,0.0,52.15722349443806,0.0,0.0,0.0,164.3164625628384,52.16058450717997,52.16226501355093,52.15722349443806,12.43753247303448,12.788784121058214,-0.0445492122751574,2.197960747562435,2.890761554301763,1.944413042366597,2.2,9.236100170605994,-1561.6943909289657,-3736.3995839263716,-305.12094150410604,-135.33433755254595,-1934.8593674085564,-0.0,-0.0,624.155892622998,0.0,4.0,0.1399144293575676,0.0,0,0.6717414347523842,263.9984568888889,-250.99091614340728,0.3107388049800293,5.806658905458516,0.0027842016670099365,33.93928289344535,1.2528133427335875,0,0,99.84352535969239,0.3624556363775999,-326.98198078101126,21.861039276905196,0.1261522618269911,42.10896185946137,-177.44329941200732
2025-01-01 02:30:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.27140631273369,51.666666666666686,46.10666666666668,0.0,52.13971674279155,0.0,0.0,0.0,164.4865723636464,52.14419945849238,52.146440816342796,52.13971674279155,12.43753247303448,12.73160080075735,-0.10173253257602077,2.2000000000181315,2.8912104912935717,1.9454245272102413,1.1,9.236100170605994,-1843.0216952114042,-57755.52915258296,-829.2907971238012,-307.52978865785167,-2223.317921918644,-0.0,-0.0,624.155892622998,0.0,4.0,0.14579832854098737,0.0,0,0.6999905502836195,263.9984568888889,-243.85966591575817,0.31191228787819136,5.777157015152897,0.002784260556644037,72.4971035388021,1.2530638915472598,0,0,99.87531810116377,0.3624556363775999,-851.1596295387615,21.868832414960252,0.11731918903140702,-130.0329545487708,-177.49683410908085
2025-01-01 02:31:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.3851824295614,51.666666666666686,46.10666666666668,0.0,52.12219240956007,0.0,0.0,0.0,164.66434754618967,52.12779744706518,52.13059996581773,52.12219240956007,12.43753247303448,12.67256380289257,-0.16076953044080078,1.0979587444019803,2.835502685906193,1.939863220073708,1.1,9.236100170605994,-1814.7535738128677,-4928.470913967352,-802.2371123032918,-306.52734809441995,-2205.0350719577546,-0.0,-0.0,624.155892622998,0.0,4.0,0.14533706402272567,0.0,0,0.6977759789151039,263.9984568888889,-233.87439447811107,0.3131362905817685,5.747682274133124,0.002784386324600494,72.8762647004055,1.2533226182932438,0,0,122.903089334632,0.3624556363775999,-824.688014267183,22.450901963891166,0.11720102906371682,-129.0474783413799,-177.47986975304002
2025-01-01 02:32:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.49535883561697,51.666666666666686,46.10666666666668,0.0,52.10464967827578,0.0,0.0,0.0,164.83649818065152,52.111377708533965,52.114741723663066,52.10464967827578,12.43753247303448,12.614856746649101,-0.21847658668426995,1.1000000000181314,2.7840214472698706,1.9344213425020966,1.1,9.236100170605994,-1791.362492372873,-5118.319310511471,-777.2685319298213,-305.6668566216706,-2187.2220069527784,-0.0,-0.0,624.155892622998,0.0,4.0,0.1448854562099779,0.0,0,0.6956077702358882,263.9984568888889,-228.29637804309263,0.31433829931010493,5.717958621373835,0.0027845127242272344,73.24633481060081,1.2535756173312536,0,0,121.34452003172937,0.3624556363775999,-800.2248078384152,22.95627590859413,0.11708529116106393,-128.08470694904733,-177.58214967262325
2025-01-01 02:33:00,0.3798431199568607,0.2567913906214446,0.0,0.006330718665947678,0.00427985651035741,0.0,0.027079658319530117,0.3527634616373306,0.0,0.0,0.0,0.0,0.2567913906214446,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.005340810032894736,0.0,On,0.0004364411038660433,0.0,On,0.021302407182769337,0,On,0.010374940808737658,0,On,0.2812240603250234,0.21091804524376748,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36824.385111111114,Off,0.0,0,105.60216745267869,51.666666666666686,46.10666666666668,0.0,52.08708914857556,0.0,0.0,0.0,165.00338664481043,52.09494080375853,52.09886663135002,52.08708914857556,12.43753247303448,12.558393365270828,-0.2749399680625437,1.0975199560221462,2.736437308663367,1.9290565831593798,1.1,9.236100170605994,-1769.7647637284535,-4856.817052418039,-754.2009655830318,-304.96864632433306,-2169.848360539327,-0.0,-0.0,624.155892622998,0.0,4.0,0.14444287429044037,0.0,0,0.6934828956608305,263.9984568888889,-224.07229581212454,0.31551977224383854,5.688924072000288,0.0027846397400792195,73.60791126869617,1.2538232602484232,0,0,121.77770790226057,0.3624556363775999,-777.6134520066486,23.412486423616752,0.11697108131473771,-127.13707390298437,-177.8315724213487
