occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.6,0.0585,0.0899,0.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.585,0.0291,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.573,0.016,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0164,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0164,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
1.0,0.596,0.0164,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
1.0,0.585,0.0162,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.573,0.0169,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0,0,0,0
1.0,0.596,0.019,0.0514,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0,0,0,0
1.0,0.608,0.023,0.0681,0.0681,0.0,0.0,0.0832,0.333,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.101,0.101,0.0,0.0,0.0448,1.0,0.0,0.0,0.161,0,0,0,0
1.0,0.631,0.0311,0.101,0.101,0.0,0.0,0.186,1.0,0.0,0.0,0.161,0,0,0,0
1.0,0.631,0.0311,0.101,0.101,0.0,0.0,0.23,0.533,0.467,0.0,0.265,0,0,0,0
0.917,0.653,0.0408,0.161,0.161,0.0,0.0,0.397,0.0,1.0,0.0,0.326,0,0,0,0
0.75,0.695,0.06,0.281,0.281,0.0,0.0,0.406,0.0,1.0,0.0,0.266,0,0,0,0
0.75,0.695,0.06,0.281,0.281,0.0,0.0,0.269,0.0,0.8,0.0,0.177,0,0,0,0
0.75,0.695,0.06,0.281,0.281,0.0,0.0,0.454,0.0,0.0,0.0,0.305,0,0,0,0
0.75,0.71,0.0671,0.305,0.305,0.0,0.0,0.0384,0.0,0.0,0.0,0.53,0,0,0,0
0.75,0.739,0.0813,0.353,0.353,0.0,0.0,0.662,0.0,0.0,0.0,0.177,0,0,0,0
0.75,0.739,0.0813,0.353,0.353,0.0,0.0,0.259,0.0,0.0,0.0,0.177,0,0,0,0
0.75,0.739,0.0813,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.75,0.744,0.0871,0.36,0.36,0.0,0.0,0.221,0.333,0.0,0.0,0.265,0,0,0,0
0.75,0.754,0.0987,0.374,0.374,0.0,0.0,0.323,1.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.0987,0.374,0.374,0.0,0.0,0.323,0.6,0.4,0.0,0.0,0,0,0,0
0.75,0.754,0.0987,0.374,0.374,0.0,0.0,0.0448,0.0,1.0,0.0,0.0,0,0,0,0
0.75,0.754,0.104,0.377,0.377,0.0,0.0,0.323,0.0,1.0,0.0,0.177,0,0,0,0
0.75,0.754,0.116,0.384,0.384,0.0,0.0,0.176,0.0,0.867,0.0,0.0,0,0,0,0
0.75,0.754,0.116,0.384,0.384,0.0,0.0,0.793,0.0,0.0,0.0,0.0883,0,0,0,0
0.75,0.754,0.116,0.384,0.384,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.108,0.345,0.345,0.0,0.0,0.32,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.69,0.0917,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.417,0.668,0.0791,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.194,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0947,0.263,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.102,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.333,0.0883,0,0,0,0
0.5,0.69,0.106,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.69,0.106,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.733,0.0883,0,0,0,0
0.5,0.69,0.106,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.11,0.249,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.119,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.69,0.119,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.69,0.119,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.121,0.249,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.125,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.125,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.125,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.696,0.13,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0,0,0,0
0.5,0.709,0.139,0.276,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.139,0.276,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.139,0.276,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.719,0.15,0.297,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.172,0.337,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.172,0.337,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.583,0.768,0.198,0.385,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0,0,0,0
0.833,0.876,0.3,0.597,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0,0,0,0
1.0,0.973,0.402,0.828,0.828,0.0,0.0,0.275,0.333,0.0,0.0,0.265,0,0,0,0
1.0,0.973,0.402,0.828,0.828,0.0,0.0,0.211,1.0,0.0,0.0,0.265,0,0,0,0
1.0,0.973,0.402,0.828,0.828,0.0,0.0,0.313,0.6,0.4,0.0,0.0,0,0,0,0
0.917,0.944,0.405,0.806,0.806,0.0,0.0,0.304,0.0,1.0,0.0,0.0,0,0,0,0
0.75,0.885,0.41,0.763,0.763,0.0,0.0,0.102,0.0,1.0,0.0,0.0,0,0,0,0
0.75,0.885,0.41,0.763,0.763,0.0,0.0,0.00959,0.0,1.0,0.333,0.0,0,0,0,0
0.75,0.885,0.41,0.763,0.763,0.0,0.0,0.275,0.0,1.0,1.0,0.0,0,0,0,0
0.75,0.88,0.464,0.76,0.76,0.0,0.0,0.681,0.0,1.0,1.0,0.0,0,0,0,0
0.75,0.87,0.572,0.756,0.756,0.0,0.0,0.128,0.0,1.0,1.0,0.0,0,0,0,0
0.667,0.836,0.51,0.677,0.677,0.0,0.0,0.588,0.0,1.0,0.8,0.0,0,0,0,0
0.5,0.767,0.387,0.52,0.52,0.0,0.0,0.23,0.0,1.0,0.0,0.0883,0,0,0,0
0.583,0.792,0.493,0.553,0.553,0.0,0.0,0.201,0.0,1.0,0.333,0.0,0,0,0,0
