Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8029436385496784,0.264929087166831,0.3403020833333334,0.8029436385496784,0.264929087166831,0.3403020833333334,0.033208275221944375,0.3727162661055118,0.3970190972222223,0.0,0.3403020833333334,0.0,0.264929087166831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.005773848684210526,0.0,0.0005507886730789466,0.0,0.026883637864654905,0.0,0.019477483216403715,0.0,0.2888551402537718,0.21664135519032876,5953.866504277419,13.333333333333371,0.17333333333333337,2421.7693670188787,9.973270967592592,0.3970190972222223,0.21666666666666667,7978.616774074075,36824.385111111114,0.0,0.0,94.51255970593662,51.66666666666668,46.10666666666668,0.0,49.791637842670056,0.0,0.0,0.0,147.67587454052597,48.33517117974424,49.791637842670056,47.60693784828133,12.43753247303448,13.00064536403683,-0.06383676782698565,1.2666225122247532,2.21587232028911,0.29053056446224285,2.8,9.236100170605994,4119.188306275918,506.56749363369613,303.04721069444844,644.4192419788449,-2167.62121984128,0.0,0.0,583.7035241763589,0.0,3.0,0.16298607718914543,0.0,0.0,0.7825104375467882,197.99884266666666,-250.76050233657963,0.30731080944924954,5.922737053880172,0.0027914021430219425,-66.09938944421678,1.251821235009811,0.0,0.0,94.62335151810451,0.3624556363775999,274.2862035537532,28.761007140695256,0.26651859708449016,876.5735054038895,-232.15426342504472
2025-01-01 01:00:00,0.9006315304671886,0.25799858392085717,0.4450104166666667,0.9006315304671886,0.25799858392085717,0.44501041666666674,0.027079658319530117,0.35437305270321395,0.5191788194444444,0.0,0.4450104166666667,0.0,0.25799858392085717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.005340810032894736,0.0,0.0004364411038660433,0.0,0.021302407182769337,0.0,0.010374940808737658,0.0,0.2812240603250234,0.21091804524376748,7785.825428670471,13.333333333333371,0.2266666666666667,3166.9291722554567,13.041969726851852,0.5191788194444444,0.2833333333333333,10433.575781481482,36824.385111111114,0.0,0.0,91.89801495101825,51.66666666666668,46.10666666666668,0.0,48.81940319445844,0.0,0.0,0.0,143.59064836096601,47.463625230781716,48.81940319445844,46.78573624894336,12.43753247303448,13.104504394918356,-0.044437970901086414,2.5774058552907917,3.078180995156258,1.7101554934900896,2.5,9.236100170605994,5946.8957149332555,-4030.7961466953684,-254.0613671686008,58.926373598741506,-2113.9206705872502,0.0,0.0,559.7658694666592,0.0,3.0,0.15305331501579472,0.0,0.0,0.734822376036498,197.99884266666666,-284.7749126166243,0.3045715079509085,5.967941562827131,0.0027851734722487186,-42.47047303526317,1.2514325602441079,0.0,0.0,86.37957511930634,0.3624556363775999,-273.5096823494841,19.448315180883274,0.1911137315470097,234.22532021349213,-175.29894661475063
2025-01-01 02:00:00,0.8379420782901941,0.2567913906214446,0.4335662951342212,0.837942078290194,0.2567913906214446,0.4335662951342212,0.027079658319530117,0.3527634616373306,0.45809895833333336,0.04091004513422114,0.39265625000000004,0.0,0.2567913906214446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.005340810032894736,0.0,0.0004364411038660433,0.0,0.021302407182769337,0.0,0.010374940808737658,0.0,0.2812240603250234,0.21091804524376748,6869.845966473945,13.333333333333371,0.20000000000000004,2794.3492696371677,11.507620347222222,0.45809895833333336,0.25,9206.096277777779,36824.385111111114,928.0585185185186,0.0,98.77685942807913,51.66666666666668,46.10666666666668,0.0,50.38598377499167,0.0,0.0,928.0585185185186,154.33884285637365,49.920910972935665,50.40153672275304,49.67282162414629,12.43753247303448,13.000582680141322,-0.0621095436188568,1.7203162277349482,2.6681545496556036,1.8947995775820787,1.6500000000000001,9.236100170605994,5062.114032997872,-5002.267404843258,-459.1937336786693,-215.420638230728,-2152.7832892933297,0.0,0.0,613.1339570478868,0.0,3.8329999999999997,0.1447284070776472,0.0,0.0,0.6948537635908064,252.97652131377774,-268.08260123063064,0.3066078297563683,5.9147874513601995,0.002784842129164343,42.28257473815384,1.2518871965125487,0.0,0.0,108.51426327732764,0.3624556363775999,-483.18529378640847,23.991560107739183,0.12103614392154935,-35.243157469320955,-180.17748076140705
2025-01-01 03:00:00,0.8504410624091489,0.2661863944361538,0.39265625000000004,0.850441062409149,0.2661863944361538,0.39265625000000004,0.026790965885319592,0.365551138190496,0.45809895833333336,0.0,0.39265625000000004,0.0,0.2661863944361538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.005052117598684211,0.0,0.0004364411038660433,0.0,0.021302407182769337,0.0,0.010635945608957472,0.0,0.2953603231438524,0.22152024235788922,6869.845966473945,13.333333333333371,0.20000000000000004,2794.3492696371677,11.507620347222222,0.45809895833333336,0.25,9206.096277777779,36824.385111111114,0.0,0.0,100.9247301965022,51.66666666666668,46.10666666666668,0.0,51.10913310951297,0.07960516939142698,213.12198025608353,0.0,157.69489093203467,50.88154388475967,51.14560422414435,50.731278157751646,12.43753247303448,13.093930756554427,-0.04353122907508157,1.5921789579851966,2.362194041861335,1.6554152913774052,1.6500000000000001,9.236100170605994,4963.423849129374,-3608.7881794105133,-317.1287686891962,-163.6522336228819,-2266.61745005049,0.0,0.0,635.6653383446347,0.0,4.0,0.15139078134742465,0.0,0.0,0.7268404062222128,263.9984568888889,-275.4700056387159,0.30523103101561416,5.9678232042393065,0.00278934243337318,-12.703079072090437,1.251475516061382,0.0,0.0,108.93754295817897,0.3624556363775999,-344.56214487810394,27.433376188907733,0.15476736298125746,31.06618582848813,-194.71841945137004
2025-01-01 04:00:00,0.9354850552757009,0.260757087241737,0.5120975451342212,0.9354850552757009,0.260757087241737,0.5120975451342212,0.026997484944042627,0.35876882033165824,0.54971875,0.04091004513422114,0.47118750000000004,0.0,0.260757087241737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.005052117598684211,0.0,0.0004405872943527707,0.0,0.021504780051005645,0.0,0.011092704009342149,0.0,0.28973083795051335,0.21729812846288496,8243.815159768734,13.333333333333371,0.24000000000000005,3353.2191235646014,13.809144416666667,0.54971875,0.3,11047.315533333334,36824.385111111114,928.0585185185186,0.0,96.3238840346128,51.66666666666668,46.10666666666668,0.0,50.16222660869144,0.1335286217071248,349.9738067625381,928.0585185185186,150.5060688040825,49.016893678051204,50.16222660869144,48.44422721273109,12.43753247303448,13.021309120450468,-0.06411050974604678,0.6718745248847231,2.1889407868592574,1.6537379908635068,0.55,9.236100170605994,6018.0568636071275,-7928.868962561397,-753.1750254255619,-334.5348019547406,-2597.0495578242926,0.0,0.0,629.4836035080538,0.0,4.0,0.1577653045592479,0.0,0.0,0.7574450507026566,263.9984568888889,-258.19234184536737,0.3061523949808403,5.923039264176589,0.002785742381923548,58.54886435877572,1.251208702646519,0.0,0.0,127.87703438590533,0.3624556363775999,-782.4145045151364,29.239479089574612,0.15580395140461212,-144.2450559653849,-190.28974598935568
2025-01-01 05:00:00,1.7261283631192446,0.5118647056892663,0.5120975451342212,1.7261283631192446,0.5118647056892662,0.5120975451342212,0.045965935462957214,1.1304436776562874,0.54971875,0.04091004513422114,0.47118750000000004,0.0,0.5118647056892663,0.0,1.0,0.12488617078746407,0.14600811268827305,0.6157661650023579,0.08774192641312774,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.005629502467105263,0.0,0.0008098164682234434,0.0,0.039526616527628504,0.0,0.01897178641597782,0.0,0.3128742770786848,0.23465570780901351,8243.815159768734,13.333333333333371,0.24000000000000005,3353.2191235646014,13.809144416666667,0.54971875,0.3,11047.315533333334,36824.385111111114,928.0585185185186,0.0,100.03859897825963,51.66666666666668,46.10666666666668,0.0,51.552676423936724,0.2762718124427975,749.0153653803926,928.0585185185186,156.31031090353065,50.44703476059218,51.552676423936724,49.89421392891992,12.43753247303448,13.040024520263891,-0.052481583295683885,-0.28316939910832306,0.9272301732131011,0.8464512382944787,-0.25000000000000006,9.236100170605994,5990.018996368946,-4425.011100149681,-527.1626796373249,-378.54231394980195,-2794.4773091529373,0.0,0.0,794.7022332107372,0.0,4.0,0.1595465817713973,0.0,0.0,0.7659971186750242,263.9984568888889,-254.0210874575877,0.30719210454472784,5.947170290524146,0.002800166782980497,88.83126098450121,1.2504878172569103,0.0,0.0,134.9328106314627,0.3624556363775999,-568.3890604513375,41.226380814012565,0.12410296265312251,-151.0110597889154,-227.53125416088656
2025-01-01 06:00:00,4.234880602322789,0.5659912989397629,1.6115350451342214,4.234880602322789,0.5659912989397629,1.6115350451342214,0.1154802519515412,2.2870045170379147,1.8323958333333334,0.04091004513422114,1.5706250000000002,0.0,0.5659912989397629,0.0,1.0,0.0,0.0,1.8472984950070739,0.26322577923938323,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.006351233552631579,0.0,0.0021909343414075375,0.0,0.10693808405750208,0.0,0.036018662430334504,0.0,0.34252289909693684,0.2568921743227025,27479.38386589578,20.000000000000057,0.8000000000000002,11177.39707854867,46.03048138888889,1.8323958333333334,1.0,36824.385111111114,36824.385111111114,928.0585185185186,0.0,89.15374865598908,51.66666666666668,46.10666666666668,0.0,51.970454896793875,0.5126861530361099,1411.6896878481234,928.0585185185186,139.30273227498293,50.38343023741605,51.970454896793875,49.58991790772714,12.43753247303448,17.036009246071934,-2.3642524177013,0.5322090403400035,1.4870940278032103,0.6191501852242524,0.3,9.236100170605994,23836.465125284503,-5320.961318987237,-530.0937923741918,-267.6925665344084,-4126.812521080508,0.0,0.0,989.6157461133294,0.0,3.1670000000000003,0.18604340048476461,0.0,0.0,0.893210666988928,209.02077824177778,-505.7219656440988,0.23906671001648222,7.90228606848551,0.002798316874674924,-81.00521404275372,1.2333149515291868,0.0,0.0,120.9558562781421,0.3624556363775999,-565.4322517245577,35.33845935036577,0.13886051558599094,-56.034521203003045,-211.65804533140533
2025-01-01 07:00:00,1.9181374111365261,0.3229127846582226,1.173075581241598,1.9181374111365261,0.3229127846582226,1.1730755812415983,0.15417714021616907,0.48128318758702354,1.2826770833333334,0.07363808124159806,1.0994375,0.0,0.3229127846582226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.00591819490131579,0.0,0.002976528328366415,0.0,0.1452824169864869,0.0,0.05073280804272659,0.0,0.36616673690896057,0.2746250526817204,19235.568706127047,20.000000000000057,0.5600000000000002,7824.177954984069,32.221336972222225,1.2826770833333334,0.7,25777.06957777778,36824.385111111114,1670.5053333333335,0.0,80.59086434964031,51.66666666666668,46.10666666666668,0.0,51.4607405831119,0.5353357801294031,1458.3817065702774,1670.5053333333335,125.92322554631299,49.82993605606405,51.4607405831119,49.01453379254012,12.43753247303448,19.723354791655833,-0.054509279298182695,-0.37426906670494337,1.0015559752302077,0.4739215974614809,-0.55,9.236100170605994,13994.910131604867,-6922.224032152462,-699.6639832697686,-445.31694183038945,-5602.769232264237,0.0,0.0,807.827498886232,12.127151686401914,3.0,0.20957393922176148,0.0,0.0,1.0061828452286121,197.99884266666666,-445.71684114417513,0.1999057253867934,9.1625639059085,0.0027896594484220537,-26.579991391011585,1.2219595262025071,0.0,0.0,146.5636375127917,0.3624556363775999,-741.2727415642815,41.608758294512924,0.149997950349897,-213.9463230002902,-231.3706188300993
2025-01-01 08:00:00,3.207473268942211,0.6054924977421982,1.0879933784675546,3.207473268942211,0.6054924977421982,1.0879933784675546,0.16555959853423133,1.8203164481857572,1.2215972222222222,0.04091004513422114,1.0470833333333334,0.0,0.6054924977421982,0.0,1.0,0.08423062391213122,0.09847651145374453,1.2315323300047158,0.17548385282625548,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.004474732730263157,0.0,0.0032340285796473808,0.0,0.15785083722432078,0.0,0.06251064965264576,0.0,0.37604961091504463,0.28203720818628336,18319.58924393052,20.000000000000057,0.5333333333333334,7451.598052365781,30.68698759259259,1.2215972222222222,0.6666666666666666,24549.590074074073,36824.385111111114,928.0585185185186,0.0,83.98288248447005,51.66666666666668,46.10666666666668,0.0,51.78717730462939,0.1440184604816768,388.75454945179905,928.0585185185186,131.22325388198448,51.09385306618055,51.78717730462939,50.74719094695613,12.43753247303448,19.701230554762724,-0.05177359230244747,-1.2405140005085669,0.32782026828333416,0.11087011976010724,-1.4,9.236100170605994,13198.633767451098,-7355.410926595764,-778.7833017730794,-584.9739239385738,-6023.615553701315,0.0,0.0,1030.787595712667,729.9200016409151,3.0,0.21592625238722926,0.0,0.0,1.0366808573304425,197.99884266666666,-128.12751849077492,0.2008004084401464,9.164546731382238,0.0027970381195584165,187.170337376292,1.222620471586681,0.0,0.0,166.13786156365444,0.3624556363775999,-827.8690826061734,49.08578083309384,0.16831336229999916,-337.31071784244466,-247.66320609612896
2025-01-01 09:00:00,2.8651000251938905,0.5079542338206768,0.8114895833333334,2.86510002519389,0.5079542338206768,0.8114895833333334,0.16980215057895906,1.7485600273927089,0.9467378472222222,0.0,0.8114895833333334,0.0,0.5079542338206768,0.0,1.0,0.0,0.0,1.2315323300047158,0.17548385282625548,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.003608655427631579,0.0,0.0033365922390559007,0.0,0.1628569029122716,0.0,0.07373385606209783,0.0,0.3773006076246755,0.2829754557185065,14197.681664046153,20.000000000000057,0.4133333333333334,5774.98849058348,23.78241538425926,0.9467378472222222,0.5166666666666667,19025.93230740741,36824.385111111114,0.0,0.0,79.21730342910021,51.66666666666668,46.10666666666668,0.0,51.034360648558426,0.15830727795279262,428.0547148677266,0.0,123.7770366079691,49.341605926640334,51.034360648558426,48.49522856568128,12.43753247303448,19.72083232400224,-0.0497547667846435,-0.8110182026096996,0.32602919584221784,0.530724385420976,-0.85,9.236100170605994,9735.199522289688,-5210.464843096885,-524.7094811094497,-487.78114503376065,-5775.128702221517,0.0,0.0,1024.6745126505282,2141.1001883586528,3.0,0.2125365782980029,0.0,0.0,1.0204067350222938,197.99884266666666,287.97204781452575,0.2029037932399097,9.213275474078328,0.002828490378493628,384.8419103565787,1.2231288536944573,0.0,0.0,158.31061118278024,0.3624556363775999,-573.5968308740756,48.88734976462586,0.16617386601496292,-310.0425620033335,-177.73858303042718
