Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:06:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.7885646065660694e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.7885646065660694e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.781337316913177,0.0,0.6000000001827231,0.6,9.236100170605994,226.68138093832394,-801.6990510357233,-167.34285446589456,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009672226663293643,0.0,0,0.4773514207484777,197.99884266666666,18.543581215492114,0.500149269490419,8.705821880637174,0.004801370415708421,77.06429307395462,1.245754083166126,0,0,20.71389866235769
2025-01-01 06:07:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.789059974224074e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.789059974224074e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.776111794096384,0.0,0.5960651035993327,0.6,9.236100170605994,226.72655766996147,-761.528979272149,-167.23930300605483,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009670075047745452,0.0,0,0.47724523250717726,197.99884266666666,18.4852064872899,0.5004621816514215,8.705198402955345,0.00480275275790684,77.03882972257612,1.2457757371448148,0,0,20.77377221566133
2025-01-01 06:08:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.7896048752372735e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.7896048752372735e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.770845479069825,0.0,0.6000000001827233,0.6,9.236100170605994,226.7736532272405,-802.5771878470489,-167.1349691533734,-0.0,-0.0,375.48065418872636,0.0,3.0,0.00966790641055536,0.0,0,0.47713820420027175,197.99884266666666,18.42796819188749,0.5007765337410819,8.703930039287059,0.00480413461933609,77.01353760175431,1.2457975693942978,0,0,20.804434014839398
2025-01-01 06:09:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.790100242895278e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.790100242895278e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.765541063754972,0.0,0.5960479051349121,0.6,9.236100170605994,226.82256780892453,-762.1820649130761,-167.02990682796298,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009665721855076529,0.0,0,0.47703039028132377,197.99884266666666,18.371820448161124,0.5010922410385515,8.70326496498306,0.004805516002886556,76.9884079330696,1.24581956824291,0,0,20.861549346837148
2025-01-01 06:10:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.7906451439084776e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.7906451439084776e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.760201066453288,0.0,0.6000000001827231,0.6,9.236100170605994,226.8731908770671,-803.3566366362644,-166.92416646317415,-0.0,-0.0,375.48065418872636,0.0,3.0,0.00966352241357299,0.0,0,0.47692184169544827,197.99884266666666,18.316703151514847,0.5014092242472138,8.701958784306802,0.004806896911304158,76.96343249704009,1.2458417227714524,0,0,20.889406466974325
2025-01-01 06:11:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.791190044921677e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.791190044921677e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.754827844518575,0.0,0.596031763421706,0.6,9.236100170605994,226.9254125860937,-762.7517884319552,-166.8177952598727,-0.0,-0.0,375.48065418872636,0.0,3.0,0.00966130905241029,0.0,0,0.47681260613548626,197.99884266666666,18.262553657240005,0.5017274090986675,8.701257221208648,0.004808277347199534,76.93860359248329,1.2458640227582598,0,0,20.943904884276172
2025-01-01 06:12:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.791734945934877e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.791734945934877e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.749423606867644,0.0,0.6000000001827233,0.6,9.236100170605994,226.9791304921686,-804.0462751488177,-166.71083743727547,-0.0,-0.0,375.48065418872636,0.0,3.0,0.00965908267718163,0.0,0,0.47670272829499344,197.99884266666666,18.20931374071767,0.5020467259606396,8.700538841256849,0.004809657313056553,76.91391399628101,1.2458864586249696,0,0,20.9691022326138
2025-01-01 06:13:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.7922798583167605e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.7922798583167605e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.743990424911368,0.0,0.5960166240893652,0.6,9.236100170605994,227.0342505405981,-763.2459539351394,-166.60333445227673,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009656844137185372,0.0,0,0.47659225008921774,197.99884266666666,18.156930804148438,0.5023671094951665,8.699184441594493,0.004811036811240172,76.88935692827381,1.2459090213891442,0,0,21.02111766361987
2025-01-01 06:14:00,0.19885166036375285,0.0795034327987259,0.0355339670586961,0.0033141943393958807,0.0013250572133120984,0.0005922327843116017,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.0355339670586961,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,785.6305914573805,112.26501735601322,3.79282475932996e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.2872586060212428,785.6305914573805,785.6305914573805,3.79282475932996e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.738530243152052,0.0,0.6000000001827233,0.6,9.236100170605994,227.09068589857884,-804.6539774809542,-166.4953252119473,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009654594229767017,0.0,0,0.4764812108693885,197.99884266666666,18.10535692179974,0.5026884983263725,8.698436085556114,0.004812415844003708,76.86492601715027,1.2459317026183285,0,0,21.04379256074636
2025-01-01 06:15:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.79336966034316e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.79336966034316e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.733044888010069,0.0,0.5960024356103265,0.6,9.236100170605994,227.14835573105609,-763.6714623646047,-166.38684625078622,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009652333703933409,0.0,0,0.47636964760108685,197.99884266666666,18.054547793115905,0.5030108347649953,8.697673868656533,0.00481379441349556,76.84061527213024,1.2459544943917997,0,0,21.093451902750235
2025-01-01 06:16:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.7939145613563596e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.7939145613563596e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.727536076493706,0.0,0.6000000001827231,0.6,9.236100170605994,227.2071846036786,-805.1867507995967,-166.27793190468176,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009650063263904003,0.0,0,0.4762575950395113,197.99884266666666,18.00446231963397,0.5033340645370223,8.696280150977081,0.004815172521765463,76.81641905507591,1.2459773892629848,0,0,21.113734455072322
2025-01-01 06:17:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.794459468053901e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.794459468053901e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.722005423419251,0.0,0.59598914916312,0.6,9.236100170605994,227.2671021224789,-764.0344349283799,-166.16861445602157,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009647783572066219,0.0,0,0.4761450858753325,197.99884266666666,17.95506238977407,0.503658136558806,8.695493349134992,0.004816550170770275,76.79233205735231,1.2460003802281756,0,0,21.161157926464817
2025-01-01 06:18:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.795053908106638e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.795053908106638e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.716454448754208,0.0,0.6000000001827233,0.6,9.236100170605994,227.32804266619885,-805.6508497466364,-166.05892428107282,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009645495251982954,0.0,0,0.4760321508831224,197.99884266666666,17.906312758545283,0.5039830027073148,8.694695141637618,0.0048179273623793996,76.76834927619767,1.2460234606946992,0,0,21.179171393585538
2025-01-01 06:19:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.795598809119838e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.795598809119838e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.710884583686108,0.0,0.5959767184956738,0.6,9.236100170605994,227.38994501181492,-764.3403168278511,-165.9488899720139,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009643198890876193,0.0,0,0.4759188190439272,197.99884266666666,17.8581807951024,0.5043086176312552,8.693269496887403,0.004819304098379809,76.74446599527671,1.2460466244546202,0,0,21.224472876938382
2025-01-01 06:20:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.7961437158173794e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.7961437158173794e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.70529717693091,0.0,0.6000000001827231,0.6,9.236100170605994,227.45275202489216,-806.0518732540438,-165.8385384635536,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009640895042210612,0.0,0,0.47580511767277567,197.99884266666666,17.810636299719366,0.5046349385536517,8.692451194618792,0.004820680380480749,76.72067776436559,1.2460698656574012,0,0,21.240334028063042
2025-01-01 06:21:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.796688616830579e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.796688616830579e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.699693499855494,0.0,0.5959650997924371,0.6,9.236100170605994,227.51641031166707,-764.5939652156043,-165.72789513598195,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009638584227789519,0.0,0,0.4756910725221196,197.99884266666666,17.763651258922643,0.5049619251126191,8.691623537178002,0.004822056210318119,76.69698038293971,1.2460931787877054,0,0,21.28362140341133
2025-01-01 06:22:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.797283056883316e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.797283056883316e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.694074751925001,0.0,0.6000000001827233,0.6,9.236100170605994,227.58086996916853,-806.3948470633671,-165.61698392450612,-0.0,-0.0,375.48065418872636,0.0,3.0,0.00963626693998581,0.0,0,0.4755767078919377,197.99884266666666,17.717199704948264,0.5052895391907801,8.69017213699518,0.004823431589458569,76.67336988261646,1.2461165586417862,0,0,21.297440862629617
2025-01-01 06:23:00,0.19885166036375285,0.0795034327987259,0.021477147736947196,0.0033141943393958807,0.0013250572133120984,0.0003579524622824533,0.07457313947383674,0.006998,0.10728052088991609,0.0,0.010000000000000002,0.021477147736947196,0.0,0.0,0,0.07658676613205924,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03966070472332021,0.029745528542490147,On,0,0,Off,0.01666391447368421,0.0,On,0.05790922500015254,0,On,0.005164832713837068,0,On,0.06245498345275881,0.046841237589569096,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.797827957896516e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.797827957896516e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.688442065037437,0.0,0.5959542515454754,0.6,9.236100170605994,227.64608429295282,-764.7997242074136,-165.50582740649034,-0.0,-0.0,375.48065418872636,0.0,3.0,0.009633943643515193,0.0,0,0.47546204671724895,197.99884266666666,17.67125751071677,0.5056177447806564,8.689328144381212,0.004824806519403321,76.64984251326993,1.2461400003087084,0,0,21.338816329764075
