Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1516364303677205,0.07661869221791225,0.030627450980392153,0.1516364303677205,0.07661869221791225,0.03062745098039215,0.034055799863242545,0.006998,0.10058263050447795,0.0,0.010000000000000002,0.0,0.030627450980392153,0.0,0.0,0.07370202555124558,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.015149013157894735,0.0,0.018906786705347813,0.0,0.002313263102817166,0.0,0.05652125716658688,0.04239094287494015,610.3694340740741,18.33333333333337,0.4533333333333334,0.0,0.8976021089324617,0.0,0.6666666666666666,610.3694340740741,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,0.0,0.0,3.358940485161573e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.358940485161573e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.077338910540455,-0.04246680603047827,1.2516402184970352,2.8,9.236100170605994,720.1499748350403,-131.2329088566258,-241.3783223983698,0.0,0.0,328.68078503272613,0.0,3.0,0.012121567079202708,0.0,0.0,0.598233216443774,197.99884266666666,22.47807812661001,0.33957338464462977,10.089926718270748,0.004282089792804305,80.63114516475476,1.2288951723796944,0.0,0.0,9.528652706751465
2025-01-01 01:00:00,0.14945655162500157,0.07583591515100459,0.0,0.14945655162500157,0.07583591515100459,0.0,0.03291962387640044,0.006998,0.0995389277486011,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.07291924848433792,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.014012837171052629,0.0,0.018906786705347813,0.0,0.002313263102817166,0.0,0.05652125716658688,0.04239094287494015,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,0.0,0.0,3.494618950365217e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.494618950365217e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.72062240688215,-0.005297731467311629,2.5082224501394204,2.5,9.236100170605994,156.01961392617315,-653.0370441873108,-200.54518713934098,0.0,0.0,326.50090629000715,0.0,3.0,0.010807849906188749,0.0,0.0,0.5333976019745881,197.99884266666666,30.06389477550703,0.3777328841490505,9.578424003176043,0.004370914190222266,86.13346279318878,1.2346418615482913,0.0,0.0,18.45620685896723
2025-01-01 02:00:00,0.1484128488691247,0.07505313808409696,0.0,0.1484128488691247,0.07505313808409696,0.0,0.03291962387640044,0.006998,0.09849522499272426,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.07213647141743028,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.014012837171052629,0.0,0.018906786705347813,0.0,0.002313263102817166,0.0,0.05652125716658688,0.04239094287494015,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,0.0,0.0,3.587654597896833e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.587654597896833e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.790254309520275,0.0,1.665684482420312,1.6500000000000001,9.236100170605994,172.34655726663223,-884.5637081409991,-180.25452042178,0.0,0.0,325.4572035341303,0.0,3.0,0.00973945087102296,0.0,0.0,0.4806691232988181,197.99884266666666,27.143874154281956,0.40961237456259164,9.26436270566098,0.004468794985827646,91.73296202441172,1.238542935782217,0.0,0.0,28.04419268059056
2025-01-01 03:00:00,0.14661169545535316,0.07427036101718933,0.0,0.14661169545535313,0.07427036101718933,0.0,0.03216217321850571,0.006998,0.0974515222368474,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.07135369435052266,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.013255386513157894,0.0,0.018906786705347813,0.0,0.002313263102817166,0.0,0.05652125716658688,0.04239094287494015,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,0.0,0.0,3.653150333151858e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.653150333151858e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.135238868369438,0.0,1.5721053404522685,1.6500000000000001,9.236100170605994,172.32732352940283,-661.0915353164044,-175.11494277433988,0.0,0.0,323.6560501203587,0.0,3.0,0.00993551787206704,0.0,0.0,0.49034557782872196,197.99884266666666,23.78621618338401,0.436382537937606,9.07301126602871,0.004565863394578142,83.76858363021232,1.2412844306740078,0.0,0.0,25.292164473090256
2025-01-01 04:00:00,0.14556799269947626,0.07348758395028168,0.0,0.14556799269947626,0.07348758395028168,0.0,0.03216217321850571,0.006998,0.09640781948097055,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.07057091728361502,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.013255386513157894,0.0,0.018906786705347813,0.0,0.002313263102817166,0.0,0.05652125716658688,0.04239094287494015,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,0.0,0.0,3.708269787041887e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.708269787041887e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.584114044165709,0.0,0.6019613790393359,0.55,9.236100170605994,159.2944493419501,-1227.4337623379322,-185.2343504073776,0.0,0.0,322.6123473644818,0.0,3.0,0.01005193498376376,0.0,0.0,0.49609108768931703,197.99884266666666,21.916452384845904,0.4604458740008261,8.9127097031554,0.004652302216438609,84.73409632292731,1.2430135628889234,0.0,0.0,32.43582568762397
2025-01-01 05:00:00,0.16696888255256667,0.07618416083245091,0.02083701377155157,0.16696888255256664,0.07618416083245091,0.02083701377155157,0.04861458654592394,0.006998,0.10135629600664271,0.0,0.010000000000000002,0.02083701377155157,0.0,0.0,0.0,0.07326749416578425,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.014770287828947369,0.0,0.03384429871697656,0.0,0.003666303785597018,0.0,0.060116693009479194,0.04508751975710938,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,460.6914681523978,65.83187598633864,3.7653360322072635e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.16844760169260378,460.6914681523978,460.6914681523978,3.7653360322072635e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.013433082959173,0.0,-0.39201302830941454,-0.25000000000000006,9.236100170605994,181.23954742597968,-823.1799767106521,-184.02345040982172,0.0,0.0,343.76155670856974,0.0,3.0,0.009795480887191815,0.0,0.0,0.4834343612066791,197.99884266666666,21.501441127231644,0.48732212452279994,8.753368056255665,0.004748477307432734,85.31295511165155,1.2447870065244326,0.0,0.0,28.559410926964535
2025-01-01 06:00:00,0.22949525447571612,0.08240743867183123,0.025925425598522945,0.22949525447571612,0.08240743867183123,0.025925425598522945,0.099213322959001,0.006998,0.11328393151671512,0.0,0.010000000000000002,0.025925425598522945,0.0,0.0,0.0,0.07949077200516456,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.01666391447368421,0.0,0.08254940848531679,0.0,0.007296235509828985,0.0,0.06632699128356592,0.04974524346267442,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,573.1926135099895,81.90806137610596,3.8003972626180864e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20958261163571923,573.1926135099895,573.1926135099895,3.8003972626180864e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,13.662785038120992,0.0,0.30780336540281905,0.3,9.236100170605994,254.4744767501811,-888.0496170388699,-169.0007133333331,0.0,0.0,405.85320775253314,0.0,3.0,0.00962580324995449,0.0,0.0,0.4750602955417517,197.99884266666666,17.621982330981073,0.5074408884600417,8.68781699925567,0.004834000397623161,77.79452043556817,1.246244692841047,0.0,0.0,23.221404371210248
2025-01-01 07:00:00,0.25179190858022665,0.08599071117202489,0.024903583499397183,0.25179190858022665,0.08599071117202489,0.024903583499397183,0.11485548203015011,0.006998,0.11993842655007655,0.0,0.010000000000000002,0.024903583499397183,0.0,0.0,0.0,0.08307404450535823,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.015527738486842106,0.0,0.099327743543308,0.0,0.009173033876265554,0.0,0.0690172824387371,0.0517629618290528,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,550.6004157014492,78.67968215225052,3.83315751387651e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2013219821235733,550.6004157014492,550.6004157014492,3.83315751387651e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,13.331353932824205,0.0,-0.5342357294851194,-0.55,9.236100170605994,170.82751779024022,-1049.5768289558355,-180.05817943835274,0.0,0.0,333.3180946815151,1.3098857816516185,1.566,0.009837029710189887,0.0,0.0,0.4854849117550678,103.35539587199999,17.5676025470779,0.5245734967618045,8.597429585174952,0.004890369362574448,6.4475895792550135,1.2476451098558692,0.0,0.0,27.18031262177705
2025-01-01 08:00:00,0.23358480347587207,0.08520834221641471,0.026794178837274148,0.23358480347587207,0.08520834221641471,0.026794178837274144,0.09754968449395207,0.006998,0.11903711898192,0.0,0.010000000000000002,0.026794178837274148,0.0,0.0,0.0,0.08229167554974805,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.01174048519736842,0.0,0.08580919929658366,0.0,0.009314884915589247,0.0,0.06693042107538001,0.05019781580653499,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,592.4001261320174,84.65277595484672,3.906287676084869e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.21660566211381213,592.4001261320174,592.4001261320174,3.906287676084869e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,12.603890695430035,0.0,-1.3926238162073128,-1.4,9.236100170605994,154.58088000564797,-1082.4659239862124,-185.27755250670933,0.0,0.0,292.14070499126217,121.63622983013778,1.21575,0.010008014650739928,0.0,0.0,0.4939234964925312,80.23903099066666,47.71772752109515,0.5487769726729482,8.242840226082556,0.0048762886824408325,-3.183871619340354,1.251418939518554,0.0,0.0,27.673334365688437
2025-01-01 09:00:00,0.2204006680582224,0.08402033981378071,0.021437955861514816,0.2204006680582224,0.08402033981378071,0.021437955861514816,0.08607321728845554,0.006998,0.11732945076976685,0.0,0.010000000000000002,0.021437955861514816,0.0,0.0,0.0,0.08110367314711404,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.00946813322368421,0.0,0.07660508406477133,0.0,0.00919121990694808,0.0,0.06534641787186801,0.04900981340390099,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,915.5541511111111,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,364.58046222222225,473.97786786086823,67.73047554456534,3.915936594233295e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1733056516473748,473.97786786086823,473.97786786086823,3.915936594233295e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,12.507383009702298,0.0,-1.0028985486919693,-0.85,9.236100170605994,207.90366871753824,-742.5079003068437,-172.07584087377478,0.0,0.0,266.9895203951916,401.8596542110462,1.03275,0.009741777572435792,0.0,0.0,0.48078395251692224,68.161101588,112.9899891961214,0.55279196709394,8.203886712440095,0.0048786485936409265,-0.6691635482310547,1.2524678022806373,0.0,0.0,20.391492382871512
