Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.43886315201092,51.666666666666686,46.10666666666668,0.0,50.93043290394784,0.0,0.0,0.0,38.43886315201092,49.16973445369466,50.93043290394784,48.28938522856807,12.43753247303448,16.197681582999106,0.0,6.077671325674427,2.8,9.236100170605994,-2236.8792362756158,-1387.0600672682788,-2830.3978431394476,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1621064073059766,0.0,0.0,1.1822534127318962,131.99922844444444,-97.16583487105126,0.24629803502101016,7.448529834090212,0.002758959744098719,-94.90060243599275,1.2344663720976639,0.33645268191051103,-1437.1663769244303,50.106309656151474
2025-01-01 00:01:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.53898227328552,51.666666666666686,46.10666666666668,0.0,50.92668119207397,0.0,0.0,0.0,38.53898227328552,49.166497710250816,50.92668119207397,48.28640596933925,12.43753247303448,16.10837671393465,0.0,6.110590336579975,2.8,9.236100170605994,-2215.530078232762,-1402.3026493212983,-2800.9842954904398,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1614982929541878,0.0,0.0,1.1778183920582435,131.99922844444444,-105.23022447720552,0.24840671268300007,7.427321686299065,0.0027587058906702786,-93.990318314173,1.2384548371859447,0.33655251951068094,-1452.031176204743,49.72852688344467
2025-01-01 00:02:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.63657081935283,51.666666666666686,46.10666666666668,0.0,50.92292050894085,0.0,0.0,0.0,38.63657081935283,49.16325253627905,50.92292050894085,48.28341854994816,12.43753247303448,16.021238341872664,0.0,6.141336968375198,2.8,9.236100170605994,-2195.290245630659,-1416.8253045727633,-2772.4030016744246,-0.0,-0.0,690.6844417348832,0.0,2.0,0.16090390124655057,0.0,0.0,1.1734834515920887,131.99922844444444,-113.57168569111738,0.24977044436194246,7.384776946809055,0.0027584552818948655,-93.10025360357044,1.2388282184388568,0.33664574192309255,-1465.922643650242,49.09733907747872
2025-01-01 00:03:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.7317520196802,51.666666666666686,46.10666666666668,0.0,50.91915108343052,0.0,0.0,0.0,38.7317520196802,49.159999144866376,50.91915108343052,48.2804231755843,12.43753247303448,15.936160768715865,0.0,6.1700742411802345,2.8,9.236100170605994,-2176.185046927283,-1430.1970783911147,-2744.6109952606726,-0.0,-0.0,690.6844417348832,0.0,2.0,0.16032257955452373,0.0,0.0,1.1692438316676486,131.99922844444444,-122.2584934014936,0.2511097488035932,7.342736244064556,0.0027582071211395068,-92.22911560611233,1.2391929891002542,0.3367328487156746,-1478.9129255081057,48.715847116990986
2025-01-01 00:04:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.82463749326356,51.666666666666686,46.10666666666668,0.0,50.915373133281015,0.0,0.0,0.0,38.82463749326356,49.156737738723265,50.915373133281015,48.277420041444394,12.43753247303448,15.853048264835817,0.0,6.196971008117512,2.8,9.236100170605994,-2151.193264595031,-1442.7477654336885,-2717.5692749374184,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1597537376857839,0.0,0.0,1.1650952279708615,131.99922844444444,-124.30843139249559,0.2524256292837063,7.302339383200902,0.002757961354786914,-91.37607749198482,1.2395495443919493,0.3368143562616542,-1491.0770531542942,48.329287720605535
2025-01-01 00:05:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,38.915215353813174,51.666666666666686,46.10666666666668,0.0,50.91158686613615,0.0,0.0,0.0,38.915215353813174,49.153468511161336,50.91158686613615,48.27440933367394,12.43753247303448,15.771911239869574,0.0,6.222163054637678,2.8,9.236100170605994,-2122.021735512246,-1454.5096992816743,-2691.273820005862,-0.0,-0.0,690.6844417348832,0.0,2.0,0.15919750844560343,0.0,0.0,1.1610386090599052,131.99922844444444,-121.43235724126677,0.2537174080686341,7.26240758002969,0.002757717931597297,-90.54124089666048,1.2398978253146866,0.33689067996447025,-1502.47531943065,47.96562014897566
2025-01-01 00:06:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,39.00349907623211,51.666666666666686,46.10666666666668,0.0,50.90779249071218,0.0,0.0,0.0,39.00349907623211,49.150191656493085,50.90779249071218,48.27139123938354,12.43753247303448,15.692738307548103,0.0,6.245773263111961,2.8,9.236100170605994,-2092.267952915017,-1465.5340286737437,-2665.713686695643,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1586538744210929,0.0,0.0,1.157073847941354,131.99922844444444,-117.23870795425684,0.25498476605324394,7.223530598038154,0.0027574768001394946,-89.72451591794196,1.2402378666786258,0.33696219551925355,-1513.1623541635493,47.628325489805604
2025-01-01 00:07:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,39.08955783896511,51.666666666666686,46.10666666666668,0.0,50.90399021450481,0.0,0.0,0.0,39.08955783896511,49.14690736789635,50.90399021450481,48.26836594459212,12.43753247303448,15.615470204856083,-0.05119646181063153,6.267912819345677,2.8,9.236100170605994,-2063.2674382721743,-1475.873840222571,-2640.862771550837,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1581224872603514,0.0,0.0,1.1531984040603311,131.99922844444444,-113.08910845622061,0.256228181403884,7.185092167020947,0.0027572379093176117,-88.92539114254284,1.2405699094068825,0.33702924266712786,-1523.1876420147455,47.31380179217459
2025-01-01 00:08:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,39.173477919588926,51.666666666666686,46.10666666666668,0.0,50.900180238752824,0.0,0.0,0.0,39.173477919588926,49.143615832723796,50.900180238752824,48.26533362970928,12.43753247303448,15.540032966877376,-0.12663369978933758,6.28868269020888,2.8,9.236100170605994,-2035.2361728911483,-1485.5755611127504,-2616.6907023748495,-0.0,-0.0,690.6844417348832,0.0,2.0,0.15760289383216586,0.0,0.0,1.1494089726990775,131.99922844444444,-109.22991225118184,0.2574484031246478,7.14822429873435,0.0027570012095296526,-88.14322410637031,1.2408942584693445,0.3370921297538353,-1532.5961678255835,47.02060671283302
2025-01-01 00:09:00,0.6038711906946204,0.4111276671035367,0.0,0.010064519844910339,0.006852127785058945,0.0,0.02436431744367602,0.0,0.5695068732509443,0.0,0.010000000000000002,0.0,0.0,0.40821100043687003,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.019820265908588302,0,On,0.025225539335117363,0,On,0.5026568200597384,0.3769926150448037,On,0,0,Off,Off,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0,0.0,18552.866688888887,Off,0.0,17.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1948.0436755555556,Off,0.0,0.0,39.255344323754585,51.666666666666686,46.10666666666668,0.0,50.89636275689223,0.0,0.0,0.0,39.255344323754585,49.140317231063094,50.89636275689223,48.26229446814853,12.43753247303448,15.466353714614884,-0.20031295205182964,6.308175159426432,2.8,9.236100170605994,-2008.1108477675762,-1494.6818654767314,-2593.1679396688282,-0.0,-0.0,690.6844417348832,0.0,2.0,0.1570946445482723,0.0,0.0,1.1457022749788106,131.99922844444444,-105.62734983363111,0.2586461947475251,7.111720328978089,0.002756766653023106,-87.37737998305609,1.2412112151165966,0.3371511384493763,-1541.4290925748649,46.747227098133365
