occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.9,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.637,0.0397,0.253,0.173,0.0,0.0,0.0,0.0,0.426,0,0,0,0
1.0,0.655,0.0456,0.211,0.204,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.727,0.0746,0.126,0.323,0.0,0.0,0.0,0.8,0.0769,0,0,0,0
1.0,0.744,0.0819,0.105,0.353,0.0,0.0,0.0,1.0,0.463,0,0,0,0
1.0,0.744,0.0819,0.105,0.353,0.0,0.0,0.0,1.0,0.154,0,0,0,0
1.0,0.744,0.0819,0.105,0.353,0.0,0.0,0.0,0.267,0.154,0,0,0,0
1.0,0.756,0.0959,0.105,0.37,0.0,0.0,0.0,0.0,0.318,0,0,0,0
1.0,0.759,0.0994,0.105,0.374,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.759,0.0994,0.105,0.374,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.759,0.0994,0.105,0.374,0.0,0.0,0.0,0.0,0.273,0,0,0,0
0.6,0.656,0.0596,0.274,0.204,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.63,0.0496,0.316,0.161,0.0,0.0,0.0,0.0,0.308,0,0,0,0
0.7,0.682,0.0765,0.232,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.695,0.0833,0.211,0.273,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.75,0.695,0.0905,0.211,0.267,0.0,0.0,0.0,0.0,0.0,0,0,0,0
