Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.5356288009107402,0.1440943455589042,0.1889325,0.5356288009107402,0.1440943455589042,0.18893249999999998,0.07151883835236784,0.0,0.23368871255837234,0.22042124999999999,0.010000000000000002,0.1889325,0.0,0.0,0.14117767889223753,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906478657864412,0.07429858993398307,0.0,0.0,0.024126206140350874,0.0,0.002316662071522806,0.0,0.045075970140494165,0.0,0.0029776484827866464,0.0,0.08917211861100598,0.06687908895825447,0.04247415888593561,0.0,3921.6391971058865,14.444444444444457,0.16000000000000003,728.4346688941135,5.53706577,0.22042124999999999,0.2,4429.652616,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,43.46211330279585,51.66666666666668,46.10666666666668,0.0,51.46278306559239,0.0,0.0,0.0,43.46211330279585,51.50509208910277,51.52624660085797,51.46278306559239,12.43753247303448,14.149253660936715,-0.05875195712928519,6.957680727608508,1.9975059352807663,2.8,9.236100170605994,2668.8816759069173,-2084.180693236264,1521.6491292667117,-1523.9591265172417,0.0,0.0,388.49057216647867,0.0,2.0,0.10298998359427514,0.0,0.0,0.9638843497217504,131.99922844444444,-117.28896684820668,0.28097915088162745,6.450557335607469,0.0027502348562289313,-24.904457647283266,1.2468475787794717,0.5285090422717731,-2863.8479081891737,51.232546058796565,1.4498225455103997,1516.2622756273256,5.386853639386134
2025-01-01 01:00:00,0.5238887866639165,0.1463126971750034,0.1889325,0.5238887866639165,0.1463126971750034,0.18893249999999998,0.07566950108077672,0.0,0.21779803558313973,0.22042124999999999,0.010000000000000002,0.1889325,0.0,0.0,0.1433960305083367,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096588166914178,0.07244112518563348,0.0,0.0,0.022316740679824556,0.0,0.0026080069973532603,0.0,0.050744753403598915,0.0,0.004400927002860766,0.0,0.094606540430271,0.07095490532270322,0.02220240123582998,0.0,3921.6391971058865,14.444444444444457,0.16000000000000003,728.4346688941135,5.53706577,0.22042124999999999,0.2,4429.652616,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,43.20124195499879,51.66666666666668,46.10666666666668,0.0,51.22815049149514,0.0,0.0,0.0,43.20124195499879,51.28613154878326,51.31512207742733,51.22815049149514,12.43753247303448,14.153925872906102,-0.053295430715219125,7.248422460597497,2.5845463934325807,2.5,9.236100170605994,2683.6978816634755,-1720.2217081710344,-154.29510739653753,-1504.02479942602,0.0,0.0,396.641906042412,0.0,2.0,0.09900886150544813,0.0,0.0,0.92662498583187,131.99922844444444,-130.55842205880296,0.2804512011441541,6.447760462905328,0.0027458014024620216,-13.687933389975397,1.246891054917173,0.41508003808422217,-2494.0555540335886,45.39917696844059,1.4498225455103997,-160.18852467167025,5.893417275132702
2025-01-01 02:00:00,0.5047330512997273,0.14037941606220505,0.1889325,0.5047330512997273,0.14037941606220505,0.18893249999999998,0.06970937289184152,0.0,0.2046024284078858,0.22042124999999999,0.010000000000000002,0.1889325,0.0,0.0,0.13746274939553838,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09411154724971191,0.07058366043728391,0.0,0.0,0.022316740679824556,0.0,0.002316662071522806,0.0,0.045075970140494165,0.0,0.0029776484827866464,0.0,0.08917211861100598,0.06687908895825447,0.018341114064381287,0.0,3921.6391971058865,14.444444444444457,0.16000000000000003,728.4346688941135,5.53706577,0.22042124999999999,0.2,4429.652616,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,42.97854573439857,51.66666666666668,46.10666666666668,0.0,51.057223483814546,0.0,0.0,0.0,42.97854573439857,51.06847429011682,51.07409969326796,51.057223483814546,12.43753247303448,14.129391432977911,-0.05701188827397473,7.754414094236177,1.970487412459859,1.6500000000000001,9.236100170605994,2584.01126816841,-1529.7526201862322,-605.3561196860467,-1587.7358722791805,0.0,0.0,381.72786737702006,0.0,2.0,0.09704938856275877,0.0,0.0,0.9082862577609735,131.99922844444444,-131.61992403531582,0.2808314644667783,6.434754395358565,0.0027451700775218907,9.451707583477088,1.2469979860953173,0.28895085338113435,-2297.2650152931883,39.07772621284218,1.4498225455103997,-608.7863542546183,3.4302345685716293
2025-01-01 03:00:00,0.552294146656795,0.13852195131385547,0.236165625,0.552294146656795,0.13852195131385547,0.23616562499999996,0.06850306258482398,0.0,0.198264521571971,0.2755265625,0.010000000000000002,0.236165625,0.0,0.0,0.1356052846471888,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09163492758524579,0.06872619568893432,0.0,0.0,0.021110430372807017,0.0,0.002316662071522806,0.0,0.045075970140494165,0.0,0.0029776484827866464,0.0,0.08917211861100598,0.06687908895825447,0.014479826892932595,0.0,4902.048996382358,14.444444444444457,0.20000000000000004,910.543336117642,6.921332212499999,0.2755265625,0.25,5537.06577,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,42.722151458397434,51.66666666666668,46.10666666666668,0.0,50.82951783793856,0.0,0.0,0.0,42.722151458397434,50.852121322748005,50.86342306515273,50.82951783793856,12.43753247303448,14.132982545224847,-0.060754710944385455,7.63238104086527,1.7117697029109933,1.6500000000000001,9.236100170605994,3517.890595961438,-1739.7111287386,-119.16436959324541,-1627.1536333379543,0.0,0.0,378.0449374055364,0.0,2.0,0.09954943820719286,0.0,0.0,0.9316842489218478,131.99922844444444,-135.04970448850264,0.2809025289700111,6.4381148897536775,0.0027464829905875505,-28.387715465355523,1.2469814962126387,0.3534513408767378,-2694.7201402529313,44.465675396689136,1.4498225455103997,-120.80075303687448,1.636383443629069
2025-01-01 04:00:00,0.5214067788193563,0.14074030292995465,0.204676875,0.5214067788193563,0.14074030292995465,0.20467687499999998,0.06984889798232549,0.0,0.20276819333703075,0.23878968750000001,0.010000000000000002,0.204676875,0.0,0.0,0.13782363626328797,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08915830792077968,0.06686873094058474,0.0,0.0,0.021110430372807017,0.0,0.0023824496354200053,0.0,0.04635601797409847,0.0,0.0035581963001853007,0.0,0.094606540430271,0.07095490532270322,0.015445148685794769,0.0,4248.442463531377,14.444444444444457,0.17333333333333337,789.137557968623,5.998487917499999,0.23878968750000001,0.21666666666666667,4798.790334,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,41.24554141899584,51.66666666666668,46.10666666666668,0.0,50.4454751511691,0.16322616104763565,432.3855181067784,0.0,41.24554141899584,49.61927692777644,50.458475956681994,49.19317701056722,12.43753247303448,14.182891894218665,-0.04599067784011271,7.411789385975695,1.2926687834319692,0.55,9.236100170605994,2613.119678292723,-1779.7975280968742,-1417.5818389161916,-1879.6602809697356,0.0,0.0,382.54871324788695,0.0,2.0,0.10439343405543318,0.0,0.0,0.9770192574856857,131.99922844444444,-138.21121751680573,0.2790068087760558,6.449323186751855,0.0027381021438132843,20.602552904005456,1.2461859426309128,0.3189953193193184,-2616.8580701488827,47.92298408338559,1.4498225455103997,-1420.0565173406726,2.4746784244811
2025-01-01 05:00:00,2.3393389645237352,0.14362609991792202,0.865940625,2.3393389645237352,0.143626099917922,0.8659406249999999,0.10076438969344582,1.0083453494074075,0.20996516292288198,1.0102640625000001,0.010000000000000002,0.865940625,0.0,0.0,0.14070943325125534,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08915830792077968,0.06686873094058474,0.0,0.0,0.023523050986842105,0.0,0.003775736256528549,0.0,0.07346560245007519,0.0,0.004976792983022334,0.0,0.09845426974756084,0.07384070231067061,0.017375792271519117,0.0,17974.179653401978,21.111111111111143,0.7333333333333335,3338.658899098021,25.378218112499997,1.0102640625000001,0.9166666666666666,20302.574490000003,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,1008.3453494074075,0.18333333333333332,36.593105272058224,51.66666666666668,46.10666666666668,0.0,51.16691084745485,0.29942369339868696,807.209154610522,1008.3453494074075,36.593105272058224,50.23627482410576,51.16691084745485,49.77095681243123,12.43753247303448,18.827960620848753,-1.7637933502169552,8.800997480905373,0.00267703634312164,-0.25000000000000006,9.236100170605994,14875.677019399787,-53.637358133868744,-486.182562365956,-3197.6780998539484,0.0,0.0,418.4611899069239,0.0,2.0,0.12680863357274566,0.0,0.0,1.1868033477108346,131.99922844444444,-319.28572405516996,0.21059667143685837,8.689312337231971,0.002751674962854693,10.960636994315928,1.2257985805090204,0.29237397042410695,-3420.5237001891755,28.22744295728655,1.4498225455103997,-487.4653435923481,1.282781226392063
2025-01-01 06:00:00,2.052572715111871,0.15001857301170438,0.53530875,2.052572715111871,0.15001857301170435,0.5353087499999999,0.1810455369425488,1.0083453494074075,0.22865495376191464,0.624526875,0.010000000000000002,0.53530875,0.0,0.0,0.1471019063450377,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09411154724971191,0.07058366043728391,0.0,0.0,0.02653882675438596,0.0,0.007552647290983833,0.0,0.14695406289717902,0.0,0.007420712020781186,0.0,0.10202432787700505,0.07651824590775376,0.025098366614416497,0.0,11111.31105846668,21.111111111111143,0.4533333333333334,2063.898228533322,15.688353014999999,0.624526875,0.5666666666666667,12550.682412,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,1008.3453494074075,0.18333333333333332,33.571884669896754,51.66666666666668,46.10666666666668,0.0,51.34307483732902,0.30398964928931466,824.218108738946,1008.3453494074075,33.571884669896754,49.58459437287056,51.34386855273167,48.70456042523869,12.43753247303448,20.802744785995053,-0.06745865730642162,8.458256788056511,0.7008852872155452,0.3,9.236100170605994,7732.198841189572,-1563.0656945650603,-760.8446641854686,-3602.542456357687,0.0,0.0,509.45964958310105,0.0,2.0,0.13369974038124918,0.0,0.0,1.2512972894823409,131.99922844444444,-286.02941050252133,0.1836274465750432,9.597725737927748,0.0027390260450222124,-71.01266085415217,1.2175099037916934,0.34413575085569076,-3683.323227652376,56.3593045539936,1.4498225455103997,-763.9091734543266,3.064509268857954
2025-01-01 07:00:00,2.0617139382641345,0.15673830143401904,0.5510531249999999,2.0617139382641345,0.15673830143401904,0.5510531249999999,0.24510990763472967,0.9166775903703706,0.24703112775903424,0.6428953125000001,0.010000000000000002,0.5510531249999999,0.0,0.0,0.15382163476735236,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906478657864412,0.07429858993398307,0.0,0.0,0.024729361293859647,0.0,0.010772713588166396,0.0,0.20960783275270362,0.0,0.010079995571445989,0.0,0.10603072644449242,0.07952304483336929,0.03185561916445171,0.0,11438.114324892169,21.111111111111143,0.4666666666666668,2124.6011176078314,16.1497751625,0.6428953125000001,0.5833333333333334,12919.82013,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,916.6775903703705,0.16666666666666666,32.447914084958555,51.66666666666668,46.10666666666668,0.0,51.03473061327817,0.21460650959593364,578.0358779328092,916.6775903703705,32.447914084958555,48.62088641240336,51.03473061327817,47.413964311965955,12.43753247303448,20.835535030672172,-0.06146861854938639,8.284735206361209,0.04783010775237084,-0.55,9.236100170605994,7902.290437383222,-1875.5258463603614,-1138.923104476075,-3871.4469669294785,0.0,0.0,561.7626288448644,2.027017661022711,1.65,0.13728249160554612,0.0,0.0,1.284828296222284,108.89936346666667,-226.139549424335,0.1826346247422813,9.60200141480193,0.002729642204810288,-9.95760559969432,1.2173810842511903,0.348727304439494,-4072.2388350530077,72.11187108481494,1.4498225455103997,-1142.7748654003408,3.851760924265795
2025-01-01 08:00:00,1.1910518567572823,0.16070805057562307,0.48807562499999996,1.191051856757282,0.16070805057562307,0.48807562499999996,0.26527408080101034,0.09166775903703704,0.2546884544192347,0.5694215625000001,0.010000000000000002,0.48807562499999996,0.0,0.0,0.1577913839089564,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.01869780975877193,0.0,0.012053221528308311,0.0,0.2345230495139301,0.0,0.012444323376174378,0.0,0.10884710563549839,0.08163532922662377,0.03185561916445171,0.0,10130.901259190206,21.111111111111143,0.4133333333333334,1881.7895613097935,14.3040865725,0.5694215625000001,0.5166666666666667,11443.269258000002,22148.26308,0.0,22.77777777777783,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,91.66775903703704,0.016666666666666666,34.81052838890529,51.66666666666668,46.10666666666668,0.0,51.62295156297695,0.23012949138124386,627.5408865276434,91.66775903703704,34.81052838890529,50.63807972497299,51.62295156297695,50.145643805971005,12.43753247303448,20.73398723888383,-0.09214618052778197,7.727721719351211,-0.7441777814971409,-1.4,9.236100170605994,6394.837467938876,-2501.0345313041566,-1251.0201983718175,-4118.97007926772,0.0,0.0,546.4872328835306,118.65131298162677,1.0,0.14075277341931997,0.0,0.0,1.317306700555252,65.99961422222222,-163.58094486714174,0.18425382548531824,9.566372761537695,0.0027354489681066974,84.56496331737127,1.2183694147225277,0.37039959497588987,-4469.454280445757,86.63018783180635,1.4498225455103997,-1257.0655392142523,6.045340842434779
2025-01-01 09:00:00,0.978400614217728,0.16118405832621566,0.377865,0.9784006142177278,0.16118405832621563,0.37786499999999995,0.27102793211255743,0.0,0.2565301821051704,0.44084249999999997,0.010000000000000002,0.377865,0.0,0.0,0.15826739165954898,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.015078878837719297,0.0,0.012511384919735236,0.0,0.24343766835510292,0.0,0.014616695854182246,0.0,0.10948178263628845,0.08211133697721631,0.030890297371589538,0.0,7843.278394211773,20.0555555555556,0.32000000000000006,1456.869337788227,11.07413154,0.44084249999999997,0.4,8859.305232,22148.26308,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1609.8396133333333,0.0,0.0,33.06890590655652,51.66666666666668,46.10666666666668,0.0,51.07726647614129,0.0451487099940694,121.74830323503494,0.0,33.06890590655652,48.14332120896318,51.07726647614129,46.676348575374135,12.43753247303448,19.824857012076123,-0.056348509045270195,7.429462962878958,-0.49995226789260894,-0.85,9.236100170605994,4656.807919818937,-2441.027876462142,-664.3945050230233,-3683.219429496251,0.0,0.0,555.0037062838204,358.3567946205454,1.0,0.13483532322255556,0.0,0.0,1.2619252213486063,65.99961422222222,-58.2547511804066,0.19720743746782665,9.190367724081806,0.0027663377196110316,210.24923878246116,1.2227410681913187,0.3646479646410334,-3988.5134045600903,90.61619030972037,1.4498225455103997,-678.5507634163317,14.156258393308528
