Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 02:41:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.27475383575289,51.666666666666686,46.10666666666668,0.0,51.01702627639385,0.0,0.0,0.0,43.27475383575289,51.02687462355192,51.03179879713095,51.01702627639385,12.43753247303448,13.833262195802272,-0.1111822486421854,7.663289129326433,1.6128199951033935,1.1,9.236100170605994,-1366.3203461379912,-2310.156076747453,-971.2398757130193,-1633.2949319223262,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09783976425987347,0.0,0.0,0.9156833923002942,131.99922844444444,-114.75328159268524,0.2862311816746899,6.2869656012159325,0.0027453621754885958,23.677492717013266,1.248282976610183,0.2733728252359969,-2352.2658983188353,42.109821571382525,1.4498225455103997,-974.7412248284663,3.501349115447036
2025-01-01 02:42:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.35070657709705,51.666666666666686,46.10666666666668,0.0,51.013115216818775,0.0,0.0,0.0,43.35070657709705,51.02323067406237,51.02828840268417,51.013115216818775,12.43753247303448,13.76432947846188,-0.18011496598257715,7.639312790203667,1.58617187514676,1.1,9.236100170605994,-1348.523620061268,-2299.331918716514,-920.6360124803,-1618.8772675062726,-0.0,-0.0,381.72786737702006,0.0,2.0,0.0975039453284047,0.0,0.0,0.9125404593558808,131.99922844444444,-111.37421993201558,0.28752520245684265,6.252264219741455,0.0027454425531813977,23.929256531370726,1.2485828227683924,0.2731553263613967,-2341.808184477594,42.47626576107983,1.4498225455103997,-924.0898825759713,3.4538700956712205
2025-01-01 02:43:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.42446749627491,51.666666666666686,46.10666666666668,0.0,51.00919733204173,0.0,0.0,0.0,43.42446749627491,51.01958032897427,51.02477182744054,51.00919733204173,12.43753247303448,13.697274149841743,-0.24717029460271434,7.616543430863481,1.5627065400144464,1.1,9.236100170605994,-1331.3452396130492,-2288.742526395576,-876.0820055111363,-1604.9008461844205,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09717668732796365,0.0,0.0,0.9094776482558323,131.99922844444444,-108.17226080564875,0.2887905841908592,6.218596069096479,0.0027455237660258345,24.173871966518874,1.2488746385892666,0.27294861603245263,-2331.8882042701775,43.14567787460133,1.4498225455103997,-879.4882100080555,3.4062044969191083
2025-01-01 02:44:00,1.3864180512997273,0.14037941606220505,0.9446625,0.023106967521662122,0.002339656934370084,0.015744374999999998,0.06970937289184152,0.0,0.2046024284078858,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,On,19608.195985529434,14.444444444444457,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.496126363652394,51.666666666666686,46.10666666666668,0.0,51.005272820299595,0.0,0.0,0.0,43.496126363652394,51.01592377284994,51.02124924912511,51.005272820299595,12.43753247303448,13.632019240278193,-0.3124252041662636,7.594924140072724,1.5420289649358063,1.1,9.236100170605994,18293.440357300617,1363.161489671411,-836.8437277410358,-1591.345766872554,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09685765835882042,0.0,0.0,0.9064918527470531,131.99922844444444,-105.13772873328038,0.290028293034743,6.185918773895452,0.0027456057898934327,24.411616303473778,1.2491587479896775,0.2727522015452846,-2322.479464333018,43.46760953386094,1.4498225455103997,-840.185364855591,3.3416371145553287
2025-01-01 02:45:00,1.3864180512997273,0.14037941606220505,0.9446625,0.023106967521662122,0.002339656934370084,0.015744374999999998,0.06970937289184152,0.0,0.2046024284078858,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,On,19608.195985529434,14.444444444444457,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.15162462552503,51.666666666666686,46.10666666666668,0.0,51.001341871710714,0.0,0.0,0.0,43.15162462552503,51.0122611826926,51.01772083818354,51.001341871710714,12.43753247303448,13.924434844133051,-0.020009600311405862,7.705797098875422,1.5237930003319649,1.1,9.236100170605994,18215.300095784358,1312.493386956257,-802.2268764866764,-1652.4418039270142,-0.0,-0.0,381.72786737702006,0.0,2.0,0.0982829996662784,0.0,0.0,0.919831637173886,131.99922844444444,-122.18195319507981,0.28457432428466883,6.332855991365724,0.0027456886016074193,23.20951759064343,1.247886285625702,0.273758007117647,-2370.8364496767726,41.156492162461824,1.4498225455103997,-805.5234042386047,3.2965277519283824
2025-01-01 02:46:00,1.3864180512997273,0.14037941606220505,0.9446625,0.023106967521662122,0.002339656934370084,0.015744374999999998,0.06970937289184152,0.0,0.2046024284078858,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,On,19608.195985529434,14.444444444444457,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.81782864487741,51.666666666666686,46.10666666666668,0.0,50.99744211271439,0.0,0.0,0.0,42.81782864487741,51.008627601294904,51.014220345585166,50.99744211271439,12.43753247303448,14.207678285315133,0.0,7.810608345342898,1.5076979303005258,1.1,9.236100170605994,18140.10667005383,1264.4557050337125,-771.7073687020477,-1712.4863825080834,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09965333061089685,0.0,0.0,0.9326565790309559,131.99922844444444,-137.33080034453945,0.27940073603123394,6.475042889134768,0.002745767415717107,22.053356922990318,1.246656206624724,0.2747054365637471,-2416.788701628401,39.07106219154593,1.4498225455103997,-774.9307432153507,3.2233745133030616
2025-01-01 02:47:00,1.3864180512997273,0.14037941606220505,0.9446625,0.023106967521662122,0.002339656934370084,0.015744374999999998,0.06970937289184152,0.0,0.2046024284078858,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,On,19608.195985529434,14.444444444444457,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.49407993766837,51.666666666666686,46.10666666666668,0.0,50.993572575027486,0.0,0.0,0.0,42.49407993766837,51.00502212717883,51.010746903254514,50.993572575027486,12.43753247303448,14.48231460552426,0.0,7.909818317178706,1.4934782503486832,1.1,9.236100170605994,18066.27050594456,1218.7615912122178,-744.726221695393,-1771.5129620752446,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10097260572962664,0.0,0.0,0.945003688871564,131.99922844444444,-152.14038488664502,0.27448475979405007,6.612327427590887,0.0027458423776670097,20.93991555176514,1.2454658213203367,0.2755992333871569,-2460.4982779863935,37.08652472804344,1.4498225455103997,-747.9027248360493,3.176503140656339
2025-01-01 02:48:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.17985902972619,51.666666666666686,46.10666666666668,0.0,50.989732349912934,0.0,0.0,0.0,42.17985902972619,51.001443914314,51.007299696514536,50.989732349912934,12.43753247303448,14.748789427762222,0.0,8.0038149030366,1.480904680847234,1.1,9.236100170605994,-1614.1727405115887,-2466.885205126329,-720.9023190773282,-1829.5391078956975,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10224404641678886,0.0,0.0,0.9569031157593575,131.99922844444444,-166.36149999291132,0.2698073025073945,6.744452313152571,0.002745913622928371,19.86657346850096,1.2443129832426025,0.2764433960557388,-2502.101328915227,35.216123788898344,1.4498225455103997,-724.0035464628706,3.1012273855424235
2025-01-01 02:49:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.288855492691226,51.666666666666686,46.10666666666668,0.0,50.9859205756108,0.0,0.0,0.0,42.288855492691226,50.99789216041232,51.00387795281308,50.9859205756108,12.43753247303448,14.651549158790774,0.0,7.961518460681013,1.4697737539146802,1.1,9.236100170605994,-1586.404101825402,-2447.3813887804063,-699.7917476016763,-1808.2788931338332,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10178105150995465,0.0,0.0,0.9525699415114962,131.99922844444444,-159.85307606858916,0.27151294782927476,6.696451849207454,0.0027459812789111583,20.227030957802114,1.244733351728836,0.2760638604439597,-2483.357977580696,35.97658880029,1.4498225455103997,-702.846467067934,3.0547194662576724
2025-01-01 02:50:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.39378875127761,51.666666666666686,46.10666666666668,0.0,50.982098987408236,0.0,0.0,0.0,42.39378875127761,50.99433122846638,51.00044734899546,50.982098987408236,12.43753247303448,14.557791880936616,0.0,7.921760745072783,1.4599105483028798,1.1,9.236100170605994,-1561.1800591451477,-2428.4987429104913,-681.1133536349538,-1787.8733693598303,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10133358623423395,0.0,0.0,0.948382109246077,131.99922844444444,-155.03455716233742,0.2731693084505688,6.649793961487155,0.0027460501391753946,20.574462796732462,1.245138929631194,0.275706629038402,-2465.7737614112175,37.275018500726205,1.4498225455103997,-684.099005559841,2.9856519248871396
2025-01-01 02:51:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.495041088652684,51.666666666666686,46.10666666666668,0.0,50.978267952772,0.0,0.0,0.0,42.495041088652684,50.99076146061822,50.997008214541324,50.978267952772,12.43753247303448,14.46718937728763,0.0,7.884314588118829,1.4511592154406425,1.1,9.236100170605994,-1536.4273126865844,-2411.410128872606,-664.544075410689,-1768.2415855979257,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10090018541245041,0.0,0.0,0.944325906354353,131.99922844444444,-149.91359446567878,0.2747810460895438,6.604856534001112,0.002746120159410536,20.910089543243018,1.2455311091315968,0.2753697436763464,-2449.2421973582514,37.83206848564552,1.4498225455103997,-667.4649331865534,2.920857775864389
2025-01-01 02:52:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.592869268656294,51.666666666666686,46.10666666666668,0.0,50.97442780460147,0.0,0.0,0.0,42.592869268656294,50.98718316681968,50.9935608479288,50.97442780460147,12.43753247303448,14.379521278236753,0.0,7.848954623039022,1.4433848915256877,1.1,9.236100170605994,-1512.5242219161128,-2394.7834600012993,-649.8247506571167,-1749.327342896838,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10047988523202678,0.0,0.0,0.9403923125041829,131.99922844444444,-144.92474639629484,0.2763510716580262,6.561518151112394,0.0027461912994637037,21.23471653566068,1.2459108195810666,0.2750512480170789,-2433.6586490034883,38.87518900218911,1.4498225455103997,-652.6879079390327,2.863157281916007
2025-01-01 02:53:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.68748614916218,51.666666666666686,46.10666666666668,0.0,50.97057885257758,0.0,0.0,0.0,42.68748614916218,50.98359663540188,50.99010552681403,50.97057885257758,12.43753247303448,14.294604928719666,0.0,7.815536918677177,1.4364696749921129,1.1,9.236100170605994,-1489.4606321703125,-2379.365088358681,-636.7361697372928,-1731.0835841780581,-0.0,-0.0,381.72786737702006,0.0,2.0,0.10007189224986547,0.0,0.0,0.9365739018531936,131.99922844444444,-140.10491536927458,0.2778817385006858,6.519132532508063,0.0027462635219412707,21.549007665768784,1.2462788299103624,0.2747499074208757,-2418.9552308777465,39.590142519065424,1.4498225455103997,-639.5438287333617,2.807658996068853
2025-01-01 02:54:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.77907029369647,51.666666666666686,46.10666666666668,0.0,50.96672138713279,0.0,0.0,0.0,42.77907029369647,50.98000213677217,50.98664251159187,50.96672138713279,12.43753247303448,14.212287130177847,0.0,7.783911765785897,1.4303100619242985,1.1,9.236100170605994,-1467.230743459856,-2364.9578804602306,-625.0833996820804,-1713.4704093421592,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09967554595593443,0.0,0.0,0.9328644926809837,131.99922844444444,-135.48820149471672,0.27937496605630896,6.478166656127365,0.0027463367917284027,21.85351637681849,1.2466357838075932,0.2744644262630837,-2405.062163130381,40.104282670150454,1.4498225455103997,-627.8359607806307,2.7525610985502125
2025-01-01 02:55:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.86777705713413,51.666666666666686,46.10666666666668,0.0,50.96285568255193,0.0,0.0,0.0,42.86777705713413,50.97639992630203,50.98317204817708,50.96285568255193,12.43753247303448,14.132434616224797,0.0,7.753952067143436,1.4248153075339296,1.1,9.236100170605994,-1445.8124453923824,-2350.8845877493172,-614.6932648179001,-1696.452880199197,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09929027458362938,0.0,0.0,0.9292587338178344,131.99922844444444,-131.08743257020572,0.2808323935304527,6.438006487258919,0.002746411075613746,22.14872225540917,1.2469822405649118,0.2741937050425318,-2391.9201806576607,41.03559290834366,1.4498225455103997,-617.3918211687967,2.698556350896667
2025-01-01 02:56:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,42.95374507654267,51.666666666666686,46.10666666666668,0.0,50.958981999070744,0.0,0.0,0.0,42.95374507654267,50.97279024628124,50.979694369886495,50.958981999070744,12.43753247303448,14.05492847573709,0.0,7.7255676770934185,1.4199059577648407,1.1,9.236100170605994,-1425.1764956449763,-2338.014114481749,-605.41403719428,-1679.9997213205395,-0.0,-0.0,381.72786737702006,0.0,2.0,0.0989155693634427,0.0,0.0,0.925751863684523,131.99922844444444,-126.90464170145725,0.28225546844179855,6.39967111894179,0.0027464863420374294,22.435052366448403,1.2473186989544678,0.27393697178204734,-2379.48669060623,41.47257612448078,1.4498225455103997,-608.0603878145489,2.6463506202688687
2025-01-01 02:57:00,0.28431180129972733,0.14037941606220505,0.0,0.004738530021662122,0.002339656934370084,0.0,0.06970937289184152,0.0,0.2046024284078858,0.0,0.010000000000000002,0.0,0.0,0.0,0.13746274939553838,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.09411154724971191,0.07058366043728391,On,0,0,Off,0.022316740679824556,0.0,On,0.002316662071522806,0.0,On,0.045075970140494165,0,On,0.0029776484827866464,0,On,0.08917211861100598,0.06687908895825447,On,0.018341114064381287,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,43.03710042502392,51.666666666666686,46.10666666666668,0.0,50.95510058438754,0.0,0.0,0.0,43.03710042502392,50.96917332732568,50.976209698794754,50.95510058438754,12.43753247303448,13.979660584238578,0.0,7.6986449632844804,1.4155124283584584,1.1,9.236100170605994,-1405.290246665299,-2325.4356279641675,-597.1133140983787,-1664.0824798872538,-0.0,-0.0,381.72786737702006,0.0,2.0,0.09855096812807856,0.0,0.0,0.9223395568524222,131.99922844444444,-122.9356341550654,0.28364550238375114,6.362021765326276,0.002746562560911082,22.712894850254614,1.2476456124797706,0.2736932366591639,-2367.7092043932025,42.27357642903497,1.4498225455103997,-599.709398625772,2.5960845273933084
