Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:53:00,0.7161910198826531,0.23867340020515335,0.34214054054054055,0.011936516998044218,0.003977890003419223,0.005702342342342343,0.011016706724244402,0.3090243131584086,0.34615,0.05,0.0,0.34214054054054055,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.79289708111841,51.666666666666686,46.10666666666668,0.0,51.799194210461316,0.0,0.0,0.0,137.1764016892475,51.84548721673754,51.86863371987565,51.799194210461316,12.43753247303448,19.124071053491583,0.0,2.2,9.236100170605994,8374.885159124653,-1479.3378291168324,-0.0,-0.0,367.638388878293,0.0,1.0,0.06693013767930443,0.0,0,1.207295093752091,65.99961422222222,-134.6799250812526,0.20115649972292832,8.793573499082283,0.002701973023254662,-10.331253489616174,1.225718385273821
2025-01-01 01:54:00,0.7161910198826531,0.23867340020515335,0.34214054054054055,0.011936516998044218,0.003977890003419223,0.005702342342342343,0.011016706724244402,0.3090243131584086,0.34615,0.05,0.0,0.34214054054054055,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.2332864291291,51.666666666666686,46.10666666666668,0.0,51.77988194230935,0.0,0.0,0.0,136.3020100455142,51.82724889794375,51.85093237576095,51.77988194230935,12.43753247303448,19.314364620974057,0.0,2.2,9.236100170605994,8342.705922187892,-1506.0474057799397,-0.0,-0.0,367.638388878293,0.0,1.0,0.0673809387559783,0.0,0,1.2154267060122403,65.99961422222222,-140.14958535490544,0.19878003373019837,8.881706995127066,0.00270190418387204,-10.768291874503632,1.2249209156778584
2025-01-01 01:55:00,0.7161910198826531,0.23867340020515335,0.34214054054054055,0.011936516998044218,0.003977890003419223,0.005702342342342343,0.011016706724244402,0.3090243131584086,0.34615,0.05,0.0,0.34214054054054055,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.6896699999447,51.666666666666686,46.10666666666668,0.0,51.76069363557994,0.0,0.0,0.0,135.45260937491358,51.80912683408413,51.83334343333623,51.76069363557994,12.43753247303448,19.498813701809897,0.0,2.2,9.236100170605994,8311.448664397685,-1532.1180530934712,-0.0,-0.0,367.638388878293,0.0,1.0,0.06781645807878936,0.0,0,1.2232826638795824,65.99961422222222,-145.3361958315809,0.19650626133915491,8.96707692833861,0.0027018323856949733,-11.189183844863933,1.224148932327718
2025-01-01 01:56:00,0.370041019882653,0.23867340020515335,0.0,0.00616735033137755,0.003977890003419223,0.0,0.011016706724244402,0.3090243131584086,0.0,0.05,0.0,0.0,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.16131320407958,51.666666666666686,46.10666666666668,0.0,51.741625761789585,0.0,0.0,0.0,134.62705188137434,51.79111770247834,51.81586367282272,51.741625761789585,12.43753247303448,19.677688745307208,0.0,2.2,9.236100170605994,-1340.1774803445774,-1557.5707939964682,-0.0,-0.0,367.638388878293,0.0,1.0,0.06823748150648476,0.0,0,1.2308771427830454,65.99961422222222,-150.2450752264022,0.19432872511788518,9.049860114633333,0.0027017577341498632,-11.594737577993214,1.2234012108534533
2025-01-01 01:57:00,0.370041019882653,0.23867340020515335,0.0,0.00616735033137755,0.003977890003419223,0.0,0.011016706724244402,0.3090243131584086,0.0,0.05,0.0,0.0,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.55090266382805,51.666666666666686,46.10666666666668,0.0,51.722674954419325,0.0,0.0,0.0,135.23578541223134,51.773218333051496,51.79849002236759,51.722674954419325,12.43753247303448,19.51455934800634,0.0,2.2,9.236100170605994,-1311.0173397600088,-1534.3518467891013,-0.0,-0.0,367.638388878293,0.0,1.0,0.06785357158678235,0.0,0,1.2239521224772407,65.99961422222222,-144.30388184920054,0.19630295984460988,8.973979165384943,0.002701680329568294,-11.19349467502974,1.2240831842373237
2025-01-01 01:58:00,0.370041019882653,0.23867340020515335,0.0,0.00616735033137755,0.003977890003419223,0.0,0.011016706724244402,0.3090243131584086,0.0,0.05,0.0,0.0,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.92539449496736,51.666666666666686,46.10666666666668,0.0,51.703638979000736,0.0,0.0,0.0,135.8209288983865,51.75523802932357,51.78103755448499,51.703638979000736,12.43753247303448,19.356975706363194,0.0,2.2,9.236100170605994,-1283.8850565709154,-1512.0543609968536,-0.0,-0.0,367.638388878293,0.0,1.0,0.06748167658475718,0.0,0,1.2172438289206486,65.99961422222222,-139.46908445235468,0.19823153767874396,8.900954971692464,0.0027016056452511244,-10.805053711722024,1.224742695467296
2025-01-01 01:59:00,0.370041019882653,0.23867340020515335,0.0,0.00616735033137755,0.003977890003419223,0.0,0.011016706724244402,0.3090243131584086,0.0,0.05,0.0,0.0,0.0,0.22409006687182,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.28574129773284,51.666666666666686,46.10666666666668,0.0,51.684521164307625,0.0,0.0,0.0,136.38397077770756,51.73717992771416,51.76350930941743,51.684521164307625,12.43753247303448,19.204585932829236,0.0,2.2,9.236100170605994,-1257.7393462015857,-1490.6156441217402,-0.0,-0.0,367.638388878293,0.0,1.0,0.0671210604047435,0.0,0,1.2107389843176952,65.99961422222222,-134.76209095813851,0.20011685933157217,8.830603874409068,0.0027015335914790067,-10.428640536325105,1.225381145663195
2025-01-01 02:00:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.63269588181205,51.666666666666686,46.10666666666668,0.0,51.66532462912846,0.0,0.0,0.0,136.92608731533133,51.719046966747285,51.745908135556704,51.66532462912846,12.43753247303448,19.05711240259509,0.0,2.2,9.236100170605994,-1233.5509620121875,-1469.9848602402403,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06677115282340533,0.0,0,1.204427302900867,65.99961422222222,-130.28404095007375,0.20196060091568827,8.76208506625777,0.0027014640840613583,-10.063649824335982,1.2259996327082123
2025-01-01 02:01:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.96702770082429,51.666666666666686,46.10666666666668,0.0,51.64605232628921,0.0,0.0,0.0,137.44848078253796,51.70084192855638,51.728236729689975,51.64605232628921,12.43753247303448,18.91427113108345,-0.030173313361007814,2.2,9.236100170605994,-1209.42293027743,-1450.11148353315,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06643136011929138,0.0,0,1.1982980750403902,65.99961422222222,-126.02938592240653,0.20376468610490012,8.695263799540852,0.0027013970431628773,-9.709455082103503,1.2265992878540861
2025-01-01 02:02:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,88.28926790500633,51.666666666666686,46.10666666666668,0.0,51.62670703899255,0.0,0.0,0.0,137.9519811015724,51.682567435426634,51.710497633643676,51.62670703899255,12.43753247303448,18.775866788126976,-0.16857765631748123,2.2,9.236100170605994,-1186.237136058354,-1430.958375886055,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06610129205347169,0.0,0,1.192344261552396,65.99961422222222,-121.99669935042564,0.20553006397963938,8.630741248489826,0.0027013323934205495,-9.365635627495351,1.2271808760840794
2025-01-01 02:03:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,88.59998659593553,51.666666666666686,46.10666666666668,0.0,51.60729143332393,0.0,0.0,0.0,138.43747905614927,51.66422599930072,51.69269328228912,51.60729143332393,12.43753247303448,18.641689416072627,-0.30275502837183055,2.2,9.236100170605994,8457.316163003583,-1412.4872318832045,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06578051752557099,0.0,0,1.1865580861886047,65.99961422222222,-118.179068735784,0.2072579899329458,8.567724009469485,0.002701270062530533,-9.031731651338504,1.2277452286314323
2025-01-01 02:04:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.99634602066786,51.666666666666686,46.10666666666668,0.0,51.58780804967457,0.0,0.0,0.0,137.49429065729353,51.645820013687,51.67482599569321,51.58780804967457,12.43753247303448,18.848224965982464,-0.09621947846199319,2.2,9.236100170605994,8421.899002597045,-1440.9590154933458,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06627395492732517,0.0,0,1.1954587783859825,65.99961422222222,-125.12444553218036,0.2045932026187394,8.66410824639598,0.002701209981493536,-9.51248922752292,1.2268768670369652
2025-01-01 02:05:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.41108047081757,51.666666666666686,46.10666666666668,0.0,51.56845832971145,0.0,0.0,0.0,136.57981323565244,51.62753942989522,51.65707997998712,51.56845832971145,12.43753247303448,19.048037878584903,0.0,2.2,9.236100170605994,8388.3551525985,-1468.7191249194013,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06674959195490665,0.0,0,1.2040383849685565,65.99961422222222,-130.90818610466906,0.2020513519315486,8.75717452204601,0.0027011466575650673,-9.974574554174467,1.2260379423507484
2025-01-01 02:06:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.84312723016168,51.666666666666686,46.10666666666668,0.0,51.54923822009462,0.0,0.0,0.0,135.69238629712763,51.609380430651086,51.639451535929325,51.54923822009462,12.43753247303448,19.241520398978007,0.0,2.2,9.236100170605994,8355.672623246162,-1495.8005106819014,-0.0,-0.0,366.7179391781266,0.0,1.0,0.0672085512370512,0.0,0,1.2123171560689547,65.99961422222222,-136.50932969450693,0.19962342463281788,8.847171342798607,0.002701080212134538,-10.41913161514185,1.2252266926164657
2025-01-01 02:07:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.29162851438129,51.666666666666686,46.10666666666668,0.0,51.53014390175631,0.0,0.0,0.0,134.83066955372075,51.59133941945163,51.62193717829929,51.53014390175631,12.43753247303448,19.42898861627351,0.0,2.2,9.236100170605994,8323.925581455267,-1522.2277799189396,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06765175301066852,0.0,0,1.2203116910480132,65.99961422222222,-141.82910224836422,0.19730183037711818,8.933594637987817,0.0027010107593401604,-10.847101395218047,1.2244416873545565
2025-01-01 02:08:00,0.7152705701824866,0.23798306293002855,0.34214054054054055,0.01192117616970811,0.003966384382167142,0.005702342342342343,0.011016706724244402,0.3081038634582422,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,85.7558009457743,51.666666666666686,46.10666666666668,0.0,51.511171744744466,0.0,0.0,0.0,133.99343897777234,51.57341297799217,51.60453359461603,51.511171744744466,12.43753247303448,19.61073106710528,0.0,2.2,9.236100170605994,8293.084449394784,-1548.0235988178817,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06808003416908595,0.0,0,1.2280370859034868,65.99961422222222,-146.87441540990417,0.19507971239101846,9.01804337228046,0.002700938407389887,-11.259341102312547,1.2236816216613833
2025-01-01 02:09:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,85.23492795407992,51.666666666666686,46.10666666666668,0.0,51.49231829182364,0.0,0.0,0.0,133.17957492824988,51.555597850708914,51.587237630151556,51.49231829182364,12.43753247303448,19.787011552308794,0.0,2.2,9.236100170605994,-1358.1410688368924,-1573.2088480912157,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06849415729826937,0.0,0,1.235507096266651,65.99961422222222,-151.6501599238033,0.19295086119250413,9.099267306957493,0.002700863259085056,-11.656633224821576,1.2229453031640685
2025-01-01 02:10:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,85.63171273503167,51.666666666666686,46.10666666666668,0.0,51.473580243750554,0.0,0.0,0.0,133.79955114848698,51.537890930900176,51.57004627447499,51.473580243750554,12.43753247303448,19.621393555079386,0.0,2.2,9.236100170605994,-1328.4051815944606,-1549.5423497863635,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06810511864568809,0.0,0,1.228489563166812,65.99961422222222,-145.58077098622374,0.19493953081977952,9.022863251585907,0.00270078541228815,-11.251204196719698,1.2236371692058177
2025-01-01 02:11:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.01310888692588,51.666666666666686,46.10666666666668,0.0,51.45475542967877,0.0,0.0,0.0,134.39548263582168,51.520101582016096,51.55277465818477,51.45475542967877,12.43753247303448,19.461428270183212,0.0,2.2,9.236100170605994,-1300.7270528335464,-1526.8194742955882,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06772829739319977,0.0,0,1.2216924092220451,65.99961422222222,-140.62551771608483,0.1968822518801959,8.948650373331258,0.0027007103155635044,-10.85875715280524,1.2243061646317317
2025-01-01 02:12:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.380085166844,51.666666666666686,46.10666666666668,0.0,51.435847242556385,0.0,0.0,0.0,134.96888307319375,51.50223300092946,51.535425880116,51.435847242556385,12.43753247303448,19.306757849009117,0.0,2.2,9.236100170605994,-1274.0633866954151,-1504.9760687921334,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06736294748411079,0.0,0,1.215102176958377,65.99961422222222,-135.80525708140817,0.19878141728764406,8.877161540241243,0.0027006378778499152,-10.478509315526708,1.2249537120341265
2025-01-01 02:13:00,0.3691205701824866,0.23798306293002855,0.0,0.0061520095030414435,0.003966384382167142,0.0,0.011016706724244402,0.3081038634582422,0.0,0.05,0.0,0.0,0.0,0.2233997295966952,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0028977163285818707,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.73888052763866,51.666666666666686,46.10666666666668,0.0,51.484288183260986,0.0,0.0,0.0,135.5295008244354,51.484288183260986,51.484288183260986,51.484288183260986,12.43753247303448,19.157099138633555,0.0,2.2,9.236100170605994,-1248.462701454621,-1483.9599840008204,-0.0,-0.0,366.7179391781266,0.0,1.0,0.06700848918069123,0.0,0,1.2087084089863378,65.99961422222222,-131.2206566319271,0.20063870148963603,8.807550005585878,0.002700568013684526,-10.109846766634334,1.2255809294386568
