Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6466954988509535,0.2699737253301632,0.1596655855855856,0.6466954988509536,0.2699737253301632,0.1596655855855856,0.025212861783896853,0.40994597040039,0.16153666666666666,0.05,0.0,0.1596655855855856,0.0,0.25539039199682984,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0031326663011695902,0.0,0.022080195482727265,0.0,0.06942544773795012,0.0,0.30370253465578423,0.22777690099183812,4489.923444740741,19.444444444444457,0.43166666666666675,0.0,4.679337057377378,0.16153666666666666,0.4666666666666667,4328.386778074074,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,76.83018708944559,51.66666666666668,46.10666666666668,0.0,49.71430183755963,0.0,0.0,0.0,120.0471673272587,47.67193780907313,49.71430183755963,46.65075579482989,12.43753247303448,19.09943553354101,-0.07460001573107711,2.8,9.236100170605994,3183.8287180858897,-1649.1955142219822,0.0,0.0,479.89926898060423,0.0,1.0,0.07762540627855005,0.0,0.0,1.4002178301148862,65.99961422222222,-136.7984814134728,0.20253965531532703,8.797298461798931,0.0027159050618800243,-31.32954218649231,1.2257534562229566
2025-01-01 01:00:00,0.5200393532159864,0.23867340020515335,0.17923242431296257,0.5200393532159864,0.23867340020515337,0.1792324243129626,0.011016706724244402,0.3090243131584086,0.14999833333333334,0.05,0.030971523412061684,0.1482609009009009,0.0,0.22409006687182,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0028977163285818707,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,4169.21462725926,19.444444444444457,0.40083333333333343,0.0,4.3450986961361355,0.14999833333333334,0.43333333333333335,4019.2162939259265,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,703.3706666666666,0.0,86.61853124924528,51.66666666666668,46.10666666666668,0.0,51.63822996084668,0.0,0.0,703.3706666666666,135.34145507694572,51.3884535048943,51.670773485994545,51.23102175177026,12.43753247303448,19.159019871471756,-0.06048985321800497,2.5,9.236100170605994,2828.2410025457616,-1571.266761775798,0.0,0.0,367.638388878293,0.0,1.0,0.07236988201803111,0.0,0.0,1.3054179555767296,65.99961422222222,-137.34525181599278,0.20096159764222524,8.812354709201303,0.002704589574018248,-20.28045840697477,1.2255715281305457
2025-01-01 02:00:00,0.5191189035158199,0.23798306293002855,0.1482609009009009,0.5191189035158199,0.23798306293002855,0.1482609009009009,0.011016706724244402,0.3081038634582422,0.14999833333333334,0.05,0.0,0.1482609009009009,0.0,0.2233997295966952,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0028977163285818707,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,4169.21462725926,19.444444444444457,0.40083333333333343,0.0,4.3450986961361355,0.14999833333333334,0.43333333333333335,4019.2162939259265,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,86.0210558670047,51.66666666666668,46.10666666666668,0.0,51.15682889390002,0.0,0.0,0.0,134.40789979219485,51.18916402262686,51.20533158699028,51.15682889390002,12.43753247303448,19.128527166790256,-0.06593698394122681,1.6500000000000001,9.236100170605994,2857.9124999528317,-1549.2377002893727,0.0,0.0,366.7179391781266,0.0,1.0,0.0676993600793462,0.0,0.0,1.2211704339467337,65.99961422222222,-128.7823661951813,0.20103954045950945,8.793463337270508,0.002700459275856546,0.048130359202923384,1.2257024854875784
2025-01-01 03:00:00,0.5295801538339284,0.23729272565490375,0.1596655855855856,0.5295801538339283,0.23729272565490372,0.1596655855855856,0.010860073409185923,0.3071834137580758,0.16153666666666666,0.05,0.0,0.1596655855855856,0.0,0.22270939232157042,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0027410830135233917,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,4489.923444740741,19.444444444444457,0.43166666666666675,0.0,4.679337057377378,0.16153666666666666,0.4666666666666667,4328.386778074074,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,83.11005357010306,51.66666666666668,46.10666666666668,0.0,50.10269676312037,0.0,0.0,0.0,129.85945870328604,50.13472431015257,50.15073808366867,50.10269676312037,12.43753247303448,19.159014165102327,-0.060231663519859896,1.6500000000000001,9.236100170605994,3113.368150007792,-1615.9116224259953,0.0,0.0,365.64085616290174,0.0,1.0,0.07056590464074906,0.0,0.0,1.2728775617818155,65.99961422222222,-126.28452846985509,0.20060462190314982,8.806771435220497,0.002699730992013646,-27.851763391907916,1.2255752035224952
2025-01-01 04:00:00,0.5055830374670954,0.23660238837977898,0.13685621621621624,0.5055830374670954,0.23660238837977896,0.13685621621621624,0.010860073409185923,0.3062629640579094,0.13846,0.05,0.0,0.13685621621621624,0.0,0.22201905504644565,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027410830135233917,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,3848.5058097777783,19.444444444444457,0.37000000000000005,0.0,4.010860334894895,0.13846,0.4,3710.0458097777782,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,80.51044381235147,51.66666666666668,46.10666666666668,0.0,49.082525230787176,0.0,0.0,0.0,125.79756845679917,49.114705593459504,49.13079577479568,49.082525230787176,12.43753247303448,19.107853643654913,-0.07045219659410921,0.55,9.236100170605994,2328.9537146720895,-1763.067992857607,0.0,0.0,364.72040646273524,0.0,1.0,0.07232595585672559,0.0,0.0,1.30462560939502,65.99961422222222,-121.20450871081663,0.20004705862166522,8.76220874082845,0.002684909243451715,7.995416766413739,1.225225312721672
2025-01-01 05:00:00,0.5405113040972123,0.23660238837977898,0.17107027027027027,0.5405113040972123,0.23660238837977896,0.17107027027027027,0.011173340039302882,0.3062629640579094,0.173075,0.05,0.0,0.17107027027027027,0.0,0.22201905504644565,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003054349643640351,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,4810.632262222222,19.444444444444457,0.4625000000000001,0.0,5.013575418618618,0.173075,0.5,4637.557262222223,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,77.7753269719546,51.66666666666668,46.10666666666668,0.0,48.09474003442661,0.0,0.0,0.0,121.52394839367905,48.12831834544917,48.14510750096046,48.09474003442661,12.43753247303448,19.140789815571406,-0.06837556478684685,-0.25000000000000006,9.236100170605994,3212.5936317918154,-1842.6135781348385,0.0,0.0,365.03367309285227,0.0,1.0,0.0721729075188497,0.0,0.0,1.3018649022781477,65.99961422222222,-120.45872538842056,0.20086047675974716,8.793898883397302,0.002702700902391147,17.273786049824064,1.2244595983503817
2025-01-01 06:00:00,0.5254362867851913,0.23798306293002855,0.15396324324324326,0.5254362867851913,0.23798306293002855,0.15396324324324326,0.01156492332694908,0.3081038634582422,0.1557675,0.05,0.0,0.15396324324324326,0.0,0.2233997295966952,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0034459329312865493,0.0,0.008118990395662532,0.0,0.010237557329315158,0.0,0.2628892175226042,0.1971669131419531,4329.569036,19.444444444444457,0.41625000000000006,0.0,4.512217876756756,0.1557675,0.45,4173.801536000001,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,0.0,0.0,75.14675950960579,51.66666666666668,46.10666666666668,0.0,47.13885570131959,0.0,0.0,0.0,117.41681173375903,47.17503494115676,47.193124561075344,47.13885570131959,12.43753247303448,19.167082980843773,-0.05699467841935224,0.3,9.236100170605994,2782.4152470142517,-1789.166112146639,0.0,0.0,367.26615578083124,0.0,1.0,0.07215933609739936,0.0,0.0,1.3016200990982896,65.99961422222222,-125.25383261994064,0.19987622796121973,8.796047509250997,0.0026939168819498176,-27.643773406075407,1.224355743350633
2025-01-01 07:00:00,0.6932178548110912,0.2945318817713317,0.2195680938990359,0.6932178548110911,0.2945318817713317,0.2195680938990359,0.05501689378457188,0.4208951276931859,0.16730583333333335,0.05,0.05420016597110795,0.16536792792792795,0.0,0.2799485484379984,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.00321098295869883,0.0,0.05180591082587305,0.0,0.0476303964425213,0.0,0.336446743244009,0.25233505743300666,4650.2778534814815,19.444444444444457,0.4470833333333334,0.0,4.846456237997998,0.16730583333333335,0.48333333333333334,4482.972020148149,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,1230.8986666666667,0.0,78.11113627262496,51.66666666666668,46.10666666666668,0.0,49.858973406617665,0.3704549050452489,973.410878921963,1230.8986666666667,122.04865042597652,48.13614188472954,49.86767375179451,47.266025778608636,12.43753247303448,19.09288036301315,-0.07175894253975829,-0.55,9.236100170605994,3131.4625672457855,-1914.4431334421417,0.0,0.0,518.3603636728994,2.733901900705968,1.0,0.07389113476939137,0.0,0.0,1.3328585234099257,65.99961422222222,-122.73251646645329,0.20046776484955592,8.756448918321786,0.002689430515456053,15.986671689315612,1.2246698220243675
2025-01-01 08:00:00,0.7899550792724505,0.32749865322627797,0.2660253790171284,0.7899550792724505,0.32749865322627797,0.2660253790171284,0.07913004309293634,0.4935192028461808,0.16730583333333335,0.05,0.10065745108920048,0.16536792792792795,0.0,0.31291531989294463,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0024278163834064326,0.0,0.07670222670952992,0.0,0.07629877632225447,0.0,0.37948198881710427,0.2846114916128281,4650.2778534814815,19.444444444444457,0.4470833333333334,0.0,4.846456237997998,0.16730583333333335,0.48333333333333334,4482.972020148149,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,2285.9546666666665,0.0,84.35839217870999,51.66666666666668,46.10666666666668,0.0,51.85461307984033,0.564330146121414,1541.7027793330512,2285.9546666666665,131.80998777923438,50.501565342486856,51.857134217008586,49.82252033664187,12.43753247303448,19.15000922097155,-0.07203323145085375,-1.4,9.236100170605994,3100.010094021992,-2081.054496231628,0.0,0.0,612.0851209441421,198.83582073839713,1.0,0.07658896959868258,0.0,0.0,1.381522441729698,65.99961422222222,-81.29838417200402,0.2012637687084823,8.80841894813434,0.0027083635939806005,82.8118168318107,1.2249920769790739
2025-01-01 09:00:00,0.7816525484099304,0.3298667611688192,0.20654214389335504,0.7816525484099304,0.3298667611688192,0.206542143893355,0.0817068231136789,0.5114857252962515,0.13846,0.05,0.0696859276771388,0.13685621621621624,0.0,0.31528342783548585,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.001957916438230994,0.0,0.0797489066754479,0.0,0.09110782151560344,0.0,0.38263946607382593,0.28697959955536934,3848.5058097777783,19.444444444444457,0.37000000000000005,0.0,4.010860334894895,0.13846,0.4,3710.0458097777782,9275.114524444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6118.445586666667,1582.5839999999998,0.0,86.30574066716699,51.66666666666668,46.10666666666668,0.0,52.29296217726742,0.5425991693169652,1495.081944504419,1582.5839999999998,134.85271979244843,51.29626443889633,52.30428799540012,50.78658975157811,12.43753247303448,19.165835598604968,-0.06191745015835715,-0.85,9.236100170605994,2492.296385165801,-1993.6316447898027,0.0,0.0,632.4074000069847,573.4977046128789,1.0,0.07540051568297333,0.0,0.0,1.3600849453889443,65.99961422222222,5.014820170841518,0.2046027118910509,8.873315965842766,0.0027549764265672326,149.78366705096,1.2255058345296068
