Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.7144287124122664,0.16286068309553156,0.0,2.7144287124122664,0.16286068309553153,0.0,0.04632968155825328,0.8749638022222223,0.2496959302842125,1.5334392983475784,0.010000000000000002,0.0,0.0,0.15994401642886488,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0027929769736842105,0.0,0.04353670458456907,0.0,0.03643724171239259,0.0,0.1736162944231642,0.1302122208173731,0.0,0.0,1533.4392983475782,22.000000000000032,0.7166666666666667,0.0,1.4576380162962965,0.07580128205128206,0.7166666666666667,1457.6380162962962,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,874.9638022222223,0.25,32.61551554219799,51.66666666666668,46.10666666666668,0.0,51.29069658798719,0.2805258897756195,757.3711286064822,874.9638022222223,32.61551554219799,49.72780911966658,51.29069658798719,48.94636538550628,12.43753247303448,21.748846437165092,-0.03836551278998262,0.85,782.5607854384948,-1220.4942883526128,0.0,0.0,481.8713138995109,32.91736471135886,3.0,0.04451636370972521,0.0,0.0,0.8283796798918994,197.99884266666666,-12.255538455981695,0.250318456314803,11.348974495586607,0.003961182990798221,64.33405456942866,1.2138884607618066
2025-01-01 11:00:00,2.122988005823477,0.16286068309553156,0.0,2.122988005823477,0.16286068309553153,0.0,0.04488178656633527,0.40831644103703707,0.4116415121232385,1.2481482660968661,0.010000000000000002,0.0,0.0,0.15994401642886488,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.1589440466021814,0.0,0.0027929769736842105,0.0,0.04208880959265106,0.0,0.03943877694923719,0.0,0.1736162944231642,0.1302122208173731,0.0,0.0,1248.148266096866,22.000000000000032,0.5833333333333334,0.0,1.186449548148148,0.06169871794871795,0.5833333333333334,1186.4495481481483,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,408.31644103703707,0.11666666666666667,33.88477334773926,51.66666666666668,46.10666666666668,0.0,51.61514990623621,0.055255782567786155,151.56390850739547,408.31644103703707,33.88477334773926,50.82552843343228,51.61541614448335,50.43045145878319,12.43753247303448,21.742470926478756,-0.04265181566691941,1.95,731.7283897699555,-1103.4275503044266,0.0,0.0,597.8646676980081,40.70673327145867,3.0,0.04272611843911976,0.0,0.0,0.7950660244041726,197.99884266666666,-10.85699372049218,0.25200237765881073,11.370676154879044,0.003988259761783046,68.94965306662833,1.2133258428882845
2025-01-01 12:00:00,1.6725215263581619,0.16684758283909035,0.0,1.6725215263581619,0.16684758283909035,0.0,0.048093660244799115,0.0,0.901200285486582,0.7132275806267807,0.010000000000000002,0.0,0.0,0.16393091617242367,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.6357761864087256,0.0,0.002909351014254386,0.0,0.04518430923054473,0.0,0.0468495441812915,0.0,0.17695004104047646,0.1327125307803573,0.0,0.0,713.2275806267807,22.000000000000032,0.3333333333333333,0.0,0.6779711703703704,0.035256410256410256,0.3333333333333333,677.9711703703704,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,0.0,0.0,33.16007329207876,51.66666666666668,46.10666666666668,0.0,51.30641892969724,0.056197064219183024,151.56390850739547,0.0,33.16007329207876,50.13418266685509,51.30641892969724,49.54806453543402,12.43753247303448,21.65749584251865,-0.06424179613355664,3.05,661.5844239328884,-1015.8743608793604,0.0,0.0,973.3888568863271,43.05195337321298,3.25,0.042017999924573814,0.0,0.0,0.7818890499273254,214.4987462222222,-9.157652700858838,0.2553928253093557,11.366696788416933,0.004023198478541469,99.3186216650572,1.2130406713220137
2025-01-01 13:00:00,1.9428801552779462,0.17434851272804294,0.0,1.9428801552779462,0.17434851272804294,0.0,0.06017572454239695,0.758301961925926,0.29419075108882553,0.8202117177207978,0.010000000000000002,0.0,0.0,0.17143184606137626,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032584731359649125,0.0,0.056917251406432036,0.0,0.06561495634032383,0.0,0.18695128089241325,0.1402134606693099,0.0,0.0,820.2117177207978,22.000000000000032,0.38333333333333325,0.0,0.7796668459259259,0.04054487179487179,0.38333333333333336,779.6668459259259,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,758.301961925926,0.21666666666666667,32.16188522446763,51.66666666666668,46.10666666666668,0.0,50.95329535323039,0.20263121108733018,544.0849338386621,758.301961925926,32.16188522446763,49.2662516385548,50.95479528689263,48.421229847554756,12.43753247303448,21.687495642140675,-0.05011131792976666,4.45,520.8198571424098,-895.4173352632876,0.0,0.0,605.2783428576424,42.89947345209037,4.0,0.04016915219983332,0.0,0.0,0.7474848947187811,263.9984568888889,-9.252868172742877,0.25720431838779817,11.415552392858176,0.004061386143250978,81.91367307796068,1.2123199398940399
2025-01-01 14:00:00,2.042357672618849,0.16763199380786972,0.0,2.042357672618849,0.16763199380786972,0.0,0.050123425439568006,0.8166328820740741,0.27406688932173096,0.8915344757834759,0.010000000000000002,0.0,0.0,0.16471532714120304,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0034912212171052627,0.0,0.04663220422246274,0.0,0.05444645313346019,0.0,0.17799592233218228,0.13349694174913665,0.0,0.0,891.5344757834757,22.000000000000032,0.41666666666666663,0.0,0.8474639629629631,0.04407051282051282,0.4166666666666667,847.463962962963,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,816.6328820740741,0.23333333333333334,32.62333542132746,51.66666666666668,46.10666666666668,0.0,51.29110801803244,0.3899437656102387,1054.6373078562654,816.6328820740741,32.62333542132746,49.68353587941605,51.29110801803244,48.87974981010787,12.43753247303448,21.674863186320547,-0.051543837923341586,4.7,546.890842382333,-862.08147810918,0.0,0.0,526.2293464202684,38.31115315706247,3.25,0.03930853622053569,0.0,0.0,0.7314701817002361,214.4987462222222,-8.791501712231316,0.2590277268406205,11.434934172511628,0.004089178704395706,27.055362071903208,1.2117421517695361
2025-01-01 15:00:00,1.8715389426657614,0.1678692126285566,0.0,1.8715389426657614,0.1678692126285566,0.0,0.05200340839379365,0.6416401216296297,0.2763609368588622,0.8915344757834759,0.010000000000000002,0.0,0.0,0.16495254596188993,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00407309141995614,0.0,0.04793031697383751,0.0,0.05642420890967563,0.0,0.17930327394681456,0.13447745546011086,0.0,0.0,891.5344757834757,22.000000000000032,0.41666666666666663,0.0,0.8474639629629631,0.04407051282051282,0.4166666666666667,847.463962962963,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,641.6401216296297,0.18333333333333332,33.034916087209105,51.66666666666668,46.10666666666668,0.0,51.48922870234087,0.22185884152655935,603.0829901018161,641.6401216296297,33.034916087209105,50.034386127230206,51.48922870234087,49.306964839674876,12.43753247303448,21.686425024728933,-0.04853236026281185,4.15,476.6866691343472,-902.7284337764194,0.0,0.0,497.31205518749005,25.411000794730665,2.75,0.039800872462944864,0.0,0.0,0.7406317866674673,181.4989391111111,-9.431428060199298,0.2588900662014947,11.44063469806344,0.004089893759782903,-8.360363257660175,1.2116940957356932
2025-01-01 16:00:00,2.899456686097285,0.19309214382176337,0.0,2.899456686097285,0.19309214382176337,0.0,0.09653755192997988,1.5749348440000002,0.36211119341516823,0.8558730967521367,0.010000000000000002,0.0,0.0,0.1901754771550967,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00512045778508772,0.0,0.09141709414489217,0.0,0.10854389054170592,0.0,0.20996066930994106,0.15747050198245574,0.0,0.0,855.8730967521367,22.000000000000032,0.39999999999999997,0.0,0.8135654044444446,0.0423076923076923,0.4,813.5654044444444,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,1574.934844,0.45,32.971816991016105,51.66666666666668,46.10666666666668,0.0,51.33903164861632,0.47152265922882125,1277.7518142568615,1574.934844,32.971816991016105,49.965279891285284,51.33903164861632,49.27840401261978,12.43753247303448,21.68655987858853,-0.051784346494758896,3.05,489.6440766663466,-1013.9187501175463,0.0,0.0,658.4502447156744,9.07649454914752,3.25,0.04170949053059691,0.0,0.0,0.7761481741744749,214.4987462222222,-10.760514683918215,0.2584413266514147,11.433128861308521,0.004082728897472633,-27.589639998240337,1.2116988303547271
2025-01-01 17:00:00,2.140081153544734,0.20204645701985513,0.0,2.1400811535447337,0.20204645701985516,0.0,0.12279789234700018,0.6416401216296297,0.40278590572195017,0.962857233846154,0.010000000000000002,0.0,0.0,0.19912979035318845,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006516946271929825,0.0,0.11628094607507038,0.0,0.13727951858436546,0.0,0.21793551415919785,0.16345163561939835,0.0,0.0,962.8572338461539,22.000000000000032,0.44999999999999996,0.0,0.9152610800000001,0.04759615384615385,0.45,915.26108,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,641.6401216296297,0.18333333333333332,33.0989615236547,51.66666666666668,46.10666666666668,0.0,51.405430467853236,0.20383831219863463,552.4992848008995,641.6401216296297,33.0989615236547,50.10600765867621,51.405430467853236,49.45629625408772,12.43753247303448,21.701869950185408,-0.052394538950136925,1.95,555.0766738728174,-1120.6786225417527,0.0,0.0,724.8270583000286,0.43861317936407773,3.25,0.04351149078473384,0.0,0.0,0.8096805714614744,214.4987462222222,-11.92899573161241,0.2565928434835929,11.410617628589176,0.004058899807684609,-62.771234712668864,1.211084149596876
2025-01-01 18:00:00,2.2055309624929973,0.21716218738297105,0.0,2.2055309624929973,0.21716218738297105,0.0,0.1666664602939577,0.6999710417777778,0.508681742700464,0.8202117177207978,0.010000000000000002,0.0,0.0,0.21424552071630437,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.007447938596491227,0.0,0.15921852169746648,0.0,0.22302104841205808,0.0,0.2361077016025863,0.17708077620193965,0.0,0.0,820.2117177207978,22.000000000000032,0.38333333333333325,0.0,0.7796668459259259,0.04054487179487179,0.38333333333333336,779.6668459259259,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,699.9710417777777,0.2,32.966804059978465,51.66666666666668,46.10666666666668,0.0,51.236470938665235,0.26686411988651226,722.0935723039826,699.9710417777777,32.966804059978465,49.956284504061706,51.236470938665235,49.31619128675994,12.43753247303448,21.657537648915056,-0.06381033356679619,1.15,572.8419764691,-1158.6911556682282,0.0,0.0,922.8191207711296,0.0,4.0,0.043192271837253826,0.0,0.0,0.8037404077218393,263.9984568888889,-11.497706354598916,0.25641380486604476,11.37494996808041,0.004047136824678951,-19.402206812697425,1.2106653334845794
2025-01-01 19:00:00,2.2786914832351477,0.21543046917465292,0.0,2.2786914832351473,0.21543046917465292,0.0,0.16638304525352218,0.6416401216296297,0.6047952195998589,0.8558730967521367,0.010000000000000002,0.0,0.0,0.21251380250798624,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007913434758771931,0.0,0.15846961049475025,0.0,0.3214434829225439,0.0,0.2357808636989282,0.1768356477741961,0.0,0.0,855.8730967521367,22.000000000000032,0.39999999999999997,0.0,0.8135654044444446,0.0423076923076923,0.4,813.5654044444444,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,641.6401216296297,0.18333333333333332,33.14519070353597,51.66666666666668,46.10666666666668,0.0,51.52670110359233,0.23824470300618217,648.8549574266309,641.6401216296297,33.14519070353597,50.0890438063411,51.52670110359233,49.37021515771549,12.43753247303448,21.64266327464347,-0.06426420132524922,-0.25000000000000006,599.1032436966984,-1280.4611405707008,0.0,0.0,1035.1719648389005,0.0,4.25,0.04443386534452902,0.0,0.0,0.8268445147602986,280.4983604444444,-11.480677323638139,0.25588813049426523,11.356002054577898,0.004035123664884927,-22.226127986063048,1.2107351147654883
2025-01-01 20:00:00,2.1314262910913873,0.2070881930243156,0.0,2.1314262910913873,0.2070881930243156,0.0,0.1373084016017015,0.5249782813333334,0.6389278904355545,0.8202117177207978,0.010000000000000002,0.0,0.0,0.20417152635764893,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.00814618283991228,0.0,0.1291622187617892,0.0,0.3666991886253559,0.0,0.22564888868552818,0.1692366665141461,0.0,0.0,820.2117177207978,22.000000000000032,0.38333333333333325,0.0,0.7796668459259259,0.04054487179487179,0.38333333333333336,779.6668459259259,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,524.9782813333334,0.15,33.388456391363306,51.66666666666668,46.10666666666668,0.0,51.496067568661196,0.10201248529914159,275.7745672545806,524.9782813333334,33.388456391363306,50.3336823207298,51.499033946767526,49.74952331865777,12.43753247303448,21.687663957081238,-0.04821004176613434,-0.55,537.833409387904,-1310.6976848087083,0.0,0.0,1040.9392302737135,0.0,4.25,0.044796614295389135,0.0,0.0,0.8335947035617479,280.4983604444444,-12.619853797898712,0.25489054975866504,11.370474032169854,0.004030552652775567,-9.879699635019168,1.2105534990871976
2025-01-01 21:00:00,2.446326060102025,0.18261646632845274,0.0,2.446326060102025,0.18261646632845274,0.0,0.08674919047092212,0.758301961925926,0.4857721577336674,1.1055027499715102,0.010000000000000002,0.0,0.0,0.17969979966178606,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.007564312637061404,0.0,0.07918487783386072,0.0,0.24617242485128582,0.0,0.19401097961142746,0.14550823470857058,0.0,0.0,1105.50274997151,22.000000000000032,0.5166666666666666,0.0,1.0508553140740742,0.0546474358974359,0.5166666666666667,1050.8553140740742,2033.9135111111111,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,758.301961925926,0.21666666666666667,32.77686838491566,51.66666666666668,46.10666666666668,0.0,51.37201606922646,0.3306430891581123,897.276274921001,758.301961925926,32.77686838491566,49.8336835859622,51.37216731999363,49.06436609356292,12.43753247303448,21.697797867555217,-0.0489042493486906,-0.3,628.7338956158507,-1302.3075069859833,0.0,0.0,839.4389400762341,0.0,4.25,0.045025796342435115,0.0,0.0,0.8378594218574035,280.4983604444444,-13.90028744590994,0.2545123524234793,11.371034013990556,0.0040269908422660575,4.159279041309422,1.2105146027549607
2025-01-01 22:00:00,1.1518417809868955,0.15794072728333847,0.0,1.1518417809868955,0.15794072728333847,0.0,0.0419753953498667,0.0,0.279654667916231,0.8202117177207978,0.010000000000000002,0.0,0.0,0.1550240606166718,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.006516946271929825,0.0,0.03545844907793687,0.0,0.07295592042733524,0.0,0.1630921139253745,0.12231908544403083,0.0,0.0,820.2117177207978,21.44444444444449,0.38333333333333325,0.0,0.7796668459259259,0.04054487179487179,0.38333333333333336,779.6668459259259,2033.9135111111111,0.0,22.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,0.0,0.0,33.91392193239991,51.66666666666668,46.10666666666668,0.0,51.36444844426576,0.0,0.0,0.0,33.91392193239991,50.29101405001597,51.36444844426576,49.75429685289108,12.43753247303448,21.17384809999184,-0.04229863359413789,-1.95,14.70371061084556,-1439.6092648066397,0.0,0.0,640.2116864024326,0.0,5.0,0.04700312508021914,0.0,0.0,0.8746544071245569,329.99807111111113,-6.110428705745314,0.2634760738712212,11.15710573685646,0.004036946750844966,28.67518107902599,1.2126625806574236
2025-01-01 23:00:00,1.6469935677381684,0.1508572997431543,0.0,1.6469935677381684,0.15085729974315432,0.0,0.022769428689542723,0.0,0.22343035682640353,1.3907937822222223,0.010000000000000002,0.0,0.0,0.1479406330764876,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0054695799067982455,0.0,0.017299848782744476,0.0,0.026176179391086633,0.0,0.1566207234329448,0.11746554257470856,0.0,0.0,1390.7937822222223,21.44444444444449,0.65,0.0,1.3220437822222224,0.06875,0.65,1322.0437822222223,2033.9135111111111,0.0,22.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,450.7433688888889,0.0,0.0,33.562826878538694,51.66666666666668,46.10666666666668,0.0,51.04940112857351,0.0,0.0,0.0,33.562826878538694,50.00693368978868,51.04940112857351,49.48569997039628,12.43753247303448,21.19061781888674,-0.04146818548393559,-3.05,399.1297355133167,-1544.232950249331,0.0,0.0,565.2344059867512,0.0,5.0,0.047969974731939376,0.0,0.0,0.892645962100118,329.99807111111113,-12.665502446325748,0.2636945205402077,11.172560429713966,0.004044678196963699,18.38059848855968,1.212587610189783
