Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.7166464335261672,0.06790446861207904,0.0,0.7166464335261672,0.06790446861207904,0.0,0.011833160917469084,0.0,0.0934767038679573,0.6113365687407408,0.0,0.0,0.06790446861207904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003103307748538012,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,611.3365687407407,23.888888888888914,0.36666666666666664,0.0,0.6113365687407408,0.0,0.36666666666666664,611.3365687407407,1667.2815511111112,0.0,0.0,30.54031872038401,51.66666666666668,46.10666666666668,0.0,50.72737527241897,0.0,0.0,0.0,30.54031872038401,49.88001402404589,50.72737527241897,49.45633339985936,12.43753247303448,23.655768443485304,-0.039562178759096095,2.8,280.3772472136423,-543.1256221236378,0.0,-55.58457276268465,233.60756203696238,0.0,2.0,0.019980804427674862,0.0,0.0020352435543258937,0.40968410849402376,131.99922844444444,34.1433113222616,0.17865704489610174,11.330068175133865,0.0031698756987020285,46.582791916898984,1.2066058714407826
2025-01-01 01:00:00,1.1878686180654776,0.0671983384663061,0.0,1.1878686180654776,0.0671983384663061,0.0,0.011600412836328733,0.0,0.09253519700692671,1.0837330082222223,0.0,0.0,0.0671983384663061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0028705596673976605,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,1083.7330082222222,23.888888888888914,0.65,0.0,1.0837330082222223,0.0,0.65,1083.7330082222222,1667.2815511111112,0.0,0.0,30.198246044993518,51.66666666666668,46.10666666666668,0.0,50.444194844338355,0.0,0.0,0.0,30.198246044993518,49.62319013024972,50.444194844338355,49.2126877732054,12.43753247303448,23.692176101840534,-0.022674340549868492,2.5,772.39167214997,-524.5189908437549,0.0,-49.20278084712781,232.43330709479145,0.0,2.0,0.01899075281443863,0.0,0.0017753875775551936,0.3864252894212027,131.99922844444444,29.94712852383889,0.17937658145781246,11.367191022259764,0.003189838410949203,49.45228769250423,1.2065016579733971
2025-01-01 02:00:00,0.10319410298222488,0.06649220832053317,0.0,0.10319410298222488,0.06649220832053317,0.0,0.011600412836328733,0.0,0.09159369014589615,0.0,0.0,0.0,0.06649220832053317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0028705596673976605,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1667.2815511111112,0.0,0.0,30.783491508166787,51.66666666666668,46.10666666666668,0.0,50.16269346625783,0.0,0.0,0.0,30.783491508166787,49.367621193877504,50.16269346625783,48.97008505768734,12.43753247303448,22.932825299219807,0.0,1.6500000000000001,-223.2532597386582,-494.78697186410704,0.0,-9.379524933859692,231.49180023376087,0.0,2.0,0.017764920404884955,0.0,0.00034096697755644974,0.33692215500406986,131.99922844444444,49.421436825547666,0.189125392218853,11.064956541818862,0.0032124107177073148,58.7572329520682,1.2095794707792016
2025-01-01 03:00:00,0.1020974307337674,0.06578607817476023,0.0,0.1020974307337674,0.06578607817476023,0.0,0.011445247448901831,0.0,0.09065218328486556,0.0,0.0,0.0,0.06578607817476023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0027153942799707604,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1667.2815511111112,0.0,0.0,31.345417153739657,51.66666666666668,46.10666666666668,0.0,49.87494644775337,0.0,0.0,0.0,31.345417153739657,49.10582649505896,49.87494644775337,48.72126651871176,12.43753247303448,22.187291429793884,0.0,1.6500000000000001,-204.72199385456963,-481.7242021731299,0.0,0.0,230.39512798530342,0.0,2.0,0.01793201277045026,0.0,0.0,0.33368662129422455,131.99922844444444,46.60708033325685,0.19936382556758117,10.76777594019133,0.003236839514164207,51.43728250484026,1.2126144656204487
2025-01-01 04:00:00,0.6013403892060702,0.06507994802898731,0.0,0.6013403892060701,0.06507994802898731,0.0,0.011445247448901831,0.0,0.089710676423835,0.5001844653333334,0.0,0.0,0.06507994802898731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0027153942799707604,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,500.1844653333334,22.222222222222285,0.3,0.0,0.5001844653333334,0.0,0.3,500.1844653333334,1667.2815511111112,0.0,0.0,31.605971688365447,51.66666666666668,46.10666666666668,0.0,49.583625510773885,0.0,0.0,0.0,31.605971688365447,48.84032937006919,49.583625510773885,48.468681299716856,12.43753247303448,21.697086100800405,-0.08062017637573551,0.55,201.23197051568897,-503.28222103015185,0.0,0.0,163.45400690205062,0.0,1.0,0.018113895555301376,0.0,0.0,0.33707117453570823,65.99961422222222,40.87571931045686,0.20591994769014024,10.559673466474713,0.0032464393876682138,7.635612806783478,1.2140533961797284
2025-01-01 05:00:00,0.49049861657351657,0.06507994802898731,0.0,0.49049861657351657,0.06507994802898731,0.0,0.011755578223755633,0.0,0.089710676423835,0.38903236192592594,0.0,0.0,0.06507994802898731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003025725054824562,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,389.03236192592595,22.222222222222285,0.23333333333333334,0.0,0.38903236192592594,0.0,0.23333333333333334,389.03236192592595,1667.2815511111112,0.0,0.0,31.034894712141806,51.66666666666668,46.10666666666668,0.0,49.29533051174187,0.0,0.0,0.0,31.034894712141806,48.577365052546526,49.29533051174187,48.21838232294886,12.43753247303448,21.92421184360769,-0.0541437225888466,-0.25000000000000006,53.35938216329581,-532.4068792282308,0.0,0.0,163.7643376769044,0.0,1.0,0.018228994995110406,0.0,0.0,0.33921299451288467,65.99961422222222,32.96956178869617,0.20344694142566755,10.662196365944563,0.003253412229458825,10.284236990631902,1.2125060614451353
2025-01-01 06:00:00,0.9929540090974783,0.06649220832053317,0.0,0.9929540090974783,0.06649220832053317,0.0,0.012143491692322884,0.0,0.09159369014589615,0.8892168272592593,0.0,0.0,0.06649220832053317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003413638523391813,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,889.2168272592593,22.222222222222285,0.5333333333333333,0.0,0.8892168272592593,0.0,0.5333333333333333,889.2168272592593,1667.2815511111112,0.0,0.0,30.62955850965922,51.66666666666668,46.10666666666668,0.0,49.00988075720124,0.0,0.0,0.0,30.62955850965922,48.31676969292229,49.00988075720124,47.970214160782824,12.43753247303448,22.011267130615597,-0.015861603357342467,0.3,560.7006503712639,-520.0369353788834,0.0,0.0,166.03526486753282,0.0,1.0,0.018227438303924915,0.0,0.0,0.339184026932461,65.99961422222222,25.485493623355204,0.20236356453008206,10.700533164693407,0.0032535559288234444,-1.6676668785896878,1.2121478991191994
2025-01-01 07:00:00,1.1335444039976583,0.06790446861207904,0.0,1.1335444039976583,0.06790446861207904,0.0,0.011910743611182533,0.0,0.0934767038679573,1.0281569565185185,0.0,0.0,0.06790446861207904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031808904422514625,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,1028.1569565185187,22.222222222222285,0.6166666666666667,0.0,1.0281569565185185,0.0,0.6166666666666667,1028.1569565185187,1667.2815511111112,0.0,0.0,30.436223614162937,51.66666666666668,46.10666666666668,0.0,48.727638398198096,0.0,0.0,0.0,30.436223614162937,48.05889149767954,48.727638398198096,47.72451804742027,12.43753247303448,21.918839851175353,-0.06708916998573464,-0.55,673.503268509604,-551.5238688247774,0.0,0.0,167.6855305084536,1.73579487325726,1.0,0.018604612738841834,0.0,0.0,0.3462026513577896,65.99961422222222,29.184650307409186,0.2035796358255305,10.660946283400474,0.0032544059053621842,7.9321381814776375,1.212527625611496
2025-01-01 08:00:00,0.9391939029585915,0.06861059875785196,0.0,0.9391939029585915,0.06861059875785196,0.0,0.01113491667404803,0.0,0.09441821072898786,0.8336407755555556,0.0,0.0,0.06861059875785196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0024050635051169594,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,833.6407755555556,22.222222222222285,0.5,0.0,0.8336407755555556,0.0,0.5,833.6407755555556,1667.2815511111112,0.0,0.0,30.251929728560544,51.66666666666668,46.10666666666668,0.0,48.448890460319824,0.0,0.0,0.0,30.251929728560544,47.804007502315734,48.448890460319824,47.4815660233137,12.43753247303448,21.821650836571973,-0.06351942475017403,-1.4,474.2766047427056,-586.9971526614228,0.0,0.0,167.85121043234966,132.41002968040658,1.0,0.019119330321980925,0.0,0.0,0.35578073795838816,65.99961422222222,59.78177141622315,0.20526237622391305,10.629354876511288,0.0032607408895092,24.197698048699063,1.2134913586299967
2025-01-01 09:00:00,0.24402776050001446,0.06861059875785196,0.0,0.24402776050001446,0.06861059875785196,0.0,0.010669420511767329,0.0,0.09441821072898786,0.13894012925925925,0.0,0.0,0.06861059875785196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0019395673428362575,0.0,0.008729853168931071,0.0,0.002937412385185223,0.0,0.05287901704154915,0.03965926278116185,0.0,0.0,138.94012925925927,22.222222222222285,0.08333333333333333,0.0,0.13894012925925925,0.0,0.08333333333333333,138.94012925925927,1667.2815511111112,0.0,0.0,29.911616746999012,51.66666666666668,46.10666666666668,0.0,48.17324916086326,0.0,0.0,0.0,29.911616746999012,47.55175753934703,48.17324916086326,47.241011728588916,12.43753247303448,21.861207553381373,-0.06090416023251084,-0.85,-139.79302517156972,-566.0417717651305,0.0,0.0,167.38571427006897,436.37462913889675,1.0,0.018862294899409892,0.0,0.0,0.3509977120477666,65.99961422222222,119.92290306423251,0.20576015356131988,10.665925190604524,0.0032746635076346523,43.379179628182634,1.2139279856797982
