Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.5329262349769832,0.14194520443288924,0.0,1.5329262349769832,0.14194520443288924,0.0,0.06245091403605001,1.1666184029629632,0.25385691797797,0.0,0.05,0.0,0.0,0.0,0.12736187109955593,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004654961622807018,0.0,0.05779595241324299,0.0,0.08404108984522872,0.0,0.13017343398408557,0.09763007548806414,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,1166.618402962963,0.4666666666666667,25.72909769412262,51.66666666666668,46.10666666666668,0.0,50.81368568737002,0.3297863144956815,863.7969430685356,1166.618402962963,25.72909769412262,50.013952068687054,50.81550779596678,49.61226315074881,12.43753247303448,13.522851673078078,0.0,2.8,9.236100170605994,-283.73898207742894,-677.5460723122467,0.0,0.0,367.7008379733563,0.0,0.9167500000000001,0.048481143571916976,0.0,0.0,0.9021580121586644,60.50514633822222,26.10625226146151,0.29156792393584463,6.123821827222563,0.002740515605435862,-9.641213554102505,1.2495782138267086
2025-01-01 01:00:00,0.2648388004149632,0.1291388274487958,0.0,0.2648388004149632,0.1291388274487958,0.0,0.03311609841063212,0.0,0.18172270200433116,0.0,0.05,0.0,0.0,0.0,0.11455549411546244,0.0,0.01458333333333334,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00430583950109649,0.0,0.028810258909535633,0.0,0.0289820431837145,0.0,0.11408932452567731,0.08556699339425797,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,27.339718619637832,51.66666666666668,46.10666666666668,0.0,51.6555203950903,0.0,0.0,0.0,27.339718619637832,51.66797976656574,51.67420945230347,51.6555203950903,12.43753247303448,12.845470699960924,-0.07406988630092923,2.5,9.236100170605994,-276.98066113371607,-557.0206018184352,0.0,0.0,272.8521619203881,0.0,1.0,0.04136303376347609,0.0,0.0,0.7697011573490367,65.99961422222222,7.187778764331141,0.30463723499266143,5.7786216753069475,0.002739261312366623,4.899768601151501,1.2525995182108283
2025-01-01 02:00:00,0.2689193738209249,0.12188920548167424,0.035529374999999995,0.2689193738209249,0.12188920548167426,0.035529374999999995,0.023525673929244074,0.0,0.15394276239168087,0.0414509375,0.05,0.035529374999999995,0.0,0.0,0.1073058721483409,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00430583950109649,0.0,0.019219834428147585,0.0,0.010868266193892938,0.0,0.105414221756565,0.07906066631742373,874.4616101666667,13.333333333333371,0.12000000000000002,0.0,1.0412633408333332,0.0414509375,0.15,833.0106726666667,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,27.0884281339151,51.66666666666668,46.10666666666668,0.0,51.41303294205566,0.0,0.0,0.0,27.0884281339151,51.438847875584464,51.45175534234888,51.41303294205566,12.43753247303448,12.972774446134546,-0.07245478114538303,1.6500000000000001,9.236100170605994,570.8598249677266,-529.7178882855518,0.0,0.0,236.0890550201876,0.0,1.0,0.03574477379883716,0.0,0.0,0.6651541547815218,65.99961422222222,-9.972951933575835,0.3027185459693491,5.849664304011784,0.0027443219453740864,18.434828231169174,1.252039466364676
2025-01-01 03:00:00,0.2676955658860682,0.12114591059138695,0.035529374999999995,0.2676955658860682,0.12114591059138695,0.035529374999999995,0.023292925848103725,0.0,0.15295170253796445,0.0414509375,0.05,0.035529374999999995,0.0,0.0,0.10656257725805361,0.0,0.01458333333333334,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.00407309141995614,0.0,0.019219834428147585,0.0,0.010868266193892938,0.0,0.105414221756565,0.07906066631742373,874.4616101666667,13.333333333333371,0.12000000000000002,0.0,1.0412633408333332,0.0414509375,0.15,833.0106726666667,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,26.852732458821645,51.66666666666668,46.10666666666668,0.0,51.17252464571984,0.0,0.0,0.0,26.852732458821645,51.211466864468754,51.230937973843204,51.17252464571984,12.43753247303448,13.07969133139817,-0.04545752899170337,1.6500000000000001,9.236100170605994,508.62397278750433,-583.2742607291331,0.0,0.0,234.86524708533088,0.0,1.0,0.039131765881992235,0.0,0.0,0.7281807630628144,65.99961422222222,-17.42862373536009,0.30132372202304,5.912373423961951,0.002750905545025018,-0.6503581726369757,1.2515667614017514
2025-01-01 04:00:00,0.2528875268656851,0.12040261570109966,0.02368625,0.25288752686568516,0.12040261570109964,0.023686249999999996,0.023292925848103725,0.0,0.15196064268424805,0.027633958333333337,0.05,0.02368625,0.0,0.0,0.10581928236776632,0.0,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.00407309141995614,0.0,0.019219834428147585,0.0,0.010868266193892938,0.0,0.105414221756565,0.07906066631742373,582.9744067777777,13.333333333333371,0.08000000000000002,0.0,0.6941755605555554,0.027633958333333337,0.1,555.3404484444444,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,26.79848233731474,51.66666666666668,46.10666666666668,0.0,50.933615264732545,0.0,0.0,0.0,26.79848233731474,50.98547956414165,51.0114117138462,50.933615264732545,12.43753247303448,12.930357023629107,-0.06428409149885563,0.55,9.236100170605994,158.38548178886833,-647.2416933263684,0.0,0.0,233.87418723161446,0.0,1.0,0.04000832380242169,0.0,0.0,0.7444921305919961,65.99961422222222,-11.221418894155562,0.3037686385467874,5.8291179440489005,0.002747742815084781,17.03594530589596,1.2516346594731427
2025-01-01 05:00:00,0.2809869813612992,0.12040261570109966,0.0473725,0.2809869813612991,0.12040261570109964,0.04737249999999999,0.023758422010384427,0.0,0.15196064268424805,0.055267916666666674,0.05,0.0473725,0.0,0.0,0.10581928236776632,0.0,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004538587582236842,0.0,0.019219834428147585,0.0,0.010868266193892938,0.0,0.105414221756565,0.07906066631742373,1165.9488135555555,13.333333333333371,0.16000000000000003,0.0,1.3883511211111108,0.055267916666666674,0.2,1110.6808968888888,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,26.5756288000178,51.66666666666668,46.10666666666668,0.0,50.718319806153545,0.0,0.0,0.0,26.5756288000178,50.760673752374764,50.781850725485384,50.718319806153545,12.43753247303448,13.022282017470861,-0.0602517872798973,-0.25000000000000006,9.236100170605994,703.9772113748603,-683.2988325058434,0.0,0.0,234.33968339389517,0.0,1.0,0.039146693222756795,0.0,0.0,0.728458537452583,65.99961422222222,-13.012453068747188,0.303508843291105,5.891755073919166,0.0027632567022104534,23.80880792478865,1.2505930926815683
2025-01-01 06:00:00,1.7474597192073276,0.1385594705325901,0.0,1.7474597192073273,0.1385594705325901,0.0,0.10329560595685781,0.0,1.5941641132504698,0.0,0.05,0.0,0.0,0.0,0.12397613719925675,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,1.3911996116210519,0.0,0.00512045778508772,0.0,0.0981751481717701,0.0,0.03766298536374219,0.0,0.1276412418244528,0.09573093136833957,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,0.0,0.0,26.13928106459095,51.66666666666668,46.10666666666668,0.0,50.480373659218934,0.037595642587856415,99.60107608851484,0.0,26.13928106459095,50.230239862327245,50.4863164447821,50.099230178318244,12.43753247303448,13.113282930083932,-0.04107490342760371,0.3,9.236100170605994,679.7739833742835,-669.5550827857797,0.0,0.0,1364.9885552479436,0.0,1.0,0.03975555432013365,0.0,0.0,0.7397884871365343,65.99961422222222,-15.659489087880507,0.30414077278796264,5.966226745083736,0.0027858832263673835,107.00454384576223,1.2501787509019233
2025-01-01 07:00:00,0.826197383942879,0.15386760918449363,0.23686249999999998,0.8261973839428789,0.15386760918449363,0.23686249999999995,0.16685340794537232,0.08332988592592594,0.24967450673824723,0.27633958333333336,0.05,0.23686249999999998,0.0,0.0,0.1392842758511603,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004771335663377193,0.0,0.1620820722819951,0.0,0.0639621389367001,0.0,0.14606997365289143,0.10955248023966854,5829.744067777778,19.500000000000057,0.8000000000000002,0.0,6.941755605555555,0.27633958333333336,1.0,5553.404484444444,5553.404484444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,83.32988592592594,0.03333333333333333,22.954135129547634,51.66666666666668,46.10666666666668,0.0,50.129521213916604,0.11420595589141641,298.4254745003542,83.32988592592594,22.954135129547634,49.20227990101799,50.129521213916604,48.73865924456869,12.43753247303448,16.62027204855388,-2.2818637594154074,-0.55,9.236100170605994,5174.575965089812,-1066.1039262282927,0.0,0.0,472.3026307501394,4.421837467337798,1.0,0.046600361520378816,0.0,0.0,0.8671596092352188,65.99961422222222,-61.366807209812606,0.24614923653237744,7.716504064819964,0.0028087917074515324,10.804510638286093,1.2350714498513073
2025-01-01 08:00:00,1.6839548889867642,0.15918291769634013,0.15001291666666666,1.6839548889867642,0.15918291769634013,0.15001291666666663,0.1851824002254186,0.9999586311111113,0.2737987882057898,0.17501506944444448,0.05,0.15001291666666666,0.0,0.0,0.1445995843630068,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0036075952576754386,0.0,0.18157480496774317,0.0,0.08099934238844736,0.0,0.15216599181497034,0.11412449386122774,3692.171242925926,19.500000000000057,0.5066666666666667,0.0,4.396445216851851,0.17501506944444448,0.6333333333333333,3517.1561734814813,5553.404484444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,999.9586311111112,0.4,21.804142847314345,51.66666666666668,46.10666666666668,0.0,51.15380615621107,0.17809816538940507,483.65073736534197,999.9586311111112,21.804142847314345,50.14077654420401,51.15542068797845,49.632647206433106,12.43753247303448,19.244031152230807,-0.04740025650460359,-1.4,9.236100170605994,2825.917077733529,-1433.7064986903008,0.0,0.0,514.3291832263827,283.6556693819304,1.0,0.05252563621967044,0.0,0.0,0.9774196742907676,65.99961422222222,53.12315027152055,0.20831164153403847,8.980521499898746,0.002820444186453018,51.66352612399591,1.2245146933065287
2025-01-01 09:00:00,1.1157919441924686,0.1601324897562024,0.0,1.1157919441924686,0.16013248975620242,0.0,0.19169646707572432,0.5833092014814816,0.2907862756352626,0.0,0.05,0.0,0.0,0.0,0.14554915642286909,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002909351014254386,0.0,0.18878711606146995,0.0,0.0967207337381038,0.0,0.15343208789478674,0.11507406592109003,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5553.404484444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3001.9273911111113,583.3092014814815,0.23333333333333334,23.22949266525567,51.66666666666668,46.10666666666668,0.0,51.39005197049968,0.3670681293554905,996.6403504937988,583.3092014814815,23.22949266525567,50.1776590683842,51.390117518732154,49.571397069094,12.43753247303448,17.199351556844693,0.0,-0.85,9.236100170605994,-410.94239665250205,-1164.7477540926855,0.0,-25.97968647985348,537.7421107805742,729.0038283448391,1.0,0.04867660630996753,0.0,0.0009927598209618022,0.9242689695920532,65.99961422222222,242.0429331394628,0.23996589926744027,8.05937070361094,0.0028514576261997326,97.61527833825465,1.233743276482706
