Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:11:00,0.33760531587763626,0.14218665093801472,0.0,0.005626755264627271,0.002369777515633579,0.0,0.052257961908036714,0.0,0.23534735396959952,0.0,0.05,0.0,0.0,0.0,0.12760331760468138,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.047952122406940224,0,On,0.06520959716335763,0,On,0.13148642251130258,0.0986148168834769,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.24510731974167,51.666666666666686,46.10666666666668,0.0,51.73065455858155,0.0,0.0,0.0,27.24510731974167,51.73895637327495,51.74310728062166,51.73065455858155,12.43753247303448,13.050917252126645,0.0,2.8,9.236100170605994,-284.3886661112854,-639.5469360289334,-0.0,-0.0,344.40088052406736,0.0,1.0,0.047873154232755566,0.0,0.0,0.8908442845272634,65.99961422222222,10.75738939358068,0.3005040313075597,5.883234336925486,0.002738903950436585,-4.358700574171572,1.2517001012216173
2025-01-01 01:12:00,0.33760531587763626,0.14218665093801472,0.0,0.005626755264627271,0.002369777515633579,0.0,0.052257961908036714,0.0,0.23534735396959952,0.0,0.05,0.0,0.0,0.0,0.12760331760468138,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.047952122406940224,0,On,0.06520959716335763,0,On,0.13148642251130258,0.0986148168834769,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.250255273104177,51.666666666666686,46.10666666666668,0.0,51.72660637284304,0.0,0.0,0.0,27.250255273104177,51.73513275071943,51.73939593965764,51.72660637284304,12.43753247303448,13.039776951977734,0.0,2.8,9.236100170605994,-283.8499086799227,-638.6604834999667,-0.0,-0.0,344.40088052406736,0.0,1.0,0.047858810113842104,0.0,0.0,0.8905773629810351,65.99961422222222,10.409694295976735,0.30071984618801906,5.877336796346054,0.0027388746111576823,-4.336753870231335,1.251748847401302
2025-01-01 01:13:00,0.33760531587763626,0.14218665093801472,0.0,0.005626755264627271,0.002369777515633579,0.0,0.052257961908036714,0.0,0.23534735396959952,0.0,0.05,0.0,0.0,0.0,0.12760331760468138,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.047952122406940224,0,On,0.06520959716335763,0,On,0.13148642251130258,0.0986148168834769,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.255378218628483,51.666666666666686,46.10666666666668,0.0,51.7225574572575,0.0,0.0,0.0,27.255378218628483,51.73130840569179,51.73568387990895,51.7225574572575,12.43753247303448,13.028671439972404,0.0,2.8,9.236100170605994,-283.14885879885503,-637.7772187523335,-0.0,-0.0,344.40088052406736,0.0,1.0,0.047844511168486,0.0,0.0,0.8903112820438291,65.99961422222222,10.2274794294112,0.3009351668179713,5.871458695345957,0.0027388454207431918,-4.314887534178248,1.2517974450940097
2025-01-01 01:14:00,0.33760531587763626,0.14218665093801472,0.0,0.005626755264627271,0.002369777515633579,0.0,0.052257961908036714,0.0,0.23534735396959952,0.0,0.05,0.0,0.0,0.0,0.12760331760468138,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.047952122406940224,0,On,0.06520959716335763,0,On,0.13148642251130258,0.0986148168834769,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.26047184794593,51.666666666666686,46.10666666666668,0.0,51.718507815543056,0.0,0.0,0.0,27.26047184794593,51.72748334170167,51.73197110478098,51.718507815543056,12.43753247303448,13.017606837588428,0.0,2.8,9.236100170605994,-282.533211159086,-636.8976244030613,-0.0,-0.0,344.40088052406736,0.0,1.0,0.04783026527838993,0.0,0.0,0.8900461883817659,65.99961422222222,9.963532719907892,0.3011498710844586,5.866111427580007,0.002738816378637145,-4.293111052779296,1.2518458674866242
2025-01-01 01:15:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.265538200565008,51.666666666666686,46.10666666666668,0.0,51.714457452058156,0.0,0.0,0.0,27.265538200565008,51.72365756286334,51.72825761826594,51.714457452058156,12.43753247303448,13.00658025275654,0.0,2.8,9.236100170605994,-353.5571784612659,-636.0214661272084,-0.0,-0.0,272.847537409677,0.0,1.0,0.04781606871970655,0.0,0.0,0.8897820126998887,65.99961422222222,9.616750256265554,0.30136401419072134,5.860277212199575,0.002738787484219221,-4.637743558669181,1.2518941271909
2025-01-01 01:16:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.272397107018016,51.666666666666686,46.10666666666668,0.0,51.710406370858074,0.0,0.0,0.0,27.272397107018016,51.71983107300487,51.72454342407828,51.710406370858074,12.43753247303448,12.993007547352946,0.0,2.8,9.236100170605994,-352.5864247177373,-634.9435636363735,-0.0,-0.0,272.847537409677,0.0,1.0,0.04779859460059727,0.0,0.0,0.8894568467611672,65.99961422222222,9.509601508959147,0.3016283169496188,5.8534930076374385,0.0027387562714848756,-4.611709357562356,1.2519535322375634
2025-01-01 01:17:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.27917067503788,51.666666666666686,46.10666666666668,0.0,51.706354305513266,0.0,0.0,0.0,27.27917067503788,51.71600362055634,51.72082827807789,51.706354305513266,12.43753247303448,12.979555058405452,0.0,2.8,9.236100170605994,-351.74489996660446,-633.875826103717,-0.0,-0.0,272.847537409677,0.0,1.0,0.0477812758381112,0.0,0.0,0.88913457176544,65.99961422222222,9.283388727435511,0.3018905247970039,5.846269314240928,0.002738725235437473,-4.585894725990395,1.2520124167571363
2025-01-01 01:18:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.28586537087354,51.666666666666686,46.10666666666668,0.0,51.702301268711125,0.0,0.0,0.0,27.28586537087354,51.71217521749429,51.71711219188588,51.702301268711125,12.43753247303448,12.966213615989554,0.0,2.8,9.236100170605994,-350.8145246458528,-632.8175099021446,-0.0,-0.0,272.847537409677,0.0,1.0,0.04776410061875503,0.0,0.0,0.8888149678821331,65.99961422222222,9.155447846614749,0.3021508122694915,5.839614825423804,0.0027386943745698195,-4.560284969279673,1.2520708207315423
2025-01-01 01:19:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.292481591021563,51.666666666666686,46.10666666666668,0.0,51.698247272177845,0.0,0.0,0.0,27.292481591021563,51.70834587488777,51.713395176242734,51.698247272177845,12.43753247303448,12.952982668194556,0.0,2.8,9.236100170605994,-350.0105256482687,-631.7685562423529,-0.0,-0.0,272.847537409677,0.0,1.0,0.04774706822434252,0.0,0.0,0.8884980217469269,65.99961422222222,8.910493184407265,0.30240918408782885,5.833022086064091,0.0027386636874750154,-4.5348789281442965,1.2521287464420476
2025-01-01 01:20:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.29902498922854,51.666666666666686,46.10666666666668,0.0,51.69419232758059,0.0,0.0,0.0,27.29902498922854,51.704515603750174,51.709677241834974,51.69419232758059,12.43753247303448,12.93985419781004,0.0,2.8,9.236100170605994,-349.10175093769277,-630.7283152057815,-0.0,-0.0,272.847537409677,0.0,1.0,0.047730168326892114,0.0,0.0,0.8881835411722901,65.99961422222222,8.779026858411786,0.30266579294986,5.825980987171677,0.0027386331727544144,-4.509663741274993,1.2521862288467516
2025-01-01 01:21:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.3054949808249,51.666666666666686,46.10666666666668,0.0,51.69013644574609,0.0,0.0,0.0,27.3054949808249,51.70068441430146,51.705958398579156,51.69013644574609,12.43753247303448,12.926829045173633,0.0,2.8,9.236100170605994,-348.32236969919364,-629.6968396573758,-0.0,-0.0,272.847537409677,0.0,1.0,0.04771340200112613,0.0,0.0,0.8878715461571188,65.99961422222222,8.526932548505147,0.3029206165590328,5.819503521783463,0.002738602829097147,-4.484640452358244,1.2522432641454329
2025-01-01 01:22:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.311896852729568,51.666666666666686,46.10666666666668,0.0,51.68607963758788,0.0,0.0,0.0,27.311896852729568,51.69685231684364,51.70223865647152,51.68607963758788,12.43753247303448,12.913899713276075,0.0,2.8,9.236100170605994,-347.4348902972591,-628.6735227264328,-0.0,-0.0,272.847537409677,0.0,1.0,0.04769675958993806,0.0,0.0,0.8875618569978134,65.99961422222222,8.391095019496696,0.30317379807107236,5.812574711497737,0.002738572655185593,-4.459797035495301,1.2522998850358176
2025-01-01 01:23:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.318229575762775,51.666666666666686,46.10666666666668,0.0,51.6820219132336,0.0,0.0,0.0,27.318229575762775,51.69301932093673,51.69851802478829,51.6820219132336,12.43753247303448,12.901067673201695,0.0,2.8,9.236100170605994,-346.6788796283619,-627.6584681651447,-0.0,-0.0,272.847537409677,0.0,1.0,0.047680242980356946,0.0,0.0,0.8872545088090232,65.99961422222222,8.132051127105758,0.3034253030707085,5.806205334240523,0.002738542649784187,-4.435135538582836,1.2523560849652136
2025-01-01 01:24:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.32449819380493,51.666666666666686,46.10666666666668,0.0,51.67796328296376,0.0,0.0,0.0,27.32449819380493,51.689185436285186,51.694796512945906,51.67796328296376,12.43753247303448,12.88832577234274,0.0,2.8,9.236100170605994,-345.81090493324365,-626.6510979626329,-0.0,-0.0,272.847537409677,0.0,1.0,0.04766384295967915,0.0,0.0,0.8869493301567892,65.99961422222222,7.992655619712181,0.30367526854536164,5.799886164435984,0.002738512811643764,-4.410644492628295,1.2524118951380832
2025-01-01 01:25:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.330701325666162,51.666666666666686,46.10666666666668,0.0,51.6739037563091,0.0,0.0,0.0,27.330701325666162,51.68535067188563,51.69107412967389,51.6739037563091,12.43753247303448,12.87567598094539,0.0,2.8,9.236100170605994,-345.0760848582026,-625.6515560921482,-0.0,-0.0,272.847537409677,0.0,1.0,0.047647562057676666,0.0,0.0,0.8866463681161988,65.99961422222222,7.72793382426865,0.30392365046636266,5.7931147280279305,0.0027384831395933927,-4.38632674088055,1.2524673068230194
2025-01-01 01:26:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.336843840622578,51.666666666666686,46.10666666666668,0.0,51.669843343005574,0.0,0.0,0.0,27.336843840622578,51.681515036928474,51.687350883889934,51.669843343005574,12.43753247303448,12.863111394010364,0.0,2.8,9.236100170605994,-344.2260940385368,-624.6592855503982,-0.0,-0.0,272.847537409677,0.0,1.0,0.04763139138133814,0.0,0.0,0.8863454572022641,65.99961422222222,7.585654102184375,0.304170581493903,5.786894702996242,0.00273845363244312,-4.362171217410323,1.2525223501532168
2025-01-01 01:27:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.34292408216104,51.666666666666686,46.10666666666668,0.0,51.66578205206531,0.0,0.0,0.0,27.34292408216104,51.67767853992082,51.683626783848574,51.66578205206531,12.43753247303448,12.850634372207889,0.0,2.8,9.236100170605994,-343.4496156351973,-623.6744617423087,-0.0,-0.0,272.847537409677,0.0,1.0,0.04761533396307723,0.0,0.0,0.8860466538434454,65.99961422222222,7.377308697434351,0.3044160100667038,5.780220598929272,0.0027384242890784523,-4.338181388407962,1.2525770146929132
2025-01-01 01:28:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.348945132926687,51.666666666666686,46.10666666666668,0.0,51.66171989274658,0.0,0.0,0.0,27.348945132926687,51.67384118960219,51.679901838030005,51.66171989274658,12.43753247303448,12.838240547024379,0.0,2.8,9.236100170605994,-342.74648534788486,-622.6967290319839,-0.0,-0.0,272.847537409677,0.0,1.0,0.04759938417501155,0.0,0.0,0.8857498533136818,65.99961422222222,7.1027062744219585,0.3046600187717271,5.774096022621736,0.0027383951083616294,-4.314350174659959,1.2526313194773107
2025-01-01 01:29:00,0.26483089343293414,0.1291036581132453,0.0,0.004413848223882235,0.0021517276352207553,0.0,0.03315508387600362,0.0,0.18167580955693052,0.0,0.05,0.0,0.0,0.0,0.11452032477991198,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.028849244374907126,0,On,0.0289820431837145,0,On,0.1140424320782767,0.0855318240587075,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.354910176975554,51.666666666666686,46.10666666666668,0.0,51.65765687384938,0.0,0.0,0.0,27.354910176975554,51.67000299427954,51.676176054494626,51.65765687384938,12.43753247303448,12.825925405338785,-0.007407927994586672,2.8,9.236100170605994,-341.9154357560108,-621.7257211926287,-0.0,-0.0,272.847537409677,0.0,1.0,0.04758353620382468,0.0,0.0,0.8854549474362765,65.99961422222222,6.962748026940929,0.30490269342499055,5.767513066564913,0.002738366089203244,-4.290670281233135,1.252685284182281
2025-01-01 01:30:00,0.22845949617464129,0.12263250037196154,0.0,0.0038076582695773546,0.002043875006199359,0.0,0.023525673929244074,0.0,0.15493382224539726,0.0,0.05,0.0,0.0,0.0,0.1080491670386282,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.019219834428147585,0,On,0.010868266193892938,0,On,0.105414221756565,0.07906066631742373,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.360816998220297,51.666666666666686,46.10666666666668,0.0,51.65359300370039,0.0,0.0,0.0,27.360816998220297,51.66616396181293,51.67244944086921,51.65359300370039,12.43753247303448,12.813692101951913,-0.019641231381458013,2.2,9.236100170605994,-242.6717600063737,-487.07806638575204,-0.0,-0.0,237.08011487390402,0.0,1.0,0.03513915258384258,0.0,0.0,0.6538844942251418,65.99961422222222,7.326191505474391,0.3051439668831645,5.7614781344991055,0.0027383372305636888,14.153470779245616,1.2527388948996963
2025-01-01 01:31:00,0.22845949617464129,0.12263250037196154,0.0,0.0038076582695773546,0.002043875006199359,0.0,0.023525673929244074,0.0,0.15493382224539726,0.0,0.05,0.0,0.0,0.0,0.1080491670386282,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.019219834428147585,0,On,0.010868266193892938,0,On,0.105414221756565,0.07906066631742373,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.364276170419842,51.666666666666686,46.10666666666668,0.0,51.64952829095557,0.0,0.0,0.0,27.364276170419842,51.662324100373446,51.66872200508239,51.64952829095557,12.43753247303448,12.804933607670515,-0.028399725662856312,2.2,9.236100170605994,-241.58168172973586,-486.4610782886535,-0.0,-0.0,237.08011487390402,0.0,1.0,0.03512362562992932,0.0,0.0,0.6535955619755037,65.99961422222222,7.799281685013515,0.30532970025941225,5.757153446518225,0.0027384324213859546,14.16017992864139,1.2527771929804372
2025-01-01 01:32:00,0.22845949617464129,0.12263250037196154,0.0,0.0038076582695773546,0.002043875006199359,0.0,0.023525673929244074,0.0,0.15493382224539726,0.0,0.05,0.0,0.0,0.0,0.1080491670386282,0,0.01458333333333334,1,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.00430583950109649,0.0,On,0.019219834428147585,0,On,0.010868266193892938,0,On,0.105414221756565,0.07906066631742373,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,5553.404484444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3001.9273911111113,Off,0.0,0.0,27.36773873449268,51.666666666666686,46.10666666666668,0.0,51.645463099415714,0.0,0.0,0.0,27.36773873449268,51.65848375346812,51.66499408049433,51.645463099415714,12.43753247303448,12.796169811577025,-0.037163521756346185,2.2,9.236100170605994,-241.0377782548855,-485.84403044121837,-0.0,-0.0,237.08011487390402,0.0,1.0,0.035108086256450816,0.0,0.0,0.6533063986172433,65.99961422222222,7.726137312428829,0.30551566927687485,5.752825243226227,0.002738527654419974,14.16690766796571,1.2528155166042336
