occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0164,0.414,0.0509,0.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0568,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0568,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0568,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0231,0.316,0.0564,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
1.0,0.594,0.0176,0.323,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.983,0.569,0.0188,0.407,0.0641,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0386,0,0,0,0
0.75,0.68,0.0595,0.211,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.369,0,0,0,0
0.75,0.684,0.0609,0.204,0.261,0.261,0.121,0.0667,0.0,0.0,0.0,0.0667,0.243,0,0,0,0
0.75,0.739,0.0813,0.105,0.356,0.356,0.439,1.0,0.0,0.0,0.0,0.933,0.244,0,0,0,0
0.75,0.74,0.0824,0.105,0.357,0.357,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.0987,0.105,0.377,0.377,0.227,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.733,0.749,0.0968,0.112,0.37,0.37,0.38,1.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.0711,0.211,0.268,0.268,0.142,0.2,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.0719,0.211,0.269,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0827,0.211,0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0827,0.211,0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.0827,0.211,0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0833,0.211,0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0917,0.211,0.268,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0917,0.211,0.268,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.0917,0.211,0.268,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.0923,0.211,0.268,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.101,0.211,0.259,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.101,0.211,0.259,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.517,0.694,0.104,0.204,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.144,0.105,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.75,0.754,0.151,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.75,0.754,0.151,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,1.0,0.0809,0,0,0,0
0.75,0.754,0.151,0.105,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.733,0.749,0.149,0.112,0.346,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.119,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.119,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.119,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.119,0.211,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.69,0.125,0.211,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0,0,0,0
0.483,0.685,0.122,0.218,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.25,0.626,0.0705,0.316,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.267,0.631,0.0751,0.309,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0667,0.0809,0,0,0,0
0.5,0.709,0.139,0.211,0.279,0.279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.709,0.139,0.211,0.279,0.279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.517,0.714,0.143,0.204,0.286,0.286,0.151,0.0667,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.786,0.204,0.105,0.399,0.399,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.767,0.833,0.255,0.0982,0.495,0.495,0.344,1.0,0.0,0.0,0.0,0.0,0.101,0,0,0,0
1.0,0.915,0.327,0.0,0.631,0.631,0.325,1.0,0.0,0.0,0.0,0.0,0.266,0,0,0,0
1.0,0.915,0.327,0.0,0.631,0.631,0.306,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.983,0.912,0.326,0.00702,0.631,0.631,0.153,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.306,0.105,0.64,0.64,0.531,0.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.75,0.87,0.306,0.105,0.64,0.64,0.28,0.0667,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.75,0.87,0.306,0.105,0.64,0.64,0.25,1.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.733,0.864,0.304,0.112,0.632,0.632,0.0,1.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.5,0.777,0.279,0.211,0.53,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.777,0.279,0.211,0.53,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0809,0,0,0,0
0.5,0.777,0.279,0.211,0.53,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
