Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6867639717420606,0.11017167198511588,0.3894625000000001,0.01144606619570101,0.0018361945330852645,0.006491041666666668,0.03593093463271665,0.14646012044267714,0.45437291666666674,0.05,0.0,0.3894625000000001,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,On,7921.862966201237,19.444444444444457,0.8,1663.7265593543202,11.414020761111113,0.45437291666666674,1,9131.21660888889,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,50.15166452533234,51.666666666666686,46.10666666666668,0.0,52.73110922508584,0.0,0.0,0.0,78.36197582083179,52.747759584614144,52.75608476437831,52.73110922508584,12.43753247303448,19.60449754729919,0.0,-2.6403225864874336,2.8,9.236100170605994,4605.489600822777,3327.3128941323675,-1958.576568401086,-0.0,-0.0,307.80051115276,0.0,2.0,0.0894329117933655,0.0,0,2.3147102007520286,131.99922844444444,-81.22471488988613,0.20674222609718168,9.184362541462374,0.002870437999405003,-41.96440606572679,1.2200186811432916,0,0,79.21374153780003
2025-01-01 00:01:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,49.9287493045625,51.666666666666686,46.10666666666668,0.0,52.720066698452726,0.0,0.0,0.0,78.0136707883789,52.737340950805915,52.74597807698251,52.720066698452726,12.43753247303448,19.74137370578254,0.0,-2.3488675911156953,2.8,9.236100170605994,-1759.63881258181,75.89856761382211,-1980.987020692477,-0.0,-0.0,307.80051115276,0.0,2.0,0.08972539018207162,0.0,0,2.3222801511904283,131.99922844444444,-86.45230304209305,0.20556240558319827,9.270078324734357,0.002870034914265946,-42.32820864674116,1.2230109975264332,0,0,75.89856761382211
2025-01-01 00:02:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,50.19479068416821,51.666666666666686,46.10666666666668,0.0,52.709073518321794,0.0,0.0,0.0,78.42936044401283,52.726968625970215,52.73591617979444,52.709073518321794,12.43753247303448,19.555168993852334,0.0,-2.226630773291428,2.8,9.236100170605994,-1726.858960934114,74.82443656235161,-1950.5243850539682,-0.0,-0.0,307.80051115276,0.0,2.0,0.0893274465426622,0.0,0,2.311980540197178,131.99922844444444,-84.1350870329058,0.20792442963309754,9.18445374300434,0.0028696293294257036,-41.562121058533705,1.2237893167693523,0,0,74.82443656235161
2025-01-01 00:03:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,50.45161545609613,51.666666666666686,46.10666666666668,0.0,52.69802196227099,0.0,0.0,0.0,78.8306491501502,52.71654103302452,52.72580056840129,52.69802196227099,12.43753247303448,19.37499972069399,0.0,-2.1065163308889834,2.8,9.236100170605994,-1696.1466192842743,73.61074533369349,-1921.2237802396596,-0.0,-0.0,307.80051115276,0.0,2.0,0.08894197559910787,0.0,0,2.302003748574869,131.99922844444444,-82.72335019737467,0.21023865336974257,9.101172976782529,0.002869231338443189,-40.819576098098,1.224543355726313,0,0,73.61074533369349
2025-01-01 00:04:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,50.69971452120259,51.666666666666686,46.10666666666668,0.0,52.68691406197444,0.0,0.0,0.0,79.21830393937904,52.70606008665024,52.71563309898814,52.68691406197444,12.43753247303448,19.200543392388784,0.0,-1.9884548925369419,2.8,9.236100170605994,-1665.7569920143092,72.46166446982392,-1893.016312376303,-0.0,-0.0,307.80051115276,0.0,2.0,0.08856833222940536,0.0,0,2.292333079221152,131.99922844444444,-80.54119079076618,0.212506812927567,9.02008888480545,0.0028688406986233745,-40.099377402571406,1.2252743745934376,0,0,72.46166446982392
2025-01-01 00:05:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,50.939423349618856,51.666666666666686,46.10666666666668,0.0,52.67575174091232,0.0,0.0,0.0,79.59284898377946,52.6955275995478,52.70541552886556,52.67575174091232,12.43753247303448,19.03158012935243,0.0,-1.8723754881110866,2.8,9.236100170605994,-1635.5127433979683,71.3582842780914,-1865.8512027910635,-0.0,-0.0,307.80051115276,0.0,2.0,0.08820608670306332,0.0,0,2.2829574098150385,131.99922844444444,-77.46205175966492,0.2147294965037336,8.941783041844367,0.0028684571799930357,-39.40068947504892,1.2259832120320058,0,0,71.3582842780914
2025-01-01 00:06:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,51.17104689689822,51.666666666666686,46.10666666666668,0.0,52.66453684861593,0.0,0.0,0.0,79.95476077640346,52.68494531472625,52.69514954778141,52.66453684861593,12.43753247303448,18.867910147765418,-0.07653429667903922,-1.7582149521123829,2.8,9.236100170605994,-1606.0880333370428,70.29978796846707,-1839.6820983824693,-0.0,-0.0,307.80051115276,0.0,2.0,0.08785484885616905,0.0,0,2.2738666421010807,131.99922844444444,-74.20644610733336,0.21690717850956864,8.865486952935985,0.0028680805616353514,-38.72274856079562,1.2266706289265825,0,0,70.29978796846707
2025-01-01 00:07:00,0.23239105507539382,0.11017167198511588,0.0,0.0038731842512565637,0.0018361945330852645,0.0,0.03593093463271665,0.14646012044267714,0.0,0.05,0.0,0.0,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,51.394925732675055,51.666666666666686,46.10666666666668,0.0,52.653271167391935,0.0,0.0,0.0,80.30457145730477,52.67431491184234,52.68483678406755,52.653271167391935,12.43753247303448,18.70931006468179,-0.23513437976266616,-1.6459156123770307,2.8,9.236100170605994,-1577.735723712238,69.28366623399832,-1814.4600018564254,-0.0,-0.0,307.80051115276,0.0,2.0,0.08751417458695927,0.0,0,2.265049281799813,131.99922844444444,-71.0762330085727,0.2190408005115064,8.791102991020097,0.0028677106309166578,-38.06470971971365,1.2273374913733932,0,0,69.28366623399832
2025-01-01 00:08:00,0.6867639717420606,0.11017167198511588,0.3894625000000001,0.01144606619570101,0.0018361945330852645,0.006491041666666668,0.03593093463271665,0.14646012044267714,0.45437291666666674,0.05,0.0,0.3894625000000001,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,On,7921.862966201237,19.444444444444457,0.8,1663.7265593543202,11.414020761111113,0.45437291666666674,1,9131.21660888889,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,51.611403576422,51.666666666666686,46.10666666666668,0.0,52.641956404477725,0.0,0.0,0.0,80.64281808815937,52.66363799980207,52.674478797464246,52.641956404477725,12.43753247303448,18.55555434482614,-0.38889009961831533,-1.5354244000495738,2.8,9.236100170605994,4787.025060000596,3316.4066231027396,-1790.136705033063,-0.0,-0.0,307.80051115276,0.0,2.0,0.0871836119398676,0.0,0,2.256493631358971,131.99922844444444,-68.12911908009143,0.221131489196166,8.719191321124804,0.002867347184234803,-37.425722127096634,1.2279846806551973,0,0,68.30747050817214
2025-01-01 00:09:00,0.6867639717420606,0.11017167198511588,0.3894625000000001,0.01144606619570101,0.0018361945330852645,0.006491041666666668,0.03593093463271665,0.14646012044267714,0.45437291666666674,0.05,0.0,0.3894625000000001,0.0,0.09558833865178254,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.016544295898229668,0,On,0.016544295898229668,0.0,On,0.01900900224030039,0,On,0.09413960524397404,0.0706047039329805,On,0,0,Off,On,7921.862966201237,19.444444444444457,0.8,1663.7265593543202,11.414020761111113,0.45437291666666674,1,9131.21660888889,9131.21660888889,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,5328.325871111111,Off,0.0,0,51.33857583034965,51.666666666666686,46.10666666666668,0.0,52.63059419134913,0.0,0.0,0.0,80.21652473492132,52.65291611610626,52.66407707848483,52.63059419134913,12.43753247303448,18.725111479446685,-0.219332964997772,-1.2630249733439207,2.8,9.236100170605994,4755.615089359527,3313.5779904312817,-1816.966864889697,-0.0,-0.0,307.80051115276,0.0,2.0,0.08754813002865257,0.0,0,2.2659281194187884,131.99922844444444,-72.70892986452621,0.21876963527405213,8.797695902650732,0.0028669900270207583,-37.919442407446155,1.2272715798593345,0,0,65.47883783671423
