Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.0343019114783651,0.19637382458165875,0.7058270270270269,0.017238365191306084,0.003272897076360979,0.011763783783783783,0.02116111806276769,0.0,0.2490423559155975,0.7140984375,0.05,0.7058270270270269,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,On,15693.7274416979,20.000000000000057,0.9250000000000002,4154.690769135434,20.685751106306302,0.7140984375,1,19134.319773333333,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.49412373769598,51.666666666666686,46.10666666666668,0.0,50.58537891306873,0.0,0.0,0.0,32.49412373769598,47.607732216097354,50.58537891306873,46.11890886761167,12.43753247303448,19.803820032709275,0.0,3.0731939299248316,2.8,9.236100170605994,13981.391323567143,3781.4688998886045,-1853.7083526498482,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08365217843007032,0.0,0,0.4964028979846878,131.99922844444444,-246.09358338134444,0.19241574987788604,9.086923984465983,0.002704072950388438,14.184495336379824,1.2193110011266608,0.18082895527090298,-64.38084472790206,-308.84102451892693
2025-01-01 00:01:00,1.0343019114783651,0.19637382458165875,0.7058270270270269,0.017238365191306084,0.003272897076360979,0.011763783783783783,0.02116111806276769,0.0,0.2490423559155975,0.7140984375,0.05,0.7058270270270269,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,On,15693.7274416979,20.000000000000057,0.9250000000000002,4154.690769135434,20.685751106306302,0.7140984375,1,19134.319773333333,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.38022152106871,51.666666666666686,46.10666666666668,0.0,50.58273919561311,0.0,0.0,0.0,32.38022152106871,47.60565936244552,50.58273919561311,46.11711944586173,12.43753247303448,19.89961778950673,0.0,3.2320428471302654,2.8,9.236100170605994,13950.280521085117,3740.178472830969,-1869.475830279898,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08389108273508063,0.0,0,0.49782058717788996,131.99922844444444,-261.4369082333205,0.19183696187308677,9.154212413418794,0.002704104206819085,13.911431772737144,1.222472986976357,0.18191647306225486,-102.42748253976173,-312.084813764703
2025-01-01 00:02:00,1.0343019114783651,0.19637382458165875,0.7058270270270269,0.017238365191306084,0.003272897076360979,0.011763783783783783,0.02116111806276769,0.0,0.2490423559155975,0.7140984375,0.05,0.7058270270270269,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,On,15693.7274416979,20.000000000000057,0.9250000000000002,4154.690769135434,20.685751106306302,0.7140984375,1,19134.319773333333,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.2689670923019,51.666666666666686,46.10666666666668,0.0,50.58010742162702,0.0,0.0,0.0,32.2689670923019,47.60359377480361,50.58010742162702,46.11533695139192,12.43753247303448,19.993147179574542,0.0,3.3858533434070823,2.8,9.236100170605994,13919.803670477551,3700.3890483609634,-1884.9214893912206,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08412406163102629,0.0,0,0.4992031142236546,131.99922844444444,-276.4680997295634,0.19073043696821185,9.197372830414775,0.0027041347822470176,13.645069924323549,1.2220829257881005,0.18296333690446023,-139.6917110789235,-314.61000969554664
2025-01-01 00:03:00,1.0343019114783651,0.19637382458165875,0.7058270270270269,0.017238365191306084,0.003272897076360979,0.011763783783783783,0.02116111806276769,0.0,0.2490423559155975,0.7140984375,0.05,0.7058270270270269,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,On,15693.7274416979,20.000000000000057,0.9250000000000002,4154.690769135434,20.685751106306302,0.7140984375,1,19134.319773333333,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.16026303700441,51.666666666666686,46.10666666666668,0.0,50.57748340811381,0.0,0.0,0.0,32.16026303700441,47.60153528426489,50.57748340811381,46.11356122234044,12.43753247303448,20.084491756912197,0.0,3.5350094243804056,2.8,9.236100170605994,13889.922029122525,3661.8923188782915,-1900.0554133468204,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08435134291988178,0.0,0,0.5005518309285026,131.99922844444444,-291.2158171289901,0.18965669697597493,9.239277684618113,0.0027041647818200985,13.385132344433186,1.2217022163612858,0.18397283266711362,-176.22367544138558,-316.5747748157565
2025-01-01 00:04:00,1.0343019114783651,0.19637382458165875,0.7058270270270269,0.017238365191306084,0.003272897076360979,0.011763783783783783,0.02116111806276769,0.0,0.2490423559155975,0.7140984375,0.05,0.7058270270270269,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,On,15693.7274416979,20.000000000000057,0.9250000000000002,4154.690769135434,20.685751106306302,0.7140984375,1,19134.319773333333,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.05401847629523,51.666666666666686,46.10666666666668,0.0,50.57486697880796,0.0,0.0,0.0,32.05401847629523,47.599483728136825,50.57486697880796,46.11179210280126,12.43753247303448,20.173729464721,0.0,3.6798451347099626,2.8,9.236100170605994,13863.622789326302,3624.5528587721938,-1914.8870256875234,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08457313899827003,0.0,0,0.5018679976815968,131.99922844444444,-302.6834445845095,0.18861429592426554,9.280702543910675,0.002704194219073957,13.131382835558055,1.2213305169049553,0.1849478150102364,-212.06700047628757,-318.0709098869521
2025-01-01 00:05:00,0.3202034739783652,0.19637382458165875,0.0,0.005336724566306086,0.003272897076360979,0.0,0.02116111806276769,0.0,0.2490423559155975,0.0,0.05,0.0,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,31.95010785427208,51.666666666666686,46.10666666666668,0.0,50.57225796372361,0.0,0.0,0.0,31.95010785427208,47.59743894952421,50.57225796372361,46.11002944242451,12.43753247303448,20.260968055495233,0.0,3.8206544125981097,2.8,9.236100170605994,-1852.3096705532485,-566.4289964134065,-1929.4309781690283,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08478973489107627,0.0,0,0.5031533058576473,131.99922844444444,-310.3445102846564,0.18760148270850655,9.320249204036916,0.0027042231070582663,12.883504640017675,1.2209673627922901,0.1858907904718583,-247.2602156082028,-319.1687808052037
2025-01-01 00:06:00,0.3202034739783652,0.19637382458165875,0.0,0.005336724566306086,0.003272897076360979,0.0,0.02116111806276769,0.0,0.2490423559155975,0.0,0.05,0.0,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Off,0.0,0.0,32.05914929296646,51.666666666666686,46.10666666666668,0.0,50.569656201549904,0.0,0.0,0.0,32.05914929296646,47.59540079954125,50.569656201549904,46.10827309853693,12.43753247303448,20.16519007615262,0.0,3.7325164913936493,2.8,9.236100170605994,-1827.043489094598,-539.7106482232088,-1913.4657526936671,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08455192512525347,0.0,0,0.5017421118022266,131.99922844444444,-301.04355430136695,0.1887179394381911,9.276891061384152,0.0027042514581605186,13.139512458901548,1.2213660317338073,0.18530110778905978,-225.19160101351432,-314.5190472096944
2025-01-01 00:07:00,5.820269016200588,0.19637382458165875,0.0,0.09700448360334313,0.003272897076360979,0.0,0.02116111806276769,5.500065542222223,0.2490423559155975,0.0,0.05,0.0,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Lower On,5500.065542222223,1.0,32.36100162778439,51.666666666666686,46.10666666666668,0.0,50.56704698166823,0.0,0.0,5500.065542222223,32.36100162778439,47.59335569362539,50.56704698166823,46.106510049603976,12.43753247303448,20.071853082860038,0.0,3.648560403865869,2.8,9.236100170605994,-1803.6280594323284,-513.6412616358384,-1897.9585564808165,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08431991070021386,0.0,0,0.5003653080521583,131.99922844444444,-293.13532085194777,0.1898132238096602,9.23406771173955,0.002704280363188821,13.38898908571471,1.221754789875954,0.18473765305358975,-204.29410564424398,-309.34715599159443
2025-01-01 00:08:00,5.820269016200588,0.19637382458165875,0.0,0.09700448360334313,0.003272897076360979,0.0,0.02116111806276769,5.500065542222223,0.2490423559155975,0.0,0.05,0.0,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Lower On,5500.065542222223,1.0,32.85581661921697,51.666666666666686,46.10666666666668,0.0,50.564440260109635,0.0,0.0,5500.065542222223,32.85581661921697,47.94214956834601,50.564440260109635,46.631004222464206,12.43753247303448,19.980811414956495,0.0,3.568693025935465,2.8,9.236100170605994,-1780.8645623784785,-489.4147356974199,-1882.8814207469313,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08409334877060172,0.0,0,0.49902086011854596,131.99922844444444,-285.44895953198295,0.1908885510616212,9.191710634261852,0.002704309807657534,13.632318183112472,1.2221342253450094,0.18420003919019573,-184.5271656824152,-304.8875700150047
2025-01-01 00:09:00,5.820269016200588,0.19637382458165875,0.0,0.09700448360334313,0.003272897076360979,0.0,0.02116111806276769,5.500065542222223,0.2490423559155975,0.0,0.05,0.0,0.0,0.0,0.18179049124832541,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.005086641081871345,0.0,On,0.016074476980896344,0,On,0.006655034251163549,0,On,0.21052692174819335,0.15789519131114496,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,19134.319773333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,13759.688666666667,Lower On,5500.065542222223,1.0,33.34805770926869,51.666666666666686,46.10666666666668,0.0,50.56184597848543,0.0,0.0,5500.065542222223,33.34805770926869,48.29091187800367,50.56184597848543,47.155444827762786,12.43753247303448,19.891952164298054,0.0,3.492748939820565,2.8,9.236100170605994,-1758.8708813197293,-466.19808543578824,-1868.212167741876,-0.0,-0.0,387.46581790043615,0.0,2.0,0.08387197614308012,0.0,0,0.4977072061779249,131.99922844444444,-278.12453147828955,0.19194479666103426,9.151213062233126,0.002704339777937016,13.86979488508281,1.2225047915729936,0.18368737487403244,-165.83371477884552,-300.36437065694275
