Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7899262240501288,0.130259950851661,0.4680250000000001,0.013165437067502147,0.0021709991808610165,0.007800416666666668,0.03331079006777444,0.17058626731568757,0.5460291666666667,0.04000000000000001,0.0,0.4680250000000001,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,On,8939.031285818135,20.000000000000057,0.7999999999999999,2580.1664230707534,13.716460677777778,0.5460291666666667,1,10973.168542222222,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.960166104997725,51.666666666666686,46.10666666666668,0.0,50.25065252409488,0.0,0.0,0.0,70.25025953905894,49.48359503604749,50.25065252409488,49.100066292023804,12.43753247303448,19.794840371950702,0.0,-2.67930416757944,-2.6291544659011796,2.8,9.236100170605994,5369.355688828664,4491.741044162281,979.0602557204975,-2118.4222555788424,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09564841743061472,0.0,0.0,1.3951412508490049,197.99884266666666,-56.91049698408514,0.20956052476100376,9.354553007709258,0.0029445060376126105,-22.879145638779466,1.2191714880379956,0,0,123.76836392789912,0.15989202770408448,1131.297064185453,-152.23680846495566
2025-01-01 00:01:00,0.7899262240501288,0.130259950851661,0.4680250000000001,0.013165437067502147,0.0021709991808610165,0.007800416666666668,0.03331079006777444,0.17058626731568757,0.5460291666666667,0.04000000000000001,0.0,0.4680250000000001,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,On,8939.031285818135,20.000000000000057,0.7999999999999999,2580.1664230707534,13.716460677777778,0.5460291666666667,1,10973.168542222222,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.8136481411067,51.666666666666686,46.10666666666668,0.0,50.240456778708605,0.0,0.0,0.0,70.02132522047921,49.474254897269674,50.240456778708605,49.09115395655021,12.43753247303448,19.88230084312251,0.0,-2.4458240556647546,-2.553515668567359,2.8,9.236100170605994,5346.316416853479,4487.559003161283,957.8639778004722,-2133.749280422754,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09584718661023892,0.0,0.0,1.3980405260209365,197.99884266666666,-64.62274411535893,0.2090269400684863,9.41809941087337,0.0029443821013690886,-23.21356440584005,1.2223679918243484,0,0,119.58632292690149,0.15954077559371946,1113.0852532544093,-155.22127545393712
2025-01-01 00:02:00,0.7899262240501288,0.130259950851661,0.4680250000000001,0.013165437067502147,0.0021709991808610165,0.007800416666666668,0.03331079006777444,0.17058626731568757,0.5460291666666667,0.04000000000000001,0.0,0.4680250000000001,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,On,8939.031285818135,20.000000000000057,0.7999999999999999,2580.1664230707534,13.716460677777778,0.5460291666666667,1,10973.168542222222,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.67092090727847,51.666666666666686,46.10666666666668,0.0,50.23029363666039,0.0,0.0,0.0,69.79831391762261,49.46494519650476,50.23029363666039,49.08227097642694,12.43753247303448,19.967286711503274,0.0,-2.2161337170647966,-2.4807143540104355,2.8,9.236100170605994,5323.7845652631,4483.847594111839,939.0964252812197,-2148.683761577847,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09604022955191331,0.0,0.0,1.4008562774818591,197.99884266666666,-72.2201145506441,0.20791998201246192,9.456655522624313,0.002944256682412047,-23.536656357776526,1.222013673226044,0,0,115.87491387745769,0.15920196829731664,1095.6169964523233,-156.52057117110363
2025-01-01 00:03:00,0.7899262240501288,0.130259950851661,0.4680250000000001,0.013165437067502147,0.0021709991808610165,0.007800416666666668,0.03331079006777444,0.17058626731568757,0.5460291666666667,0.04000000000000001,0.0,0.4680250000000001,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,On,8939.031285818135,20.000000000000057,0.7999999999999999,2580.1664230707534,13.716460677777778,0.5460291666666667,1,10973.168542222222,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.53184114684902,51.666666666666686,46.10666666666668,0.0,50.220162261999924,0.0,0.0,0.0,69.58100179195159,49.45566514625688,50.220162261999924,49.07341658838536,12.43753247303448,20.049891859343845,0.0,-1.9900175801997533,-2.4103169239810756,2.8,9.236100170605994,5301.7101592514555,4480.229730531533,921.1694253713381,-2163.238681962501,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09622776777527285,0.0,0.0,1.4035917363482815,197.99884266666666,-79.73960017763434,0.2068499664945951,9.494573055490042,0.0029441294809729856,-23.848748427766015,1.2216694809575848,0,0,112.25705029715255,0.15887366121648694,1078.7820124121856,-157.61258704084747
2025-01-01 00:04:00,0.7899262240501288,0.130259950851661,0.4680250000000001,0.013165437067502147,0.0021709991808610165,0.007800416666666668,0.03331079006777444,0.17058626731568757,0.5460291666666667,0.04000000000000001,0.0,0.4680250000000001,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,On,8939.031285818135,20.000000000000057,0.7999999999999999,2580.1664230707534,13.716460677777778,0.5460291666666667,1,10973.168542222222,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.39627395613096,51.666666666666686,46.10666666666668,0.0,50.210061850355885,0.0,0.0,0.0,69.36917805645463,49.44641398879068,50.210061850355885,49.06459005800809,12.43753247303448,20.130204678772635,0.0,-1.7673124042813533,-2.342048247889875,2.8,9.236100170605994,5282.663166571549,4476.74452012525,904.3736601895139,-2177.4263321385347,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09641000973922134,0.0,0.0,1.406249943231053,197.99884266666666,-84.59894268150755,0.2058152022625737,9.53051130418946,0.0029440005565515817,-24.150252332311727,1.2213350299366226,0,0,108.7718398908691,0.15855463256641336,1062.5092870692463,-158.13562687973234
2025-01-01 00:05:00,0.24389705738346204,0.130259950851661,0.0,0.0040649509563910335,0.0021709991808610165,0.0,0.03331079006777444,0.17058626731568757,0.0,0.04000000000000001,0.0,0.0,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.26398038371947,51.666666666666686,46.10666666666668,0.0,50.19999162709508,0.0,0.0,0.0,69.16246934956168,49.43719099439605,50.19999162709508,49.055790678046534,12.43753247303448,20.208382349806016,0.0,-1.5478829184052914,-2.2756440431029175,2.8,9.236100170605994,-1885.0746935450823,105.41749951807967,888.5070718468387,-2191.2714558394932,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09658731931588693,0.0,0.0,1.4088362056201424,197.99884266666666,-87.26665044267061,0.20481317296783497,9.565952122141224,0.002943869966473185,-24.441869781641902,1.2210096500685719,0,0,105.41749951807967,0.15824369976937958,1046.7313639489569,-158.22429210211814
2025-01-01 00:06:00,0.24389705738346204,0.130259950851661,0.0,0.0040649509563910335,0.0021709991808610165,0.0,0.03331079006777444,0.17058626731568757,0.0,0.04000000000000001,0.0,0.0,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.44172175361813,51.666666666666686,46.10666666666668,0.0,50.189950870244324,0.0,0.0,0.0,69.44019024002833,49.4279954830032,50.189950870244324,49.04701778938264,12.43753247303448,20.081700780799256,0.0,-1.455828727509145,-2.2108834276026896,2.8,9.236100170605994,-1858.404213831094,104.45592744882845,873.4436561334694,-2168.853564813564,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09629995790600619,0.0,0.0,1.404644711734553,197.99884266666666,-83.01406175461142,0.20641566377355317,9.50815145786187,0.002943737764282126,-23.86391307428413,1.221537246445845,0,0,104.45592744882845,0.15793987337143692,1031.39194877143,-157.94829263796058
2025-01-01 00:07:00,0.24389705738346204,0.130259950851661,0.0,0.0040649509563910335,0.0021709991808610165,0.0,0.03331079006777444,0.17058626731568757,0.0,0.04000000000000001,0.0,0.0,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.614094454634426,51.666666666666686,46.10666666666668,0.0,50.17987127573428,0.0,0.0,0.0,69.70952258536629,49.41876304716801,50.17987127573428,49.03820893288487,12.43753247303448,19.95853011764078,0.0,-1.364823442502252,-2.1475793504355583,2.8,9.236100170605994,-1833.08322097569,103.35824702301196,859.0731745544877,-2147.1431025923644,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09602034387199856,0.0,0.0,1.4005662221615987,197.99884266666666,-79.40353112040702,0.20798725914802338,9.452129463177588,0.0029436087439165884,-23.301653439285463,1.2220506584231956,0,0,103.35824702301196,0.15764231440628787,1016.4434519963464,-157.37027744185872
2025-01-01 00:08:00,0.24389705738346204,0.130259950851661,0.0,0.0040649509563910335,0.0021709991808610165,0.0,0.03331079006777444,0.17058626731568757,0.0,0.04000000000000001,0.0,0.0,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.78134533675096,51.666666666666686,46.10666666666668,0.0,50.169754027052996,0.0,0.0,0.0,69.97085208867337,49.409494802191325,50.169754027052996,49.0293651897605,12.43753247303448,19.838708346713197,0.0,-1.2748928097797012,-2.0855740999330417,2.8,9.236100170605994,-1808.6090239107195,102.32820887375209,845.3013260682781,-2126.1045379807338,-0.0,-0.0,393.4634127370815,0.0,3.0,0.09574812837512152,0.0,0.0,1.3965956486903854,197.99884266666666,-75.96789866706729,0.20952903620594465,9.397803567997396,0.0029434828163379316,-22.75439371356244,1.22255052575237,0,0,102.32820887375209,0.15735031503609231,1001.8457803720557,-156.54445430377766
2025-01-01 00:09:00,0.24389705738346204,0.130259950851661,0.0,0.0040649509563910335,0.0021709991808610165,0.0,0.03331079006777444,0.17058626731568757,0.0,0.04000000000000001,0.0,0.0,0.0,0.11859328418499432,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0033593795687134496,0.0,On,0.014975705249530494,0,On,0.014975705249530494,0.0,On,0.012461888402361777,0,On,0.12046410447210289,0.09034807835407714,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10973.168542222222,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4579.822253333334,Off,0.0,0,44.94368783911551,51.666666666666686,46.10666666666668,0.0,50.15960025327955,0.0,0.0,0.0,70.22451224861798,49.4001918120928,50.15960025327955,49.02048759149943,12.43753247303448,19.722095482603304,0.0,-1.1860435751697878,-2.024735205546536,2.8,9.236100170605994,-1784.979820013238,101.33739753460071,832.0477378473704,-2105.7067957613663,-0.0,-0.0,393.4634127370815,0.0,3.0,0.0954830109616584,0.0,0.0,1.3927286088608022,197.99884266666666,-72.7364369889531,0.21104186489476703,9.344416222438824,0.0029433598965577564,-22.22152969945215,1.2230373993047112,0,0,101.33739753460071,0.15706328071048306,987.5652498022458,-155.51751195487546
