Metric,Value
Total Electric Energy (kWh),974.096439096788
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3529117209677612
Peak Electric Power (kW),7.678188844678778
Other Electric Energy (kWh),161.001966972819
HVAC Heating Electric Energy (kWh),577.3618718236124
Lighting Electric Energy (kWh),111.23775072702317
Water Heating Electric Energy (kWh),124.49484957333337
Average Temperature - Indoor (C),18.2292787181873
Unmet Heating Load (C-hours),52.778607389456276
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
