Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.93754920548206,3.171294779100597,0.0,0.08229248675803434,0.052854912985009946,0.0,0.01830942175469207,0.0,0.13377959335104642,4.7354601903763225,0.05,0.0,0.0,0.09790633785436598,3.0588051079128977,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,HP On,7292.014511305885,15.5555555555556,2.1854900812720977,2360.045713262268,4.147314357042989,0.5881458333333334,1,9063.914391234819,9063.914391234819,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.69709602537105,51.666666666666686,46.10666666666668,0.0,49.67505621098753,0.0,0.0,0.0,37.69709602537105,47.907244180449865,49.67505621098753,47.02333816518104,12.43753247303448,15.572978361412941,0.0,7.832389651395917,-2.4357525931324857,2.8,9.236100170605994,6618.866834193143,149.83437967232476,1020.5478458635243,-875.7454407390227,-0.0,-0.0,211.28251036864143,0.0,1.0,0.05260997030079962,0.0,0,0.38368820804500614,65.99961422222222,-8.684746742360787,0.2533672840890747,7.105804665864653,0.0027268457430859707,-8.83468736808578,1.237161336674331,0.34173377804286315,-2241.1959060197632,30.984572429820155,0.16945800237218064,1156.2689166743496,-135.72107081082524
2025-01-01 00:01:00,4.942120228033524,3.1742473679867236,0.0,0.08236867046722539,0.05290412279977873,0.0,0.01830942175469207,0.0,0.13377959335104642,4.740031212927786,0.05,0.0,0.0,0.09790633785436598,3.0617576967990243,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,HP On,7290.257107867934,15.5555555555556,2.1825236920731492,2359.476933202412,4.151885379594452,0.5881458333333334,1,9061.588207737012,9061.588207737012,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.627400452003165,51.666666666666686,46.10666666666668,0.0,49.67137044814118,0.0,0.0,0.0,37.627400452003165,47.90406989748709,49.67137044814118,47.02041962216005,12.43753247303448,15.629686311648253,0.0,7.900246157835755,-2.358646307977621,2.8,9.236100170605994,6594.647655802283,116.83315877185578,998.4080214696512,-881.809316033089,-0.0,-0.0,211.28251036864143,0.0,1.0,0.05274010533556447,0.0,0,0.38463729199254143,65.99961422222222,-25.08264640120315,0.25318322542232674,7.155646140509808,0.0027268221623055434,-8.984356397816006,1.2405316105592517,0.34193636461630617,-2272.762627268719,30.118852838162784,0.16912018292470551,1136.9695770189649,-138.5615555493137
2025-01-01 00:02:00,4.946585360448816,3.177131558601854,0.0,0.08244308934081361,0.05295219264336423,0.0,0.01830942175469207,0.0,0.13377959335104642,4.744496345343078,0.05,0.0,0.0,0.09790633785436598,3.0646418874141546,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,HP On,7288.542179232433,15.5555555555556,2.1796328822000275,2358.921900026259,4.156350512009746,0.5881458333333334,1,9059.318245925358,9059.318245925358,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.55936625293704,51.666666666666686,46.10666666666668,0.0,49.66769106696334,0.0,0.0,0.0,37.55936625293704,47.90090148323821,49.66769106696334,47.017506691375644,12.43753247303448,15.684972252196875,0.0,7.9638284570875,-2.2847382483740377,2.8,9.236100170605994,6570.78502181801,85.90352889501037,978.3766134408332,-887.7372536841472,-0.0,-0.0,211.28251036864143,0.0,1.0,0.0528668343513009,0.0,0,0.385561535604108,65.99961422222222,-41.30241409891728,0.2522857652798787,7.1824845707302805,0.0027267982471910726,-9.129929478383849,1.240294178140903,0.34212608161946756,-2302.3727785993124,29.354407468063453,0.168795740989936,1118.530259733118,-140.15364629228486
2025-01-01 00:03:00,4.95094867566279,3.179949981802002,0.0,0.0825158112610465,0.0529991663633667,0.0,0.01830942175469207,0.0,0.13377959335104642,4.748859660557052,0.05,0.0,0.0,0.09790633785436598,3.067460310614303,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,HP On,7286.868024890421,15.5555555555556,2.1768145157361296,2358.3800633675305,4.160713827223718,0.5881458333333334,1,9057.102254924617,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.49292501758069,51.666666666666686,46.10666666666668,0.0,49.66401791716349,0.0,0.0,0.0,37.49292501758069,47.897738797807236,49.66401791716349,47.014599238129115,12.43753247303448,15.738894839327322,0.0,8.02346385136858,-2.213710780317319,2.8,9.236100170605994,6547.162285401018,56.84948322185255,959.0324674288241,-893.5343189268667,-0.0,-0.0,211.28251036864143,0.0,1.0,0.052990302959185685,0.0,0,0.38646200083224375,65.99961422222222,-57.45393093117772,0.25141378216942356,7.208534223354093,0.002726773939928884,-9.271569102197182,1.2400626890930786,0.3423039262791584,-2330.1727871575695,28.642207011891504,0.16848335557575442,1100.8646674708675,-141.83220004204338
2025-01-01 00:04:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.42801642157788,51.666666666666686,46.10666666666668,0.0,49.66035085463793,0.0,0.0,0.0,37.42801642157788,47.89458170705872,49.66035085463793,47.01169713326911,12.43753247303448,15.791505785430088,0.0,8.079440639464968,-2.1453672614090697,2.8,9.236100170605994,-756.1315182476947,-2328.307142816707,940.7464492007091,-899.204926472246,-0.0,-0.0,211.28251036864143,0.0,1.0,0.053110639973613184,0.0,0,0.38733962712937303,65.99961422222222,-68.20910214408995,0.25056617733634057,7.23441911148951,0.0027267492509614666,-9.409429350550296,1.2398369149077626,0.34247077621484984,-2356.2918504380527,27.98470762134587,0.16818222666293903,1083.917678077755,-143.17122887704585
2025-01-01 00:05:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.484713232254975,51.666666666666686,46.10666666666668,0.0,49.65668974073867,0.0,0.0,0.0,37.484713232254975,47.89143008193678,49.65668974073867,47.00880025253584,12.43753247303448,15.739606306344205,0.0,7.999498768566226,-2.0794958318895578,2.8,9.236100170605994,-748.6116084372015,-2289.7370458613786,923.3852737604107,-893.6109077099513,-0.0,-0.0,211.28251036864143,0.0,1.0,0.052991931141734214,0.0,0,0.38647387528191257,65.99961422222222,-66.28321109589155,0.2513977623027444,7.208838807330244,0.0027267241903276567,-9.265109821486503,1.2400596723459656,0.34223246872179314,-2318.9978271537207,29.260781292342028,0.16789147889186418,1067.6312024645645,-144.2459287041538
2025-01-01 00:06:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.53982187158655,51.666666666666686,46.10666666666668,0.0,49.65302358066644,0.0,0.0,0.0,37.53982187158655,47.88827368266142,49.65302358066644,47.00589873365892,12.43753247303448,15.689067024903652,0.0,7.925102669696339,-2.0159063942389968,2.8,9.236100170605994,-737.4950471620257,-2253.9965550752654,906.8737927175973,-888.1769409234888,-0.0,-0.0,211.28251036864143,0.0,1.0,0.052876214989238675,0.0,0,0.38562994925536237,65.99961422222222,-60.60061660717826,0.25221050754283,7.184003121799877,0.002726699518500433,-9.124405985921824,1.2402766688206857,0.3420105440594447,-2284.334596417289,30.33804134202368,0.16761032508728047,1051.9532928007513,-145.07950008315404
2025-01-01 00:07:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.59337044049685,51.666666666666686,46.10666666666668,0.0,49.64935251805547,0.0,0.0,0.0,37.59337044049685,47.885112642964565,49.64935251805547,47.00299270541911,12.43753247303448,15.639863923437371,0.0,7.855746681703976,-1.9544252550962717,2.8,9.236100170605994,-728.2269522618367,-2220.705440746354,891.141432542876,-882.8993979332882,-0.0,-0.0,211.28251036864143,0.0,1.0,0.05276344550147802,0.0,0,0.3848075134616592,65.99961422222222,-56.61006469718977,0.25300457523136655,7.159899308072477,0.002726675225600888,-8.98726075882603,1.240488001415757,0.341803524343956,-2252.0575986120966,31.352157865742875,0.16733804374768735,1036.836706126665,-145.6952735837889
2025-01-01 00:08:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.64546353820047,51.666666666666686,46.10666666666668,0.0,49.645676693997714,0.0,0.0,0.0,37.64546353820047,47.88194709421189,49.645676693997714,47.00008229431898,12.43753247303448,15.591907233896665,0.0,7.791009908750571,-1.8948939069023414,2.8,9.236100170605994,-719.0501225115786,-2189.65702237532,876.1237411534713,-877.7676732603909,-0.0,-0.0,211.28251036864143,0.0,1.0,0.05265342534304164,0.0,0,0.3840051287197952,65.99961422222222,-52.56495961982921,0.2537812071851333,7.136477702763035,0.002726651301914406,-8.853438594084869,1.240694050032992,0.34161017925743764,-2221.9633297213363,32.30630734601631,0.16707397458940854,1022.2385128549747,-146.11477170150337
2025-01-01 00:09:00,0.2020890151057385,0.11248967118769931,0.0,0.0033681502517623084,0.0018748278531283218,0.0,0.01830942175469207,0.0,0.13377959335104642,0.0,0.05,0.0,0.0,0.09790633785436598,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004544051535087718,0.0,On,0.01376537021960435,0,On,0.0032378095452250946,0,On,0.09723027084741862,0.07292270313556394,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9057.102254924617,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,11819.557911111111,Off,0.0,0.0,37.69616596773997,51.666666666666686,46.10666666666668,0.0,49.64199624012646,0.0,0.0,0.0,37.69616596773997,47.87877715896131,49.64199624012646,46.99716761837875,12.43753247303448,15.54514138318672,0.0,7.730528396730389,-1.8371677553716272,2.8,9.236100170605994,-710.2423466064902,-2160.68959059648,861.762012635636,-872.7749208284471,-0.0,-0.0,211.28251036864143,0.0,1.0,0.05254603477325041,0.0,0,0.38322192175258835,65.99961422222222,-48.74993614668463,0.254541111227704,7.11370777455938,0.002726627738370518,-8.72279569256323,1.2408950482463104,0.3414294441515051,-2193.8760513750462,33.18646077856651,0.1668175137276928,1008.1197042992605,-146.35769166362448
