Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 06:55:00,1.1403255698903443,0.22647200223532704,0.0,0.019005426164839072,0.003774533370588784,0.0,0.1501286746991264,0.0,0.9401968951912176,0.0,0.05,0.0,0.0,0.2118886689019937,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.6421260679323622,0,On,0.02653882675438596,0.0,On,0.006041359169036662,0.0,On,0.11754848877570379,0,On,0.015552602056197237,0,On,0.2448579507614354,0.1836434630710765,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,44.05728361675392,51.666666666666686,46.10666666666668,0.0,50.77166903150069,0.0,0.0,0.0,44.05728361675392,49.795182421807525,50.77166903150069,49.30693911696095,12.43753247303448,11.965370516911094,0.0,4.939038778006307,1.1435401546609814,0.0,9.236100170605994,488.30098750271975,-1849.3097997670252,-798.5917713012576,-560.7750188636763,-0.0,-0.0,1091.389056982649,0.0,3.0,0.03563278492095422,0.0,0,0.3334876123256138,197.99884266666666,-42.31305061625282,0.3849320237630604,5.994828148730253,0.003272949639621108,107.32682123240792,1.254841705178546,0.29860349645099443,-1939.76922772999,90.45942796296508,0.5436834545663999,-817.7306508725142,19.138879571256602
2025-01-01 06:56:00,1.1403255698903443,0.22647200223532704,0.0,0.019005426164839072,0.003774533370588784,0.0,0.1501286746991264,0.0,0.9401968951912176,0.0,0.05,0.0,0.0,0.2118886689019937,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.6421260679323622,0,On,0.02653882675438596,0.0,On,0.006041359169036662,0.0,On,0.11754848877570379,0,On,0.015552602056197237,0,On,0.2448579507614354,0.1836434630710765,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,44.05519069019115,51.666666666666686,46.10666666666668,0.0,50.76753241964841,0.0,0.0,0.0,44.05519069019115,49.791472579418695,50.76753241964841,49.30344265930384,12.43753247303448,11.963443745032665,0.0,4.937365896646098,1.1381655226999383,0.0,9.236100170605994,488.4023092102372,-1848.501041207402,-794.7362263396424,-560.6287908029464,-0.0,-0.0,1091.389056982649,0.0,3.0,0.03562923063271314,0.0,0,0.3334543477042359,197.99884266666666,-42.35795696946535,0.3850233576852875,5.99433954913847,0.003273312076343726,107.29565121228478,1.2548499111781612,0.29858960853643246,-1939.02202929343,90.52098808602784,0.5436834545663999,-813.8873216515942,19.151095311951835
2025-01-01 06:57:00,1.1403255698903443,0.22647200223532704,0.0,0.019005426164839072,0.003774533370588784,0.0,0.1501286746991264,0.0,0.9401968951912176,0.0,0.05,0.0,0.0,0.2118886689019937,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.6421260679323622,0,On,0.02653882675438596,0.0,On,0.006041359169036662,0.0,On,0.11754848877570379,0,On,0.015552602056197237,0,On,0.2448579507614354,0.1836434630710765,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,44.0531236648974,51.666666666666686,46.10666666666668,0.0,50.7633960640039,0.0,0.0,0.0,44.0531236648974,49.787762913264686,50.7633960640039,49.299946337895086,12.43753247303448,11.961494890996319,0.0,4.935722948383001,1.1330582210319355,0.0,9.236100170605994,488.50673744355294,-1847.7064569259246,-791.0725920524984,-560.4809022651928,-0.0,-0.0,1091.389056982649,0.0,3.0,0.03562563542382836,0.0,0,0.33342070010611924,197.99884266666666,-42.40141727390319,0.38511525767270244,5.993838407663047,0.0032736744054374747,107.26461999344681,1.2548582145603682,0.2985759684914972,-1938.2882559840434,90.58179905811873,0.5436834545663999,-810.2351568367816,19.162564784283163
2025-01-01 06:58:00,1.1403255698903443,0.22647200223532704,0.0,0.019005426164839072,0.003774533370588784,0.0,0.1501286746991264,0.0,0.9401968951912176,0.0,0.05,0.0,0.0,0.2118886689019937,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.6421260679323622,0,On,0.02653882675438596,0.0,On,0.006041359169036662,0.0,On,0.11754848877570379,0,On,0.015552602056197237,0,On,0.2448579507614354,0.1836434630710765,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,44.05108165325298,51.666666666666686,46.10666666666668,0.0,50.75925996221279,0.0,0.0,0.0,44.05108165325298,49.78405342116449,50.75925996221279,49.29645015064035,12.43753247303448,11.959524715559771,0.0,4.934108794789063,1.128202665665216,0.0,9.236100170605994,488.6141470417223,-1846.9255024220502,-787.5896750012043,-560.3314114985976,-0.0,-0.0,1091.389056982649,0.0,3.0,0.035622000691445575,0.0,0,0.33338668260716525,197.99884266666666,-42.443498442328995,0.3852077048723697,5.993325149132403,0.0032740366273443697,107.23372362593315,1.254866611980396,0.2985625668980922,-1937.5673964162715,90.64189399422122,0.5436834545663999,-806.763012518813,19.173337517608665
2025-01-01 06:59:00,1.1403255698903443,0.22647200223532704,0.0,0.019005426164839072,0.003774533370588784,0.0,0.1501286746991264,0.0,0.9401968951912176,0.0,0.05,0.0,0.0,0.2118886689019937,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.6421260679323622,0,On,0.02653882675438596,0.0,On,0.006041359169036662,0.0,On,0.11754848877570379,0,On,0.015552602056197237,0,On,0.2448579507614354,0.1836434630710765,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,44.049063800744314,51.666666666666686,46.10666666666668,0.0,50.75512411200099,0.0,0.0,0.0,44.049063800744314,49.78034410101183,50.75512411200099,49.29295409551725,12.43753247303448,11.957533950962226,0.0,4.932522346320588,1.1235842028888965,0.0,9.236100170605994,488.72441788181226,-1846.1576577289763,-784.2769502988953,-560.180374569099,-0.0,-0.0,1091.389056982649,0.0,3.0,0.03561832778031722,0.0,0,0.3333523077929262,197.99884266666666,-42.48426453173771,0.38530068113771665,5.992800182458108,0.0032743987424940697,107.2029583061412,1.25487510021887,0.29854939474173436,-1936.8589612343426,90.70130350536621,0.5436834545663999,-803.4604100201452,19.183459721249918
2025-01-01 07:00:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.99448607398017,51.666666666666686,46.10666666666668,0.0,50.750988511171705,0.41485853204131645,1108.1230008887787,0.0,43.99448607398017,49.77663495077238,50.750988511171705,49.28945817057273,12.43753247303448,11.955523302056008,0.0,4.9309625598457165,1.1191890533711668,0.0,9.236100170605994,517.7585760278163,-1845.4024260273864,-781.1245214169177,-560.0278454467502,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03561461798488429,0.0,0,0.33331758777808906,197.99884266666666,-42.52377685605956,0.385394169000439,5.992263901266794,0.003274760751304333,107.28262766571063,1.2548836761768278,0.2985364433911855,-1936.1624819940712,90.76005596668494,0.5436834545663999,-800.3174959203071,19.192974503389436
2025-01-01 07:01:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.88674342117679,51.666666666666686,46.10666666666668,0.0,50.73285526757869,0.41505497197886454,1108.1230008887785,0.0,43.88674342117679,49.679620928590964,50.73285526757869,49.1530037590971,12.43753247303448,11.954018403526215,0.0,4.929428436343836,1.1150042596185625,0.0,9.236100170605994,517.8144379990156,-1844.6593323729423,-778.1230824091782,-559.9136936628154,-0.0,-0.0,1120.310198330626,0.0,3.0,0.035611841205783853,0.0,0,0.3332915998730119,197.99884266666666,-42.58206666879501,0.38547484602444093,5.992009898216879,0.003275123026670614,107.24926777098614,1.2548900259819122,0.29852370457949845,-1935.477510122471,90.81817774952836,0.5436834545663999,-797.32500448471,19.201922075531808
2025-01-01 07:02:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.779049413964,51.666666666666686,46.10666666666668,0.0,50.714719385311945,0.41525162666311,1108.1230008887787,0.0,43.779049413964,49.582615978876746,50.714719385311945,49.01656427565914,12.43753247303448,11.952480336390847,0.0,4.927919018759264,1.1110176365953313,0.0,9.236100170605994,517.8661617042635,-1843.9279225238747,-775.2638824095598,-559.7970354696416,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03560900310991841,0.0,0,0.33326503810368013,197.99884266666666,-42.64700115672095,0.3855563658940972,5.991737162798082,0.003275485187553588,107.21610493101852,1.254896521934625,0.2985111703863325,-1934.803615947253,90.87569342337821,0.5436834545663999,-794.4742223532013,19.210339943641497
2025-01-01 07:03:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.67140251509045,51.666666666666686,46.10666666666668,0.0,50.69658086181127,0.41544849646793064,1108.1230008887787,0.0,43.67140251509045,49.48562009753351,50.69658086181127,48.88013971539464,12.43753247303448,11.950910417845275,0.0,4.926433389994222,1.1072177253139477,0.0,9.236100170605994,517.9226680332698,-1843.2077618588291,-772.5386922664657,-559.677971385003,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03560610612041155,0.0,0,0.33323792514813316,197.99884266666666,-42.709558912353174,0.3856386957367457,5.99144643029625,0.003275847234577662,107.18313226701207,1.2549031582413446,0.298498833221416,-1934.1403877894409,90.93262593061161,0.5436834545663999,-791.7569553532464,19.218263086780738
2025-01-01 07:04:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.56380117664253,51.666666666666686,46.10666666666668,0.0,50.67843969465524,0.4156455817665473,1108.1230008887787,0.0,43.56380117664253,49.38863328059453,50.67843969465524,48.74373007356418,12.43753247303448,11.949309974458872,0.0,4.924970671027873,1.1035937492183128,0.0,9.236100170605994,517.9852404408524,-1842.4984343739852,-769.9397731862634,-559.5566026165953,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03560315267793726,0.0,0,0.33321028384866486,197.99884266666666,-42.7683552731783,0.38572180241432735,5.991138441187111,0.0032762091683457176,107.15034284041201,1.254909929067051,0.2984866858090448,-1933.4874311130902,90.988996739105,0.5436834545663999,-789.1654973101238,19.225724123860335
2025-01-01 07:05:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.45624395036339,51.666666666666686,46.10666666666668,0.0,50.66029588156213,0.41584288293150884,1108.123000888779,0.0,43.45624395036339,49.29165552422337,50.66029588156213,48.607335345554,12.43753247303448,11.947680247059232,0.0,4.923530019149662,1.1001355731918874,0.0,9.236100170605994,518.0526944330352,-1841.7995417503973,-767.4598472648178,-559.4330238479336,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03560014506520677,0.0,0,0.3331821355691936,197.99884266666666,-42.82448004965731,0.385805654943188,5.990813888118292,0.0032765709894389157,107.11773016157878,1.2549168289539834,0.2984747211735228,-1932.8443677268308,91.0448259764334,0.5436834545663999,-786.6926007341754,19.23275346935754
2025-01-01 07:06:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.34872950908493,51.666666666666686,46.10666666666668,0.0,50.6421494203809,0.41604040033478507,1108.1230008887787,0.0,43.34872950908493,49.19468682470557,50.6421494203809,48.47095552686792,12.43753247303448,11.946022372808791,0.0,4.922110626296722,1.096833665033202,0.0,9.236100170605994,518.1242412503077,-1841.1107024845767,-765.0920697936349,-559.3073218807248,-0.0,-0.0,1120.310198330626,0.0,3.0,0.035597085373873884,0.0,0,0.33315349988552984,197.99884266666666,-42.87863519959355,0.38589022495234016,5.989652120811774,0.003276932698418105,107.08528828652007,1.254923852900543,0.2984629326254574,-1932.2108350325618,91.10013254798505,0.5436834545663999,-784.3314492724468,19.239379478811884
2025-01-01 07:07:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.24125661747553,51.666666666666686,46.10666666666668,0.0,50.62400030908029,0.4162381343478823,1108.1230008887787,0.0,43.24125661747553,49.09772717843843,50.62400030908029,48.33459061311751,12.43753247303448,11.944337409694446,0.0,4.920711717486365,1.0936790592505894,0.0,9.236100170605994,518.1996654817679,-1840.4315510759484,-762.8300032339838,-559.179577493557,-0.0,-0.0,1120.310198330626,0.0,3.0,0.035593975549709375,0.0,0,0.3331243950081627,197.99884266666666,-42.93095535530126,0.38597548606246473,5.989296483445301,0.0032772942958255277,107.05301168676422,1.2549309962535073,0.29845131374883793,-1931.5864853172557,91.1549342413071,0.5436834545663999,-782.0756318187723,19.245628584788534
2025-01-01 07:08:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.13382410756799,51.666666666666686,46.10666666666668,0.0,50.605848545740436,0.4164360853419296,1108.1230008887787,0.0,43.13382410756799,49.00077658192326,50.605848545740436,48.19824060001467,12.43753247303448,11.94262635822685,0.0,4.919332549335788,1.0906633230368143,0.0,9.236100170605994,518.2789035880945,-1839.761737265483,-760.6675927587049,-559.0498670882754,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03559081743263478,0.0,0,0.33309483815693736,197.99884266666666,-42.981427654256095,0.3860614133352147,5.988926067779401,0.003277655782186124,107.02089513388313,1.2549382546125225,0.29843985838883097,-1930.9709850842914,91.20924781880822,0.5436834545663999,-779.9191181826759,19.25152542397099
2025-01-01 07:09:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,43.0264308663011,51.666666666666686,46.10666666666668,0.0,50.587694128546865,0.41663425368774215,1108.1230008887787,0.0,43.0264308663011,48.9038350317597,50.587694128546865,48.061905483366125,12.43753247303448,11.940890171667347,0.0,4.917972408662022,1.0877785242925908,0.0,9.236100170605994,518.3618549542275,-1839.1009253217298,-758.5991432674729,-558.918263466039,-0.0,-0.0,1120.310198330626,0.0,3.0,0.035587612775589,0.0,0,0.33306484573762773,197.99884266666666,-43.03007991035952,0.38614798301396336,5.988541405994412,0.003278017158008468,106.98893364523084,1.2549456237850927,0.2984285606402366,-1930.3640144211738,91.26308909944368,0.5436834545663999,-777.8562362234067,19.257092955933754
2025-01-01 07:10:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,42.91907583053967,51.666666666666686,46.10666666666668,0.0,50.569537055785474,0.4168326397558724,1108.1230008887787,0.0,42.91907583053967,48.80690252464116,50.569537055785474,47.925585259069,12.43753247303448,11.939129760511594,0.0,4.916630611155959,1.0850172015757893,0.0,9.236100170605994,518.4483780621848,-1838.4487933689045,-756.6192977868427,-558.7848361677832,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03558436325279698,0.0,0,0.33303443341932276,197.99884266666666,-43.07698410065804,0.38623517241064903,5.988143006409899,0.0032783784237855385,106.95712246035089,1.2549530997668452,0.29841741483655293,-1929.7652664008206,91.31647303191608,0.5436834545663999,-775.8816503610077,19.262352574164936
2025-01-01 07:11:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,42.8117579835307,51.666666666666686,46.10666666666668,0.0,50.55137732583804,0.4170312439166564,1108.1230008887787,0.0,42.8117579835307,48.70997905735052,50.55137732583804,47.789279923106776,12.43753247303448,11.9373459955099,0.0,4.915306500124975,1.0823723358605006,0.0,9.236100170605994,518.5383212372476,-1837.8050327543322,-754.723017171773,-558.649651703705,-0.0,-0.0,1120.310198330626,0.0,3.0,0.03558107046533807,0.0,0,0.3330036161865412,197.99884266666666,-43.12222538967347,0.38632295982971143,5.987731355169361,0.003278739579995412,106.9254570251797,1.2549606787282424,0.29840641553960623,-1929.174446513956,91.36941375962405,0.5436834545663999,-773.9903413815914,19.267324209818412
2025-01-01 07:12:00,1.1696144022204877,0.23189813825339994,0.0,0.019493573370341463,0.003864968970889999,0.0,0.16908230369331648,0.0,0.9505320985271712,0.0,0.05,0.0,0.0,0.2173148049200666,0.0,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.6421260679323622,0,On,0.024729361293859647,0.0,On,0.00705630750943482,0.0,On,0.137296634890022,0,On,0.01865295736805355,0,On,0.25011067907809986,0.18758300930857483,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,4983.7574486656795,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8064.144693333334,Off,0.0,0.0,42.704476351583935,51.666666666666686,46.10666666666668,0.0,50.53321493717801,0.41723006654025735,1108.1230008887787,0.0,42.704476351583935,48.613064626756334,50.53321493717801,47.6529894715455,12.43753247303448,11.935539710360054,0.0,4.913999445299239,1.0798373239970438,0.0,9.236100170605994,518.6315382596498,-1837.169347451212,-752.9055610302177,-558.5127737578913,-0.0,-0.0,1120.310198330626,0.0,3.0,0.035577735946110405,0.0,0,0.3329724083856927,197.99884266666666,-43.165886313084904,0.38641132450035204,5.987306917741928,0.0032791006271019095,106.89393297797247,1.254968357002726,0.2983955575297038,-1928.5912721303616,91.42192467914974,0.5436834545663999,-772.1775874589373,19.272026428719627
