Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - North, poa_global (W/m^2)","Door Irradiance - North, poa_direct (W/m^2)","Door Irradiance - North, poa_diffuse (W/m^2)","Door Irradiance - North, poa_sky_diffuse (W/m^2)","Door Irradiance - North, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:09:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.07726124739185,70.1230692240589,19.92273875260816,19.876930775941105,164.02185230249586,-3.814825562716578,1413.981805,2.913767949857248,38162.282912080685,689.2603081453396,526.1823725653968,163.07793557994285,136.97793557994285,26.099999999999998,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,247.06587953023956,150.6632072572547,96.40267227298484,70.30267227298485,26.099999999999998,57467.56303239816,283.88054169222266,197.88054169222266,86.0,86.0,0.0,4193.966516827454,689.2603081453396,526.1823725653968,163.07793557994285,136.97793557994285,26.099999999999998,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,247.06587953023956,150.6632072572547,96.40267227298484,70.30267227298485,26.099999999999998,4656.137039683166,656.5887967577928,517.3202397725216,139.26855698527118,136.97793557994285,26.099999999999998,59.482537619511945,-0.0,59.482537619511945,43.55168339521306,26.099999999999998,59.482537619511945,-0.0,59.482537619511945,43.55168339521306,26.099999999999998,152.56401288939804,70.23613076826899,82.32788212112905,70.30267227298485,26.099999999999998,129.41706257065627,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,283.88054169222266,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:10:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.029533477678,70.07522604097038,19.970466522322003,19.924773959029622,164.26129833753066,-3.8151512286858633,1413.981805,2.9071970090862376,38121.983286210976,689.7730642352342,526.6481924961284,163.12487173910574,137.02487173910575,26.099999999999998,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,244.40353328280645,148.4180461234697,95.98548715933676,69.88548715933676,26.099999999999998,57560.06823847501,284.3375025693638,198.33750256936378,86.0,86.0,0.0,4189.556419758112,689.7730642352342,526.6481924961284,163.12487173910574,137.02487173910575,26.099999999999998,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,244.40353328280645,148.4180461234697,95.98548715933676,69.88548715933676,26.099999999999998,4651.551214720639,657.142366026285,517.8337255610887,139.3086404651963,137.02487173910575,26.099999999999998,59.472472365344686,-0.0,59.472472365344686,43.539897383307604,26.099999999999998,59.472472365344686,-0.0,59.472472365344686,43.539897383307604,26.099999999999998,150.11820986978432,68.14660383571074,81.97160603407359,69.88548715933676,26.099999999999998,129.39516344394642,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,284.3375025693638,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:11:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.98250718085156,70.02808652023764,20.017492819148448,19.971913479762364,164.50097429790162,-3.8154768918830086,1413.981805,2.900753225943036,38081.29090928433,690.2776758395173,527.1070110019523,163.170664837565,137.070664837565,26.099999999999998,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,241.73820494133264,146.17005888492008,95.56814605641254,69.46814605641255,26.099999999999998,57651.185526825924,284.78760735560644,198.78760735560644,86.0,86.0,0.0,4185.1033334946,690.2776758395173,527.1070110019523,163.170664837565,137.070664837565,26.099999999999998,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,241.73820494133264,146.17005888492008,95.56814605641254,69.46814605641255,26.099999999999998,4646.99866746651,657.68780585385,518.3400580825695,139.3477477712805,137.070664837565,26.099999999999998,59.46252727318946,-0.0,59.46252727318946,43.52825207633426,26.099999999999998,59.46252727318946,-0.0,59.46252727318946,43.52825207633426,26.099999999999998,147.69742309339412,66.0822263612178,81.61519673217632,69.46814605641255,26.099999999999998,129.37352575555528,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,284.78760735560644,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:12:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.9361838744492,69.9816521579245,20.063816125550805,20.0183478420755,164.74087729954817,-3.815802552155219,1413.981805,2.8944352469693775,38040.20785943127,690.7741579307121,527.5588193370177,163.2153385936944,137.11533859369442,26.099999999999998,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,239.0699533535217,143.9192883164831,95.1506650370386,69.05066503703861,26.099999999999998,57740.91316371024,285.2308474865499,199.23084748654995,86.0,86.0,0.0,4180.607485946748,690.7741579307121,527.5588193370177,163.2153385936944,137.11533859369442,26.099999999999998,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,239.0699533535217,143.9192883164831,95.1506650370386,69.05066503703861,26.099999999999998,4642.4808684730515,658.2251092853893,518.8392101263743,139.38589915901503,137.11533859369442,26.099999999999998,59.4527040818592,-0.0,59.4527040818592,43.51674951037378,26.099999999999998,59.4527040818592,-0.0,59.4527040818592,43.51674951037378,26.099999999999998,145.30213412655536,64.04346618492437,81.25866794163097,69.05066503703861,26.099999999999998,129.3521532886447,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,285.2308474865499,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:13:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.89056505684387,69.9359244314646,20.109434943156135,20.064075568535394,164.98100442926693,-3.8161282096771174,1413.981805,2.8882417523901953,37998.73617348533,691.2625248662455,528.0036088895872,163.25891597665822,137.15891597665822,26.099999999999998,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,236.39883677722685,141.6657772425058,94.73305953472102,68.63305953472103,26.099999999999998,57829.24944198816,285.6672145291975,199.66721452919748,86.0,86.0,0.0,4176.069100493209,691.2625248662455,528.0036088895872,163.25891597665822,137.15891597665822,26.099999999999998,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,236.39883677722685,141.6657772425058,94.73305953472102,68.63305953472103,26.099999999999998,4637.999261035931,658.7542685164071,519.331154272341,139.4231142440661,137.15891597665822,26.099999999999998,59.44300449314079,-0.0,59.44300449314079,43.50539167815081,26.099999999999998,59.44300449314079,-0.0,59.44300449314079,43.50539167815081,26.099999999999998,142.9328173835905,62.03078454093875,80.90203284265175,68.63305953472103,26.099999999999998,129.33104974581823,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,285.6672145291975,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:14:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.84565217724278,69.89090476957743,20.154347822757213,20.109095230422568,165.22135290591336,-3.8164538645505672,1413.981805,2.8821714513761116,37956.87782037766,691.7427907306376,528.441371472803,163.30141925783465,137.20141925783466,26.099999999999998,69.5941805222707,0.0,69.5941805222707,43.4941805222707,26.099999999999998,69.5941805222707,0.0,69.5941805222707,43.4941805222707,26.099999999999998,233.72491111341523,139.40956702510226,94.31534408831297,68.21534408831297,26.099999999999998,57916.192738842044,286.0967004670904,200.09670046709041,86.0,86.0,0.0,4171.4883930701835,691.7427907306376,528.441371472803,163.30141925783465,137.20141925783466,26.099999999999998,69.5941805222707,0.0,69.5941805222707,43.4941805222707,26.099999999999998,69.5941805222707,0.0,69.5941805222707,43.4941805222707,26.099999999999998,233.72491111341523,139.40956702510226,94.31534408831297,68.21534408831297,26.099999999999998,4633.5552575395095,659.2752752831742,519.8158632369834,139.45941204619078,137.20141925783466,26.099999999999998,59.43343016601918,-0.0,59.43343016601918,43.4941805222707,26.099999999999998,59.43343016601918,-0.0,59.43343016601918,43.4941805222707,26.099999999999998,140.5899382631157,60.04463441169641,80.54530385141928,68.21534408831297,26.099999999999998,129.3102187365547,69.5941805222707,0.0,69.5941805222707,43.4941805222707,26.099999999999998,286.0967004670904,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:15:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.801446755581,69.84659467243611,20.198553244418996,20.153405327563892,165.46191943530198,-3.8167795164117706,1413.981805,2.876223097560019,37914.63481524482,692.2149680742161,528.8720981543479,163.3428699198682,137.2428699198682,26.099999999999998,69.58311796587894,0.0,69.58311796587894,43.48311796587895,26.099999999999998,69.58311796587894,0.0,69.58311796587894,43.48311796587895,26.099999999999998,231.04823710883932,137.15070362208533,93.89753348675397,67.79753348675398,26.099999999999998,58001.741283356154,286.51929655218896,200.51929655218896,86.0,86.0,0.0,4166.865584658887,692.2149680742161,528.8720981543479,163.3428699198682,137.2428699198682,26.099999999999998,69.58311796587894,0.0,69.58311796587894,43.48311796587895,26.099999999999998,69.58311796587894,0.0,69.58311796587894,43.48311796587895,26.099999999999998,231.04823710883932,137.15070362208533,93.89753348675397,67.79753348675398,26.099999999999998,4629.150250656864,659.7881195130141,520.2933086014466,139.49481091156744,137.2428699198682,26.099999999999998,59.423982742860616,-0.0,59.423982742860616,43.48311796587895,26.099999999999998,59.423982742860616,-0.0,59.423982742860616,43.48311796587895,26.099999999999998,138.27395911288116,58.08546551519327,80.1884935976879,67.79753348675398,26.099999999999998,129.2896638341754,69.58311796587894,0.0,69.58311796587894,43.48311796587895,26.099999999999998,286.51929655218896,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:16:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.75795020128811,69.80299552999315,20.242049798711896,20.19700447000685,165.7027011793664,-3.8171051654353505,1413.981805,2.8703954638966893,37872.00905210981,692.6790698707949,529.2957810212241,163.38328884957082,137.28328884957082,26.099999999999998,69.57220586810804,0.0,69.57220586810804,43.47220586810804,26.099999999999998,69.57220586810804,0.0,69.57220586810804,43.47220586810804,26.099999999999998,228.3688695986521,134.88922849108684,93.47964110756526,67.37964110756526,26.099999999999998,58085.89350700619,286.9349950362348,200.9349950362348,86.0,86.0,0.0,4162.200882975481,692.6790698707949,529.2957810212241,163.38328884957082,137.28328884957082,26.099999999999998,69.57220586810804,0.0,69.57220586810804,43.47220586810804,26.099999999999998,69.57220586810804,0.0,69.57220586810804,43.47220586810804,26.099999999999998,228.3688695986521,134.88922849108684,93.47964110756526,67.37964110756526,26.099999999999998,4624.785594719762,660.2927914673024,520.7634627897689,139.52932867753347,137.28328884957082,26.099999999999998,59.414663811364264,-0.0,59.414663811364264,43.47220586810804,26.099999999999998,59.414663811364264,-0.0,59.414663811364264,43.47220586810804,26.099999999999998,135.985329476218,56.153715970357254,79.83161350586073,67.37964110756526,26.099999999999998,129.2693884930615,69.57220586810804,0.0,69.57220586810804,43.47220586810804,26.099999999999998,286.9349950362348,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:17:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.71516393445687,69.76010874342768,20.284836065543136,20.239891256572328,165.94369510965612,-3.817430811643135,1413.981805,2.8646873584310373,37829.00241766109,693.13510824049,529.7124119968973,163.42269624359267,137.32269624359267,26.099999999999998,69.56144605497083,0.0,69.56144605497083,43.46144605497083,26.099999999999998,69.56144605497083,0.0,69.56144605497083,43.46144605497083,26.099999999999998,225.68686472261274,132.62518465999213,93.06168006262061,66.96168006262062,26.099999999999998,58168.64780874039,287.3437880102891,201.34378801028907,86.0,86.0,0.0,4157.494494922535,693.13510824049,529.7124119968973,163.42269624359267,137.32269624359267,26.099999999999998,69.56144605497083,0.0,69.56144605497083,43.46144605497083,26.099999999999998,69.56144605497083,0.0,69.56144605497083,43.46144605497083,26.099999999999998,225.68686472261274,132.62518465999213,93.06168006262061,66.96168006262062,26.099999999999998,4620.4626169822795,660.7892803757815,521.2262977837534,139.56298259202813,137.32269624359267,26.099999999999998,59.40547493094509,-0.0,59.40547493094509,43.46144605497083,26.099999999999998,59.40547493094509,-0.0,59.40547493094509,43.46144605497083,26.099999999999998,133.7244921055566,54.24981733207861,79.474674773478,66.96168006262062,26.099999999999998,129.24939610605594,69.56144605497083,0.0,69.56144605497083,43.46144605497083,26.099999999999998,287.3437880102891,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:18:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.67308935528384,69.71793569450365,20.32691064471617,20.282064305496345,166.1848981687417,-3.8177564550205716,1413.981805,2.859097619552911,37785.61676463126,693.5830947948027,530.1219831375083,163.46111165729442,137.36111165729443,26.099999999999998,69.55084031238623,0.0,69.55084031238623,43.45084031238623,26.099999999999998,69.55084031238623,0.0,69.55084031238623,43.45084031238623,26.099999999999998,223.0022781527182,130.35861521403305,92.64366293868515,66.54366293868516,26.099999999999998,58250.00261380707,287.7456676953311,201.74566769533112,86.0,86.0,0.0,4152.746623675981,693.5830947948027,530.1219831375083,163.46111165729442,137.36111165729443,26.099999999999998,69.55084031238623,0.0,69.55084031238623,43.45084031238623,26.099999999999998,69.55084031238623,0.0,69.55084031238623,43.45084031238623,26.099999999999998,223.0022781527182,130.35861521403305,92.64366293868515,66.54366293868516,26.099999999999998,4616.1826138937995,661.2775748303055,521.6817854749761,139.59578935532943,137.36111165729443,26.099999999999998,59.39641762677784,-0.0,59.39641762677784,43.45084031238623,26.099999999999998,59.39641762677784,-0.0,59.39641762677784,43.45084031238623,26.099999999999998,131.4918810694819,52.3741929198448,79.11768814963712,66.54366293868516,26.099999999999998,129.22968999150459,69.55084031238623,0.0,69.55084031238623,43.45084031238623,26.099999999999998,287.7456676953311,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:19:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.6317278434859,69.67647774497601,20.36827215651409,20.323522255023992,166.42630727276457,-3.818082095582213,1413.981805,2.8536251153336307,37741.85391265795,694.0230406602087,530.5244866358607,163.49855402434795,137.39855402434796,26.099999999999998,69.54039038665529,0.0,69.54039038665529,43.440390386655295,26.099999999999998,69.54039038665529,0.0,69.54039038665529,43.440390386655295,26.099999999999998,220.31516508727802,128.08956327392937,92.22560181334865,66.12560181334865,26.099999999999998,58329.95637454665,288.1406264461709,202.14062644617096,86.0,86.0,0.0,4147.957468779536,694.0230406602087,530.5244866358607,163.49855402434795,137.39855402434796,26.099999999999998,69.54039038665529,0.0,69.54039038665529,43.440390386655295,26.099999999999998,69.54039038665529,0.0,69.54039038665529,43.440390386655295,26.099999999999998,220.31516508727802,128.08956327392937,92.22560181334865,66.12560181334865,26.099999999999998,4611.94685031751,661.7576628302257,522.1298976934326,139.62776513679316,137.39855402434796,26.099999999999998,59.387493390203616,-0.0,59.387493390203616,43.440390386655295,26.099999999999998,59.387493390203616,-0.0,59.387493390203616,43.440390386655295,26.099999999999998,129.28792141807276,50.527257469473014,78.76066394859974,66.12560181334865,26.099999999999998,129.210273394141,69.54039038665529,0.0,69.54039038665529,43.440390386655295,26.099999999999998,288.1406264461709,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:20:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.5910807585071,69.6357362367889,20.4089192414929,20.3642637632111,166.66791930951274,-3.8184077333280584,1413.981805,2.84826874298703,37697.7156498988,694.4549564926143,530.9199148177266,163.5350416748877,137.4350416748877,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,217.625580294092,125.8180720161388,91.80750827795319,65.7075082779532,26.099999999999998,58408.50756965868,288.5286567478283,202.52865674782828,86.0,86.0,0.0,4143.127226321637,694.4549564926143,530.9199148177266,163.5350416748877,137.4350416748877,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,217.625580294092,125.8180720161388,91.80750827795319,65.7075082779532,26.099999999999998,4607.756558821096,662.2295318179558,522.5706062276017,139.6589255903541,137.4350416748877,26.099999999999998,59.378703679288854,-0.0,59.378703679288854,43.430097985115765,26.099999999999998,59.378703679288854,-0.0,59.378703679288854,43.430097985115765,26.099999999999998,127.11302888875133,48.70941681937932,78.40361206937202,65.7075082779532,26.099999999999998,129.19114948630258,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,288.5286567478283,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:21:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.55114943894993,69.59571249149728,20.44885056105006,20.404287508502723,166.90973114101223,-3.8187333682144526,1413.981805,2.8430274282463284,37653.2037337863,694.8788524994197,531.3082601457407,163.570592353679,137.470592353679,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,214.93357810271152,123.54418465074022,91.38939345197132,65.28939345197132,26.099999999999998,58485.654704970184,288.9097512193284,202.9097512193284,86.0,86.0,0.0,4138.25608901824,694.8788524994197,531.3082601457407,163.570592353679,137.470592353679,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,214.93357810271152,123.54418465074022,91.38939345197132,65.28939345197132,26.099999999999998,4603.612938880933,662.6931687229485,523.0038828529066,139.68928587004186,137.470592353679,26.099999999999998,59.37004991920019,-0.0,59.37004991920019,43.419964776581025,26.099999999999998,59.37004991920019,-0.0,59.37004991920019,43.419964776581025,26.099999999999998,124.96760956963192,46.921067561648414,78.0465420079835,65.28939345197132,26.099999999999998,129.17232136874594,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,288.9097512193284,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
2025-01-01 11:22:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.51193520284858,69.55640781053228,20.48806479715142,20.443592189467722,167.1517396011186,-3.8190590002777753,1413.981805,2.8379001248701647,37608.319892649415,695.2947384518884,531.689515215043,163.60522323684546,137.50522323684547,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,212.23921245172465,121.26794444638759,90.97126800533708,64.87126800533709,26.099999999999998,58561.39631258094,289.28390260947975,203.28390260947975,86.0,86.0,0.0,4133.344246390472,695.2947384518884,531.689515215043,163.60522323684546,137.50522323684547,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,212.23921245172465,121.26794444638759,90.97126800533708,64.87126800533709,26.099999999999998,4599.517156166558,663.1485599951759,523.4296993509099,139.71886064426602,137.50522323684547,26.099999999999998,59.36153350274487,-0.0,59.36153350274487,43.409992391972914,26.099999999999998,59.36153350274487,-0.0,59.36153350274487,43.409992391972914,26.099999999999998,122.8520596071731,45.162596730615235,77.68946287655787,64.87126800533709,26.099999999999998,129.1537920718231,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,289.28390260947975,0.0,0.19781359376734284,0.006946927105731553,0.021980397466858616,0.015493780088023348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06079110788616025,0.002726430921052631,21.111111111111143
