Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,8.635366143123088,0.19395352624012727,0.0,8.635366143123086,0.19395352624012727,0.0,0.020037831623111065,0.0,0.26555162875923466,8.34977668274074,0.0,0.0,0.19395352624012727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004544051535087718,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,8349.776682740741,21.111111111111143,0.6166666666666667,0.0,8.34977668274074,0.0,0.6166666666666667,8349.776682740741,13540.178404444445,0.0,0.0,19.6077142779378,51.66666666666668,46.10666666666668,0.0,50.919436904817125,0.0,0.0,0.0,19.6077142779378,48.51972501815363,50.919436904817125,47.31986907482188,12.43753247303448,20.765970271075055,-0.0648475869859821,7.274853131628469,2.8,9.236100170605994,7153.321905623074,-3850.0407384914197,-1476.5960267219984,0.0,0.0,403.7417372630762,0.0,2.0,0.06305558434919141,0.0,0.0,0.459868804864242,131.99922844444444,-123.60048765874518,0.17812032609363992,9.486706623077968,0.002648180508486413,47.943952153644354,1.218852869085275,0.6801289637607989,-3966.4337698299128,116.39303133849327
2025-01-01 01:00:00,7.053818081042283,0.19281369296726175,0.0,7.053818081042283,0.19281369296726175,0.0,0.019697027757979487,0.0,0.2640318510620806,6.7700892022222225,0.0,0.0,0.19281369296726175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.004203247669956139,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,6770.089202222222,21.111111111111143,0.5,0.0,6.7700892022222225,0.0,0.5,6770.089202222222,13540.178404444445,0.0,0.0,19.5276090204202,51.66666666666668,46.10666666666668,0.0,50.7966065443954,0.0,0.0,0.0,19.5276090204202,48.42093473277396,50.7966065443954,47.233098826963236,12.43753247303448,20.780040228929863,-0.06925738074479047,7.600592645873955,2.5,9.236100170605994,5574.866776021751,-3356.9129232879527,-1470.201833804171,0.0,0.0,401.88115570079054,0.0,2.0,0.061657503242951765,0.0,0.0,0.44967250117337076,131.99922844444444,-126.90174809709063,0.17850444134225127,9.502238429167877,0.002656012715179577,50.70840502695949,1.218848141544124,0.5355241288920218,-3468.4805080908573,111.56758480290434
2025-01-01 02:00:00,4.569932262530314,0.19167385969439626,0.0,4.569932262530314,0.19167385969439626,0.0,0.019697027757979487,0.0,0.2625120733649266,4.287723161407408,0.0,0.0,0.19167385969439626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004203247669956139,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,4287.723161407407,19.444444444444457,0.31666666666666665,0.0,4.287723161407408,0.0,0.31666666666666665,4287.723161407407,13540.178404444445,0.0,0.0,20.497533368129975,51.66666666666668,46.10666666666668,0.0,50.67171118443207,0.0,0.0,0.0,20.497533368129975,48.320064408785505,50.67171118443207,47.144241020962234,12.43753247303448,19.301028106559876,-0.05028060371022842,8.171788950498948,1.6500000000000001,9.236100170605994,3278.4324174753697,-3086.8707779008837,-1343.853983028221,0.0,0.0,400.36137800363656,0.0,2.0,0.058135699093713064,0.0,0.0,0.4239877361871733,131.99922844444444,-65.79813890745375,0.1963511955175347,8.83266858292466,0.002665155047203178,64.49605281675595,1.2250072274043198,0.37536705207285753,-3189.8816409927213,103.01086309183692
2025-01-01 03:00:00,5.470863842552702,0.19053402642153075,0.0,5.470863842552702,0.19053402642153075,0.0,0.0194698251812251,0.0,0.2609922956677726,5.190401721703704,0.0,0.0,0.19053402642153075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003976045093201754,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,5190.4017217037035,19.444444444444457,0.38333333333333336,0.0,5.190401721703704,0.0,0.38333333333333336,5190.4017217037035,13540.178404444445,0.0,0.0,20.555582050515888,51.66666666666668,46.10666666666668,0.0,50.54372606854481,0.0,0.0,0.0,20.555582050515888,48.21615907078117,50.54372606854481,47.052375571899354,12.43753247303448,19.113808143154476,-0.06256714698366016,7.993608373990707,1.6500000000000001,9.236100170605994,4146.019835395856,-3594.264596803683,-1342.3389243330748,0.0,0.0,398.6143977297282,0.0,2.0,0.058711605995470637,0.0,0.0,0.42818786566591505,131.99922844444444,-100.65735970450169,0.19935161201679755,8.757701123742667,0.0026753211612523093,41.74629468926947,1.2257825635895663,0.4569816657731359,-3701.333596050981,107.06899924729801
2025-01-01 04:00:00,6.597692265225918,0.18939419314866524,0.0,6.597692265225918,0.18939419314866524,0.0,0.0194698251812251,0.0,0.2594725179706186,6.318749922074074,0.0,0.0,0.18939419314866524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003976045093201754,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,6318.749922074074,19.444444444444457,0.4666666666666667,0.0,6.318749922074074,0.0,0.4666666666666667,6318.749922074074,13540.178404444445,0.0,0.0,20.432015471594216,51.66666666666668,46.10666666666668,0.0,50.41623810051776,0.0,0.0,0.0,20.432015471594216,48.11255997907412,50.41623810051776,46.96072091835231,12.43753247303448,19.184788312285193,-0.03643800020407149,7.671279127346222,0.55,9.236100170605994,5103.48118230334,-3417.9110591337835,-1495.1988049918502,0.0,0.0,397.09462003257414,0.0,2.0,0.06087812001948229,0.0,0.0,0.44398840459084904,131.99922844444444,-117.16455481145847,0.19876772512069663,8.793152077627651,0.0026806817085206305,68.52666703750661,1.2249057098562397,0.41226863980492856,-3528.136448349544,110.22538921576037
2025-01-01 05:00:00,7.726494870749797,0.18939419314866524,0.0,7.7264948707497965,0.18939419314866524,0.0,0.019924230334733874,0.0,0.2594725179706186,7.447098122444444,0.0,0.0,0.18939419314866524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004430450246710526,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,7447.098122444444,19.444444444444457,0.55,0.0,7.447098122444444,0.0,0.55,7447.098122444444,13540.178404444445,0.0,0.0,20.41424284663298,51.66666666666668,46.10666666666668,0.0,50.289315255826615,0.0,0.0,0.0,20.41424284663298,48.00933171438783,50.289315255826615,46.86933994366844,12.43753247303448,19.1059230303966,-0.07008114728424003,7.763777301200045,-0.25000000000000006,9.236100170605994,6156.004492152985,-3610.5916642008333,-1572.1449899791487,0.0,0.0,397.54902518608293,0.0,2.0,0.061655428115285994,0.0,0.0,0.4496573671215742,131.99922844444444,-116.49766549839349,0.2008322701256997,8.77068346920957,0.0026965598861747524,74.81348776638627,1.2246099049183834,0.36402455204871575,-3716.8594423954605,106.26777819462701
2025-01-01 06:00:00,7.417046990969,0.210812852863612,0.0,7.417046990968999,0.210812852863612,0.0,0.05943882293094628,1.1916808674814816,0.2985166586306456,5.867410641925926,0.0,0.0,0.210812852863612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00499845668859649,0.0,0.0544403662423498,0.0,0.01743285481249616,0.0,0.2233322513262972,0.16749918849472284,0.0,0.0,5867.410641925927,19.444444444444457,0.43333333333333335,0.0,5.867410641925926,0.0,0.43333333333333335,5867.410641925927,13540.178404444445,1191.6808674814815,0.21666666666666667,22.137407588149376,51.66666666666668,46.10666666666668,0.0,51.378177248875744,0.22983321854372024,615.0240353629564,1191.6808674814815,22.137407588149376,50.49601204485964,51.378177248875744,50.054929442851595,12.43753247303448,19.117485682929065,-0.06663471364361508,7.308492577841348,0.3,9.236100170605994,4703.960840896804,-3845.5514155975197,-1507.623093757763,0.0,0.0,469.9324780674177,0.0,1.9335,0.060960978609958597,0.0,0.0,0.4445926981101043,127.61025409866666,-125.75918533877753,0.20117092923050414,8.783591218703569,0.0027030543048590164,30.697133709607787,1.2245566882866143,0.4308467781832971,-3959.193890359209,113.64247476168947
2025-01-01 07:00:00,7.593549100906227,0.2157983770643011,0.0,7.593549100906226,0.2157983770643011,0.0,0.06429142101215518,0.0,0.3078291975237004,7.221428482370371,0.0,0.0,0.2157983770643011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004657652823464912,0.0,0.059633768188690275,0.0,0.020098028104632164,0.0,0.226940061532908,0.17020504614968096,0.0,0.0,7221.42848237037,19.444444444444457,0.5333333333333333,0.0,7.221428482370371,0.0,0.5333333333333333,7221.42848237037,13540.178404444445,0.0,0.0,21.320939250955384,51.66666666666668,46.10666666666668,0.0,51.48135085056328,0.15585192239790538,424.79137577621617,0.0,21.320939250955384,49.408052691880734,51.48135085056328,48.37140361253947,12.43753247303448,19.192225397858138,-0.04034697542486925,7.061768995352173,-0.55,9.236100170605994,5864.354347841634,-4274.084256794936,-1635.4372016697848,0.0,0.0,405.7345248952187,6.403429928637482,0.75,0.06281731353757422,0.0,0.0,0.45813107910206946,49.49971066666667,-127.37145775417115,0.2004162347934465,8.82127593776165,0.002705589548075415,3.8214785345133526,1.2242415418496975,0.43618378740082414,-4389.9087869915365,115.82453019660079
2025-01-01 08:00:00,7.981364983699026,0.2007690609355878,0.0,7.981364983699026,0.2007690609355878,0.0,0.030462903591737638,0.0,0.2781343175887702,7.672767762518519,0.0,0.0,0.2007690609355878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0035216399396929823,0.0,0.026941263652044654,0.0,0.010442236341319754,0.0,0.20538119566413618,0.1540358967481021,0.0,0.0,7672.767762518519,19.444444444444457,0.5666666666666667,0.0,7.672767762518519,0.0,0.5666666666666667,7672.767762518519,13540.178404444445,0.0,0.0,20.742814010225246,51.66666666666668,46.10666666666668,0.0,51.22252205735869,0.0,0.0,0.0,20.742814010225246,48.45313893296631,51.22252205735869,47.06844737077013,12.43753247303448,19.10121276597768,-0.06505773164274278,6.442651390601346,-1.4,9.236100170605994,6220.875141454005,-4687.786919592341,-1749.936969115957,0.0,0.0,306.3314666937961,458.3103487853898,0.1835,0.06455656227609276,0.0,0.0,0.47081554229433575,12.110929209777778,-8.287118642353098,0.20184978110684873,8.78572913301763,0.0027082294052562053,33.70346376845433,1.225196085349745,0.46415789697554827,-4812.195993088826,124.40907349648471
2025-01-01 09:00:00,6.152815860679768,0.19509335951299278,0.0,6.152815860679768,0.19509335951299278,0.0,0.01833381229745317,0.0,0.26707140645638866,5.867410641925926,0.0,0.0,0.19509335951299278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0028400322094298243,0.0,0.015493780088023348,0.0,0.006946927105731553,0.0,0.19781359376734284,0.1483601953255071,0.0,0.0,5867.410641925927,19.444444444444457,0.43333333333333335,0.0,5.867410641925926,0.0,0.43333333333333335,5867.410641925927,13540.178404444445,0.0,0.0,20.647284941661745,51.66666666666668,46.10666666666668,0.0,51.090977293476584,0.0,0.0,0.0,20.647284941661745,48.34863892770961,51.090977293476584,46.97746974482612,12.43753247303448,19.13136347160491,-0.06200813733172641,6.312376035482387,-0.85,9.236100170605994,4674.441268920919,-4213.500028833693,-1677.0019694849043,0.0,0.0,271.5582671901278,1317.99750311669,0.0,0.06351551446981338,0.0,0.0,0.46322310753345836,0.0,212.4743292897704,0.20226259117020684,8.814386133751025,0.002717497701457602,87.86273757553077,1.225677812591985,0.458093311689872,-4335.792124713139,122.2920958794462
