Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.28558946038234573,0.19395352624012727,0.0,0.004759824339705762,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,0.0,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13540.178404444445,Off,0.0,0.0,19.76205834027338,51.666666666666686,46.10666666666668,0.0,50.980091869965904,0.0,0.0,0.0,19.76205834027338,48.568491018475996,50.980091869965904,47.36269059273105,12.43753247303448,20.59601177549633,-0.01509933561481347,6.947042970383298,2.8,9.236100170605994,-1115.7089500137097,-3541.5995439434205,-1454.7690419650714,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06272688399416988,0.0,0,0.4574715700914246,131.99922844444444,-64.68164531171448,0.17918427291681815,9.381695630317513,0.002644325236564196,49.0189663191211,1.216066548679311,0.6781589422274087,-3665.1156251155458,123.5160811721252
2025-01-01 00:01:00,0.28558946038234573,0.19395352624012727,0.0,0.004759824339705762,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,0.0,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13540.178404444445,Off,0.0,0.0,19.83144121800507,51.666666666666686,46.10666666666668,0.0,50.97802306910442,0.0,0.0,0.0,19.83144121800507,48.566826954881904,50.97802306910442,47.36122889777065,12.43753247303448,20.495811711591163,-0.11529939951998003,6.973714637252984,2.8,9.236100170605994,-1109.2313866684492,-3566.6009269926426,-1442.0830005113758,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06253197085467291,0.0,0,0.45605005487690475,131.99922844444444,-70.89012342014948,0.1808309186286354,9.360159516961952,0.0026444583433309957,49.17146569647547,1.2200349061599858,0.6783194747527177,-3689.560960232645,122.96003324000219
2025-01-01 00:02:00,0.28558946038234573,0.19395352624012727,0.0,0.004759824339705762,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,0.0,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13540.178404444445,Off,0.0,0.0,19.899216967465623,51.666666666666686,46.10666666666668,0.0,50.97594804244842,0.0,0.0,0.0,19.899216967465623,48.565157048904446,50.97594804244842,47.35976155213246,12.43753247303448,20.39788785295425,-0.21322325815689425,6.998704255225891,2.8,9.236100170605994,-1103.5337979430858,-3590.208059067927,-1429.7281866709513,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06234121778412328,0.0,0,0.45465887933736726,131.99922844444444,-77.54734853521057,0.18193645613357934,9.315154184633606,0.002644591429898834,49.320310937937094,1.220441796303586,0.6784698488270284,-3712.474587898278,122.26652883035115
2025-01-01 00:03:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.965448303933577,51.666666666666686,46.10666666666668,0.0,50.97386693534845,0.0,0.0,0.0,19.965448303933577,48.56348143587182,50.97386693534845,47.358288686133506,12.43753247303448,20.3021512819217,-0.308959829189444,7.02213859936252,2.8,9.236100170605994,12441.633799825606,-3612.527197199011,-1417.6905434225562,-0.0,-0.0,403.7417372630762,0.0,2.0,0.062154468513453714,0.0,0,0.4532969037915299,131.99922844444444,-84.59579845935818,0.18302487102284212,9.272022103261667,0.002644724874823602,49.465565604439256,1.2208398579680855,0.6786108338249288,-3733.9708771931273,121.44367999411647
2025-01-01 00:04:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.895231761613996,51.666666666666686,46.10666666666668,0.0,50.97177988748352,0.0,0.0,0.0,19.895231761613996,48.56180024583127,50.97177988748352,47.35681042500515,12.43753247303448,20.40015998282147,-0.21095112828967189,7.044127630667191,2.8,9.236100170605994,12416.836375853649,-3633.1992763456897,-1430.0143730008194,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06234564684043302,0.0,0,0.45469118075607357,131.99922844444444,-97.06939285305336,0.18192923446810688,9.316933553693069,0.0026448586691222484,49.26327423204087,1.2204321529783329,0.678743096943974,-3754.1490669709133,120.94979062522373
2025-01-01 00:05:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.827198854359775,51.666666666666686,46.10666666666668,0.0,50.9696992355907,0.0,0.0,0.0,19.827198854359775,48.5601249683728,50.9696992355907,47.355337834763844,12.43753247303448,20.495073934277304,-0.11603717683383863,7.064781593620452,2.8,9.236100170605994,12397.371091023611,-3652.6814806038146,-1441.9897577769407,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06253053467497426,0.0,0,0.45603958071750395,131.99922844444444,-104.55929290696935,0.1808754878990165,9.360082692105305,0.002644991960777209,49.0667091160975,1.2200375784522566,0.6788673062124128,-3773.1089075642644,120.42742696045032
2025-01-01 00:06:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.761151470957227,51.666666666666686,46.10666666666668,0.0,50.96762478218393,0.0,0.0,0.0,19.761151470957227,48.558455419623456,50.96762478218393,47.35387073834322,12.43753247303448,20.58717426269755,-0.023936848413594447,7.084190212474109,2.8,9.236100170605994,12379.335448236663,-3670.9898051653754,-1453.6483605620367,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06270970402206352,0.0,0,0.45734627534835465,131.99922844444444,-110.93633290882113,0.17985978482300935,9.402377743234968,0.002645124763521966,48.87534976056504,1.2196549418862501,0.678984005494068,-3790.9315306367166,119.94172547134124
2025-01-01 00:07:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.696962863385057,51.666666666666686,46.10666666666668,0.0,50.96555634769064,0.0,0.0,0.0,19.696962863385057,48.55679143239227,50.96555634769064,47.352408974743085,12.43753247303448,20.676640777339117,0.0,7.102436769532876,2.8,9.236100170605994,12361.867567907184,-3688.1995992765073,-1465.0095423770335,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06288352641086342,0.0,0,0.4586139742369002,131.99922844444444,-117.04303142330379,0.1788795037607162,9.44317391327052,0.0026452570898393,48.68885952757238,1.2192834749035997,0.6790936992930328,-3807.6923323711085,119.49273309460082
2025-01-01 00:08:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.63453499024392,51.666666666666686,46.10666666666668,0.0,50.963493763999374,0.0,0.0,0.0,19.63453499024392,48.55513285016106,50.963493763999374,47.35095239324191,12.43753247303448,20.7636125367578,0.0,7.119597612278053,2.8,9.236100170605994,12344.841920617893,-3704.3848376584656,-1476.0878578049703,-0.0,-0.0,403.7417372630762,0.0,2.0,0.06305229180648125,0.0,0,0.4598447921190313,131.99922844444444,-122.9903632846569,0.1779325434265405,9.483306408772554,0.0026453889514091345,48.50697640122406,1.2189225806035455,0.6791968498791789,-3823.460495311857,119.07565765339123
2025-01-01 00:09:00,13.82576786482679,0.19395352624012727,0.0,0.23042946441377984,0.003232558770668788,0.0,0.020037831623111065,0.0,0.26555162875923466,13.540178404444445,0.0,0.0,0.19395352624012727,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004544051535087718,0.0,On,0.015493780088023348,0,On,0.006946927105731553,0,On,0.19781359376734284,0.1483601953255071,On,0,0,Off,On,13540.178404444445,21.111111111111143,1.0,0.0,13.540178404444445,0.0,1,13540.178404444445,13540.178404444445,Off,0.0,0.0,19.57378427352244,51.666666666666686,46.10666666666668,0.0,50.9614368718643,0.0,0.0,0.0,19.57378427352244,48.55347952466725,50.9614368718643,47.349500851068726,12.43753247303448,20.848208070031017,0.0,7.13574302815699,2.8,9.236100170605994,12328.30144939317,-3719.6105655768747,-1486.8955439014273,-0.0,-0.0,403.7417372630762,0.0,2.0,0.0632162484031519,0.0,0,0.46104053909273307,131.99922844444444,-128.7231484129236,0.17701708458102752,9.522090718411539,0.0026455203592893853,48.32947644396415,1.2185717491250194,0.6792938826255457,-3838.2997694163455,118.68920383947088
