Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.21814054655098458,0.1253263228780654,0.0,0.003635675775849743,0.0020887720479677565,0.0,0.027731406509059715,0.18040914004192488,0.0,0.010000000000000002,0.0,0.0,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,85.17681928847772,51.666666666666686,46.10666666666668,0.0,49.45797134150315,0.0,0.0,0.0,133.08878013824642,47.583106327453706,49.45797134150315,46.64567382042898,12.43753247303448,15.904572096822351,-0.26209456984433466,8.21538131643866,2.8,9.236100170605994,-894.6938734319034,-3717.2914177146085,-1023.8391106588424,-0.0,-0.0,463.0459081005645,0.0,4.0,0.05995028045869361,0.0,0,0.5610753111992586,263.9984568888889,-333.90067087362564,0.26517292685703153,7.494978103210382,0.002916028662920706,100.81760457441099,1.2356010485480218,0.534376163922312,-3771.3233688081837,54.03195109357512
2025-01-01 00:01:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,85.44636552998263,51.666666666666686,46.10666666666668,0.0,49.44287722102208,0.0,0.0,0.0,133.50994614059786,47.56983519132817,49.44287722102208,46.63331417648122,12.43753247303448,15.790786805911727,-0.3758798607549583,8.151935176303603,2.8,9.236100170605994,17385.30255964768,3136.163409560526,-1011.3955276819742,-0.0,-0.0,463.0459081005645,0.0,4.0,0.05974037183621204,0.0,0,0.559110774173224,263.9984568888889,-332.6715454928218,0.2679221972960991,7.462385121837597,0.002916374419918236,101.12597671361061,1.2396981434562153,0.5340817661915235,-3725.0855198311574,55.2737041135935
2025-01-01 00:02:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,84.81855322897917,51.666666666666686,46.10666666666668,0.0,49.427739111988885,0.0,0.0,0.0,132.52898942027994,47.55652205803847,49.427739111988885,46.620913531063266,12.43753247303448,16.011377613317038,-0.15528905334964804,8.33791339715874,2.8,9.236100170605994,17343.03126259376,2996.3026459902167,-1035.5730855459703,-0.0,-0.0,463.0459081005645,0.0,4.0,0.060147142124789714,0.0,0,0.5629177416219849,263.9984568888889,-350.7652846827456,0.264200390364323,7.569656468468783,0.0029167200882951735,100.33460895570616,1.2387521640471184,0.5349442689353988,-3860.7559633069063,51.08338401903243
2025-01-01 00:03:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,84.20903831314801,51.666666666666686,46.10666666666668,0.0,49.41270641548962,0.0,0.0,0.0,131.57662236429377,47.54330674223688,49.41270641548962,46.60860690561051,12.43753247303448,16.22524762107317,0.0,8.511721382121292,2.8,9.236100170605994,17302.941374338156,2865.651540122131,-1059.225450802077,-0.0,-0.0,463.0459081005645,0.0,4.0,0.06054084114153102,0.0,0,0.5666023748988746,263.9984568888889,-367.20280768224166,0.2606481120454309,7.672849641518129,0.0029170633135279524,99.5661522637732,1.237836377006519,0.5357490751114916,-3987.916866539281,47.593181383321216
2025-01-01 00:04:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,83.61659908943012,51.666666666666686,46.10666666666668,0.0,49.39777608151612,0.0,0.0,0.0,130.65093607723458,47.53018639306454,49.39777608151612,46.59639154883875,12.43753247303448,16.43284925927174,0.0,8.674405494535558,2.8,9.236100170605994,17265.189872652605,2742.987939049721,-1082.3830081872004,-0.0,-0.0,463.0459081005645,0.0,4.0,0.06092235476135404,0.0,0,0.5701729649166551,263.9984568888889,-381.7967519826673,0.2572519178070479,7.7734096501488485,0.00291740416200257,98.81906332343435,1.2369487190758568,0.5365012790838921,-4107.261318132339,44.27403190396941
2025-01-01 00:05:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,83.04022588426358,51.666666666666686,46.10666666666668,0.0,49.382945263555364,0.0,0.0,0.0,129.75035294416185,47.51715835001082,49.382945263555364,46.58426489323854,12.43753247303448,16.634556135553847,0.0,8.826841901007288,2.8,9.236100170605994,17230.279474227693,2627.780733209388,-1105.0696306927184,-0.0,-0.0,463.0459081005645,0.0,4.0,0.06129241903669283,0.0,0,0.5736364003978702,263.9984568888889,-394.0205279020645,0.254000396625711,7.8704035367908265,0.0029177426957041255,98.09206273048547,1.2360874785103069,0.537205144828192,-4219.370033961648,41.1755418929464
2025-01-01 00:06:00,1.4066092965509849,0.1253263228780654,1.0186875000000002,0.023443488275849748,0.0020887720479677565,0.016978125000000004,0.027731406509059715,0.18040914004192488,1.1884687500000002,0.010000000000000002,0.0,1.0186875000000002,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,On,18266.32372472191,16.666666666666686,0.7999999999999998,6805.97522527809,29.854787750000007,1.1884687500000002,1,23883.8302,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,82.4790316281724,51.666666666666686,46.10666666666668,0.0,49.36821128328423,0.0,0.0,0.0,128.87348691901937,47.50422010987916,49.36821128328423,46.57222452317662,12.43753247303448,16.830696324467112,0.0,8.969796975247684,2.8,9.236100170605994,17196.937397191086,2519.5121055092386,-1127.3059732966701,-0.0,-0.0,463.0459081005645,0.0,4.0,0.06165168223276122,0.0,0,0.5769987484635378,263.9984568888889,-405.1262623347169,0.2508834878753015,7.964626787562583,0.0029180789729889418,97.38402481111136,1.2352511500935228,0.53786439415874,-4324.753121048044,38.29000127919211
2025-01-01 00:07:00,0.21814054655098458,0.1253263228780654,0.0,0.003635675775849743,0.0020887720479677565,0.0,0.027731406509059715,0.18040914004192488,0.0,0.010000000000000002,0.0,0.0,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,81.93229187761679,51.666666666666686,46.10666666666668,0.0,49.35357161015201,0.0,0.0,0.0,128.01920605877623,47.49136930768458,49.35357161015201,46.56026815645087,12.43753247303448,17.02153743335975,0.0,9.103951058205713,2.8,9.236100170605994,-1101.708984404876,-4388.255002556719,-1149.107450491449,-0.0,-0.0,463.0459081005645,0.0,4.0,0.06200067816018063,0.0,0,0.58026500505293,263.9984568888889,-415.6474420139914,0.2478926162268979,8.055649358931014,0.002918413049025639,96.6940258173784,1.2344384966861661,0.5384823228821589,-4423.865715623836,35.61071306711699
2025-01-01 00:08:00,0.21814054655098458,0.1253263228780654,0.0,0.003635675775849743,0.0020887720479677565,0.0,0.027731406509059715,0.18040914004192488,0.0,0.010000000000000002,0.0,0.0,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,82.28940092087575,51.666666666666686,46.10666666666668,0.0,49.33902383430032,0.0,0.0,0.0,128.57718893886835,47.478603691315385,49.33902383430032,46.548393619822924,12.43753247303448,16.875627075682992,0.0,8.984271702698344,2.8,9.236100170605994,-1075.9744181736596,-4296.939655011379,-1132.424105090541,-0.0,-0.0,463.0459081005645,0.0,4.0,0.061733898194080546,0.0,0,0.577768208518267,263.9984568888889,-406.59622118368316,0.25022581235454017,7.986942656106281,0.0029187449763898882,97.10628232232416,1.2350592888534109,0.5379311005355871,-4335.436878569051,38.49722355767263
2025-01-01 00:09:00,0.21814054655098458,0.1253263228780654,0.0,0.003635675775849743,0.0020887720479677565,0.0,0.027731406509059715,0.18040914004192488,0.0,0.010000000000000002,0.0,0.0,0.0,0.12240965621139871,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.004021034356725146,0.0,On,0.02371037215233457,0,On,0.01719626509339321,0,On,0.12990136199012894,0.09742602149259667,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23883.8302,Off,0.0,18.33333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2204.1878266666668,Off,0.0,0,82.63431776714987,51.666666666666686,46.10666666666668,0.0,49.32441747179032,0.0,0.0,0.0,129.11612151117166,47.46578243489337,49.32441747179032,46.5364649164449,12.43753247303448,16.73420463696206,0.0,8.872764564098228,2.8,9.236100170605994,-1052.3410254830042,-4212.42585591299,-1116.345114803418,-0.0,-0.0,463.0459081005645,0.0,4.0,0.061475014525498785,0.0,0,0.5753453135158993,263.9984568888889,-399.04181878015083,0.25251172204511707,7.919948575914569,0.0029190781513798673,97.50471105576105,1.2356615745222777,0.5374170092120547,-4253.197048717626,40.77119280463592
