Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.7685495579111767,0.12698611642964291,0.3782769042650772,0.7685495579111766,0.1269861164296429,0.37827690426507715,0.052220867670154575,0.31017244024102203,0.39615625000000004,0.010000000000000002,0.03871440426507711,0.3395625000000001,0.0,0.12406944976297624,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.12488265604344732,0.0,0.002412620614035087,0.0,0.04980824705611949,0.0,0.019863851180273003,0.0,0.13211442005889898,0.0990858150441742,6088.774574907304,16.666666666666686,0.2666666666666666,2268.6584084260303,9.951595916666669,0.39615625000000004,0.3333333333333333,7961.276733333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,879.2133333333333,0.0,86.5016923410054,51.66666666666668,46.10666666666668,0.0,49.997499151089066,0.061697262777400466,162.012807398441,879.2133333333333,135.15889428282094,48.524082697913606,49.997499151089066,47.78737447132588,12.43753247303448,16.37254069310999,-0.05596987864202348,8.624341382402399,0.85,9.236100170605994,5208.238853729525,-1180.4433913162427,-1129.1087462915525,0.0,0.0,400.6776725926663,629.7023782468515,1.25,0.05535268031299526,0.0,0.0,0.5180463226310594,82.49951777777778,-152.10464747889193,0.271580735097347,7.922312086457386,0.003068086627429623,119.21441156229668,1.2370955265272512,0.340958320818701,-3495.785836477315,46.68403673504278
2025-01-01 11:00:00,0.6301863056308703,0.12455432587733166,0.3395625000000001,0.6301863056308703,0.12455432587733165,0.3395625000000001,0.04364506755718634,0.1803849880736839,0.39615625000000004,0.010000000000000002,0.0,0.3395625000000001,0.0,0.121637659210665,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002412620614035087,0.0,0.041232446943151264,0.0,0.018201442459463858,0.0,0.12887203265581731,0.09665402449186296,6088.774574907304,16.666666666666686,0.2666666666666666,2268.6584084260303,9.951595916666669,0.39615625000000004,0.3333333333333333,7961.276733333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,90.52425298041413,51.66666666666668,46.10666666666668,0.0,51.36766177253637,0.17936273042086842,486.0384221953229,0.0,141.44414528189705,50.11571481474886,51.36766177253637,49.48974133585511,12.43753247303448,16.3994734898252,-0.060678696859395045,9.222858089754407,1.95,9.236100170605994,5299.782631971463,-703.0870961692334,-990.1893627652873,0.0,0.0,281.0086275671853,636.8485441131565,1.0,0.052490560743767685,0.0,0.0,0.4912597152005853,65.99961422222222,-79.81120773773904,0.2728223392723886,7.955923070915556,0.0030888209796554053,80.12227656733623,1.236384850213942,0.317375831434038,-3013.0027617139817,41.25725711871828
2025-01-01 12:00:00,0.5584213050631335,0.13746066232435109,0.25943002926507713,0.5584213050631336,0.13746066232435109,0.25943002926507713,0.07489289942640509,0.2160268431367284,0.25750156250000006,0.010000000000000002,0.03871440426507711,0.22071562500000003,0.0,0.1345439956576844,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0025131464729532165,0.0,0.07237975295345188,0.0,0.03663484892648248,0.0,0.1444149056039231,0.10831117920294228,3957.7034736897476,16.666666666666686,0.1733333333333333,1474.6279654769196,6.468537345833335,0.25750156250000006,0.21666666666666667,5174.829876666667,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,879.2133333333333,0.0,88.51441403242761,51.66666666666668,46.10666666666668,0.0,50.97360597387366,0.07516616418720687,205.4389207217344,879.2133333333333,138.30377192566812,49.27051748241354,50.97360597387366,48.41897323668349,12.43753247303448,16.374666247763102,-0.05681163229608499,9.218222929474928,3.05,9.236100170605994,3489.969764328383,-1256.8561577578223,-892.6878501315114,0.0,0.0,424.95385663219224,653.6105390769897,2.1839999999999997,0.0515158626869113,0.0,0.0,0.48213750573981695,144.14315746133335,0.0002841379549958371,0.27466352766446284,7.961141174827892,0.0031065313176867385,115.40561587027841,1.2358567642976768,0.35157708099845153,-2778.2820772576843,46.797954022942584
2025-01-01 13:00:00,0.5214559415198405,0.13383227642090254,0.20373750000000002,0.5214559415198405,0.13383227642090254,0.20373750000000004,0.06510933607030885,0.20865285544953158,0.23769375000000004,0.010000000000000002,0.0,0.20373750000000002,0.0,0.13091560975423586,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0028147240497076024,0.0,0.06229461202060124,0.0,0.034098709110550386,0.0,0.13957705773265836,0.10468279329949373,3653.2647449443825,16.666666666666686,0.15999999999999998,1361.195045055618,5.9709575500000005,0.23769375000000004,0.2,4776.76604,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,89.27892955405272,51.66666666666668,46.10666666666668,0.0,51.34773649779255,0.16905652809023744,458.4795425863097,0.0,139.49832742820738,49.54681953866385,51.34773649779255,48.6463610590995,12.43753247303448,16.314824611714798,-0.06290733373425719,9.280582230851046,4.45,9.236100170605994,3372.2768448594516,-742.6900651987821,-741.9017601314389,0.0,0.0,383.8470969061099,719.3675767754618,1.8159999999999998,0.04823379411912006,0.0,0.0,0.45142059117392797,119.85529942755555,77.0667631403985,0.2776266795890782,7.956388235796978,0.003129770775893055,85.12997230309495,1.2355141563563194,0.34077973487436447,-2152.429059873245,48.54394961884494
2025-01-01 14:00:00,0.39959861670350644,0.12611230641356524,0.17453940426507714,0.39959861670350644,0.12611230641356524,0.17453940426507714,0.04459125471521384,0.1865448619882925,0.15846250000000003,0.010000000000000002,0.03871440426507711,0.13582500000000003,0.0,0.12319563974689857,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0030157757675438593,0.0,0.04157547894766998,0.0,0.02228400899242771,0.0,0.12928376438954198,0.09696282329215644,2435.5098299629217,16.666666666666686,0.10666666666666665,907.463363370412,3.9806383666666676,0.15846250000000003,0.13333333333333333,3184.510693333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,879.2133333333333,0.0,92.99543234489774,51.66666666666668,46.10666666666668,0.0,51.88685309551219,0.14726357824959166,404.47527345349613,879.2133333333333,145.3053630389027,51.01282190756805,51.88840349761786,50.574255911490326,12.43753247303448,16.408977292172207,-0.051477046849012,9.704741554508027,4.7,9.236100170605994,2139.619182438651,-1123.2960693157047,-711.8912199081736,0.0,0.0,288.0858674184607,771.8814802232897,1.0,0.04705166746860081,0.0,0.0,0.44035705530316555,65.99961422222222,127.9147049654422,0.27685103507611364,8.010848438063489,0.0031412645498782063,23.011339633389053,1.2344837422973045,0.3203024940627894,-2076.146074744764,45.38664205864714
2025-01-01 15:00:00,0.35992902566506524,0.1185783423890283,0.13582500000000003,0.3599290256650653,0.1185783423890283,0.13582500000000003,0.026487828084708613,0.16497869758035666,0.15846250000000003,0.010000000000000002,0.0,0.13582500000000003,0.0,0.11566167572236163,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003518405062134503,0.0,0.02296942302257411,0.0,0.010763129950541074,0.0,0.12007126684745278,0.09005345013558957,2435.5098299629217,16.666666666666686,0.10666666666666665,907.463363370412,3.9806383666666676,0.15846250000000003,0.13333333333333333,3184.510693333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,88.43359195146634,51.66666666666668,46.10666666666668,0.0,50.99183672962353,0.0,0.0,0.0,138.17748742416617,49.278400087018184,50.99183672962353,48.42168176571552,12.43753247303448,16.38063236804587,-0.05315735709322601,9.498960759427632,4.15,9.236100170605994,2058.338034727811,-1125.9709530620103,-755.3302745989179,0.0,0.0,263.383067494188,650.004531187,1.2169999999999999,0.04774423529278994,0.0,0.0,0.4468388049215221,80.32153050844445,114.77541186961976,0.2775396378709958,8.000025012062386,0.0031434971610776992,23.739998639164263,1.234602781513107,0.3034765208342254,-2085.039716700679,51.60540026825701
2025-01-01 16:00:00,0.42968452595623924,0.1312600730032107,0.17453940426507714,0.4296845259562392,0.1312600730032107,0.17453940426507714,0.059857109722624306,0.20136491623361488,0.15846250000000003,0.010000000000000002,0.03871440426507711,0.13582500000000003,0.0,0.128343406336544,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00442313779239766,0.0,0.05543397193022665,0.0,0.030240374451556137,0.0,0.13448187752781576,0.10086140814586178,2435.5098299629217,16.666666666666686,0.10666666666666665,907.463363370412,3.9806383666666676,0.15846250000000003,0.13333333333333333,3184.510693333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,879.2133333333333,0.0,88.08979239314941,51.66666666666668,46.10666666666668,0.0,50.62823462321206,0.23975817258584559,647.4944845511576,879.2133333333333,137.64030061429597,49.10251628352774,50.62823462321206,48.3396571136856,12.43753247303448,16.337429129378528,-0.053979203226966574,9.338197985619926,3.05,9.236100170605994,1935.2952516468142,-1797.7162322239524,-882.0752303479004,0.0,0.0,383.8075229737366,251.25477207599258,2.0,0.05082980137061713,0.0,0.0,0.47571665059791735,131.99922844444444,-1.9468709419436674,0.2790376546006251,7.989406991013211,0.0031519252638749283,12.661899354589186,1.2347805358463257,0.33154058110798196,-2760.3814690845256,55.2018734901614
2025-01-01 17:00:00,0.5559234206573692,0.1357270288269619,0.2516871484120617,0.5559234206573692,0.1357270288269619,0.25168714841206175,0.07430445540406481,0.21411740275330443,0.25750156250000006,0.010000000000000002,0.030971523412061684,0.22071562500000003,0.0,0.1328103621602952,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005629448099415205,0.0,0.06867500730464961,0.0,0.03703691987291074,0.0,0.13710666733031043,0.10283000049773279,3957.7034736897476,16.666666666666686,0.1733333333333333,1474.6279654769196,6.468537345833335,0.25750156250000006,0.21666666666666667,5174.829876666667,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,703.3706666666666,0.0,89.79137588878896,51.66666666666668,46.10666666666668,0.0,51.2730748050114,0.1194547139146538,323.46886975427566,703.3706666666666,140.29902482623274,49.772532528158166,51.2730748050114,49.02226138973155,12.43753247303448,16.379672516497735,-0.056947945998479424,8.707243648701334,1.95,9.236100170605994,3235.7514977883006,-1579.8112083315136,-1013.4080498157763,0.0,0.0,410.8236198886919,20.248202877939303,2.0,0.05385491063957099,0.0,0.0,0.5040286803583038,131.99922844444444,-119.36754597436241,0.27766509059570327,7.999019184900541,0.00314615051957672,-27.922684448089743,1.2340245820300746,0.3553465860822845,-3115.572064507823,61.13289069938982
2025-01-01 18:00:00,0.7140380070440525,0.14909656347442157,0.29338627926507715,0.7140380070440525,0.14909656347442157,0.29338627926507715,0.130130995800214,0.2767898237438385,0.2971171875000001,0.010000000000000002,0.03871440426507711,0.25467187500000005,0.0,0.1461798968077549,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.006433654970760233,0.0,0.12369734082945377,0.0,0.08188329466683189,0.0,0.1532671378790032,0.11495035340925236,4566.580931180478,16.666666666666686,0.19999999999999993,1701.4938063195225,7.463696937500002,0.2971171875000001,0.25,5970.95755,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,879.2133333333333,0.0,90.67482332345008,51.66666666666668,46.10666666666668,0.0,51.201094949142345,0.30214000447414235,811.4558995987205,879.2133333333333,141.67941144289077,50.17497216598088,51.201094949142345,49.66191077440016,12.43753247303448,16.421459922742677,-0.05324868641755982,9.012650521699603,1.15,9.236100170605994,3836.5618533398356,-1146.5838169440635,-1068.1610806396775,0.0,0.0,528.1913483369667,0.0,2.0,0.053469510316217404,0.0,0.0,0.5004217146409224,131.99922844444444,-190.04934553793154,0.27650052792491964,8.010929214741578,0.003142747800760339,-23.847370190211926,1.2332288378333967,0.28465415402941724,-2899.5714853006084,51.493862037022446
2025-01-01 19:00:00,0.8404477199304624,0.14757718278822463,0.3395625000000001,0.8404477199304624,0.14757718278822463,0.3395625000000001,0.13115055684402024,0.3031409130864421,0.39615625000000004,0.010000000000000002,0.0,0.3395625000000001,0.0,0.14466051612155795,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006835758406432749,0.0,0.12431479843758748,0.0,0.11026022492436474,0.0,0.1529068726119941,0.11468015445899553,6088.774574907304,16.666666666666686,0.2666666666666666,2268.6584084260303,9.951595916666669,0.39615625000000004,0.3333333333333333,7961.276733333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,89.79939161798083,51.66666666666668,46.10666666666668,0.0,50.71017839023276,0.030457939027691693,81.0064036992205,0.0,140.31154940309503,49.82083765330091,50.71017839023276,49.37616728483499,12.43753247303448,16.38190729741111,-0.06655087612874076,9.22295156963202,-0.25000000000000006,9.236100170605994,5191.804366029157,-793.3437387332384,-1213.9208779881108,0.0,0.0,555.5872172920671,0.0,2.0,0.055436308887921754,0.0,0.0,0.5188290033515336,131.99922844444444,-238.63654818210276,0.27654287317441134,7.983379658806981,0.003135326604616347,-39.9719525650407,1.2334027244745593,0.2499796100757594,-3109.10411478783,47.10196762856175
2025-01-01 20:00:00,0.7236237533125375,0.13274784710675397,0.3395625000000001,0.7236237533125375,0.13274784710675397,0.3395625000000001,0.069125602942159,0.24834190037037843,0.39615625000000004,0.010000000000000002,0.0,0.3395625000000001,0.0,0.1298311804400873,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.007036810124269006,0.0,0.062088792817889996,0.0,0.0752336597835953,0.0,0.13396721286065993,0.10047540964549491,6088.774574907304,16.666666666666686,0.2666666666666666,2268.6584084260303,9.951595916666669,0.39615625000000004,0.3333333333333333,7961.276733333333,23883.8302,0.0,19.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,86.78157699473091,51.66666666666668,46.10666666666668,0.0,49.75342646906093,0.0,0.0,0.0,135.59621405426705,48.68962200857859,49.75342646906093,48.15771977833742,12.43753247303448,16.385241025615866,-0.05221732734844563,9.271726748338518,-0.55,9.236100170605994,4998.413721682389,-807.398353493689,-1247.1587528609323,0.0,0.0,440.08902685673564,0.0,2.0,0.05593071710072384,0.0,0.0,0.5234561750634078,131.99922844444444,-283.29112722071716,0.2758243019925399,7.976396285529339,0.003127958316442294,-22.978526173421415,1.233393690690452,0.24131300371823328,-3121.5707267891135,45.513964869394684
2025-01-01 21:00:00,0.6572024362008815,0.12339969013049278,0.37976926755904633,0.6572024362008815,0.12339969013049278,0.37976926755904633,0.03782556028187685,0.1934128134190046,0.4159640625,0.010000000000000002,0.023228642559046265,0.35654062500000006,0.0,0.1204830234638261,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.006534180829678363,0.0,0.03129137945219848,0.0,0.03276878213390307,0.0,0.1223357913829384,0.09175184353720377,6393.213303652668,16.666666666666686,0.27999999999999997,2382.0913288473316,10.449175712500002,0.4159640625,0.35,8359.34057,23883.8302,0.0,18.33333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,527.528,0.0,84.59722896747799,51.66666666666668,46.10666666666668,0.0,48.85799203154318,0.06088954878267551,153.10488671673974,527.528,132.18317026168435,47.83363052893049,48.85799203154318,47.32144977762415,12.43753247303448,16.359927461616522,-0.06267699756807042,9.366664451516147,-0.3,9.236100170605994,5214.14911980189,-1233.5772732385187,-1232.3339332418436,0.0,0.0,368.9960130347424,0.0,2.217,0.056252193895754886,0.0,0.0,0.5264648798006553,146.32114473066667,-315.72626364367716,0.27611144605881294,7.9621397030971135,0.003126132442420296,6.66365803744584,1.2335029527884422,0.2874848022441578,-3660.2652126273647,44.59661054151421
2025-01-01 22:00:00,0.6879161536128101,0.12369450239602012,0.38900451170603095,0.68791615361281,0.12369450239602012,0.3890045117060309,0.04467335085373698,0.19747092775907302,0.4357718750000001,0.010000000000000002,0.015485761706030842,0.37351875000000007,0.0,0.12077783572935345,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.005629448099415205,0.0,0.03904390275432177,0.0,0.03643381345326835,0.0,0.12439445005156168,0.09329583753867123,6697.652032398034,16.666666666666686,0.2933333333333332,2495.524249268633,10.946755508333336,0.4357718750000001,0.36666666666666664,8757.404406666667,23883.8302,0.0,18.33333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,351.6853333333333,0.0,91.39666347055702,51.66666666666668,46.10666666666668,0.0,51.17779760772441,0.12520858345857294,338.36179964399486,351.6853333333333,142.8072866727453,50.4081045566824,51.18010840740658,50.02094723147924,12.43753247303448,16.374294485366853,-0.05573821249882958,8.48948698188193,-1.95,9.236100170605994,5325.620601301072,-2168.561782746868,-1472.8966143562413,0.0,0.0,431.43550977586733,0.0,3.0,0.06055889428665466,0.0,0.0,0.566771334475725,197.99884266666666,-330.5703265165879,0.2763764778248165,7.975957640425557,0.0031320306812682224,35.45409907124175,1.2334373635401623,0.3411302460488674,-4722.150218659889,58.06418664438716
2025-01-01 23:00:00,0.658399952546523,0.11529735513590995,0.40747500000000003,0.658399952546523,0.11529735513590995,0.4074750000000001,0.01825389762737073,0.1547585549191521,0.4753875000000001,0.010000000000000002,0.0,0.40747500000000003,0.0,0.11238068846924329,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004724715369152047,0.0,0.013529182258218682,0.0,0.004917636960161008,0.0,0.11569661717662832,0.08677246288247122,7306.529489888765,16.666666666666686,0.31999999999999995,2722.390090111236,11.941915100000001,0.4753875000000001,0.4,9553.53208,23883.8302,0.0,18.33333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2204.1878266666668,0.0,0.0,86.53312619737615,51.66666666666668,46.10666666666668,0.0,50.14485989386745,0.0,0.0,0.0,135.20800968340023,48.554121495692264,50.14485989386745,47.758752296604676,12.43753247303448,16.360393412828962,-0.06815231896534829,7.946681219864333,-3.05,9.236100170605994,5737.266155236255,-1753.8990207830634,-1599.729854824591,0.0,0.0,377.2344482970477,0.0,3.217,0.0620648265764759,0.0,0.0,0.580865370761988,212.32075895288887,-346.7679281249661,0.2771384161154839,7.976086274844305,0.003137828189687007,37.5906424915649,1.2334924458441243,0.31041504428149735,-4536.3643356778575,60.075224783557545
