Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.9220793073255906,0.38851027807297367,0.13136499884812375,0.9220793073255905,0.38851027807297367,0.13136499884812378,0.13041676665234891,0.007382,0.672899967756575,0.11138057291666668,0.02127454839767333,0.11009045045045045,0.0,0.0,0.38851027807297367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0031589802631578944,0.0,0.12725778638919102,0.0,0.15488626365927663,0.0,0.47187105594274303,0.35390329195705716,0.0,0.0,3095.831156768518,22.222222222222285,0.2929166666666667,0.0,3.2264330636236234,0.11138057291666668,0.31666666666666665,2984.450583851852,9424.580791111111,470.36504573340125,63.71783334237351,2.974303096128968e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1719846564373822,470.36504573340125,470.36504573340125,2.974303096128968e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.922944984982426,-0.05279497750744096,0.85,9.236100170605994,3230.2552676091627,-1067.5010525720538,0.0,0.0,887.9960724582652,1535.0021496375489,1.7835,0.03859675038923986,0.0,0.0,0.49948218195262295,117.71031196533333,313.9290909544324,0.19395569113427918,10.501225586457632,0.0030976337445940915,127.21760369236917,1.2138036317739016
2025-01-01 11:00:00,0.7526343329072049,0.34361460579370134,0.11028299803097534,0.7526343329072049,0.34361460579370134,0.11028299803097534,0.07819514883839102,0.007382,0.561538746568814,0.10551843750000002,0.005986781814759129,0.10429621621621621,0.0,0.0,0.34361460579370134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0031589802631578944,0.0,0.07503616857523314,0.0,0.10338593884387869,0.0,0.4120101595703799,0.30900761967778484,0.0,0.0,2932.8926748333333,22.222222222222285,0.2775,0.0,3.056620797117117,0.10551843750000002,0.3,2827.374237333333,9424.580791111111,132.36346311365364,17.93056937329364,2.979367394352216e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.048397483900975376,132.36346311365364,132.36346311365364,2.979367394352216e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.873134793694557,-0.06317765950191502,1.95,9.236100170605994,3060.1144952190452,-962.3129336412869,0.0,0.0,676.8927984595007,1832.1054530391898,1.0,0.03701013693757988,0.0,0.0,0.47894975005723095,65.99961422222222,412.64195556749837,0.19623752155924687,10.506358267736788,0.0031261819300550265,73.91603763965743,1.213417997637143
2025-01-01 12:00:00,0.723091846168822,0.3453449550994972,0.09942937878770704,0.723091846168822,0.3453449550994972,0.09942937878770705,0.07625272294681576,0.007382,0.5691114982220064,0.07034562500000001,0.029898567976896242,0.0695308108108108,0.0,0.0,0.3453449550994972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.003290604440789473,0.0,0.07296211850602628,0.0,0.10865155808934329,0.0,0.4120101595703799,0.30900761967778484,0.0,0.0,1955.261783222222,22.222222222222285,0.18500000000000003,0.0,2.037747198078078,0.07034562500000001,0.2,1884.9161582222223,9424.580791111111,661.0359491980578,89.5469993495066,2.9689952406405003e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24170172007216745,661.0359491980578,661.0359491980578,2.9689952406405003e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.97683036536704,-0.049071377265897984,3.05,9.236100170605994,2176.877797101177,-901.0201412318492,0.0,0.0,682.5231242211178,1854.8754937316394,1.0,0.03661592077776642,0.0,0.0,0.47384818203197293,65.99961422222222,440.11303088968594,0.19607748147561907,10.567929404148861,0.0031449705232765852,55.770698163345735,1.2123694490974406
2025-01-01 13:00:00,0.7301318307958056,0.3453449550994972,0.08762715808057404,0.7301318307958056,0.3453449550994972,0.08762715808057404,0.0760550097456514,0.007382,0.5822113314668208,0.06448348958333334,0.02389058150399747,0.06373657657657657,0.0,0.0,0.3453449550994972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0036854769736842105,0.0,0.07236953277196718,0.0,0.12175139133415774,0.0,0.4120101595703799,0.30900761967778484,0.0,0.0,1792.323301287037,22.222222222222285,0.16958333333333336,0.0,1.8679349315715714,0.06448348958333334,0.18333333333333332,1727.8398117037038,9424.580791111111,528.2036662622778,71.55292146603601,2.9768550597076958e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1931328165115664,528.2036662622778,528.2036662622778,2.9768550597076958e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.89822874871964,-0.059405567942805305,4.45,9.236100170605994,2098.648099329082,-788.0367652846705,0.0,0.0,695.4252442647679,1594.7275178538614,1.0,0.03489161785329155,0.0,0.0,0.45153390483561856,65.99961422222222,398.936319061948,0.19782060407248409,10.545192299432989,0.0031594067467647143,48.8024921927464,1.2121119614838702
2025-01-01 14:00:00,0.7381498839374145,0.3453449550994972,0.09962192636823194,0.7381498839374147,0.3453449550994972,0.09962192636823194,0.07765157600254753,0.007382,0.5886328183515338,0.06448348958333334,0.03588534979165537,0.06373657657657657,0.0,0.0,0.3453449550994972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.003948725328947368,0.0,0.07370285067360016,0.0,0.12817287821887072,0.0,0.4120101595703799,0.30900761967778484,0.0,0.0,1792.323301287037,22.222222222222285,0.16958333333333336,0.0,1.8679349315715714,0.06448348958333334,0.18333333333333332,1727.8398117037038,9424.580791111111,793.3994123117114,107.47756872280024,2.9789554139370013e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2900992039731428,793.3994123117114,793.3994123117114,2.9789554139370013e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.87723847964926,-0.06113064755695893,4.7,9.236100170605994,2054.251693975481,-757.6997955589727,0.0,0.0,703.4432974063769,1207.3727885641615,1.0,0.034156763664719404,0.0,0.0,0.4420241256489395,65.99961422222222,316.18489084103993,0.19880344469285163,10.546197843868038,0.0031727674238481844,34.14016152302276,1.211579434762615
2025-01-01 15:00:00,0.6443449316130915,0.3218640053832251,0.0695308108108108,0.6443449316130915,0.3218640053832252,0.0695308108108108,0.05419145751450019,0.007382,0.5124258490985913,0.07034562500000001,0.0,0.0695308108108108,0.0,0.0,0.3218640053832251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.004606846217105263,0.0,0.04958461129739492,0.0,0.08327384192095769,0.0,0.3818557928192144,0.2863918446144107,0.0,0.0,1955.261783222222,22.222222222222285,0.18500000000000003,0.0,2.037747198078078,0.07034562500000001,0.2,1884.9161582222223,9424.580791111111,0.0,0.0,2.9733453863972018e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9733453863972018e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.933351188296225,-0.0564450798416166,4.15,9.236100170605994,1986.8618868570202,-796.4428201531445,0.0,0.0,605.8870153379687,810.367650162074,1.0,0.03462569948257665,0.0,0.0,0.4480926439344678,65.99961422222222,222.15590844997357,0.19856669242530683,10.578333863087767,0.0031797469279593845,25.503647977304002,1.2113442469578077
2025-01-01 16:00:00,0.5007987921542749,0.2897521517694141,0.0695308108108108,0.5007987921542749,0.2897521517694141,0.0695308108108108,0.020398702160346206,0.007382,0.40267246499392867,0.07034562500000001,0.0,0.0695308108108108,0.0,0.0,0.2897521517694141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.005791463815789473,0.0,0.014607238344556734,0.0,0.016336262634709775,0.0,0.335579289389208,0.25168446704190595,0.0,0.0,1955.261783222222,22.222222222222285,0.18500000000000003,0.0,2.037747198078078,0.07034562500000001,0.2,1884.9161582222223,9424.580791111111,0.0,0.0,2.9729210222484426e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9729210222484426e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.937574763220407,-0.04976509805637009,3.05,9.236100170605994,1623.674262476292,-892.7359515231931,0.0,0.0,465.5802311192525,311.89105824047385,1.0,0.03628591344598287,0.0,0.0,0.46957754317048056,65.99961422222222,95.56819965801022,0.19887409052467492,10.586550035554913,0.0031856220800969785,-10.857122887594194,1.2113224270698726
2025-01-01 17:00:00,0.7630011706219737,0.3561339671414822,0.028971171171171168,0.7630011706219736,0.3561339671414822,0.02897117117117117,0.09971062595712718,0.007382,0.626597867581513,0.02931067708333334,0.0,0.028971171171171168,0.0,0.0,0.3561339671414822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.007370953947368421,0.0,0.09233967200975875,0.0,0.1517525780595367,0.0,0.41947411173650995,0.3146055838023824,0.0,0.0,814.692409675926,20.5555555555556,0.07708333333333335,0.0,0.8490613325325325,0.02931067708333334,0.08333333333333333,785.3817325925926,9424.580791111111,0.0,0.0,3.11724115971875e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.11724115971875e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.494388265396562,-0.04866528522851953,1.95,9.236100170605994,762.5145828333408,-874.9106977071098,0.0,0.0,777.233836418418,27.5480565027599,1.2165,0.036165364874448214,0.0,0.0,0.4680175189991661,80.28853070133333,45.49903444610673,0.21656420941682064,9.931607282201329,0.003175334118099997,-21.83995433204946,1.2167127481432822
2025-01-01 18:00:00,1.292377453945303,0.4425055340111931,0.0586842597869224,1.2923774539453028,0.4425055340111931,0.0586842597869224,0.2341991120449369,0.007382,1.015623529400366,0.035172812500000004,0.02391885438151699,0.0347654054054054,0.0,0.0,0.4425055340111931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576783101931942,0.04325873264489564,0.0,0.0,0.008423947368421052,0.0,0.22577516467651587,0.0,0.42561615071877507,0.0,0.5323290684883967,0.3992468013662974,0.0,0.0,977.630891611111,20.5555555555556,0.09250000000000001,0.0,1.018873599039039,0.035172812500000004,0.1,942.4580791111111,9424.580791111111,528.8287593584462,71.63759947960529,3.140103984059629e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.19336137605773393,528.8287593584462,528.8287593584462,3.140103984059629e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.26576064824398,-0.037148174994993136,1.15,9.236100170605994,1395.7519508076625,-891.4795812099787,0.0,0.0,1313.770015060893,0.0,1.5335,0.035661668199102006,0.0,0.0,0.46149915898421673,101.21040840977777,-4.169374654362859,0.21958194498608236,9.827732292374321,0.0031772122844487966,-0.5573646773635758,1.2170451684522698
2025-01-01 19:00:00,1.1578980704716482,0.38524338058938945,0.11101784725617551,1.157898070471648,0.38524338058938945,0.11101784725617551,0.1610227580818631,0.007382,0.9074234165564515,0.08206989583333334,0.029898567976896242,0.08111927927927927,0.0,0.0,0.38524338058938945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.008950444078947368,0.0,0.1520723140029157,0.0,0.3937655757705988,0.0,0.45828666300038634,0.3437149972502897,0.0,0.0,2281.1387470925924,20.5555555555556,0.21583333333333338,0.0,2.377371731091091,0.08206989583333334,0.23333333333333334,2199.0688512592596,9424.580791111111,661.0359491980578,89.5469993495066,3.144568889778851e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24170172007216745,661.0359491980578,661.0359491980578,3.144568889778851e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.22114437427488,-0.07261874248572227,-0.25000000000000006,9.236100170605994,2366.45459488349,-988.9489796360441,0.0,0.0,1102.3657224505098,0.0,1.0,0.036715903277983054,0.0,0.0,0.4751420598030717,65.99961422222222,-28.100895023568754,0.21961874547337332,9.798166228988844,0.003168743102520728,-39.553064413873116,1.2172369418639877
2025-01-01 20:00:00,0.5641442416121214,0.2953705763553905,0.10429621621621621,0.5641442416121214,0.2953705763553905,0.10429621621621621,0.028391248252698044,0.007382,0.4228525558594234,0.10551843750000002,0.0,0.10429621621621621,0.0,0.0,0.2953705763553905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05421761158160255,0.0406632086862019,0.0,0.0,0.009213692434210526,0.0,0.019177555818487516,0.0,0.029025120718902585,0.0,0.3396098235589182,0.2547073676691886,0.0,0.0,2932.8926748333333,20.5555555555556,0.2775,0.0,3.056620797117117,0.10551843750000002,0.3,2827.374237333333,9424.580791111111,0.0,0.0,3.1385146831060716e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.1385146831060716e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.281636444708536,-0.047861640748715635,-0.55,9.236100170605994,2360.07264875222,-1015.8824272023381,0.0,0.0,493.47073068521945,0.0,1.0,0.037047136580570815,0.0,0.0,0.4794285640046801,65.99961422222222,-50.40832956399465,0.21804962997166413,9.813411820719345,0.0031579295841583995,-30.13040811554243,1.2169937366322656
2025-01-01 21:00:00,0.5586292510422658,0.2914825010752099,0.12167891891891891,0.5586292510422658,0.2914825010752099,0.12167891891891891,0.023162809890609364,0.007382,0.40497959740165645,0.12310484375000001,0.0,0.12167891891891891,0.0,0.0,0.2914825010752099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05306404537773866,0.03979803403330398,0.0,0.0,0.008555571546052632,0.0,0.014607238344556734,0.0,0.016336262634709775,0.0,0.335579289389208,0.25168446704190595,0.0,0.0,3421.708120638889,20.5555555555556,0.3237500000000001,0.0,3.5660575966366364,0.12310484375000001,0.35,3298.603276888889,9424.580791111111,0.0,0.0,3.137764202539491e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.137764202539491e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.28915632364725,-0.04876519166730831,-0.3,9.236100170605994,2818.650780350465,-1008.520563850971,0.0,0.0,470.65147125724354,0.0,1.0,0.03726157893245686,0.0,0.0,0.48220367156536625,65.99961422222222,-65.18824769469639,0.21752381300090234,9.809875977837862,0.003151704326769725,-17.312230563114763,1.2169671926049765
2025-01-01 22:00:00,0.5668617718691872,0.2897521517694141,0.1332673873873874,0.5668617718691872,0.2897521517694141,0.1332673873873874,0.021978192291925155,0.007382,0.40267246499392867,0.13482911458333335,0.0,0.1332673873873874,0.0,0.0,0.2897521517694141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.007370953947368421,0.0,0.014607238344556734,0.0,0.016336262634709775,0.0,0.335579289389208,0.25168446704190595,0.0,0.0,3747.585084509259,20.5555555555556,0.35458333333333336,0.0,3.9056821296496493,0.13482911458333335,0.38333333333333336,3612.7559699259264,9424.580791111111,0.0,0.0,3.143849782579385e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.143849782579385e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.228272304836928,-0.06610277759074895,-1.95,9.236100170605994,2986.0414586810152,-1161.854317147384,0.0,0.0,467.15972125083147,0.0,1.0,0.03951569195017526,0.0,0.0,0.5113742436239838,65.99961422222222,-66.8490299316912,0.21799268022270113,9.776812720943163,0.0031466254488025786,-22.384071153310416,1.2172234422733392
2025-01-01 23:00:00,0.5739407264922446,0.2871566278107204,0.14485585585585584,0.5739407264922447,0.2871566278107204,0.14485585585585586,0.020793574693240946,0.007382,0.399211766382337,0.14655338541666668,0.0,0.14485585585585584,0.0,0.0,0.2871566278107204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.006186336348684211,0.0,0.014607238344556734,0.0,0.016336262634709775,0.0,0.335579289389208,0.25168446704190595,0.0,0.0,4073.46204837963,20.5555555555556,0.38541666666666674,0.0,4.245306662662662,0.14655338541666668,0.4166666666666667,3926.908662962963,9424.580791111111,0.0,0.0,3.140389646105746e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.140389646105746e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.2628641991257,-0.05568620744532282,-3.05,9.236100170605994,3213.7535262234246,-1250.0575630140415,0.0,0.0,462.5144050405556,0.0,1.0,0.04038253395301645,0.0,0.0,0.5225920827068307,65.99961422222222,-72.16536418271906,0.2169951217546224,9.783771593655699,0.0031388722850443323,-26.220304062007436,1.2170856827598304
