Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.129281047620225e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.129281047620225e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.37387961895173,0.0,2.8,9.236100170605994,-487.1595671329027,-911.613406977802,-0.0,-0.0,526.439083815493,0.0,2.0,0.03980387966277079,0.0,0,0.5151036930218605,131.99922844444444,-101.98524397059364,0.20151352091495905,9.620983304607277,0.0029261381112852857,37.298907437669946,1.220334262596059
2025-01-01 00:11:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.138494868437647e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.138494868437647e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.281707255372382,0.0,2.8,9.236100170605994,-476.44135840529316,-904.6943588872282,-0.0,-0.0,526.439083815493,0.0,2.0,0.03971004571630636,0.0,0,0.5138893839453549,131.99922844444444,-98.18608333355785,0.20267678297249947,9.579596263201722,0.0029263172005266997,37.44651807538511,1.2207174604330893
2025-01-01 00:12:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.147461005899762e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.147461005899762e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.192136230921136,0.0,2.8,9.236100170605994,-466.11186017543855,-897.9905871009267,-0.0,-0.0,526.439083815493,0.0,2.0,0.03961878966111531,0.0,0,0.5127084354690313,131.99922844444444,-94.5603568900047,0.20381483423490263,9.539546408041403,0.0029264969420740596,37.58947406162316,1.2210900699605454
2025-01-01 00:13:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.1561794600065696e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1561794600065696e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.105041204398983,0.0,2.8,9.236100170605994,-456.1631125393658,-891.4910573239916,-0.0,-0.0,526.439083815493,0.0,2.0,0.03952998972225924,0.0,0,0.5115592716982529,131.99922844444444,-91.1111390308671,0.20492869636357847,9.50006859836283,0.002926677314746894,37.72799532036162,1.2214525936413254
2025-01-01 00:14:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.1646502307580704e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1646502307580704e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.02030913747552,-0.035246418080078,2.8,9.236100170605994,-446.5837559221204,-885.1857998034329,-0.0,-0.0,526.439083815493,0.0,2.0,0.03944353613993539,0.0,0,0.5104404722267624,131.99922844444444,-87.83703993418038,0.20601928181469994,9.461809962409912,0.002926858298381067,37.86228004965363,1.2218054844102912
2025-01-01 00:15:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.1728733181542644e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1728733181542644e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.937836696352225,-0.1177188592033751,2.8,9.236100170605994,-437.3602969877163,-879.0656973780918,-0.0,-0.0,526.439083815493,0.0,2.0,0.03935932858521296,0.0,0,0.5093507386936155,131.99922844444444,-84.73368342511719,0.20708742103475986,9.424021832085586,0.002927039873728706,37.992509400219795,1.2221491562838787
2025-01-01 00:16:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.1809477955372735e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1809477955372735e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.857528437563086,-0.19802711799251327,2.8,9.236100170605994,-428.4782189211388,-873.1223358385517,-0.0,-0.0,526.439083815493,0.0,2.0,0.039277274361722035,0.0,0,0.5082888715111621,131.99922844444444,-81.79496689807988,0.20813388097910218,9.388047592907284,0.002927222022379394,38.11885073115317,1.2224839917486
2025-01-01 00:17:00,0.42531240562829303,0.28629145315782245,0.0,0.007088540093804884,0.004771524219297041,0.0,0.01987220544981989,0.007382,0.39805820017847315,0.0,0.0,0.0,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,9424.580791111111,Off,0.0,0.0,3.188725052893915e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.188725052893915e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.77929551185599,-0.2762600436996081,2.8,9.236100170605994,-419.922710416914,-867.3478955585152,-0.0,-0.0,526.439083815493,0.0,2.0,0.0391972871262377,0.0,0,0.5072537533080708,131.99922844444444,-79.01389867389165,0.20915937791898334,9.352453338741721,0.002927404726696203,38.24145992605583,1.2228103470225617
2025-01-01 00:18:00,0.777040530628293,0.28629145315782245,0.34765405405405403,0.01295067551047155,0.004771524219297041,0.005794234234234234,0.01987220544981989,0.007382,0.39805820017847315,0.35172812500000006,0.0,0.34765405405405403,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,On,9776.308916111111,20.5555555555556,0.9250000000000002,0.0,10.18873599039039,0.35172812500000006,1,9424.580791111111,9424.580791111111,Off,0.0,0.0,3.196353700237372e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.196353700237372e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.7030547172691,-0.3525008382864989,2.8,9.236100170605994,9364.629810509521,-861.7350710458169,-0.0,-0.0,526.439083815493,0.0,2.0,0.03911928595862889,0.0,0,0.5062443368934971,131.99922844444444,-76.38311837126588,0.21016458642201719,9.317891027247917,0.002927587969762312,38.36048307646636,1.223128555884579
2025-01-01 00:19:00,0.777040530628293,0.28629145315782245,0.34765405405405403,0.01295067551047155,0.004771524219297041,0.005794234234234234,0.01987220544981989,0.007382,0.39805820017847315,0.35172812500000006,0.0,0.34765405405405403,0.0,0,0.28629145315782245,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.005264967105263157,0.0,On,0.014607238344556734,0,On,0.016336262634709775,0,On,0.335579289389208,0.25168446704190595,On,0,0,Off,On,9776.308916111111,20.5555555555556,0.9250000000000002,0.0,10.18873599039039,0.35172812500000006,1,9424.580791111111,9424.580791111111,Off,0.0,0.0,3.179263548721186e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.179263548721186e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.87407108236063,-0.18148447319497052,2.8,9.236100170605994,9344.018581434366,-874.3453015372412,-0.0,-0.0,526.439083815493,0.0,2.0,0.039294181204698284,0.0,0,0.5085076636823824,131.99922844444444,-84.38411695499659,0.2079593531038908,9.395905498801934,0.00292777173533535,38.01945410697564,1.2224145711700107
