Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4440226577291909,0.10064920778161213,0.25860000000000005,0.444022657729191,0.10064920778161213,0.25860000000000005,0.015012971501421784,0.0,0.14239468622776913,0.28661500000000006,0.25860000000000005,0.0,0.0,0.10064920778161213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031326663011695902,0.0,0.0006173722891419805,0.0,0.011262932911110213,0.0,0.008195742518952902,0.0,0.0965386692675933,0.07240400195069495,4933.821450075115,22.222222222222285,0.4559999999999999,1112.6959392582191,7.578818933333335,0.28661500000000006,0.6,5759.902389333334,9599.837315555556,0.0,0.0,20.770960349819823,51.66666666666668,46.10666666666668,0.0,51.38731910771358,0.0,0.0,0.0,20.770960349819823,51.41556871497308,51.429693518602825,51.38731910771358,12.43753247303448,21.920543866585636,-0.05675733486977557,1.5518148556043831,2.0674906154090875,-0.24633398285577882,2.8,9.236100170605994,3975.317497232831,-874.4928369877302,441.1843628769303,483.11659053475574,-1232.6992568606145,0.0,0.0,348.64879354712605,0.0,3.0,0.049462990546217986,0.0,0.0,0.8922202744432728,197.99884266666666,-74.45348952879554,0.19377989594771414,10.49628561683181,0.0030944285273672126,39.52370405870127,1.213757138964797,0.0,0.0,86.69797191371276,0.4530695454719999,432.3221668110418,8.86219606588852,0.15838032264662472,632.7103140211882,-149.59372348643245
2025-01-01 01:00:00,0.4294460131842248,0.09994307763583919,0.25141666666666673,0.4294460131842248,0.09994307763583919,0.25141666666666673,0.012362559332387692,0.0,0.13842998162961487,0.27865347222222225,0.25141666666666673,0.0,0.0,0.09994307763583919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0028977163285818707,0.0,0.0004918503096625007,0.0,0.00897299269414332,0.0,0.005172544781829216,0.0,0.0965386692675933,0.07240400195069495,4796.770854239695,22.222222222222285,0.4433333333333333,1081.7877187232689,7.368296185185186,0.27865347222222225,0.5833333333333334,5599.905100740742,9599.837315555556,0.0,0.0,20.65779070710543,51.66666666666668,46.10666666666668,0.0,51.26880169962362,0.026223404073427086,70.88036973310706,0.0,20.65779070710543,51.26905651359278,51.30934905011059,51.2286365700904,12.43753247303448,21.932869549634486,-0.05769194806372025,2.546594231921105,2.8535403382876945,1.4025437258449753,2.5,9.236100170605994,3874.6919934728116,-3501.3785774754174,-199.87811007974162,53.818274278461054,-1183.9113154225176,0.0,0.0,342.0336767799376,0.0,3.0,0.046737288707741284,0.0,0.0,0.8430536871520365,197.99884266666666,-80.2012221243035,0.19465819293853454,10.519830969851773,0.0031107354224274232,45.66411082871007,1.2137533003413508,0.0,0.0,84.82533895233227,0.4530695454719999,-209.10318622256983,9.225076142828181,0.1141491733645562,185.70915764375104,-131.89088336529
2025-01-01 02:00:00,0.5180707191878424,0.09923694749006627,0.08620000000000003,0.5180707191878424,0.09923694749006627,0.08620000000000003,0.01134326854736245,0.2750032771111111,0.1361858401960355,0.09553833333333334,0.08620000000000003,0.0,0.0,0.09923694749006627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0028977163285818707,0.0,0.0004388818147757698,0.0,0.00800667040400481,0.0,0.0038699102092804106,0.0,0.0965386692675933,0.07240400195069495,1644.607150025038,18.888888888888914,0.152,370.8986464194065,2.5262729777777784,0.09553833333333334,0.2,1919.9674631111113,9599.837315555556,275.0032771111111,0.05,21.25413974069219,51.66666666666668,46.10666666666668,0.0,50.86568652238853,0.26495507586516015,709.2580586755137,275.0032771111111,21.25413974069219,49.28642283217156,50.86568652238853,48.49679098706308,12.43753247303448,19.146786269007762,-0.03449474197823328,1.6793081984363798,2.4485827370523103,1.631257766850728,1.6500000000000001,9.236100170605994,1033.7662247128717,-4311.140946260303,-464.1032818746235,-127.85257236450597,-930.0633981616,0.0,0.0,338.7702445613331,0.0,3.0,0.04058408372777274,0.0,0.0,0.7320613234613818,197.99884266666666,-19.547771711899415,0.2331514950403476,9.293014623911807,0.0031331645921414755,65.58532465408626,1.225314801504008,0.0,0.0,97.80194696697112,0.4530695454719999,-473.78887659154236,9.685594716918866,0.07050249517180589,6.014007121738332,-133.86657948624432
2025-01-01 03:00:00,0.9730804803483625,0.09424373828142324,0.17240000000000005,0.9730804803483625,0.09424373828142325,0.17240000000000005,0.011186635232303972,0.6416743132592593,0.1291428651901324,0.19107666666666667,0.17240000000000005,0.0,0.0,0.09424373828142324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0027410830135233917,0.0,0.0004388818147757698,0.0,0.00800667040400481,0.0,0.0034845474815680556,0.0,0.09082256385043318,0.06811692288782487,3289.214300050076,18.888888888888914,0.304,741.797292838813,5.052545955555557,0.19107666666666667,0.4,3839.9349262222227,9599.837315555556,641.6743132592594,0.11666666666666667,23.269401592186956,51.66666666666668,46.10666666666668,0.0,51.644579951340376,0.0,0.0,641.6743132592594,23.269401592186956,51.56664143290952,51.649568123982135,51.52268400105234,12.43753247303448,18.553858792238323,-0.06507546597028847,1.5895663059580936,2.187068134209475,1.3946917346876746,1.6500000000000001,9.236100170605994,2648.4527735857355,-3154.039682195684,-312.34457137429,-85.88691381129911,-914.0018579197529,0.0,0.0,313.30937269823943,0.0,2.71725,0.04134271642204015,0.0,0.0,0.7457456450765183,179.33745174533334,-40.06904124282697,0.24348997814847062,9.050426290975404,0.003157674874846664,31.150309488770567,1.2277783338989603,0.0,0.0,95.04563053608541,0.4530695454719999,-321.6173534915127,9.272782117222691,0.0895416795268887,50.48630065496301,-136.3732144662621
2025-01-01 04:00:00,0.3331674751755164,0.09389486472422282,0.17240000000000005,0.3331674751755164,0.09389486472422282,0.17240000000000005,0.012826922504004254,0.0,0.12926388600484548,0.19107666666666667,0.17240000000000005,0.0,0.0,0.09389486472422282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0027410830135233917,0.0,0.0005241210313371897,0.0,0.009561718459143673,0.0,0.004070733039215018,0.0,0.09129890596852985,0.06847417947639738,3289.214300050076,18.888888888888914,0.304,741.797292838813,5.052545955555557,0.19107666666666667,0.4,3839.9349262222227,9599.837315555556,0.0,0.0,23.19137220571658,51.66666666666668,46.10666666666668,0.0,51.633702795692095,0.04969156416591943,135.55113442549322,0.0,23.19137220571658,51.536323215015635,51.641337947067015,51.47999827330249,12.43753247303448,18.603507382014982,-0.060777890580679346,0.628473806134256,1.9358309156000821,1.4122950768384213,0.55,9.236100170605994,2490.7715985249056,-5854.552916307527,-817.796947329031,-179.34560014990834,-1010.0123612186824,0.0,0.0,267.76511314971935,0.0,2.0010000000000003,0.042574070910931315,0.0,0.0,0.7679569878983573,132.0652280586667,-56.19545345620788,0.24263027417479008,9.06954615495754,0.0031577046709167335,11.407911368261587,1.2269935114441546,0.0,0.0,105.18124882294958,0.4530695454719999,-827.1709306300105,9.373983300979395,0.0897985875131181,-48.58192595935408,-130.76367419055424
2025-01-01 05:00:00,0.3807656385675577,0.09827125793423604,0.2011333333333334,0.38076563856755774,0.09827125793423604,0.2011333333333334,0.02058358150544,0.0,0.1372592792843399,0.2229227777777778,0.2011333333333334,0.0,0.0,0.09827125793423604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003054349643640351,0.0,0.0009109245780310475,0.0,0.0166183072837686,0.0,0.006230935372025121,0.0,0.09713409691521414,0.07285057268641058,3837.4166833917557,18.888888888888914,0.35466666666666663,865.430174978615,5.894636948148149,0.2229227777777778,0.4666666666666667,4479.924080592593,9599.837315555556,0.0,0.0,21.767200210444692,51.66666666666668,46.10666666666668,0.0,51.20780317871219,0.18009964829757177,487.37826880585163,0.0,21.767200210444692,49.43663360141432,51.20780317871219,48.551048812765394,12.43753247303448,18.573442320602496,-0.06020247761045538,-0.339647142899114,0.6929806946054005,0.4976868423521999,-0.25000000000000006,9.236100170605994,3007.4347445632975,-3833.851222389692,-561.2456977180341,-191.8897173588659,-1052.6309222996676,0.0,0.0,283.1087020643816,0.0,2.0010000000000003,0.04246998638123897,0.0,0.0,0.7660794967353307,132.0652280586667,-60.45971859317169,0.243967391853498,9.066712144931019,0.003170899098621526,17.54498966303123,1.226494152533666,0.0,0.0,109.79347114827651,0.4530695454719999,-571.6469019227382,10.40120420470405,0.07080290059820277,-47.65847147358763,-144.2312458852783
2025-01-01 06:00:00,1.413583646168053,0.10144002978626342,0.2083166666666667,1.413583646168053,0.10144002978626342,0.2083166666666667,0.030812605688897047,1.0083453494074075,0.14354138551619303,0.23088430555555559,0.2083166666666667,0.0,0.0,0.10144002978626342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0034459329312865493,0.0,0.0014221373206983617,0.0,0.025944535436912133,0.0,0.008288012467841775,0.0,0.09947611232918947,0.07460708424689208,3974.4672792271754,18.888888888888914,0.36733333333333323,896.3383955135655,6.1051596962962975,0.23088430555555559,0.48333333333333334,4639.9213691851855,9599.837315555556,1008.3453494074075,0.18333333333333332,22.05918992789568,51.66666666666668,46.10666666666668,0.0,51.223891583288825,0.17490334510987945,470.9455335151633,1008.3453494074075,22.05918992789568,49.8388053404412,51.223891583288825,49.14626221901738,12.43753247303448,18.58832644053423,-0.05744588357508083,0.33983414357045977,1.2499479064147043,0.24625830586927486,0.3,9.236100170605994,3151.058837658472,-4465.743324179601,-556.2535131135736,-124.43197480955459,-1019.0564922242525,0.0,0.0,264.16259769538016,0.0,1.46625,0.042400295089283495,0.0,0.0,0.7648223955583057,96.77193435333334,-68.51454703983134,0.24335022330977538,9.067726599231793,0.0031657843455568722,-36.50886267468876,1.22643540273081,0.0,0.0,100.36173608410417,0.4530695454719999,-565.6014495695813,9.347936456007718,0.08055770700405927,8.301059384497721,-132.73303419405232
2025-01-01 07:00:00,0.43941504840462436,0.10469811578543389,0.22986666666666672,0.4394150484046243,0.10469811578543389,0.22986666666666672,0.03481756276326307,0.0,0.14982859675247232,0.25476888888888893,0.22986666666666672,0.0,0.0,0.10469811578543389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00321098295869883,0.0,0.0016424684548910658,0.0,0.02996411134967317,0.0,0.010231109038560412,0.0,0.10193721327268898,0.07645290995451673,4385.619066733435,18.888888888888914,0.40533333333333327,989.0630571184172,6.736727940740741,0.25476888888888893,0.5333333333333333,5119.9132349629635,9599.837315555556,0.0,0.0,22.45631497428415,51.66666666666668,46.10666666666668,0.0,51.38248388828692,0.05949279274471796,161.60118484022487,0.0,22.45631497428415,50.439686762475155,51.38248388828692,49.96828819956927,12.43753247303448,18.580727644750734,-0.06809353113508543,-0.49994512773475724,0.6895685665681799,0.00877612004306401,-0.55,9.236100170605994,3460.0172419830437,-5123.899280664379,-730.2160657377027,-201.32674668229177,-1098.7550661171977,0.0,0.0,243.44416919464715,1.7595078091463303,0.9990000000000001,0.043544623171255105,0.0,0.0,0.785463943998363,65.933614608,-70.29092782784126,0.24209870000998962,9.043807836644891,0.0031478353917057445,-35.77037699098879,1.2264807570814622,0.0,0.0,108.7139009072617,0.4530695454719999,-740.3003212877886,10.084255550085967,0.08294984231527548,-67.39028230157997,-133.93646438071178
2025-01-01 08:00:00,0.4513818646595862,0.10599967357882768,0.23705000000000007,0.4513818646595862,0.10599967357882768,0.23705000000000007,0.03540487119304662,0.0,0.15324657679987289,0.2627304166666667,0.23705000000000007,0.0,0.0,0.10599967357882768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0024278163834064326,0.0,0.001713686599276586,0.0,0.03126336821036361,0.0,0.011913678694769286,0.0,0.10273111680285012,0.07704833760213757,4522.669662568855,18.888888888888914,0.418,1019.9712776533677,6.947250688888889,0.2627304166666667,0.55,5279.910523555556,9599.837315555556,0.0,0.0,21.53387273245069,51.66666666666668,46.10666666666668,0.0,51.06397454878204,0.1310507399193596,352.9630377414659,0.0,21.53387273245069,49.06854693392715,51.06397454878204,48.07083312649971,12.43753247303448,18.550420893791795,-0.07524675932366603,-1.3583962668792682,-0.047755423178714514,-0.5293179100416664,-1.4,9.236100170605994,3541.3402767445687,-5263.911689406672,-799.1629133807016,-238.98861722618824,-1188.0412677980335,0.0,0.0,247.39388442472,128.12828368712084,0.9990000000000001,0.04503902754826871,0.0,0.0,0.8124202171364063,65.933614608,-40.68200245097269,0.24213808072049484,9.02559537842483,0.0031408447971393344,4.411811793384696,1.227189658175985,0.0,0.0,115.40195754697895,0.4530695454719999,-809.9039716859928,10.741058305291102,0.09255461537732566,-107.00557934848288,-131.98303787770536
2025-01-01 09:00:00,1.3238569483472529,0.10314162087024761,0.2083166666666667,1.3238569483472529,0.10314162087024761,0.2083166666666667,0.02839523583302436,0.9166775903703706,0.14789981658830234,0.23088430555555559,0.2083166666666667,0.0,0.0,0.10314162087024761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.001957916438230994,0.0,0.0013738425165369308,0.0,0.025063476878256434,0.0,0.010377655427972152,0.0,0.0989203798580767,0.07419028489355751,3974.4672792271754,18.888888888888914,0.36733333333333323,896.3383955135655,6.1051596962962975,0.23088430555555559,0.48333333333333334,4639.9213691851855,9599.837315555556,916.6775903703705,0.16666666666666666,21.622337724032317,51.66666666666668,46.10666666666668,0.0,51.03008435429367,0.07101151545863112,189.77158819569053,916.6775903703705,21.622337724032317,49.17818664239967,51.030463523697925,48.25185861704843,12.43753247303448,18.572980088371878,-0.07334037406285591,-0.9399179673755825,0.0067005979205367015,-0.28573563459467255,-0.85,9.236100170605994,3071.525667413027,-3824.529412954754,-515.1904137533492,-167.8414400011776,-1137.397353300828,0.0,0.0,216.642849517928,382.8844508422076,0.71625,0.04432508622880216,0.0,0.0,0.799542044729996,47.27222368666666,17.81289196875104,0.24267084906905872,9.051147096187327,0.0031506343201726694,35.482512379196,1.2277033328494469,0.0,0.0,107.152337748637,0.4530695454719999,-524.2171901215173,9.026776368168193,0.09087524494229737,-71.11390135702804,-96.72753864414955
