Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.1069543177505907,0.17251220047707239,0.0,1.1069543177505907,0.17251220047707236,0.0,0.028679251800131544,0.0,0.26758433335786663,0.8106907325925926,0.0,0.0,0.0,0.17251220047707239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004654961622807018,0.0,0.024024290177324527,0.0,0.037568066055103363,0.0,0.19319827929610758,0.14489870947208064,0.0,0.0,810.6907325925927,19.444444444444457,0.43333333333333335,0.0,0.7194407325925927,0.09125,0.43333333333333335,719.4407325925927,1660.2478444444446,0.0,0.0,35.88141332934179,51.66666666666668,46.10666666666668,0.0,49.8900017353734,0.0,0.0,0.0,35.88141332934179,49.930630901410375,49.950945484428864,49.8900017353734,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.8494888361517,19.089510792002894,-0.05350709966898274,2.8,9.236100170605994,769.0028760594957,-378.86589990344754,0.0,0.0,348.73931982949284,0.0,1.0,0.017844732587653196,0.0,0.0,0.3320624740400197,65.99961422222222,-11.561276459142144,0.19962203768510156,8.745947771685307,0.0026751874249901202,37.15111716987109,1.2258247477199258
2025-01-01 01:00:00,1.0792208940633694,0.16916433228586575,0.0,1.0792208940633694,0.16916433228586575,0.0,0.023263782770277748,0.0,0.24526637870049905,0.8106907325925926,0.0,0.0,0.0,0.16916433228586575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.00430583950109649,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,810.6907325925927,19.444444444444457,0.43333333333333335,0.0,0.7194407325925927,0.09125,0.43333333333333335,719.4407325925927,1660.2478444444446,0.0,0.0,35.5093804204347,51.66666666666668,46.10666666666668,0.0,49.57271119976789,0.0,0.0,0.0,35.5093804204347,49.6304162677939,49.65926880180691,49.57271119976789,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.6357443117072,19.10855250490283,-0.055479654360996375,2.5,9.236100170605994,757.102565369142,-361.3367597422017,0.0,0.0,321.2539323611059,0.0,1.0,0.01668637368498901,0.0,0.0,0.3105072323934685,65.99961422222222,-13.505339842354738,0.20054098178328833,8.772807616734946,0.0026904995948572406,38.22327464829958,1.225793206236623
2025-01-01 02:00:00,1.0783004443632032,0.16847399501074095,0.0,1.078300444363203,0.16847399501074095,0.0,0.023263782770277748,0.0,0.24434592900033267,0.8106907325925926,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.00430583950109649,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,810.6907325925927,19.444444444444457,0.43333333333333335,0.0,0.7194407325925927,0.09125,0.43333333333333335,719.4407325925927,1660.2478444444446,0.0,0.0,35.1458584719659,51.66666666666668,46.10666666666668,0.0,49.322983347957575,0.0,0.0,0.0,35.1458584719659,49.333169418434004,49.33826245367223,49.322983347957575,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.2244524642967,19.12515467366851,-0.053964595771462655,1.6500000000000001,9.236100170605994,757.3536999621596,-359.6768608233598,0.0,0.0,320.33348266093947,0.0,1.0,0.01572694409900043,0.0,0.0,0.2926537531986615,65.99961422222222,-13.993654468012728,0.20155732611899715,8.799380312283697,0.0027069318442870687,41.6975225596201,1.2257115267169958
2025-01-01 03:00:00,1.1083276593739193,0.16778365773561615,0.0,1.108327659373919,0.16778365773561615,0.0,0.0230310346891374,0.0,0.24342547930016628,0.8418711453846155,0.0,0.0,0.0,0.16778365773561615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.00407309141995614,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,841.8711453846155,19.444444444444457,0.45,0.0,0.7471115300000001,0.09475961538461539,0.45,747.11153,1660.2478444444446,0.0,0.0,34.79050193229367,51.66666666666668,46.10666666666668,0.0,49.013642912880336,0.0,0.0,0.0,34.79050193229367,49.038770300856825,49.05133399484507,49.013642912880336,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.5129859897622,19.13574167989905,-0.0548491429338671,1.6500000000000001,9.236100170605994,772.6926964707928,-373.81286959296307,0.0,0.0,319.1802848796327,0.0,1.0,0.016346525382038086,0.0,0.0,0.30418318871716993,65.99961422222222,-14.545864200492227,0.2026742456799799,8.823722935524374,0.002723799158558474,34.46021734184921,1.2256546717409704
2025-01-01 04:00:00,1.1772680352577984,0.16928082046049134,0.0,1.1772680352577982,0.16928082046049134,0.0,0.0230310346891374,0.0,0.2425050295999999,0.904231970968661,0.007499999999999999,0.0,0.0,0.16709332046049136,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.00407309141995614,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,904.2319709686611,19.444444444444457,0.48333333333333334,0.0,0.8024531248148149,0.10177884615384616,0.48333333333333334,802.4531248148148,1660.2478444444446,0.0,0.0,34.41583958210374,51.66666666666668,46.10666666666668,0.0,48.70540068899342,0.0,0.0,0.0,34.41583958210374,48.74729742341656,48.76824579062815,48.70540068899342,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1949.9459285197893,19.165794196520118,-0.05213141514028064,0.55,9.236100170605994,797.0719854457146,-410.6781578301444,0.0,0.0,318.2598351794664,0.0,1.0,0.016801967633600767,0.0,0.0,0.3126582544035507,65.99961422222222,-14.741662872268291,0.2031592737748482,8.848832795442332,0.0027367820117915795,41.037708893601206,1.2249434727819548
2025-01-01 05:00:00,1.177733531420079,0.16928082046049134,0.0,1.177733531420079,0.16928082046049134,0.0,0.0234965308514181,0.0,0.2425050295999999,0.904231970968661,0.007499999999999999,0.0,0.0,0.16709332046049136,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004538587582236842,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,904.2319709686611,19.444444444444457,0.48333333333333334,0.0,0.8024531248148149,0.10177884615384616,0.48333333333333334,802.4531248148148,1660.2478444444446,0.0,0.0,34.03777085189294,51.66666666666668,46.10666666666668,0.0,48.40048931674338,0.0,0.0,0.0,34.03777085189294,48.45875981731157,48.48789506759566,48.40048931674338,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1945.5677995586484,19.201721436853752,-0.029663526384745134,-0.25000000000000006,9.236100170605994,777.4202901238967,-430.4959380071558,0.0,0.0,318.72533134174705,0.0,1.0,0.01680538713966333,0.0,0.0,0.31272188604597245,65.99961422222222,-15.041074179355542,0.20409686118413647,8.884875246688845,0.002757197487210565,43.15887995173372,1.224163433329093
2025-01-01 06:00:00,1.3672387777753992,0.17066149501074093,0.0,1.3672387777753994,0.17066149501074096,0.0,0.02407840105426898,0.0,0.24434592900033267,1.0913144477207979,0.007499999999999999,0.0,0.0,0.16847399501074095,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.00512045778508772,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,1091.3144477207977,19.444444444444457,0.5833333333333334,0.0,0.9684779092592594,0.12283653846153846,0.5833333333333334,968.4779092592594,1660.2478444444446,0.0,0.0,33.71212571321447,51.66666666666668,46.10666666666668,0.0,48.16387436045836,0.0,0.0,0.0,33.71212571321447,48.172937214244556,48.177468641137665,48.16387436045836,12.43753247303448,0.0,25.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1949.876523804656,19.197242771253382,-0.032394690988736666,0.3,9.236100170605994,980.3606414598131,-416.36408781847797,0.0,0.0,321.14810094493066,0.0,1.0,0.016765416908830714,0.0,0.0,0.31197810276577853,65.99961422222222,-15.737819387437378,0.20517373806704411,8.89863120379066,0.0027710476374503065,31.466524056950632,1.2241720244987502
2025-01-01 07:00:00,1.4074109678460445,0.17422966956099054,0.0,1.4074109678460445,0.17422966956099054,0.0,0.023729278932558454,0.0,0.24618682840066547,1.1224948605128204,0.014999999999999998,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004771335663377193,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,1122.4948605128204,19.444444444444457,0.6,0.0,0.9961487066666668,0.12634615384615383,0.6,996.1487066666667,1660.2478444444446,0.0,0.0,33.396224995225076,51.66666666666668,46.10666666666668,0.0,47.865556210686165,0.0,0.0,0.0,33.396224995225076,47.89000360340545,47.90222729976509,47.865556210686165,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,1943.7528087387968,19.18537008500275,-0.046113073166160846,-0.55,9.236100170605994,981.979667602627,-447.92427004330386,0.0,0.0,322.63987822355296,0.21476146504583882,1.0,0.01720061752985585,0.0,0.0,0.32007650346814315,65.99961422222222,-15.23080109044253,0.20638013891204712,8.909449345297212,0.002785322656701261,40.09433374619932,1.2242113400476968
2025-01-01 08:00:00,2.9026104999424143,0.20725329964844422,0.0,2.9026104999424143,0.20725329964844422,0.0,0.10448269603025097,1.333278174814815,0.35853518137655077,1.0913144477207979,0.014999999999999998,0.0,0.0,0.20287829964844423,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0036075952576754386,0.0,0.10087510077257553,0.0,0.08803078184529171,0.0,0.232765961824437,0.1745744713683277,0.0,0.0,1091.3144477207977,19.444444444444457,0.5833333333333334,0.0,0.9684779092592594,0.12283653846153846,0.5833333333333334,968.4779092592594,1660.2478444444446,1333.278174814815,0.5333333333333333,35.26141307694386,51.66666666666668,46.10666666666668,0.0,49.599128640555406,0.33842712037339556,826.5421554768794,1333.278174814815,35.26141307694386,49.396652778672646,49.602094704978825,49.29244878330785,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,1937.0409158259424,19.12985211042356,-0.06814399150912655,-1.4,9.236100170605994,1080.6642197827148,-482.27126326293586,0.0,0.0,484.1295414395356,8.717662371273196,0.5667500000000001,0.017761576208618804,0.0,0.0,0.3305150643033518,37.40528136044444,-12.50850611468289,0.2085047758110368,8.907663162362836,0.00280294411022043,34.066031484698975,1.225005678030086
2025-01-01 09:00:00,1.4688302584811337,0.17492000683611533,0.0,1.4688302584811337,0.17492000683611533,0.0,0.021867294283435645,0.0,0.24710727810083186,1.1848556860968662,0.014999999999999998,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002909351014254386,0.0,0.01895794326918126,0.0,0.019713935652678007,0.0,0.18965490474133181,0.14224117855599883,0.0,0.0,1184.8556860968663,19.444444444444457,0.6333333333333333,0.0,1.0514903014814816,0.13336538461538464,0.6333333333333333,1051.4903014814815,1660.2478444444446,0.0,0.0,37.74742972086296,51.66666666666668,46.10666666666668,0.0,51.54425789732944,0.0,0.0,0.0,37.74742972086296,51.56089784730475,51.569217822292416,51.54425789732944,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,1941.3453379086443,19.11665321042275,-0.05328467771251244,-0.85,9.236100170605994,972.53834969276,-460.54291874486665,0.0,0.0,255.6987290523743,28.380236819736304,0.0,0.017470780498074604,0.0,0.0,0.32510381240539143,0.0,-7.4731467116137695,0.20944067815293063,8.915985236870174,0.0028119670894041346,21.78299872874611,1.225669314908734
