Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:37:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.499146949825565,51.666666666666686,46.10666666666668,0.0,49.286215128445455,0.0,0.0,0.0,35.499146949825565,49.29634293780879,49.301406842490465,49.286215128445455,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.290098699818,18.784679989513688,-0.15976445493076952,1.1,9.236100170605994,-49.755083128105184,-364.5904342726095,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015725285154629134,0.0,0,0.29262288284689125,65.99961422222222,-5.498131516435123,0.20599457842652646,8.643624874239867,0.002708963207870758,44.07919058466359,1.2271381766881075
2025-01-01 02:38:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.51976802812725,51.666666666666686,46.10666666666668,0.0,49.28094109714187,0.0,0.0,0.0,35.51976802812725,49.291360929942726,49.29657084634315,49.28094109714187,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.1616298116578,18.761965628820953,-0.18247881562350443,1.1,9.236100170605994,-48.59087381179313,-363.8303338211416,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015712682489846256,0.0,0,0.29238836702959087,65.99961422222222,-5.09402265159094,0.2063103367900037,8.633095725191836,0.002709265852402209,44.072904481290806,1.227233439031562
2025-01-01 02:39:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.539782547010404,51.666666666666686,46.10666666666668,0.0,49.27566406614599,0.0,0.0,0.0,35.539782547010404,49.286376028081065,49.291732009048616,49.27566406614599,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.0447869067173,18.73976970622733,-0.20467473821712545,1.1,9.236100170605994,-47.638570552699434,-363.0881899100417,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015700362400681112,0.0,0,0.29215910950115914,65.99961422222222,-4.8838633035971775,0.20661992261923615,8.622848689945112,0.0027095684302847053,44.06644552939485,1.2273265363390917
2025-01-01 02:40:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.55921967060771,51.666666666666686,46.10666666666668,0.0,49.270384125635324,0.0,0.0,0.0,35.55921967060771,49.281388317349375,49.28689041320641,49.270384125635324,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.9230946409189,18.718067240537124,-0.22637720390733307,1.1,9.236100170605994,-46.558906782253075,-362.3631264169624,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015688311356466273,0.0,0,0.29193485847710543,65.99961422222222,-4.529263026230087,0.2069236265854721,8.613555795666318,0.002709870940875648,44.05982255106338,1.2274175726766696
2025-01-01 02:41:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.57809323957544,51.666666666666686,46.10666666666668,0.0,49.26510136145153,0.0,0.0,0.0,35.57809323957544,49.27639787878022,49.28204613744458,49.26510136145153,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.804592247501,18.696846416939326,-0.2475980275051306,1.1,9.236100170605994,-45.66635410130317,-361.65471011765305,-0.0,-0.0,320.33348266093947,0.0,1.0,0.01567652311312766,0.0,0,0.2917154977650086,65.99961422222222,-4.345126644589534,0.2072215713324236,8.603838583824285,0.0027101733835671426,44.05303923266314,1.2275065968162373
2025-01-01 02:42:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.59642968621301,51.666666666666686,46.10666666666668,0.0,49.25981585737804,0.0,0.0,0.0,35.59642968621301,49.271404791463794,49.27719925850668,49.25981585737804,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.6973712117413,18.67608459626847,-0.26835984817598657,1.1,9.236100170605994,-44.66406292950535,-360.962148908539,-0.0,-0.0,320.33348266093947,0.0,1.0,0.01566498539362451,0.0,0,0.2915007989084033,65.99961422222222,-4.035396681905802,0.2075140215979528,8.5943710625514,0.0027104757577643777,44.04610358441331,1.2275937031122415
2025-01-01 02:43:00,0.26760971177061044,0.16847399501074095,0.0,0.004460161862843507,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,0.0,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,35.614242017325545,51.666666666666686,46.10666666666668,0.0,49.25452769326855,0.0,0.0,0.0,35.614242017325545,49.2664091307807,49.27234984953677,49.25452769326855,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.584941154935,18.655770674684863,-0.288673769759594,1.1,9.236100170605994,-43.82648880043928,-360.2850381072843,-0.0,-0.0,320.33348266093947,0.0,1.0,0.01565369230988576,0.0,0,0.2912906523395259,65.99961422222222,-3.874933354094427,0.2078010944305882,8.585147202699364,0.0027107780629040757,44.03901910266682,1.227678937460523
2025-01-01 02:44:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.631554203166985,51.666666666666686,46.10666666666668,0.0,49.24923694704256,0.0,0.0,0.0,35.631554203166985,49.26141097028616,49.26749798190796,49.24923694704256,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.475406291613,18.6358841235556,-0.30856032088885854,1.1,9.236100170605994,1827.9295726605687,-359.62266104991744,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015642632716724142,0.0,0,0.2910848506639287,65.99961422222222,-3.6060164718212384,0.20808303100822279,8.576155783879722,0.002711080298435452,44.03179306342736,1.227762385457381
2025-01-01 02:45:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.56990723070574,51.666666666666686,46.10666666666668,0.0,49.24394369305583,0.0,0.0,0.0,35.56990723070574,49.256410380171374,49.26264372372915,49.24394369305583,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.368633300386,18.683860196812077,-0.2605842476323801,1.1,9.236100170605994,1825.24873488915,-361.22146138267533,-0.0,-0.0,320.33348266093947,0.0,1.0,0.01566930695195211,0.0,0,0.2915812163281053,65.99961422222222,-4.688053910481958,0.20748215225763092,8.599050098766824,0.0027113824638363825,43.99758707744079,1.2275603233824128
2025-01-01 02:46:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.51014564761105,51.666666666666686,46.10666666666668,0.0,49.238659667150316,0.0,0.0,0.0,35.51014564761105,49.25141844169271,49.2577978289639,49.238659667150316,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.6405016047675,18.73022445470402,-0.21421998974043532,1.1,9.236100170605994,1821.921453899782,-362.7692192397692,-0.0,-0.0,320.33348266093947,0.0,1.0,0.01569506266147928,0.0,0,0.29206048967021,65.99961422222222,-6.467577042756268,0.20690408385776804,8.621040153752684,0.002711684444200069,43.96399707186145,1.2273651055644368
2025-01-01 02:47:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.45218592552222,51.666666666666686,46.10666666666668,0.0,49.233384588968796,0.0,0.0,0.0,35.45218592552222,49.24643489025155,49.25296004089292,49.233384588968796,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1951.9016253078732,18.775048424388395,-0.16939602005606247,1.1,9.236100170605994,1819.3058375322942,-364.2680522367331,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015719941890045684,0.0,0,0.292523453076884,65.99961422222222,-7.584360413280102,0.20634769930707353,8.642166176663082,0.0027119862420111546,43.93099545750963,1.2271764248254529
2025-01-01 02:48:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.39590288166297,51.666666666666686,46.10666666666668,0.0,49.228118190572545,0.0,0.0,0.0,35.39590288166297,49.2414594729718,49.24813011417143,49.228118190572545,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.1524824053904,18.818439446654498,-0.1260049977899591,1.1,9.236100170605994,1816.6651403462752,-365.7213034797893,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015744006316947525,0.0,0,0.2929712543030514,65.99961422222222,-8.771806356242816,0.2058114305480961,8.663176455081382,0.0027122878596446023,43.89854037583904,1.2269938240682163
2025-01-01 02:49:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.34121457161675,51.666666666666686,46.10666666666668,0.0,49.22286022263231,0.0,0.0,0.0,35.34121457161675,49.23649195454573,49.24330782050244,49.22286022263231,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.3937842257321,18.86046771664859,-0.08397672779586784,1.1,9.236100170605994,1814.1229688246726,-367.13110012848705,-0.0,-0.0,320.33348266093947,0.0,1.0,0.0157672967773331,0.0,0,0.2934046532267493,65.99961422222222,-9.904181229147781,0.20529420934177145,8.682734757691387,0.002712589299304215,43.866604733224946,1.2268170029832228
2025-01-01 02:50:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.28804285131922,51.666666666666686,46.10666666666668,0.0,49.217610448001516,0.0,0.0,0.0,35.28804285131922,49.23153211116579,49.23849294274794,49.217610448001516,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.6342218153836,18.90120017460728,-0.043244269837177995,1.1,9.236100170605994,1811.6784671288701,-368.4994816753261,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015789852115854024,0.0,0,0.29382437268599465,65.99961422222222,-10.980301378111115,0.20479502555325757,8.702256623787747,0.0027128905630851006,43.83516271484168,1.2266456754424138
2025-01-01 02:51:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.23631660060523,51.666666666666686,46.10666666666668,0.0,49.2123686411512,0.0,0.0,0.0,35.23631660060523,49.226579729991336,49.233685274411414,49.2123686411512,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1952.8660464935863,18.940697734868518,-0.0037467095759389224,1.1,9.236100170605994,1809.325947132319,-369.8283046805631,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015811707671547402,0.0,0,0.2942310702848191,65.99961422222222,-12.003998369425094,0.2043129609548266,8.721087689921248,0.002713191652978677,43.804190887399976,1.22647958108844
2025-01-01 02:52:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.18597050190701,51.666666666666686,46.10666666666668,0.0,49.207134587125985,0.0,0.0,0.0,35.18597050190701,49.221634608162816,49.228884618681235,49.207134587125985,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1953.0896629550602,18.979016334316952,0.0,1.1,9.236100170605994,1807.063496946621,-371.119275637479,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015832895879010035,0.0,0,0.2946253495801773,65.99961422222222,-12.975477598207373,0.20384717399015592,8.739259244167663,0.0027134925708824347,43.77366778152419,1.2263184808752703
2025-01-01 02:53:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.136943879370115,51.666666666666686,46.10666666666668,0.0,49.20190808068143,0.0,0.0,0.0,35.136943879370115,49.21669655198745,49.22409078764046,49.20190808068143,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1953.305442970573,19.016207929575682,0.0,1.1,9.236100170605994,1804.8879828013842,-372.3739825767341,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015853446837197225,0.0,0,0.2950077706664003,65.99961422222222,-13.896284804189118,0.20339688554359953,8.756800355028235,0.002713793318607956,43.74357349412734,1.2261621528349131
2025-01-01 02:54:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.08918003197844,51.666666666666686,46.10666666666668,0.0,49.19668892559401,0.0,0.0,0.0,35.08918003197844,49.211765376287815,49.21930360163472,49.19668892559401,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1953.5137319375303,19.052321069444556,0.0,1.1,9.236100170605994,1802.7959609464292,-373.5939127239125,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015873388640206314,0.0,0,0.29537885633055866,65.99961422222222,-14.768376511965617,0.20296137039688517,8.77373818867515,0.002714093897887268,43.71388945995985,1.2260103896359602
2025-01-01 02:55:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,35.04262571834833,51.666666666666686,46.10666666666668,0.0,49.19147693407026,0.0,0.0,0.0,35.04262571834833,49.206840903844004,49.214522888730876,49.19147693407026,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1953.7148526495257,19.087401337080202,0.0,1.1,9.236100170605994,1800.7839563681246,-374.780466012413,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015892747633901378,0.0,0,0.2957390968278445,65.99961422222222,-15.593827801769859,0.20253995053230353,8.790794606052096,0.0027143943103782446,43.684598275059805,1.225862996694713
2025-01-01 02:56:00,2.138434479291978,0.16847399501074095,0.0,0.035640574654866294,0.0028078999168456827,0.0,0.023263782770277748,0.0,0.24434592900033267,1.8708247675213676,0.0,0.0,0.0,0.16847399501074095,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.00430583950109649,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,34.99723076060333,51.666666666666686,46.10666666666668,0.0,49.1862719262324,0.0,0.0,0.0,34.99723076060333,49.20192296490808,49.20974848424592,49.1862719262324,12.43753247303448,Off,0.0,25.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,1953.9174109333667,19.121491690179678,0.0,1.1,9.236100170605994,1798.8485032774688,-375.93496534808804,-0.0,-0.0,320.33348266093947,0.0,1.0,0.015911548614487615,0.0,0,0.29608895357672976,65.99961422222222,-16.374781556750406,0.20213198988037803,8.806601944992286,0.00271469455766928,43.65568356089797,1.2257197907189383
