Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,40.51327626243324,51.666666666666686,46.10666666666668,0.0,51.74736223556124,0.0,0.0,0.0,40.51327626243324,51.75791581914492,51.76319261093677,51.74736223556124,12.43753247303448,16.936617759238118,-0.34116001853971056,2.8,9.236100170605994,6763.239235331104,-1238.7014405865746,-0.0,-0.0,233.50773480137246,0.0,2.0,0.0672362487890457,0.0,0,1.2511610924059817,131.99922844444444,-19.93183666147074,0.24814564358536445,7.988044496842031,0.0029141704534280674,-15.726060015435985,1.2312065116896314
2025-01-01 00:01:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,40.27002652893819,51.666666666666686,46.10666666666668,0.0,51.741343041431044,0.0,0.0,0.0,40.27002652893819,51.752230120237705,51.75767365964104,51.741343041431044,12.43753247303448,17.13999430821791,-0.13778346955991694,2.8,9.236100170605994,6724.228865366984,-1263.893251409628,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06763068154847314,0.0,0,1.2585008671711428,131.99922844444444,-33.75039580253795,0.24567390418423732,8.107273918541852,0.0029140628362221426,-16.40343362318495,1.2339380051071978
2025-01-01 00:02:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,40.035398703235295,51.666666666666686,46.10666666666668,0.0,51.73536007641098,0.0,0.0,0.0,40.035398703235295,51.74657855939266,51.75218780088351,51.73536007641098,12.43753247303448,17.335994564467498,0.0,2.8,9.236100170605994,6687.162509371685,-1288.3581138673735,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06801022209688824,0.0,0,1.2655635212561038,131.99922844444444,-46.351889340091454,0.24263609491922908,8.199879353476206,0.0029139508320727464,-17.053150532900812,1.23310551071231
2025-01-01 00:03:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,39.80878701996236,51.666666666666686,46.10666666666668,0.0,51.729412058546025,0.0,0.0,0.0,39.80878701996236,51.74095992659727,51.746733860622896,51.729412058546025,12.43753247303448,17.525137968558738,0.0,2.8,9.236100170605994,6651.105767042778,-1312.1403726854605,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06837593431620387,0.0,0,1.2723688518339706,131.99922844444444,-58.62637285091178,0.23974378991805775,8.289679845229283,0.0029138343129853817,-17.677071265189877,1.2323032109457708
2025-01-01 00:04:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,39.58970483098333,51.666666666666686,46.10666666666668,0.0,51.72349779593311,0.0,0.0,0.0,39.58970483098333,51.735373096853095,51.741310747313086,51.72349779593311,12.43753247303448,17.70784166542379,0.0,2.8,9.236100170605994,6618.4307836701555,-1335.2740632695923,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06872867791856942,0.0,0,1.2789328567989056,131.99922844444444,-68.16766563940257,0.2369859828751471,8.37569493683084,0.00291371345219781,-18.276758886730033,1.231529223783403
2025-01-01 00:05:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,39.377625639701144,51.666666666666686,46.10666666666668,0.0,51.71761616901539,0.0,0.0,0.0,39.377625639701144,51.729817013458685,51.73591743568034,51.71761616901539,12.43753247303448,17.884557118099412,0.0,2.8,9.236100170605994,6589.299506502755,-1357.7997697631472,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06906937321796501,0.0,0,1.2852726617500532,131.99922844444444,-74.77323631324712,0.2343517481963169,8.458818682547822,0.0029135884127210105,-18.853882303929804,1.2307815351698548
2025-01-01 00:06:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.17206568404738,51.666666666666686,46.10666666666668,0.0,51.71176613650409,0.0,0.0,0.0,39.17206568404738,51.72429069360201,51.73055297215097,51.71176613650409,12.43753247303448,18.05569913347081,0.0,2.8,9.236100170605994,-1226.385919827323,-1379.7554882674224,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06939886426925775,0.0,0,1.2914039732241187,131.99922844444444,-80.13816636127318,0.23183125525578918,8.538666073329878,0.0029134593465260142,-19.40997296511625,1.2300582988350732
2025-01-01 00:07:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.29950355880901,51.666666666666686,46.10666666666668,0.0,51.70594672902581,0.0,0.0,0.0,39.29950355880901,51.71879322236293,51.7252164690315,51.70594672902581,12.43753247303448,17.94065984968274,0.0,2.8,9.236100170605994,-1206.6472488676322,-1364.9819505426094,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06917743485108203,0.0,0,1.2872835191874163,131.99922844444444,-75.1730331263951,0.2335045947036363,8.484539457561546,0.0029133263954298602,-18.987977418785643,1.2305445176481076
2025-01-01 00:08:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.42202516561536,51.666666666666686,46.10666666666668,0.0,51.70010845218984,0.0,0.0,0.0,39.42202516561536,51.71327786628581,51.71986257333379,51.70010845218984,12.43753247303448,17.829828163117895,0.0,2.8,9.236100170605994,-1188.5472547428622,-1350.807767443597,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06896391089287059,0.0,0,1.2833101733565258,131.99922844444444,-71.24722210063771,0.23512943890703386,8.432620347252838,0.0029131963862364355,-18.58082954330217,1.2310133179042737
2025-01-01 00:09:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.54004849644054,51.666666666666686,46.10666666666668,0.0,51.69425203692884,0.0,0.0,0.0,39.54004849644054,51.707745315327635,51.714491954527034,51.69425203692884,12.43753247303448,17.722845502607463,0.0,2.8,9.236100170605994,-1171.1757694543144,-1337.1808507977835,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06875762293134699,0.0,0,1.2794714780702992,131.99922844444444,-67.5026534579033,0.23670979283320986,8.382088489871451,0.0029130692132016897,-18.18730381086682,1.2314661775051388
