Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.220946537576602,0.06882777873911887,0.0,3.220946537576602,0.06882777873911887,0.0,0.011199040041629534,0.0,0.09440158642386139,3.115345911111111,0.0,0.0,0.06882777873911887,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003103307748538012,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,3115.345911111111,17.77777777777783,0.4,0.0,3.115345911111111,0.0,0.4,3115.345911111111,7788.364777777778,0.0,0.0,39.69671617317959,51.66666666666668,46.10666666666668,0.0,51.57310342827224,0.0,0.0,0.0,39.69671617317959,51.59327136160179,51.60335532826658,51.57310342827224,12.43753247303448,17.473519220441883,-0.06226370834438786,2.8,9.236100170605994,1980.0848928246999,-1305.897201743875,0.0,0.0,233.50773480137246,0.0,2.0,0.06827533705814327,0.0,0.0,1.2704968947043718,131.99922844444444,-62.8715513439085,0.2403194396393377,8.260634158125484,0.002910729378149464,-16.82450604825046,1.2324660751104832
2025-01-01 01:00:00,2.4410445238937237,0.06820318787114882,0.0,2.4410445238937237,0.06820318787114882,0.0,0.01096629196048918,0.0,0.09356879859990132,2.336509433333333,0.0,0.0,0.06820318787114882,0.0,1.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028705596673976605,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,2336.509433333333,17.77777777777783,0.3,0.0,2.336509433333333,0.0,0.3,2336.509433333333,7788.364777777778,0.0,0.0,39.322564546078084,51.66666666666668,46.10666666666668,0.0,51.22113040370452,0.0,0.0,0.0,39.322564546078084,51.260554077372916,51.280265914207114,51.22113040370452,12.43753247303448,17.461814930523513,-0.057089705298590886,2.5,9.236100170605994,1270.4288420028067,-1234.4264099150237,0.0,0.0,232.44219889627203,0.0,2.0,0.0633438318262834,0.0,0.0,1.17872932015603,131.99922844444444,-64.09638031177498,0.24005129363564134,8.249113295799383,0.002905246787606874,-4.161317714907279,1.2325795423048145
2025-01-01 02:00:00,3.219048213847542,0.06757859700317877,0.0,3.219048213847542,0.06757859700317877,0.0,0.01096629196048918,0.0,0.09273601077594125,3.115345911111111,0.0,0.0,0.06757859700317877,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028705596673976605,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,3115.345911111111,17.77777777777783,0.4,0.0,3.115345911111111,0.0,0.4,3115.345911111111,7788.364777777778,0.0,0.0,38.95588749596993,51.66666666666668,46.10666666666668,0.0,50.876030242551344,0.0,0.0,0.0,38.95588749596993,50.93093501173116,50.958387396321065,50.876030242551344,12.43753247303448,17.44689597631849,-0.06926071412115599,1.6500000000000001,9.236100170605994,2064.4088944812493,-1223.3409198457246,0.0,0.0,231.60941107231199,0.0,2.0,0.05913804466521593,0.0,0.0,1.1004662202115614,131.99922844444444,-59.205507856449124,0.24049372553165324,8.245006819728815,0.0029078046640056464,15.033383518921426,1.2326410721625067
2025-01-01 03:00:00,2.439223782858377,0.06695400613520872,0.0,2.4392237828583765,0.06695400613520872,0.0,0.010811126573062284,0.0,0.09190322295198118,2.336509433333333,0.0,0.0,0.06695400613520872,0.0,1.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027153942799707604,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,2336.509433333333,17.77777777777783,0.3,0.0,2.336509433333333,0.0,0.3,2336.509433333333,7788.364777777778,0.0,0.0,38.50155628435369,51.66666666666668,46.10666666666668,0.0,50.59450830787899,0.0,0.0,0.0,38.50155628435369,50.604849005768365,50.610019354713046,50.59450830787899,12.43753247303448,17.512621885307,-0.04472963133110923,1.6500000000000001,9.236100170605994,1225.5617537336782,-1283.2207221520782,0.0,0.0,230.621457860925,0.0,2.0,0.061859686061495035,0.0,0.0,1.151111696183753,131.99922844444444,-58.34841530850187,0.23989557232370773,8.281887119191735,0.0029127062984963385,-12.572023897776344,1.2323585868690627
2025-01-01 04:00:00,3.347033552441824,0.06632941526723866,0.0,3.347033552441824,0.06632941526723865,0.0,0.010811126573062284,0.0,0.09107043512802111,3.2451519907407405,0.0,0.0,0.06632941526723866,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027153942799707604,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,3245.151990740741,17.77777777777783,0.4166666666666667,0.0,3.2451519907407405,0.0,0.4166666666666667,3245.151990740741,7788.364777777778,0.0,0.0,38.165719453273915,51.66666666666668,46.10666666666668,0.0,50.252922949637444,0.0,0.0,0.0,38.165719453273915,50.2820672391254,50.2966393838694,50.252922949637444,12.43753247303448,17.477935065088584,-0.06085136286766743,0.55,9.236100170605994,2007.038924512149,-1414.8024424559887,0.0,0.0,229.78867003696493,0.0,2.0,0.06361525541060702,0.0,0.0,1.18378008718101,131.99922844444444,-53.099293809567634,0.23956762550807564,8.251061618678287,0.0029035954081972964,16.325548684723955,1.2319341632429641
2025-01-01 05:00:00,2.828119564698159,0.06632941526723866,0.0,2.8281195646981594,0.06632941526723865,0.0,0.011121457347916083,0.0,0.09107043512802111,2.725927672222222,0.0,0.0,0.06632941526723866,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003025725054824562,0.0,0.008095732293091521,0.0,0.0026312147717028633,0.0,0.058458858693755805,0.04384414402031684,0.0,0.0,2725.927672222222,17.77777777777783,0.35,0.0,2.725927672222222,0.0,0.35,2725.927672222222,7788.364777777778,0.0,0.0,37.734346303865195,51.66666666666668,46.10666666666668,0.0,49.914949284477615,0.0,0.0,0.0,37.734346303865195,49.96246042689843,49.98621599810884,49.914949284477615,12.43753247303448,17.52854915222378,-0.05238077438364138,-0.25000000000000006,9.236100170605994,1415.146202366902,-1488.6970508669935,0.0,0.0,230.09900081181874,0.0,2.0,0.06359296462973237,0.0,0.0,1.1833652907244556,131.99922844444444,-52.18341980014576,0.2403001139650244,8.294082841264835,0.00292330715304633,23.91132097672251,1.2310870662904025
2025-01-01 06:00:00,7.106640024152435,0.07881268372724573,0.0,7.106640024152434,0.07881268372724572,0.0,0.05170476375850113,0.7083040303703705,0.11593940780134072,6.230691822222222,0.0,0.0,0.07881268372724573,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003413638523391813,0.0,0.048291125235109325,0.0,0.010855829498346405,0.0,0.07343764099251174,0.05507823074438379,0.0,0.0,6230.691822222222,21.111111111111143,0.8,0.0,6.230691822222222,0.0,0.8,6230.691822222222,7788.364777777778,708.3040303703705,0.2833333333333333,34.61807016768803,51.66666666666668,46.10666666666668,0.0,50.2002506993027,0.16355654151975108,422.3527845579347,708.3040303703705,34.61807016768803,49.81382449201876,50.224484428517236,49.59637765916227,12.43753247303448,20.09049743575354,-0.608784759976584,0.3,9.236100170605994,4634.599572409938,-1796.3830571700644,0.0,0.0,294.50276513481043,0.0,2.0,0.06893307357898897,0.0,0.0,1.2827363393307154,131.99922844444444,-94.21195777702982,0.2047802534527206,9.470917217135865,0.0029171904647323104,-25.712575162865907,1.2203503522930133
2025-01-01 07:00:00,5.598528085801547,0.08759026385813345,0.0,5.598528085801547,0.08759026385813345,0.0,0.07765177472048686,0.5833092014814816,0.13474216330328245,4.802824946296297,0.0,0.0,0.08759026385813345,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0031808904422514625,0.0,0.0744708842782354,0.0,0.017955144825771107,0.0,0.0834755055191086,0.06260662913933143,0.0,0.0,4802.824946296297,21.111111111111143,0.6166666666666667,0.0,4.802824946296297,0.0,0.6166666666666667,4802.824946296297,7788.364777777778,583.3092014814815,0.23333333333333334,33.67543333419975,51.66666666666668,46.10666666666668,0.0,51.33868908408747,0.3305176477027591,899.8644325065982,583.3092014814815,33.67543333419975,49.75744846625154,51.33965911231757,48.965858129103474,12.43753247303448,20.838423251567804,-0.05858664316006112,-0.55,9.236100170605994,3043.220377479513,-2037.4741242494422,0.0,0.0,338.54988108187615,3.8015675705539835,2.0,0.07223283413669337,0.0,0.0,1.3441397057946736,131.99922844444444,-60.680325649216975,0.19472338962013408,9.806487421553737,0.0029117631793527505,11.151731422361719,1.2172351901446608
2025-01-01 08:00:00,6.015094721562943,0.08942407933876348,0.0,6.015094721562942,0.08942407933876348,0.0,0.08094023529357579,1.249948288888889,0.14099341034344107,4.543212787037037,0.0,0.0,0.08942407933876348,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024050635051169594,0.0,0.07853517178845883,0.0,0.02176130455842305,0.0,0.08508780500265524,0.0638158537519914,0.0,0.0,4543.212787037037,21.111111111111143,0.5833333333333334,0.0,4.543212787037037,0.0,0.5833333333333334,4543.212787037037,7788.364777777778,1249.948288888889,0.5,32.796406186747944,51.66666666666668,46.10666666666668,0.0,50.76352567000474,0.3363509228121624,891.8869109418232,1249.948288888889,32.796406186747944,48.8666052099279,50.764104489911944,47.917566159982265,12.43753247303448,20.75836755990179,-0.0763989117453797,-1.4,9.236100170605994,2737.6941494593875,-2178.433876727066,0.0,0.0,347.9767277312755,276.53614448259214,2.0,0.07435654701576738,0.0,0.0,1.3836586702460603,131.99922844444444,24.938511418141182,0.19690028316208258,9.793005554020741,0.00292855243255792,74.39783682999489,1.2181262445972334
2025-01-01 09:00:00,4.615649508679708,0.08942407933876348,0.0,4.615649508679708,0.08942407933876348,0.0,0.08170634140712038,0.6249741444444445,0.14459271356888367,3.7643763092592595,0.0,0.0,0.08942407933876348,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0019395673428362575,0.0,0.0797667740642841,0.0,0.025360607783865643,0.0,0.08508780500265524,0.0638158537519914,0.0,0.0,3764.376309259259,21.111111111111143,0.48333333333333334,0.0,3.7643763092592595,0.0,0.48333333333333334,3764.376309259259,7788.364777777778,624.9741444444445,0.25,34.685187448390074,51.66666666666668,46.10666666666668,0.0,51.41601905873382,0.22373531662799687,606.2916389228853,624.9741444444445,34.685187448390074,50.65024727769844,51.420037151660516,50.263343294254064,12.43753247303448,20.8621789369147,-0.04755663968505056,-0.85,9.236100170605994,2174.5832727179704,-2106.2052603576362,0.0,0.0,352.3421370702626,797.7229134258001,2.0,0.07344930810694894,0.0,0.0,1.3667763776632023,131.99922844444444,164.0700867460847,0.19871134394494713,9.893283018835897,0.0029731274403373307,140.92486427010004,1.218274528928133
