Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.24626462962429,51.666666666666686,46.10666666666668,0.0,51.51804300144986,0.0,0.0,0.0,33.24626462962429,51.527126347299024,51.531668020223606,51.51804300144986,12.43753247303448,22.951836892853798,-3.2148297738128875,2.8,-522.1473849965769,-753.2028867389423,-0.0,-2.7526152238264796,207.4812769262616,0.0,1.0,0.028680035498933627,0.0,0.00010481253288346821,0.7342492643540016,65.99961422222222,26.326840039930474,0.19320144589246827,11.137095774445623,0.003296064249406089,-32.7219418481547,1.2059172069955808
2025-01-01 00:01:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.31110393621939,51.666666666666686,46.10666666666668,0.0,51.51310358622572,0.0,0.0,0.0,33.31110393621939,51.52246051259217,51.527138975775394,51.51310358622572,12.43753247303448,22.891433873360373,0.0,2.8,-519.4867262103819,-749.880053048385,-0.0,-1.7963916165588385,207.4812769262616,0.0,1.0,0.028639353970861144,0.0,6.860763287111527e-05,0.7322880310274369,65.99961422222222,24.70844152830032,0.1944576052199023,11.135689949035253,0.0032957508601613814,-32.463446817049885,1.2096868446994338
2025-01-01 00:02:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.37377923465502,51.666666666666686,46.10666666666668,0.0,51.50815459496315,0.0,0.0,0.0,33.37377923465502,51.51778557823185,51.5226010698662,51.50815459496315,12.43753247303448,22.83288169584646,0.0,2.8,-517.1663744179009,-746.6646233234273,-0.0,-0.8704772607273124,207.4812769262616,0.0,1.0,0.028599898832471136,0.0,3.33423612357002e-05,0.7303820488929211,65.99961422222222,22.887449239992055,0.19513050879810845,11.110079099040092,0.003295440915483897,-32.2118907111808,1.2099263744065136
2025-01-01 00:03:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.43441488261524,51.666666666666686,46.10666666666668,0.0,51.50319634940857,0.0,0.0,0.0,33.43441488261524,51.51310184791848,51.51805459717344,51.50319634940857,12.43753247303448,22.77607377963086,0.0,2.8,-515.0824263901504,-743.5502417940007,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028561600082336883,0.0,0.0,0.7285546140819835,65.99961422222222,20.986538477588784,0.195785488099932,11.085349893246285,0.003295133433422131,-31.969903566561758,1.2101588640884167
2025-01-01 00:04:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.49312211475053,51.666666666666686,46.10666666666668,0.0,51.49822915282085,0.0,0.0,0.0,33.49312211475053,51.50840960789992,51.51349983543946,51.49822915282085,12.43753247303448,22.720914805736246,0.0,2.8,-512.6178900160103,-740.5312220039895,-0.0,-0.0,207.4812769262616,0.0,1.0,0.02852439512379305,0.0,0.0,0.7276055830705661,65.99961422222222,20.432055061717634,0.19642345051086033,11.061453972821674,0.0032948283199027892,-31.831101428026034,1.2103846955891682
2025-01-01 00:05:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.54997099222543,51.666666666666686,46.10666666666668,0.0,51.493253291922095,0.0,0.0,0.0,33.54997099222543,51.50370912881317,51.50893704725872,51.493253291922095,12.43753247303448,22.66734482809472,0.0,2.8,-509.25830222112944,-737.6038557154325,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028488245066942967,0.0,0.0,0.726683460688013,65.99961422222222,20.864276568041483,0.19704484888544155,11.038359639957552,0.0032945245877600204,-31.69564560679689,1.210604107451482
2025-01-01 00:06:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.604998208675035,51.666666666666686,46.10666666666668,0.0,51.488269043017524,0.0,0.0,0.0,33.604998208675035,51.499000671462746,51.50436648568537,51.488269043017524,12.43753247303448,22.615332569833274,0.0,2.8,-505.7246417036716,-734.7660302552039,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028453130263746323,0.0,0.0,0.7257877457484527,65.99961422222222,21.560111625270668,0.19764986304088208,11.015317689240634,0.003294222202950382,-31.563470858011588,1.2108172207182317
2025-01-01 00:07:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.65827868267585,51.666666666666686,46.10666666666668,0.0,51.48327667695504,0.0,0.0,0.0,33.65827868267585,51.49428449150351,51.499788398777746,51.48327667695504,12.43753247303448,22.564813894959862,0.0,2.8,-502.30583508981744,-732.0138659758707,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028419008788569275,0.0,0.0,0.7249173688050091,65.99961422222222,22.226753959791612,0.19823907809858077,10.993032826103864,0.00329392113212281,-31.43444565782966,1.2110242913749043
2025-01-01 00:08:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.709899284203644,51.666666666666686,46.10666666666668,0.0,51.478276453443904,0.0,0.0,0.0,33.709899284203644,51.489560834076116,51.49520302439223,51.478276453443904,12.43753247303448,22.515714384610526,0.0,2.8,-499.03590898307954,-729.3429557325919,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028385831652259528,0.0,0.0,0.7240710802332619,65.99961422222222,22.825769823250766,0.1988132180508624,10.971467260264683,0.0032936213432820565,-31.30841773980578,1.2112256180739536
2025-01-01 00:09:00,0.1485392923605978,0.10191602346787997,0.0,0.0024756548726766296,0.0016986003911313328,0.0,0.00869038065830066,0.0,0.13984891170229713,0.0,0.0,0.0,0.10191602346787997,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.005838251637832823,0,On,0.003960880411790479,0,On,0.10082328080797746,0.07561746060598308,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1247.017577777778,Off,0.0,0.0,33.75994391410042,51.666666666666686,46.10666666666668,0.0,51.47326861927848,0.0,0.0,0.0,33.75994391410042,51.48482993212978,51.490610588555434,51.47326861927848,12.43753247303448,22.467962159752446,0.0,2.8,-495.9005941848606,-726.7490634334614,-0.0,-0.0,207.4812769262616,0.0,1.0,0.028353551462960584,0.0,0.0,0.7232476711529098,65.99961422222222,23.36719232233919,0.19937299178967324,10.950584465954904,0.0032933228059939964,-31.18523996422397,1.2114214896311448
