Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.0581686366062264,0.17504894952619854,0.7637837837837838,0.017636143943437106,0.002917482492103309,0.012729729729729728,0.015325431416755882,0.2201088301894703,0.7727343750000001,0.05,0.0,0.7637837837837838,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,On,18043.344234608652,20.33333333333337,0.9250000000000003,3434.8641403913502,22.384296216216214,0.7727343750000001,1,20705.474000000002,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,77.68156935714467,51.666666666666686,46.10666666666668,0.0,50.858023313384116,0.0,0.0,0.0,121.37745212053854,48.93988838492643,50.858023313384116,47.98082092069758,12.43753247303448,20.056088492299097,0.0,8.218247538728102,2.8,9.236100170605994,15813.827795511039,-259.25285634761076,-2528.9578122986036,-0.0,-0.0,288.91161751755806,0.0,1.0,0.1124557259342313,0.0,0.0,1.0524743327624841,65.99961422222222,10.529755683431972,0.19491517174800724,9.291634177481985,0.0027827123310477818,-97.73923887374966,1.218204112037803,0.5343894597099941,-3773.413317217254,79.29632047829301
2025-01-01 00:01:00,1.0581686366062264,0.17504894952619854,0.7637837837837838,0.017636143943437106,0.002917482492103309,0.012729729729729728,0.015325431416755882,0.2201088301894703,0.7727343750000001,0.05,0.0,0.7637837837837838,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,On,18043.344234608652,20.33333333333337,0.9250000000000003,3434.8641403913502,22.384296216216214,0.7727343750000001,1,20705.474000000002,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,77.09133325745275,51.666666666666686,46.10666666666668,0.0,50.844155993571256,0.0,0.0,0.0,120.45520821476991,48.92778506045393,50.844155993571256,47.96959959389527,12.43753247303448,20.26388769452967,0.0,8.306459297453,2.8,9.236100170605994,15736.017163186078,-325.4406381196932,-2573.4240483859303,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11307140099775943,0.0,0.0,1.0582364422175796,65.99961422222222,-22.8146405542021,0.19296399375271198,9.410096308518032,0.0027823723444765644,-98.45316908162948,1.220897627680787,0.5347984934215099,-3837.781636223393,77.47685771234895
2025-01-01 00:02:00,1.0581686366062264,0.17504894952619854,0.7637837837837838,0.017636143943437106,0.002917482492103309,0.012729729729729728,0.015325431416755882,0.2201088301894703,0.7727343750000001,0.05,0.0,0.7637837837837838,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,On,18043.344234608652,20.33333333333337,0.9250000000000003,3434.8641403913502,22.384296216216214,0.7727343750000001,1,20705.474000000002,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,76.51833107485119,51.666666666666686,46.10666666666668,0.0,50.830387800576965,0.0,0.0,0.0,119.55989230445499,48.915773698838116,50.830387800576965,47.9584666479687,12.43753247303448,20.465356549861742,0.0,8.389149546559583,2.8,9.236100170605994,15659.62710311895,-387.53907013721846,-2616.8287657082137,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11366722192153367,0.0,0.0,1.0638127365679624,65.99961422222222,-55.79998329904717,0.19055418447861383,9.501140143866277,0.002782030630043749,-99.13822330209342,1.2200601409146694,0.5351816402762871,-3898.2042282666393,75.80101773807057
2025-01-01 00:03:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,75.96177067178577,51.666666666666686,46.10666666666668,0.0,50.81671586165852,0.0,0.0,0.0,118.69026667466527,48.90385161491581,50.81671586165852,47.94741949154445,12.43753247303448,20.66078757217423,0.0,8.466725913851743,2.8,9.236100170605994,-2458.6387748304487,-3880.720183865584,-2659.2075978009952,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11424415396002775,0.0,0.0,1.0692122496404979,65.99961422222222,-88.3427945470115,0.18824796140672465,9.589352888536855,0.0027816863017072454,-99.79544237771594,1.2192488597314732,0.5355408426480196,-3954.9632912818056,74.24310741622133
2025-01-01 00:04:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,76.30043251069661,51.666666666666686,46.10666666666668,0.0,50.80313743604655,0.0,0.0,0.0,119.21942579796344,48.8920162469443,50.80313743604655,47.93645565239318,12.43753247303448,20.522683513783083,0.0,8.415579192076098,2.8,9.236100170605994,-2429.441031705731,-3842.4306828817166,-2629.231979752784,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11383656226032184,0.0,0.0,1.0653975945962684,65.99961422222222,-89.12066947050488,0.18983431473885265,9.52644375470401,0.002781339460074807,-99.11770819523741,1.2198224854237112,0.5353040447111056,-3917.5336263446534,75.10294346293712
2025-01-01 00:05:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,76.62743245166335,51.666666666666686,46.10666666666668,0.0,50.789503475984326,0.0,0.0,0.0,119.73036320572399,48.880128113121685,50.789503475984326,47.92544043169036,12.43753247303448,20.38887262837719,0.0,8.367940156079733,2.8,9.236100170605994,-2395.280434673072,-3806.121096334595,-2600.3170435225557,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11344115684308895,0.0,0.0,1.0616969910990641,65.99961422222222,-83.87500866807396,0.19138519171259713,9.464995921114639,0.002780995135920779,-98.45826415266399,1.2203788000332727,0.5350833923188707,-3882.698630318656,76.57753398406064
2025-01-01 00:06:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,76.94336538940145,51.666666666666686,46.10666666666668,0.0,50.775815924395275,0.0,0.0,0.0,120.22400842093975,48.868189030452115,50.775815924395275,47.914375583480535,12.43753247303448,20.259135038141807,0.0,8.323493838983204,2.8,9.236100170605994,-2359.1382956954867,-3772.795057193211,-2572.403610201643,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11305733251029615,0.0,0.0,1.0581047750940706,65.99961422222222,-75.64630301140144,0.1929019691723496,9.405631886864416,0.0027806532585210094,-97.81621736887405,1.2209186704511223,0.5348774457424028,-3850.2223541224184,77.42729692920722
2025-01-01 00:07:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,77.24878939141641,51.666666666666686,46.10666666666668,0.0,50.762076625098196,0.0,0.0,0.0,120.70123342408814,48.85620072325105,50.762076625098196,47.90326277232749,12.43753247303448,20.133264496767417,0.0,8.281938649655894,2.8,9.236100170605994,-2323.9463202478382,-3741.5718289094452,-2545.436548929616,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11268452013080597,0.0,0.0,1.0546156200769308,65.99961422222222,-67.42138883578048,0.1943859701039561,9.348245555894717,0.002780313760692142,-97.19072846972625,1.2214429113674632,0.5346848237503138,-3819.8796510501147,78.3078221406694
2025-01-01 00:08:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,77.54428197177356,51.666666666666686,46.10666666666668,0.0,50.74828732894172,0.0,0.0,0.0,121.16294058089619,48.844164828883194,50.74828732894172,47.89210357885394,12.43753247303448,20.011047423607547,0.0,8.243041789230299,2.8,9.236100170605994,-2290.0972821552996,-3712.356805441415,-2519.3601980423964,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11232212487564301,0.0,0.0,1.0512239590369497,65.99961422222222,-59.648701630461034,0.195838707644204,9.292010489897905,0.0027799765785729387,-96.58092787976062,1.221952372197064,0.53450446109119,-3791.496460087442,79.13965464602667
2025-01-01 00:09:00,0.2854342616062262,0.17504894952619854,0.0,0.004757237693437103,0.002917482492103309,0.0,0.015325431416755882,0.2201088301894703,0.0,0.05,0.0,0.0,0.0,0.1604656161928652,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.011304397060030736,0,On,0.006154675265649977,0,On,0.17888940444129114,0.13416705333096832,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20705.474000000002,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13685.541675555556,Off,0.0,0,77.83035454958436,51.666666666666686,46.10666666666668,0.0,50.734449690569605,0.0,0.0,0.0,121.60992898372555,48.832082894732565,50.734449690569605,47.880899496814045,12.43753247303448,19.892294779410644,0.0,8.206598895792142,2.8,9.236100170605994,-2257.5367112755157,-3685.0084876796595,-2494.12510687486,-0.0,-0.0,288.91161751755806,0.0,1.0,0.11196962096455745,0.0,0.0,1.047924871191188,65.99961422222222,-52.323221918213804,0.19726149582952657,9.23683988674225,0.0027796416517215767,-95.98604365892487,1.222447804027774,0.5343354221051408,-3764.9201407390537,79.91165305939421
