Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.987483768381441,0.37075276220571857,0.23855125000000005,0.9874837683814409,0.37075276220571857,0.23855125000000005,0.021481706171984395,0.6376922705427899,0.2783097916666667,0.05,0.0,0.23855125000000005,0.0,0.35616942887238523,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004021034356725146,0.0,0.0005914001893489742,0.0,0.016869271625910277,0.0,0.038981766157384204,0.0,0.4332680579737586,0.32495104348031895,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,4845.763775790281,19.444444444444457,0.27999999999999997,1025.5444074319405,6.991247989444445,0.2783097916666667,0.35,5592.998391555555,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,84.86963211114909,51.66666666666668,46.10666666666668,0.0,50.73031128163055,0.0,0.0,0.0,132.60880017367043,50.769434199885474,50.78899565901294,50.73031128163055,12.43753247303448,19.139769321431633,-0.055574242017242585,7.90727736976539,1.8815223450189837,-1.0688037827754624,2.8,9.236100170605994,4068.117939031713,-2445.2110607802865,657.4836110247894,1509.9451831122171,-1402.1506045490148,0.0,0.0,703.0261227677194,0.0,3.0,0.06583547774600387,0.0,0.0,0.6161549350839504,197.99884266666666,-78.5213549772727,0.2181802837743921,9.065654028591062,0.0029341181787461233,41.6859064357031,1.225422851500166,0.5329444329960008,-3547.3972478787755,76.64177966654874,0.5436834545663999,649.2708920720959,8.2127189526935,0.3382265044007805,1713.2193041341684,-203.2741210219514
2025-01-01 01:00:00,0.9517954236348671,0.3481291203950615,0.23855125000000005,0.9517954236348671,0.3481291203950615,0.23855125000000005,0.015105847262672889,0.6083797847055276,0.2783097916666667,0.05,0.0,0.23855125000000005,0.0,0.33354578706172816,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0037194567799707597,0.0,0.000385661763689212,0.0,0.011000728719012916,0.0,0.01403873345192319,0.0,0.4041438150726181,0.3031078613044635,0.0779560237196036,0.0,0.07165731145169629,0.0,0.0,0.0,4845.763775790281,19.444444444444457,0.27999999999999997,1025.5444074319405,6.991247989444445,0.2783097916666667,0.35,5592.998391555555,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,82.80632238228989,51.66666666666668,46.10666666666668,0.0,49.95540087918819,0.0,0.0,0.0,129.38487872232795,49.98576365044777,50.000945036077574,49.95540087918819,12.43753247303448,19.125331677702885,-0.059295160517369896,8.221552521157845,2.8931094561349306,0.5366859903850325,2.5,9.236100170605994,4072.487690434639,-1968.3846879907837,-270.77047760945914,524.308692911783,-1338.3455730331714,0.0,0.0,643.5810724084839,0.0,3.0,0.06177675895542737,0.0,0.0,0.5781693428386891,197.99884266666666,-78.51158473095528,0.2190502793427068,9.069563239862179,0.00294303061904228,49.64184761971474,1.225536309085583,0.4213292864860864,-3066.417929123339,72.48883370061475,0.5436834545663999,-279.0334361472379,8.262958537778758,0.25068471923915275,685.5892148282602,-161.28052191647706
2025-01-01 02:00:00,0.6466496165060568,0.3473486607602599,0.0,0.6466496165060568,0.3473486607602599,0.0,0.015105847262672889,0.5815437692433839,0.0,0.05,0.0,0.0,0.0,0.33276532742692655,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0037194567799707597,0.0,0.000385661763689212,0.0,0.011000728719012916,0.0,0.01403873345192319,0.0,0.4041438150726181,0.3031078613044635,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,86.3645261849048,51.66666666666668,46.10666666666668,0.0,49.171568978187956,0.0,0.0,0.0,134.94457216391376,49.20106377316745,49.2158111706572,49.171568978187956,12.43753247303448,17.01462750461574,-0.005592909015644783,8.244627954381022,2.6202648894108385,0.8019083099367036,1.6500000000000001,9.236100170605994,-439.2910985052623,-2446.0795642683775,-681.2234911837895,20.874953834315473,-1086.4199257529608,0.0,0.0,642.5404595620817,0.0,3.0,0.054010902636023324,0.0,0.0,0.505488611108993,197.99884266666666,4.588367685616924,0.25151949392848183,8.094243078359012,0.002955646919080574,72.76208715133588,1.2344492945640595,0.2930727974838638,-2520.1290697985182,74.04950553014092,0.5436834545663999,-690.7728776485105,9.549386464720943,0.1528332539640433,188.01609957839534,-167.14114574407986
2025-01-01 03:00:00,0.6712033545575598,0.3465682011254582,0.0,0.6712033545575598,0.3465682011254582,0.0,0.014904795544836631,0.606298559012723,0.0,0.05,0.0,0.0,0.0,0.3319848677921249,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003518405062134503,0.0,0.000385661763689212,0.0,0.011000728719012916,0.0,0.01403873345192319,0.0,0.4041438150726181,0.3031078613044635,0.0779560237196036,0.0,0.07165731145169629,0.0,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,89.25619754915384,51.66666666666668,46.10666666666668,0.0,48.345085784387685,0.0,0.0,0.0,139.46280867055287,48.3774904527796,48.39369278697555,48.345085784387685,12.43753247303448,15.11331670060565,0.0,7.828256824809929,2.3306739509997616,0.6152626815773458,1.6500000000000001,9.236100170605994,-266.6455486842476,-2720.7853902829243,-480.43949206738876,119.57460818922486,-921.626350100385,0.0,0.0,641.2987949978432,0.0,3.0,0.05236211594389941,0.0,0.0,0.4900575989551463,197.99884266666666,13.68200641829427,0.2851221014939886,7.197103495044288,0.002970687399763842,54.36777787298273,1.2425732073256388,0.35493766938250354,-2795.0015402244476,74.21614994152354,0.5436834545663999,-489.8977679234906,9.45827585610182,0.19245673690456133,303.7099966078305,-184.1353884186056
2025-01-01 04:00:00,0.7630261911278263,0.34578774149065655,0.0,0.7630261911278263,0.34578774149065655,0.0,0.014904795544836631,0.6981213955829897,0.0,0.05,0.0,0.0,0.0,0.3312044081573232,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003518405062134503,0.0,0.000385661763689212,0.0,0.011000728719012916,0.0,0.01403873345192319,0.0,0.4041438150726181,0.3031078613044635,0.12634252120073686,0.0,0.11613426338723191,0.0,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,90.13247526690752,51.66666666666668,46.10666666666668,0.0,47.50428870399113,0.0,0.0,0.0,140.831992604543,47.538495846500375,47.55559941775501,47.50428870399113,12.43753247303448,13.947698323787765,0.0,7.394052556243719,2.2190557266255553,0.7156892091972928,0.55,9.236100170605994,-269.4097016695856,-2542.421575687014,-1186.0811188676596,-92.99091304109552,-907.7725532657586,0.0,0.0,640.258182151441,0.0,3.0,0.051633778563643845,0.0,0.0,0.4832410816818617,197.99884266666666,-1.895330555268047,0.30822599729811995,6.630479716092574,0.0029801457599471625,78.11791319659136,1.2470241334626242,0.3186954341394515,-2612.2448796027716,69.82330391575714,0.5436834545663999,-1195.5725816493687,9.49146278170909,0.1864743155554741,88.11190609655281,-181.10281913764837
2025-01-01 05:00:00,0.9105085742159277,0.367630923666512,0.09291457023618506,0.9105085742159276,0.36763092366651196,0.09291457023618505,0.022201092812327777,0.8383074814035998,0.0,0.05,0.09291457023618506,0.0,0.0,0.3530475903331787,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0039205084978070175,0.0,0.0006191709654361283,0.0,0.01766141334908463,0.0,0.021918965908427242,0.0,0.4332680579737586,0.32495104348031895,0.18010529617977383,0.0,0.1655530988711604,0.0,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,2110.112,0.0,98.1385157005976,51.66666666666668,46.10666666666668,0.0,50.972450735891215,0.4176732343456277,1113.2279650219364,2110.112,153.34143078218372,49.434757774673706,50.973026497546,48.665335532410175,12.43753247303448,12.961953435259744,0.0,7.33572630318572,1.0082115671471867,-0.0830709934168967,-0.25000000000000006,9.236100170605994,-192.75062211240575,-2633.1247940511985,-889.9392019804548,-191.6988755717403,-858.7249676182746,0.0,0.0,682.5202577734968,0.0,3.0,0.04932342414151357,0.0,0.0,0.4616184501201881,197.99884266666666,-16.54591226762803,0.3308480895556752,6.159864521695373,0.0030016540607734465,88.89025032236226,1.2506762728090817,0.2796972920981323,-2693.4365283194447,60.31173426824625,0.5436834545663999,-901.6331189633501,11.693916982895281,0.14631170302211133,26.816148309056754,-218.51502388079703
2025-01-01 06:00:00,0.9631918707972134,0.37836058607165957,0.09551232093174379,0.9631918707972132,0.37836058607165957,0.09551232093174379,0.037450599030255764,0.8094770356558462,0.06626423611111112,0.05,0.03871440426507711,0.05679791666666668,0.0,0.36377725273832623,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00442313779239766,0.0,0.0011186537973135358,0.0,0.031908807440544563,0.0,0.0303731088519596,0.0,0.4454930488211511,0.33411978661586317,0.15322390869025534,0.0,0.14084368112919615,0.0,0.0,0.0,1153.7532799500668,12.777777777777828,0.06666666666666667,244.17723986474775,1.6645828546296297,0.06626423611111112,0.08333333333333333,1331.6662837037036,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,879.2133333333333,0.0,103.68422742942924,51.66666666666668,46.10666666666668,0.0,51.755427204216865,0.2737821810324998,743.3097800770498,879.2133333333333,162.00660535848317,50.954465455075784,51.75765082452645,50.55176096019566,12.43753247303448,12.348325556601463,-0.06999633479735996,6.834673469043257,1.450595239407239,-0.38419774886722124,0.3,9.236100170605994,1070.8903487919022,-2542.547892507314,-812.5133500809347,-22.920277311834447,-757.5049678897401,0.0,0.0,719.6743741158366,0.0,3.0,0.047838433933124584,0.0,0.0,0.44772041099635485,197.99884266666666,-45.032337384261304,0.34589374994540056,5.864731714663535,0.0030143442963137578,57.94907189241313,1.2533550848370396,0.33222111870215254,-2845.56956268727,58.84443031520792,0.5436834545663999,-822.0894931869642,9.576143106029468,0.17333034809767198,162.44069293188065,-185.3609702437151
2025-01-01 07:00:00,0.8676638515151183,0.40607939016913913,0.08776944007872836,0.8676638515151183,0.40607939016913913,0.08776944007872836,0.057069430766545165,0.694330184637462,0.06626423611111112,0.05,0.030971523412061684,0.05679791666666668,0.0,0.3914960568358058,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004121560215643275,0.0,0.0017933663149239725,0.0,0.051154504235977914,0.0,0.048517509634162216,0.0,0.4803702285916528,0.36027767144373946,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,1153.7532799500668,12.777777777777828,0.06666666666666667,244.17723986474775,1.6645828546296297,0.06626423611111112,0.08333333333333333,1331.6662837037036,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,703.3706666666666,0.0,99.1164816742461,51.66666666666668,46.10666666666668,0.0,51.152948696939895,0.2216672502248213,602.115655964283,703.3706666666666,154.86950261600953,49.356798442959224,51.153344267217335,48.458327745691456,12.43753247303448,12.485400135977669,-0.04559525951542852,6.669447670916013,0.98207840450465,-0.6416055023629018,-0.55,9.236100170605994,1008.0501389472818,-2920.307040675102,-1087.4675332598604,-169.97492443651882,-860.7415560827684,0.0,0.0,791.9546095136997,4.004166779343452,3.0,0.05000906368518446,0.0,0.0,0.46803535788762923,197.99884266666666,-76.91619443371647,0.3443202666370064,5.95119058121453,0.003027790268240639,80.97678001362472,1.2527435859055804,0.336999268818901,-3218.57131095662,54.0870304167699,0.5436834545663999,-1097.9809636380085,10.51343037814808,0.16805747323798903,13.93879419298161,-183.91371862950044
2025-01-01 08:00:00,1.3064257578208112,0.41764660643399293,0.05679791666666668,1.3064257578208112,0.41764660643399293,0.056797916666666684,0.06316623114984037,1.1269952905598595,0.06626423611111112,0.05,0.0,0.05679791666666668,0.0,0.4030632731006596,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.40459404670769955,0.0,0.0031163016264619883,0.0,0.00203391599511552,0.0,0.05801601352826285,0.0,0.061165613829055276,0.0,0.4947525707650556,0.37106442807379153,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,1153.7532799500668,12.777777777777828,0.06666666666666667,244.17723986474775,1.6645828546296297,0.06626423611111112,0.08333333333333333,1331.6662837037036,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,0.0,0.0,97.43684588193166,51.66666666666668,46.10666666666668,0.0,50.77069486045684,0.20197258138007193,546.541092967868,0.0,152.24507169051822,48.59543551065031,50.770751152433974,47.50774954376991,12.43753247303448,12.33180314760482,-0.08299076105313313,6.015522628547972,0.2915455252619127,-1.117421098263725,-1.4,9.236100170605994,1245.449452422199,-3213.063323020487,-1204.1220799435785,-205.72441542651933,-947.633478977983,0.0,0.0,1058.1622593344318,268.0841018415011,2.1172500000000003,0.05219084036825317,0.0,0.0,0.48845462902454256,139.737683212,-18.832607884316467,0.35001544540244284,5.899018783579146,0.0030456021924457114,110.5713414328415,1.2539929611472347,0.35875899659464644,-3516.8575758588936,59.61701297365856,0.5436834545663999,-1215.733239402703,11.611159459124618,0.17643530612032202,-30.933868255573604,-174.7905471709457
2025-01-01 09:00:00,1.4265720908499178,0.4413774710201075,0.15231023759841048,1.4265720908499178,0.4413774710201075,0.15231023759841045,0.08127093865553793,1.1627726799721576,0.13252847222222225,0.05,0.03871440426507711,0.11359583333333335,0.0,0.42679413768677416,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.40459404670769955,0.0,0.0025131464729532165,0.0,0.002667559055132278,0.0,0.07609023312745243,0.0,0.0910972530756085,0.0,0.5263937235465417,0.39479529265990615,0.05107463623008511,0.0,0.046947893709732055,0.0,0.0,0.0,2307.5065599001337,12.777777777777828,0.13333333333333333,488.3544797294955,3.3291657092592595,0.13252847222222225,0.16666666666666666,2663.332567407407,15979.995404444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10299.104986666667,879.2133333333333,0.0,99.52321733603137,51.66666666666668,46.10666666666668,0.0,51.15277177188019,0.20103795582936498,545.3253994023215,879.2133333333333,155.505027087549,49.526414881137505,51.15277177188019,48.71323643576617,12.43753247303448,12.50883459829879,-0.055974100870769546,5.902773253207657,0.2083513625134835,-1.0292822490751659,-0.85,9.236100170605994,2604.414042291163,-2616.9774450906707,-763.903170104302,-28.77720701307107,-908.424840576692,0.0,0.0,1127.9524230201312,727.3824496630463,2.0010000000000003,0.05136732668418102,0.0,0.0,0.4807473557135197,132.0652280586667,77.37989994758954,0.349515427740801,6.029369164644742,0.0030751764705927395,154.2215462629655,1.2538228279883659,0.3541089973026811,-3161.3311360162784,55.99921119611227,0.5436834545663999,-773.6649770952284,9.761806990926427,0.18573149799881059,47.6240602255029,-76.40126723857396
