Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.286731419258512,51.666666666666686,46.10666666666668,0.0,51.59223967104341,0.0,0.0,0.0,30.286731419258512,51.60906295645073,51.6174745991544,51.59223967104341,12.43753247303448,25.577250944044447,-0.5894157226222383,8.281268013833417,2.8,9.236100170605994,2890.814278462916,-1870.219033155918,-2236.570207080108,-0.0,-53.02892136285108,197.90354572922493,0.0,1.0,0.07534658565310534,0.0,0.0017864622147382185,1.4353249946129802,65.99961422222222,25.534528185197004,0.1382624005304561,11.689923692663665,0.002758492989348511,-46.64047662264485,1.1957063918571251,0.26891530284871173,-1920.9417989624192,50.72276580650106
2025-01-01 00:01:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.253789947884904,51.666666666666686,46.10666666666668,0.0,51.587741865367825,0.0,0.0,0.0,30.253789947884904,51.60481246743527,51.613347768469005,51.587741865367825,12.43753247303448,25.60130620322771,-0.5653604634389744,8.295721604918104,2.8,9.236100170605994,2881.9028552240497,-1875.6766448939234,-2240.292685856314,-0.0,-53.495831481757804,197.90354572922493,0.0,1.0,0.07539236764043404,0.0,0.001800290390521797,1.4364342462167106,65.99961422222222,20.812493841443413,0.13845203562527167,11.725399630340675,0.0027581643412557654,-46.63619339762085,1.1991028841752065,0.2689490028632215,-1926.2485068021901,50.5718619082665
2025-01-01 00:02:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.222209537185723,51.666666666666686,46.10666666666668,0.0,51.583249011096854,0.0,0.0,0.0,30.222209537185723,51.60056660147934,51.609225396670595,51.583249011096854,12.43753247303448,25.624196269393867,-0.5424703972728189,8.309172693454917,2.8,9.236100170605994,2873.229002104849,-1880.7897084139772,-2243.837152324057,-0.0,-53.94030100783264,197.90354572922493,0.0,1.0,0.07543591967725205,0.0,0.0018134275965522504,1.4374891440774236,65.99961422222222,16.12757671605995,0.13824775859543267,11.734944860583443,0.0027578366541637822,-46.62828574437841,1.1990112541095381,0.2689803616482121,-1931.1882541426232,50.39854572864596
2025-01-01 00:03:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.191900580120212,51.666666666666686,46.10666666666668,0.0,51.57876090586053,0.0,0.0,0.0,30.191900580120212,51.596325167569475,51.60510729842396,51.57876090586053,12.43753247303448,25.645997968061202,-0.5206686986054834,8.321700489970143,2.8,9.236100170605994,2864.7544609316988,-1885.552602063203,-2247.2151707520557,-0.0,-54.36379633001283,197.90354572922493,0.0,1.0,0.07547738972848132,0.0,0.0018259210315614625,1.438493319884495,65.99961422222222,11.454549293088633,0.1380527281194155,11.743917074255286,0.002757508997596519,-46.61678406005699,1.1989240051382373,0.26900956465674203,-1935.789898964029,50.237296900825804
2025-01-01 00:04:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.162786940910966,51.666666666666686,46.10666666666668,0.0,51.57427736060985,0.0,0.0,0.0,30.162786940910966,51.59208798726781,51.6009933005968,51.57427736060985,12.43753247303448,25.66677655883467,-0.49989010783201593,8.333377054586146,2.8,9.236100170605994,2858.7385651890304,-1890.0200378867542,-2250.4365565627004,-0.0,-54.76756247317824,197.90354572922493,0.0,1.0,0.07551690352467048,0.0,0.0018378108547460993,1.4394498605857933,65.99961422222222,9.063805504230714,0.13786636913640357,11.752350700717518,0.002757181398012913,-46.60191521326228,1.1988408735109124,0.26903678054101826,-1940.0797117229627,50.059673836208766
2025-01-01 00:05:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.134707836457117,51.666666666666686,46.10666666666668,0.0,51.56979819761438,0.0,0.0,0.0,30.134707836457117,51.5878548928215,51.59688324042506,51.56979819761438,12.43753247303448,25.6866700660718,-0.4799966005948839,8.344264436666933,2.8,9.236100170605994,2854.2505134539924,-1894.1022952336734,-2253.5224529466095,-0.0,-55.15426198945633,197.90354572922493,0.0,1.0,0.07555472491722935,0.0,0.0018491784216205012,1.4403651899405276,65.99961422222222,8.048349669379903,0.13768751749362662,11.760318252303966,0.0027568538802105677,-46.58413377539744,1.1987613038221228,0.2690621545085662,-1944.0803177295702,49.978022495896774
2025-01-01 00:06:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.107552406091518,51.666666666666686,46.10666666666668,0.0,51.56532326304336,0.0,0.0,0.0,30.107552406091518,51.58362573904225,51.592776977041694,51.56532326304336,12.43753247303448,25.70577362853382,-0.4608930381328662,8.354426955164392,2.8,9.236100170605994,2850.4642017689907,-1897.994089489038,-2256.4874035508024,-0.0,-55.525727844493304,197.90354572922493,0.0,1.0,0.07559103593841379,0.0,0.0018600800883687184,1.4412437439835197,65.99961422222222,7.598454443608162,0.13751536663543282,11.767869747077773,0.0027565264656447728,-46.56375589279042,1.1986849130445398,0.2690858369610023,-1947.8152042214558,49.82111473241771
2025-01-01 00:07:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.081250611618504,51.666666666666686,46.10666666666668,0.0,51.56085241954535,0.0,0.0,0.0,30.081250611618504,51.579400396300144,51.588674384677546,51.56085241954535,12.43753247303448,25.724147313938374,-0.44251935272831133,8.363910900513343,2.8,9.236100170605994,2846.7218931280163,-1901.5539761291727,-2259.3405445097173,-0.0,-55.88311377854348,197.90354572922493,0.0,1.0,0.07562595176689867,0.0,0.0018705518641136676,1.4420883360824641,65.99961422222222,7.0666726955986405,0.1373494010069975,11.775036815011621,0.0027561991734474257,-46.54098507966004,1.1986114590520869,0.26910793620527196,-1951.3012565721658,49.74728044299318
2025-01-01 00:08:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.055763929399426,51.666666666666686,46.10666666666668,0.0,51.55638554018052,0.0,0.0,0.0,30.055763929399426,51.57517874479454,51.584575347101556,51.55638554018052,12.43753247303448,25.74182411318712,-0.42484255347956434,8.372769809810206,2.8,9.236100170605994,2843.118390438276,-1904.9424234968835,-2262.086830412713,-0.0,-56.22704862382288,197.90354572922493,0.0,1.0,0.07565953600223056,0.0,0.001880614109263499,1.44290052860038,65.99961422222222,6.553390754133815,0.13718932881264714,11.782730877697833,0.0027558720212564522,-46.5159382946125,1.1985408084604672,0.26912857736748347,-1954.558043436613,49.615619939729605
2025-01-01 00:09:00,5.0920304810365105,0.06200824016721426,0.0,0.08486717468394184,0.001033470669453571,0.0,0.05057306015831223,0.0,0.08448208788674487,4.956975332991453,0.0,0.0,0.06200824016721426,0.0,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01861984649122807,0.0,On,0.03195321366708416,0,On,0.0018044343304591576,0,On,0.045017379115062796,0.033763034336297085,On,0,0,Off,On,4956.975332991453,26.666666666666686,1.0,0.0,4.851206102222222,0.10576923076923077,1,4851.206102222222,4851.206102222222,Off,0.0,0.0,30.0310524557196,51.666666666666686,46.10666666666668,0.0,51.55192250373648,0.0,0.0,0.0,30.0310524557196,51.57096067013126,51.58047975332866,51.55192250373648,12.43753247303448,25.758838208733433,-0.4078284579332525,8.381042756842483,2.8,9.236100170605994,2839.6789959738458,-1908.0455329575498,-2264.7314175637334,-0.0,-56.55818566474284,197.90354572922493,0.0,1.0,0.07569185441800333,0.0,0.0018902877057657295,1.443681934060925,65.99961422222222,6.089720481643596,0.13703485081583533,11.78918258431085,0.002755545025853412,-46.48873536906829,1.1984728232117168,0.2691478518146055,-1957.5998338849583,49.55430092740861
